Time CPU_0_Temp CPU_1_Temp Ambient_Temp0 Ambient_Temp1 Blower_Fan_0 Blower_Fan_1 Axial_Fan_0 Axial_Fan_1
0 44 49 35 45 3567.200 3645.600 8662 8449
5 44 48 35 45 3645.600 3567.200 8449 8662
10 44 48 35 45 3567.200 3567.200 8662 8449
15 44 48 35 45 3645.600 3567.200 8662 8662
20 44 49 35 45 3567.200 3567.200 8662 8449
25 44 48 35 45 3567.200 3567.200 8449 8449
30 45 48 35 45 3488.800 3567.200 8449 8449
35 44 48 35 45 3567.200 3567.200 8662 8449
40 44 48 35 45 3567.200 3567.200 8662 8662
45 44 48 35 45 3567.200 3567.200 8662 8662
50 44 48 35 45 3645.600 3567.200 8662 8662
55 44 48 35 45 3567.200 3645.600 8662 8662
60 45 48 35 45 3567.200 3567.200 8662 8662
65 44 48 35 45 3567.200 3567.200 8449 8449
70 44 49 35 46 3567.200 3567.200 8662 8662
75 45 48 35 45 3567.200 3645.600 8449 8449
80 44 48 35 45 3567.200 3567.200 8662 8662
85 44 49 35 45 3567.200 3567.200 8662 8662
90 44 49 35 45 3567.200 3567.200 8662 8449
95 45 48 35 46 3567.200 3567.200 8662 8449
100 45 48 35 45 3567.200 3567.200 8449 8449
105 44 49 35 45 3567.200 3645.600 8662 8662
110 45 48 35 45 3567.200 3567.200 8662 8449
115 44 48 35 45 3567.200 3645.600 8662 8449
120 45 48 35 45 3567.200 3645.600 8662 8449
125 45 48 35 46 3567.200 3567.200 8662 8449
130 44 49 35 45 3567.200 3567.200 8662 8662
135 45 48 35 45 3567.200 3645.600 8449 8449
140 45 48 35 45 3567.200 3567.200 8662 8449
145 44 48 35 46 3567.200 3645.600 8449 8662
150 45 48 35 45 3567.200 3645.600 8662 8662
155 45 48 35 46 3567.200 3567.200 8662 8449
160 44 49 35 46 3567.200 3567.200 8662 8662
165 45 48 35 46 3567.200 3567.200 8662 8449
170 44 48 35 46 3567.200 3567.200 8662 8449
175 44 49 35 45 3567.200 3567.200 8662 8449
180 45 48 35 45 3645.600 3567.200 8875 8449
185 44 48 35 46 3567.200 3567.200 8662 8662
190 44 49 35 46 3567.200 3567.200 8662 8449
195 44 49 35 46 3645.600 3567.200 8662 8449
200 44 49 35 46 3567.200 3567.200 8662 8449
205 44 49 35 46 3567.200 3645.600 8662 8449
210 44 48 35 46 3567.200 3567.200 8662 8662
215 44 48 35 46 3567.200 3645.600 8662 8449
220 44 49 35 46 3567.200 3567.200 8449 8449
225 44 48 35 46 3567.200 3567.200 8662 8449
230 44 48 35 46 3567.200 3645.600 8662 8662
235 44 48 35 45 3567.200 3567.200 8662 8449
240 44 48 35 46 3567.200 3645.600 8662 8449
245 44 48 35 46 3567.200 3567.200 8662 8662
250 44 48 35 45 3567.200 3567.200 8662 8449
255 44 48 35 46 3567.200 3567.200 8662 8662
260 44 48 35 46 3488.800 3645.600 8662 8449
265 44 48 35 45 3567.200 3645.600 8662 8449
270 45 48 35 45 3567.200 3645.600 8449 8449
275 45 48 35 45 3567.200 3645.600 8662 8449
280 45 48 35 45 3567.200 3645.600 8662 8662
285 46 48 35 46 3567.200 3567.200 8662 8449
290 46 48 35 46 3567.200 3645.600 8875 8449
295 46 48 35 46 3567.200 3645.600 8449 8449
300 46 48 35 46 3645.600 3567.200 8662 8449
305 46 48 35 46 3567.200 3567.200 8662 8662
310 46 48 35 45 3567.200 3645.600 8662 8662
315 46 48 35 45 3567.200 3567.200 8662 8449
320 47 48 35 45 3488.800 3567.200 8662 8662
325 47 48 35 45 3645.600 3567.200 8662 8449
330 47 48 35 45 3567.200 3567.200 8662 8449
335 47 48 35 45 3645.600 3567.200 8662 8449
340 47 48 35 45 3567.200 3645.600 8662 8449
345 47 48 35 45 3567.200 3567.200 8449 8449
350 47 48 35 45 3567.200 3645.600 8449 8449
355 47 47 35 45 3567.200 3567.200 8662 8449
360 47 48 35 45 3567.200 3567.200 8662 8662
