 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8364636 5214404 7 230 0  0  0  0  0  0  0  0  0  374  181   97  1  0 98
 0 0 0 7627780 4464176 155 3996 0 0 0 0  0  0  0  0  0  446 2596  251  1  9 90
 0 0 0 7628044 4464152 12 100 0 0  0  0  0  0  0  0  0  370  779   88  0  2 98
 0 0 0 7627912 4464156 130 3526 0 0 0 0  0  0  0  0  0  379 2105  238  1  7 93
 0 0 0 7628040 4464152 27 532 0 0  0  0  0  0  0  0  0  364  957  116  0  4 96
 0 0 0 7627800 4464064 115 3104 0 0 0 0  0  0  0  0  0  385 1857  219  1  5 94
 0 0 0 7627832 4464140 68 1352 0 0 0  0  0  2  0  0  0  403 1274  182  0  5 94
 0 0 0 7627772 4464088 81 2276 0 0 0  0  0  0  0  0  0  373 1541  195  0  4 96
 0 0 0 7627804 4464124 64 1348 0 0 0  0  0  0  0  0  0  362 1339  142  0  7 93
 0 0 0 7627988 4464176 78 2298 0 0 0  0  0  0  0  0  0  365 1500  188  0  2 98
 0 0 0 7627772 4464064 128 3292 0 0 0 0  0  0  0  0  0  382 2035  233  1  8 91
 0 0 0 7628012 4464152 13 334 0 0  0  0  0  0  0  0  0  357  796  101  0  0 100
 0 0 0 7627568 4464028 145 3650 0 0 0 0  0  2  0  0  0  713 2178  276  1  9 91
 0 0 0 7628012 4464236 0  0  0  0  0  0  0  0  0  0  0  369  680   95  0  0 100
 0 0 0 7627668 4464176 147 3640 0 0 0 0  0  0  0  0  0  375 2160  239  1  9 91
 0 0 0 7628012 4464152 0  0  0  0  0  0  0  0  0  0  0  369  679   89  0  0 100
 0 0 0 7627772 4464064 142 3626 0 0 0 0  0  0  0  0  0  387 2182  250  1  9 91
 0 0 0 7628012 4464152 0  0  0  0  0  0  0  0  0  0  0  367  673   87  0  0 100
 kthr      memory            page            disk          faults      cpu
