Time CPU_0_Temp CPU_1_Temp Ambient_Temp0 Ambient_Temp1 Blower_Fan_0 Blower_Fan_1 Axial_Fan_0 Axial_Fan_1
0 46 52 38 48 3645.600 3645.600 9656 9656
5 46 52 38 48 3724 3645.600 9372 9656
10 46 52 38 48 3724 3645.600 9372 9656
15 46 52 38 48 3724 3645.600 9656 9372
20 47 52 38 48 3724 3645.600 9656 9656
25 47 52 38 48 3645.600 3645.600 9656 9656
30 47 52 38 48 3724 3645.600 9656 9656
35 47 52 38 48 3724 3645.600 9656 9656
40 46 53 38 48 3724 3645.600 9656 9656
45 46 52 38 48 3724 3645.600 9656 9656
50 46 53 38 48 3645.600 3645.600 9656 9656
55 47 52 38 48 3645.600 3724 9372 9656
60 47 52 38 49 3645.600 3645.600 9372 9656
65 46 53 38 48 3645.600 3645.600 9656 9656
70 46 52 38 48 3645.600 3645.600 9372 9656
75 46 52 38 48 3724 3645.600 9656 9656
80 46 52 38 48 3724 3645.600 9656 9656
85 46 53 38 48 3724 3645.600 9372 9656
90 46 52 38 48 3724 3645.600 9656 9656
95 46 52 38 48 3645.600 3645.600 9656 9656
100 47 52 38 49 3645.600 3645.600 9656 9372
105 46 53 38 49 3645.600 3645.600 9656 9656
110 46 52 38 48 3724 3645.600 9372 9656
115 46 52 38 48 3724 3724 9372 9656
120 47 52 38 48 3645.600 3645.600 9656 9656
125 46 53 38 48 3645.600 3645.600 9656 9372
130 46 53 38 48 3724 3645.600 9372 9656
135 46 53 38 49 3724 3645.600 9656 9656
140 46 52 38 48 3645.600 3645.600 9656 9656
145 46 53 38 48 3724 3645.600 9656 9656
150 46 53 38 48 3724 3645.600 9656 9372
155 47 52 38 48 3724 3645.600 9656 9656
160 47 52 38 48 3645.600 3724 9656 9656
165 46 53 38 48 3645.600 3645.600 9656 9656
170 46 53 38 48 3724 3724 9372 9656
175 47 52 38 48 3645.600 3645.600 9656 9372
180 47 52 38 48 3645.600 3645.600 9656 9656
185 47 52 38 48 3724 3645.600 9656 9656
190 47 52 38 49 3724 3645.600 9656 9656
195 47 52 38 48 3645.600 3645.600 9372 9372
200 47 52 38 48 3645.600 3645.600 9656 9372
205 47 52 38 48 3645.600 3645.600 9656 9372
