time,cpu,FSB,L2miss
2,1,18915582,
4,0,,5928
4,1,,65244
6,0,10478708,
6,1,10499360,
8,1,,439060
10,0,3274900,
12,1,,830803
14,0,1801616,
16,0,,296218
18,0,13105304,
20,1,,76720
22,1,19984078,
24,0,,90834
26,0,12471534,
26,1,12486384,
28,0,,389289
30,0,8111836,
30,1,8129748,
32,1,,428112
34,1,1447302,
36,0,,262362
38,1,12297852,
40,0,,35764
42,0,20054894,
44,0,,59908
46,0,21528794,
46,1,21550430,
48,0,,81952
50,1,1374818,
50,0,1375078,
52,0,,871657
54,1,1263080,
56,1,,274668
58,0,11203470,
60,1,,66090
62,0,19294630,
64,1,,9937
66,0,9788958,
66,1,9802396,
68,1,,447434
70,0,2631948,
72,1,,668788
74,0,1520614,
74,1,1521502,
76,1,,397086
78,0,10248092,
80,0,,339805
80,1,,268215
82,0,14047838,
84,0,,85445
86,0,9131982,
88,0,,512687
90,1,2123198,
92,0,,638457
94,1,1331814,
96,0,,771503
96,1,,773456
98,0,1391436,
100,0,,56735
102,1,21626984,
104,0,,65775
106,0,10496016,
108,1,,459942
110,0,3255818,
112,1,,786436
114,0,1258690,
114,1,1258202,
116,1,,399490
116,0,,235896
118,1,11928518,
120,0,,81296
120,1,,38506
122,0,19934870,
124,1,,58309
126,0,12278320,
128,1,,439681
130,0,8519120,
130,1,8545552,
132,1,,577115
134,1,1843752,
134,0,1847006,
136,0,,432213
136,1,,243466
138,0,12571776,
140,1,,116274
142,1,20413518,
144,1,,89136
146,0,19861154,
148,1,,24482
150,1,434200,
152,1,,777660
154,0,1405970,
156,0,,443226
158,0,12179708,
160,0,,68814
160,1,,89787
162,0,20033690,
164,1,,57858
166,1,9924536,
168,0,,463249
170,1,1463306,
170,0,1464214,
172,0,,303893
174,1,12469990,
176,0,,69670
178,0,18244489,
180,1,,28218
182,0,20242244,
182,1,20261480,
184,0,,114946
186,1,1956614,
188,1,,699096
190,1,1424760,
192,0,,438787
194,0,12408094,
196,1,,68488
198,1,19196316,
200,1,,83957
202,0,21566346,
204,1,,95479
206,1,2030224,
208,1,,673785
210,1,565576,
212,1,,336435
214,1,12152182,
216,0,,178014
216,1,,64938
218,1,17964402,
220,0,,56436
222,0,10512648,
222,1,10531418,
224,0,,506790
226,1,3364394,
228,1,,691407
230,1,1424326,
232,1,,413756
234,0,9186270,
236,1,,264276
238,0,11990821,
240,0,,42783
242,0,9959568,
244,0,,472222
246,1,3560174,
248,0,,695040
248,1,,775981
250,0,1414482,
250,1,1394150,
252,1,,842189
254,1,3402852,
256,1,,81079
258,0,20967230,
260,0,,81752
260,1,,4674
262,0,10542078,
264,0,,516720
266,1,2649305,
266,0,2673146,
268,1,,718416
270,1,519296,
272,0,,768722
272,1,,788093
274,1,1413176,
276,0,,53113
278,1,19526014,
280,0,,63489
282,1,11094948,
284,1,,437270
284,0,,555161
286,0,3971960,
288,0,,783617
290,1,1387876,
290,0,1391571,
292,1,,264854
294,1,12668290,
296,0,,63917
296,1,,72708
298,1,18424290,
300,1,,32314
302,0,35969424,
304,0,,2768012
306,1,326979724,
306,0,327030774,
308,0,,2607408
308,1,,12677005
310,0,462124094,
310,1,462057546,
312,1,,13825211
314,0,456663424,
314,1,456776779,
316,0,,14255473
316,1,,300290
318,1,448469632,
318,0,448746998,
320,0,,148545
320,1,,14222518
322,0,453940864,
322,1,453745614,
324,1,,2507747
324,0,,12651966
326,1,459908242,
326,0,459882626,
328,0,,8022094
328,1,,7183721
330,0,461129206,
330,1,461072508,
332,1,,14001464
332,0,,516611
334,0,456732159,
334,1,457247176,
336,0,,266023
336,1,,14052004
338,0,456740406,
338,1,456696422,
340,1,,208781
340,0,,14062127
342,0,456032288,
344,1,,751911
344,0,,14113544
346,1,462542616,
348,0,,9956066
348,1,,5344257
350,0,464221608,
350,1,464149052,
352,0,,5396214
352,1,,9422790
354,1,456204386,
354,0,456307822,
356,0,,14000059
356,1,,103979
358,1,449367631,
358,0,449686400,
360,1,,81896
360,0,,14123092
362,0,455529484,
362,1,455974530,
364,1,,904191
364,0,,14038684
366,1,461943426,
366,0,462691311,
368,0,,2041047
368,1,,13180089
370,0,462060712,
370,1,461994630,
372,1,,13207742
374,1,458107980,
376,1,,11993081
378,0,451497464,
378,1,451477442,
380,0,,222442
380,1,,14160028
382,0,454974136,
384,0,,2197894
384,1,,12440895
386,0,459780590,
386,1,459723484,
388,0,,2011047
388,1,,13122358
390,0,462262280,
390,1,462178520,
392,1,,14194418
392,0,,440794
394,1,457738318,
394,0,457771684,
396,1,,3986667
396,0,,10391686
398,1,454559436,
400,0,,209897
400,1,,13974526
402,0,458822706,
402,1,459286211,
404,1,,13385903
406,1,462870223,
406,0,463335900,
408,0,,6897054
408,1,,8337594
410,0,462165128,
410,1,462117660,
412,1,,12684213
