 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8279456 5131352 11 312 0 0  0  0  0  0  0  0  0  375  232  102  2  1 98
 0 0 0 7551188 4387552 178 4257 0 0 0 0  0  0  0  0  0  444 2745  260  1 11 89
 0 0 0 7551256 4387520 153 3772 0 0 0 0  0  0  0  0  0  399 2292  244  1 10 89
 0 0 0 7551432 4387556 134 3588 0 0 0 0  0  2  0  0  0  408 2080  283  1  6 94
 0 0 0 7551012 4387416 173 3914 0 0 0 0  0  0  0  0  0  387 2379  253  1 10 89
 0 0 0 7551008 4387460 155 3752 0 0 0 0  0  0  0  0  0  386 2282  249  1 10 89
 0 0 0 7551428 4387632 208 5000 0 0 0 0  0  0  0  0  0  398 2732  298  1 10 89
 0 0 0 7551192 4387460 101 2522 0 0 0 0  0  0  0  0  0  381 1738  201  0  5 94
 0 0 0 7550988 4387404 152 3747 0 0 0 0  0  0  0  0  0  388 2293  250  1 10 89
 0 0 0 7551228 4387520 178 4523 0 0 0 0  0  2  0  0  0  425 2584  325  1 10 89
 0 0 0 7551180 4387452 130 2992 0 0 0 0  0  0  0  0  0  386 1915  218  1  5 94
 0 0 0 7550976 4387428 155 3761 0 0 0 0  0  0  0  0  0  392 2291  246  1 10 89
 0 0 0 7551188 4387504 157 3767 0 0 0 0  0  0  0  0  0  383 2337  256  1 10 89
 0 0 0 7551408 4387544 135 3601 0 0 0 0  0  0  0  0  0  387 2119  253  1  6 94
 0 0 0 7550976 4387384 170 3909 0 0 0 0  0  0  0  0  0  388 2361  252  1 10 89
 0 0 0 7550972 4387384 152 3759 0 0 0 0  0  3  0  0  0  423 2337  300  1 10 89
 0 0 0 7551220 4387536 208 5008 0 0 0 0  0  0  0  0  0  398 2750  301  1 10 89
 0 0 0 7551180 4387480 103 2518 0 0 0 0  0  0  0  0  0  374 1814  237  0  5 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7550976 4387396 156 3756 0 0 0 0  0  0  0  0  0  377 2272  253  1 10 89
 0 0 0 7551216 4387524 175 4428 0 0 0 0  0  0  0  0  0  392 2493  281  1 10 89
 0 0 0 7551156 4387416 130 3087 0 0 0 0  0  0  0  0  0  386 1903  219  1  5 94
 0 0 0 7550952 4387360 152 3756 0 0 0 0  0  2  0  0  0  400 2283  291  1 10 89
 0 0 0 7551152 4387464 156 3764 0 0 0 0  0  0  0  0  0  372 2294  253  1 10 89
 0 0 0 7551432 4387588 137 3595 0 0 0 0  0  0  0  0  0  374 2063  242  1  6 94
 0 0 0 7550948 4387372 176 3911 0 0 0 0  0  0  0  0  0  400 2350  253  1 10 89
 0 0 0 7550944 4387356 153 3764 0 0 0 0  0  0  0  0  0  398 2290  255  1 10 89
 0 0 0 7551244 4387500 204 4996 0 0 0 0  0  0  0  0  0  396 2709  299  1 10 89
 0 0 0 7551152 4387408 102 2528 0 0 0 0  0  2  0  0  0  416 1727  237  0  5 94
 0 0 0 7550944 4387372 156 3751 0 0 0 0  0  0  0  0  0  371 2316  250  1 10 89
 0 0 0 7551112 4387492 178 4369 0 0 0 0  0  0  0  0  0  381 2478  270  1 10 89
 0 0 0 7551132 4387400 134 3158 0 0 0 0  0  0  0  0  0  388 1965  222  1  5 94
 0 0 0 7550920 4387344 153 3775 0 0 0 0  0  0  0  0  0  368 2360  250  1 10 89
 0 0 0 7550920 4387332 153 3774 0 0 0 0  0  0  0  0  0  386 2317  252  1 10 89
 0 0 0 7551224 4387460 135 3612 0 0 0 0  0  3  0  0  0  397 2159  294  1  6 94
 0 0 0 7551136 4387412 152 3763 0 0 0 0  0  0  0  0  0  381 2322  248  1  9 90
 0 0 0 7550920 4387352 161 3776 0 0 0 0  0  0  0  0  0  380 2272  247  1  9 91
 0 0 0 7551168 4387476 154 3771 0 0 0 0  0  0  0  0  0  376 2337  249  1  9 90
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7551128 4387384 152 3779 0 0 0 0  0  0  0  0  0  384 2311  255  1  9 90
 0 0 0 7550920 4387328 153 3768 0 0 0 0  0  0  0  0  0  390 2287  250  1  9 91
 0 0 0 7550920 4387328 152 3764 0 0 0 0  0  4  0  0  0  485 2340  309  1  9 90
 0 0 0 7551412 4387584 152 3755 0 0 0 0  0  0  0  0  0  373 2344  254  1  9 91
 0 0 0 7551128 4387440 158 3765 0 0 0 0  0  0  0  0  0  393 2373  293  1  9 90
 0 0 0 7550904 4387360 158 3773 0 0 0 0  0  0  0  0  0  395 2295  252  1  9 91
 0 0 0 7551104 4387412 153 3760 0 0 0 0  0  0  0  0  0  393 2223  252  1  9 90
