Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	25	29	24	17	19	3150	7575	5250	7425	5400	7575	5250	7950	5250
5	25	28	24	17	19	3150	7575	5250	7425	5400	7575	5250	7950	5250
10	28	30	24	17	19	3150	7575	5250	7500	5400	7575	5250	7950	5250
15	28	32	24	17	19	3150	7650	5325	7500	5400	7650	5325	7950	5325
20	27	31	24	17	19	3150	7650	5325	7500	5400	7650	5325	7950	5325
25	26	32	24	17	19	3150	7650	5325	7500	5400	7650	5325	8025	5325
30	27	32	24	17	19	3150	7650	5325	7425	5400	7575	5250	7950	5250
35	29	32	24	17	19	3150	7575	5325	7500	5400	7575	5325	7950	5250
40	26	30	24	17	19	3150	7575	5325	7500	5400	7575	5325	7950	5250
45	27	32	24	17	19	3150	7575	5325	7500	5400	7575	5325	7950	5325
50	30	31	24	17	19	3150	7650	5250	7575	5400	7650	5250	8025	5325
55	28	30	24	17	20	3150	7650	5250	7575	5400	7650	5250	8025	5325
60	29	31	24	17	20	3150	7650	5325	7500	5400	7650	5325	8025	5250
65	28	33	24	17	20	3150	7650	5250	7500	5400	7575	5250	7950	5325
70	28	31	24	17	20	3150	7650	5250	7500	5400	7650	5250	8025	5325
75	28	31	24	17	20	3150	7650	5250	7500	5400	7650	5250	8025	5325
80	29	31	24	17	20	3150	7650	5325	7500	5400	7650	5325	8025	5325
85	29	34	24	17	20	3225	7575	5250	7500	5400	7575	5250	8025	5325
90	26	31	24	17	20	3225	7575	5250	7500	5400	7575	5250	8025	5325
95	27	34	24	17	20	3150	7575	5325	7500	5400	7575	5325	8025	5250
100	30	32	24	17	20	3150	7650	5325	7575	5400	7650	5325	8025	5250
105	27	31	24	17	20	3150	7650	5325	7575	5400	7650	5325	8025	5250
110	27	34	24	17	20	3150	7575	5325	7425	5400	7575	5325	7950	5250
115	27	34	24	17	20	3150	7575	5325	7500	5400	7575	5325	8025	5250
120	28	33	24	17	20	3150	7650	5250	7500	5400	7650	5250	8025	5325
125	29	31	24	17	20	3150	7650	5250	7500	5400	7650	5250	8025	5325
130	29	31	24	17	20	3150	7650	5250	7500	5400	7650	5250	7950	5325
135	28	34	24	17	20	3150	7650	5250	7500	5400	7650	5250	7950	5325
140	27	31	24	17	20	3150	7650	5250	7500	5400	7650	5250	7950	5325
145	29	31	24	17	20	3150	7575	5250	7500	5400	7575	5250	7950	5325
150	28	34	24	17	20	3150	7650	5250	7500	5400	7650	5250	7950	5325
155	28	31	24	17	20	3150	7575	5325	7500	5400	7575	5325	8025	5250
160	27	34	24	17	20	3150	7575	5325	7500	5400	7575	5325	8025	5250
165	27	34	24	17	20	3150	7650	5250	7500	5400	7650	5250	8025	5325
170	29	31	24	17	20	3150	7575	5250	7500	5400	7575	5325	8025	5325
175	28	31	24	17	20	3150	7575	5325	7500	5400	7575	5325	7950	5325
180	28	31	24	17	20	3150	7650	5325	7500	5400	7650	5325	7950	5325
185	28	33	24	17	20	3150	7650	5325	7500	5400	7650	5325	8025	5250
190	27	30	24	17	20	3150	7575	5325	7500	5400	7575	5325	8025	5250
195	27	32	24	17	20	3150	7650	5325	7500	5400	7575	5325	7950	5250
200	27	32	24	17	20	3150	7575	5250	7500	5400	7575	5250	8025	5325
205	28	32	24	17	20	3150	7575	5250	7500	5400	7575	5250	8025	5325
210	27	32	24	18	20	3150	7575	5250	7500	5400	7575	5250	7950	5325
215	27	32	24	18	20	3150	7650	5250	7500	5400	7650	5250	7950	5325
220	29	33	24	18	20	3150	7575	5250	7500	5400	7575	5250	8025	5325
225	26	30	24	18	20	3150	7650	5250	7500	5400	7650	5250	8025	5325
230	28	31	24	18	20	3150	7575	5250	7500	5400	7650	5250	8025	5325
235	28	31	24	18	20	3150	7575	5325	7500	5400	7575	5325	7950	5250
240	27	34	24	18	20	3150	7575	5250	7500	5400	7575	5250	8025	5325
245	27	31	24	18	20	3150	7575	5250	7500	5400	7575	5250	7950	5325
250	27	31	24	18	20	3150	7575	5250	7500	5400	7575	5250	8025	5325
255	30	32	24	18	20	3150	7575	5325	7500	5400	7575	5325	8025	5325
260	26	31	24	18	20	3225	7575	5325	7500	5400	7575	5325	7950	5250
265	29	31	24	18	20	3150	7575	5325	7500	5400	7575	5325	8025	5250
270	29	31	24	18	20	3150	7575	5325	7500	5325	7575	5325	8025	5250
275	29	34	24	18	20	3150	7650	5250	7500	5400	7650	5250	7950	5325
280	27	31	24	18	20	3150	7650	5325	7500	5400	7650	5325	7950	5250
285	27	31	24	18	20	3150	7575	5325	7500	5400	7575	5325	8025	5250
290	29	34	24	18	20	3150	7575	5250	7500	5400	7575	5250	8025	5325
295	26	31	24	18	20	3150	7575	5325	7500	5400	7575	5325	7950	5250
