timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,   0.8543,  0.2822,    45.1,   7.706,    5.78
40,1,   0.8576,  0.2792,   45.48,   7.769,   5.826
40,2,   0.8684,  0.1319,    42.1,   7.183,   5.388
40,3,    1.064,  0.1247,   43.35,   7.423,   5.567
45,0,    1.034,  0.3615,    45.1,   7.749,   5.812
45,1,   0.9203,   0.359,   45.35,   7.772,   5.829
45,2,    1.054,  0.1687,   41.85,   7.179,   5.384
45,3,    1.177,  0.1595,   43.23,   7.427,    5.57
50,0,    1.187,  0.4397,   44.98,   7.767,   5.825
50,1,   0.8988,  0.4392,   45.23,    7.76,    5.82
50,2,    1.212,  0.2047,   41.73,    7.19,   5.393
50,3,    1.261,  0.1937,    43.1,   7.426,   5.569
55,0,    1.337,  0.5178,   44.85,   7.784,   5.838
55,1,   0.8738,  0.5188,    45.1,   7.749,   5.812
55,2,    1.366,  0.2405,    41.6,   7.201,   5.401
55,3,    1.118,  0.2277,    43.1,   7.408,   5.556
60,0,    1.481,  0.5956,   44.73,     7.8,    5.85
60,1,   0.8473,  0.5984,    45.1,   7.758,   5.818
60,2,    1.518,  0.2763,   41.48,   7.212,   5.409
60,3,   0.9721,  0.2617,    43.1,   7.389,   5.542
65,0,    1.404,  0.6735,    44.6,    7.78,   5.835
65,1,    0.822,   0.678,    45.1,   7.767,   5.825
65,2,    1.448,  0.3122,   41.35,   7.185,   5.389
65,3,   0.8283,  0.2956,    43.1,   7.371,   5.528
70,0,    1.326,  0.7513,   44.48,   7.759,   5.819
70,1,   0.7952,  0.7576,    45.1,   7.775,   5.832
70,2,    1.376,   0.348,   41.23,   7.158,   5.369
70,3,   0.6829,  0.3296,    43.1,   7.352,   5.514
75,0,     1.25,  0.8292,   44.35,   7.738,   5.804
75,1,   0.7685,  0.8372,    45.1,   7.784,   5.838
75,2,    1.304,  0.3839,    41.1,   7.131,   5.349
75,3,   0.5374,  0.3635,    43.1,   7.333,     5.5
80,0,    1.175,   0.907,   44.23,   7.718,   5.788
80,1,   0.7421,  0.9169,    45.1,   7.793,   5.845
80,2,    1.233,  0.4197,    41.1,   7.125,   5.344
80,3,   0.6156,  0.3975,    43.1,   7.352,   5.514
