time,cpu,FSB,L2miss
2,1,22247988,
4,1,,21607
6,1,989737,
8,1,,249651
10,0,10085874,
12,1,,17441
14,0,4395662,
14,1,4404437,
16,1,,642720
18,0,1457212,
18,1,1453704,
20,0,,85631
20,1,,31336
22,0,19307228,
24,1,,86807
26,1,2084548,
28,0,,291607
30,0,10633360,
32,0,,26397
34,1,3319642,
36,0,,564393
38,0,512754,
40,1,,32266
42,0,18277262,
44,0,,6240
44,1,,49715
46,1,2028784,
48,0,,285278
50,1,11368730,
52,0,,28481
54,0,4459786,
54,1,4465350,
56,0,,725554
56,1,,545372
58,0,1590590,
60,1,,81330
62,1,18214286,
64,1,,22690
66,0,959354,
68,0,,272446
70,0,10072360,
72,0,,39037
74,1,4180802,
76,1,,687112
78,1,1516320,
80,1,,81551
82,1,19722278,
84,0,,76148
84,1,,5004
86,1,2047386,
88,0,,330397
90,0,10577422,
92,0,,17995
94,1,2800490,
96,0,,492499
98,0,562662,
100,0,,9701
102,0,18834496,
104,1,,64543
106,1,1971088,
108,0,,270095
110,0,11303202,
112,1,,78183
114,1,3653293,
116,1,,683713
118,0,1555014,
118,1,1554826,
120,1,,63829
122,0,18780811,
124,0,,5065
124,1,,21854
126,1,1036704,
128,0,,296673
128,1,,290165
130,1,10195964,
132,1,,24151
134,1,3009164,
136,0,,709606
138,1,1455414,
140,0,,6169
140,1,,61356
142,1,20187806,
144,0,,5080
146,1,2124566,
148,0,,292624
150,0,10529286,
152,0,,25286
154,0,1898418,
156,1,,677992
158,0,512548,
160,0,,12771
162,0,18959182,
164,1,,7251
166,0,1967414,
168,0,,338593
168,1,,237180
170,0,11492918,
172,0,,84117
174,0,3060604,
174,1,3031740,
176,0,,689482
178,1,1466487,
180,0,,6450
182,1,18903118,
184,0,,22554
184,1,,6749
186,1,895218,
188,0,,276566
190,0,10142834,
192,0,,46184
194,0,3093633,
196,0,,634936
198,0,1511294,
198,1,1511644,
200,0,,64844
202,1,20129936,
204,0,,75784
206,0,2073098,
208,0,,417976
208,1,,206381
210,1,10668632,
212,0,,13699
214,0,1836110,
216,0,,690234
218,0,639772,
220,0,,6350
222,1,19089466,
224,0,,7778
224,1,,56433
226,0,2050367,
228,0,,305595
230,1,11444172,
232,1,,93037
234,0,3030902,
236,1,,757731
238,1,1398990,
240,1,,45389
242,1,18819606,
244,1,,8097
246,0,912214,
248,1,,288465
250,1,10527734,
252,1,,40370
254,0,2910066,
256,0,,612799
258,0,1501956,
258,1,1503996,
260,1,,60700
262,0,20050606,
264,0,,9147
266,1,2020158,
268,1,,349667
270,0,10653660,
272,0,,48940
274,0,1825832,
276,1,,702739
278,0,550575,
280,0,,8127
282,0,19171082,
284,0,,53818
284,1,,7250
286,1,2015820,
288,0,,305602
290,1,11436102,
292,1,,101534
294,0,2972084,
296,0,,672522
298,1,1476444,
300,1,,44183
302,0,43492392,
304,1,,166493
306,1,14851046,
308,1,,1832049
310,1,105403152,
312,0,,776345
314,1,5698912,
316,1,,965677
318,0,4405046,
320,0,,895950
320,1,,756560
322,0,89260114,
324,1,,449390
326,0,2122598,
328,0,,372921
330,0,10877548,
332,1,,30710
334,1,1431898,
336,0,,591322
336,1,,767666
338,1,1039618,
340,1,,25123
342,1,19192356,
344,0,,57101
344,1,,9046
346,1,1966222,
348,0,,309949
350,1,11965640,
352,1,,94656
354,0,2664418,
356,0,,712271
358,0,1560508,
360,0,,44749
362,0,18918302,
362,1,18938798,
364,0,,12210
366,0,839498,
368,0,,320930
370,0,10663394,
372,0,,46658
374,0,2587968,
376,0,,823290
378,1,1453182,
380,1,,7538
382,0,19992266,
384,0,,7644
384,1,,83668
386,1,2106404,
388,1,,338603
390,0,10823498,
392,0,,46666
394,0,1446826,
394,1,1466580,
396,0,,737919
398,0,717314,
400,0,,27299
402,1,19194478,
404,0,,8364
404,1,,54179
406,0,1992770,
408,0,,287598
410,1,11825528,
412,1,,88726
414,0,2704822,
414,1,2712622,
416,1,,692508
418,0,1591530,
418,1,1595183,
420,0,,35182
422,0,18830414,
422,1,18851902,
424,0,,30441
424,1,,5757
426,1,974772,
428,0,,265381
430,1,10760592,
432,1,,61030
434,0,2742986,
436,1,,729019
438,0,1484546,
440,0,,53896
442,0,20311616,
442,1,20328912,
444,1,,81794
446,1,2068628,
448,0,,259175
450,1,10536896,
452,1,,38225
454,0,1499970,
456,1,,648867
458,0,799518,
460,1,,14952
462,0,19435422,
462,1,19448454,
464,0,,66823
464,1,,4877
466,0,1873354,
466,1,1876204,
468,1,,247180
470,0,11843962,
472,0,,101559
472,1,,14174
474,0,2770082,
476,0,,640199
478,1,1866628,
480,0,,4415
480,1,,30730
482,1,19133418,
484,1,,21356
486,1,335596,
488,0,,279429
490,0,10720604,
492,1,,57770
494,0,2623276,
496,1,,750817
498,1,1901846,
500,0,,59749
502,1,20085300,
504,0,,6012
504,1,,89958
506,0,1531240,
506,1,1527620,
508,0,,259461
508,1,,406680
510,1,10689902,
512,0,,44091
514,0,1530362,
516,1,,712947
518,1,1204268,
520,1,,25664
522,0,19395668,
522,1,19402672,
524,0,,51522
524,1,,11175
526,1,1515982,
528,0,,313228
530,1,11826904,
532,1,,94189
534,0,2722982,
536,1,,703268
538,1,1962724,
540,0,,21656
542,0,18980048,
544,1,,22000
546,0,321239,
548,1,,299922
550,0,10801264,
552,0,,56147
554,0,2685342,
556,1,,874588
558,0,2064494,
560,0,,67459
562,0,19919966,
564,0,,9562
564,1,,85607
566,1,1672188,
568,0,,263635
568,1,,379895
570,0,10730700,
572,1,,42858
574,0,1409307,
576,1,,589175
578,0,1156648,
580,0,,6150
580,1,,24393
582,0,19416134,
582,1,19418684,
584,0,,4047
584,1,,65236
586,0,1448664,
588,0,,316008
590,0,11885166,
592,1,,97666
