Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	24	28	24	16	19	3150	7650	5325	7425	5400	7575	5325	7950	5325
5	24	28	24	16	19	3150	7575	5325	7500	5400	7575	5250	7950	5325
10	24	29	24	16	19	3150	7575	5325	7425	5400	7575	5250	8025	5250
15	24	29	24	16	19	3150	7650	5250	7500	5400	7575	5325	8025	5250
20	24	29	24	16	19	3150	7650	5250	7500	5400	7575	5325	8025	5250
25	24	29	24	16	19	3150	7575	5325	7500	5400	7650	5250	7950	5250
30	25	29	24	16	19	3150	7575	5325	7425	5400	7650	5250	7950	5325
35	25	29	24	16	19	3150	7650	5325	7500	5400	7650	5250	7950	5325
40	25	29	24	16	19	3150	7650	5250	7425	5400	7650	5325	8025	5250
45	25	30	24	16	19	3150	7650	5325	7500	5400	7575	5250	7950	5250
50	25	29	24	16	19	3150	7650	5250	7500	5400	7650	5250	7950	5250
55	25	30	23	16	19	3150	7575	5325	7425	5400	7650	5250	8025	5250
60	25	29	23	16	19	3150	7575	5325	7425	5400	7575	5250	7950	5325
65	25	30	23	16	19	3150	7650	5250	7500	5325	7575	5325	7950	5250
70	25	30	23	16	19	3150	7650	5250	7500	5400	7575	5250	8025	5325
75	25	30	23	16	19	3150	7575	5250	7500	5400	7575	5325	7950	5325
80	25	30	23	16	19	3150	7650	5325	7500	5325	7575	5250	8025	5325
85	25	30	23	16	19	3150	7650	5250	7425	5400	7575	5325	7950	5250
90	25	30	23	16	19	3150	7650	5250	7500	5400	7575	5325	7950	5250
95	25	30	23	16	19	3150	7575	5250	7500	5400	7575	5250	7950	5250
100	25	30	23	16	19	3150	7575	5250	7500	5400	7575	5325	8025	5250
105	25	30	23	16	19	3150	7650	5325	7425	5400	7575	5250	7950	5250
110	25	30	23	16	19	3150	7650	5325	7500	5400	7575	5250	7950	5325
115	25	30	23	16	19	3150	7575	5250	7500	5400	7575	5325	7950	5250
120	25	30	23	16	19	3150	7650	5250	7425	5400	7575	5325	7950	5250
125	25	30	23	16	19	3150	7575	5250	7500	5400	7575	5325	7950	5250
130	25	31	23	16	19	3150	7650	5325	7500	5400	7575	5250	7950	5250
135	26	30	23	16	19	3150	7650	5250	7500	5400	7575	5325	7950	5250
140	25	30	23	16	19	3150	7650	5325	7500	5400	7575	5250	7950	5250
145	26	30	23	16	19	3150	7575	5250	7500	5400	7575	5325	8025	5250
150	26	30	23	16	19	3150	7650	5325	7500	5400	7575	5250	7950	5250
155	25	30	23	16	19	3150	7575	5250	7500	5400	7650	5325	7950	5325
160	26	30	23	16	19	3150	7650	5250	7500	5400	7575	5325	7950	5250
165	25	31	23	16	19	3150	7650	5325	7425	5400	7575	5250	7950	5250
170	25	30	23	16	19	3150	7650	5250	7425	5400	7650	5325	8025	5250
175	26	31	23	16	19	3150	7575	5250	7500	5325	7575	5325	7950	5250
180	26	30	23	16	19	3150	7650	5325	7500	5400	7650	5250	8025	5250
185	26	30	23	16	19	3150	7650	5325	7500	5400	7575	5250	7950	5325
