Time Temp Temp Temp Ambient_Temp Temp Ambient_Temp Ambient_Temp Planar_Temp IOH_THERMTRIP CPU_Temp_Interf Temp Temp Temp FAN_MOD_1A_RPM FAN_MOD_2A_RPM FAN_MOD_3A_RPM FAN_MOD_4A_RPM FAN_MOD_5A_RPM FAN_MOD_6A_RPM FAN_MOD_1B_RPM FAN_MOD_2B_RPM FAN_MOD_3B_RPM FAN_MOD_4B_RPM FAN_MOD_5B_RPM FAN_MOD_6B_RPM Fan_Redundancy et
280 -53 -53 38 28 35 26 14 38 5Dh 76h 28 33 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
285 -54 -54 38 28 35 26 14 38 5Dh 76h 27 33 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
290 -58 -52 38 28 35 26 14 38 5Dh 76h 27 34 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
295 -56 -53 38 28 35 26 14 38 5Dh 76h 27 34 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
300 -58 -52 38 28 35 26 14 38 5Dh 76h 27 34 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
305 -58 -52 38 28 35 26 14 38 5Dh 76h 27 34 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
310 -58 -50 38 28 35 26 14 38 5Dh 76h 27 34 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
315 -55 -53 37 28 35 26 14 38 5Dh 76h 27 34 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
320 -58 -51 38 28 34 26 14 38 5Dh 76h 27 34 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
325 -58 -51 38 28 34 26 14 38 5Dh 76h 27 35 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
330 -57 -51 38 28 33 26 14 38 5Dh 76h 27 35 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
335 -58 -48 38 28 33 26 14 38 5Dh 76h 27 35 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
340 -58 -48 37 29 32 26 14 38 5Dh 76h 27 35 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
345 -58 -51 38 28 32 26 14 38 5Dh 76h 27 35 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
350 -53 -52 38 28 32 26 14 38 5Dh 76h 27 35 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
355 -53 -52 38 28 32 26 14 38 5Dh 76h 28 35 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
360 -57 -51 38 28 31 26 14 38 5Dh 76h 28 35 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
365 -53 -52 38 28 31 26 14 38 5Dh 76h 28 35 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
370 -58 -49 38 28 31 26 14 38 5Dh 76h 28 35 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
375 -56 -49 38 28 31 26 14 38 5Dh 76h 28 35 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
380 -57 -49 38 28 31 26 14 38 5Dh 76h 28 35 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
385 -58 -51 38 28 31 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
390 -58 -51 38 28 31 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
395 -58 -50 38 29 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
400 -57 -51 38 28 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
405 -58 -51 38 28 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
410 -58 -51 38 28 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
415 -57 -51 38 28 30 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
