Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	25	27	23	16	18	3150	7575	5250	7575	5400	7575	5325	7950	5250
5	25	27	23	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
10	26	29	23	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
15	26	28	23	16	18	3150	7575	5250	7575	5400	7575	5250	7950	5250
20	25	27	23	16	18	3150	7575	5250	7575	5400	7575	5250	7875	5250
25	28	29	23	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
30	26	28	23	16	18	3150	7500	5175	7500	5325	7500	5250	7950	5250
35	25	28	23	16	18	3150	7575	5250	7575	5325	7575	5250	7875	5250
40	27	29	23	16	18	3225	7575	5250	7575	5325	7575	5250	7950	5250
45	25	29	23	16	18	3150	7575	5250	7575	5325	7575	5325	7875	5250
50	25	28	23	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
55	29	30	23	16	18	3150	7575	5250	7575	5400	7575	5250	7950	5250
60	25	28	23	16	18	3225	7575	5175	7575	5325	7575	5250	7875	5250
65	25	28	23	16	18	3150	7575	5250	7575	5325	7575	5250	7875	5175
70	27	32	23	16	18	3150	7575	5250	7575	5400	7575	5250	7875	5250
75	26	29	23	16	18	3150	7575	5250	7575	5325	7575	5250	7875	5250
80	25	28	23	16	18	3150	7575	5250	7575	5400	7500	5250	7875	5250
85	28	31	23	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
90	25	28	23	16	18	3225	7575	5250	7575	5325	7575	5250	7950	5250
95	25	28	23	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
100	29	30	23	16	18	3150	7575	5250	7575	5325	7575	5250	7875	5250
105	25	28	23	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5325
110	25	28	23	16	18	3225	7575	5250	7575	5400	7575	5250	7875	5250
115	28	31	23	16	18	3150	7575	5250	7575	5325	7575	5250	7875	5250
120	25	28	23	16	18	3150	7575	5250	7575	5325	7575	5250	7875	5250
125	25	28	23	16	18	3225	7575	5325	7575	5325	7575	5250	7950	5250
130	29	31	23	16	18	3150	7575	5250	7575	5325	7575	5250	7950	5250
135	25	28	23	16	18	3150	7575	5250	7575	5325	7575	5250	7875	5250
140	25	28	23	16	18	3150	7500	5250	7500	5325	7500	5250	7875	5250
145	28	32	23	16	18	3150	7500	5250	7500	5325	7500	5250	7875	5250
150	25	28	23	16	18	3225	7500	5250	7500	5325	7500	5325	7875	5250
155	25	28	23	16	18	3150	7575	5250	7575	5325	7575	5250	7875	5250
160	28	32	23	16	18	3150	7500	5250	7500	5325	7500	5250	7875	5250
165	25	28	23	16	18	3150	7575	5250	7575	5400	7575	5250	7950	5250
170	25	28	23	16	18	3150	7575	5250	7575	5400	7575	5250	7950	5250
175	27	32	23	16	18	3150	7500	5250	7500	5325	7500	5250	7950	5250
180	25	28	23	16	18	3150	7575	5250	7575	5325	7575	5250	7875	5250
