Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	25	29	24	17	19	3150	7575	5250	7350	5325	7500	5250	7875	5250
5	28	29	24	17	19	3150	7500	5250	7425	5400	7500	5250	7875	5250
10	25	29	24	17	19	3150	7575	5250	7350	5325	7500	5250	7875	5250
15	29	31	24	17	19	3075	7575	5250	7350	5325	7500	5250	7875	5250
20	25	29	24	17	19	3150	7575	5175	7350	5325	7500	5250	7875	5250
25	25	29	24	17	19	3150	7575	5250	7350	5400	7500	5175	7875	5250
30	27	34	24	17	20	3150	7575	5250	7350	5325	7500	5250	7875	5250
35	26	29	24	17	20	3150	7500	5250	7425	5400	7500	5250	7875	5250
40	25	30	24	17	20	3150	7575	5250	7350	5325	7575	5250	7875	5175
45	29	31	24	17	20	3150	7500	5250	7425	5325	7500	5250	7875	5175
50	25	29	24	17	20	3150	7575	5250	7425	5325	7500	5250	7875	5250
55	26	30	24	17	20	3150	7575	5250	7350	5325	7500	5250	7875	5250
60	30	32	24	17	20	3150	7500	5250	7350	5400	7500	5250	7800	5250
65	26	30	24	17	20	3150	7500	5250	7350	5325	7500	5250	7875	5250
70	26	30	24	17	20	3150	7575	5250	7425	5325	7500	5175	7875	5250
75	30	31	24	17	20	3075	7575	5250	7350	5325	7575	5250	7875	5250
80	26	30	24	17	20	3150	7575	5250	7350	5400	7575	5250	7950	5250
85	26	30	24	17	20	3150	7500	5250	7350	5400	7500	5250	7875	5250
90	27	34	24	17	20	3150	7575	5250	7350	5325	7575	5250	7875	5250
95	26	30	24	17	20	3075	7575	5250	7425	5325	7500	5250	7950	5250
100	26	30	24	17	20	3150	7500	5250	7350	5325	7575	5250	7875	5250
105	29	31	24	17	20	3150	7575	5250	7425	5325	7500	5250	7875	5250
110	26	30	24	17	20	3150	7575	5250	7425	5325	7500	5250	7875	5250
115	26	30	24	17	20	3150	7575	5250	7350	5325	7500	5250	7875	5250
120	30	31	24	18	20	3150	7575	5250	7425	5325	7575	5250	7875	5250
