 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8561712 5408828 6 181 0  0  0  0  0  0  0  0  0  372  154   96  1  0 99
 0 0 0 7692744 4529096 135 4001 0 0 0 0  0  0  0  0  0  447 2569  251  1  9 90
 0 0 0 7692360 4528900 123 3628 0 0 0 0  0  0  0  0  0  389 2169  248  1  9 91
 0 0 0 7692504 4528992 124 3605 0 0 0 0  0  0  0  0  0  385 2152  242  1  9 91
 0 0 0 7692800 4529144 0 25  0  0  0  0  0  0  0  0  0  376  697   96  0  0 100
 0 0 0 7692560 4528984 131 3627 0 0 0 0  0  3  0  0  0  417 2180  293  1  9 91
 0 0 0 7692356 4528932 123 3646 0 0 0 0  0  0  0  0  0  383 2194  249  1  9 91
 0 0 0 7692576 4529060 111 3323 0 0 0 0  0  0  0  0  0  383 2048  237  1  8 91
 0 0 0 7692776 4529060 12 308 0 0  0  0  0  0  0  0  0  369  921  153  0  0 99
 0 0 0 7692536 4528976 123 3649 0 0 0 0  0  0  0  0  0  389 2189  248  1  9 91
 0 0 0 7692332 4528924 131 3643 0 0 0 0  0  0  0  0  0  382 2180  252  1  9 91
 0 0 0 7692432 4529000 104 3049 0 0 0 0  0  2  0  0  0  415 1978  255  0  8 91
 0 0 0 7692776 4529048 19 575 0 0  0  0  0  0  0  0  0  378  931  116  0  0 99
 0 0 0 7692708 4529072 123 3632 0 0 0 0  0  0  0  0  0  532 2185  251  1  9 91
 0 0 0 7692332 4528908 123 3628 0 0 0 0  0  0  0  0  0  386 2194  247  1  9 91
 0 0 0 7692436 4529012 100 2859 0 0 0 0  0  0  0  0  0  376 1922  209  1  8 91
 0 0 0 7692776 4529128 24 769 0 0  0  0  0  0  0  0  0  363  972  127  0  1 99
 0 0 0 7692760 4529080 131 3641 0 0 0 0  0  2  0  0  0  411 2217  284  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7692332 4528908 123 3633 0 0 0 0  0  0  0  0  0  390 2191  247  1  9 91
 0 0 0 7692304 4528892 93 2681 0 0 0  0  0  0  0  0  0  376 1806  206  0  8 91
 0 0 0 7692752 4529024 30 959 0 0  0  0  0  0  0  0  0  379 1012  137  0  1 99
 0 0 0 7692776 4529104 123 3638 0 0 0 0  0  0  0  0  0  382 2154  242  1  9 91
 0 0 0 7692308 4528900 131 3642 0 0 0 0  0  0  0  0  0  396 2165  254  1  9 91
 0 0 0 7692304 4528884 87 2528 0 0 0  0  0  3  0  0  0  459 1749  245  0  8 92
