time,offcore_req,l2_cache_miss,offcore_req_scaled,l2_cache_miss_scaled,Temp0,Temp1,Temp2,Ambient_Temp0,Temp3,Ambient_Temp1,Ambient_Temp2,Planar_Temp,Temp4,Temp5,Temp6,FAN_MOD_1A_RPM,FAN_MOD_2A_RPM,FAN_MOD_3A_RPM,FAN_MOD_4A_RPM,FAN_MOD_5A_RPM,FAN_MOD_6A_RPM,FAN_MOD_1B_RPM,FAN_MOD_2B_RPM,FAN_MOD_3B_RPM,FAN_MOD_4B_RPM,FAN_MOD_5B_RPM,FAN_MOD_6B_RPM,Watts,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_kbytes,disk_write_kbytes
110,18803608,14287877,1.8803608,1.4287877,58,58,37,28,35,26,14,38,27,29,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1386,1108.8,831.6,41.58,41.58,0,0
120,23693997,17028896,2.3693997,1.7028896,54,61,37,28,35,26,14,38,27,29,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1528,1222.4,916.8,45.84,45.84,0,0
130,19885081,14696771,1.9885081,1.4696771,54,61,37,28,35,26,14,38,28,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1465,1172,879,43.95,43.95,0,19.1
140,26486081,18989411,2.6486081,1.8989411,53,61,37,29,35,26,14,38,28,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1484,1187.2,890.4,44.52,44.52,0,0
150,11328679,8411313,1.1328679,0.8411313,53,61,37,28,35,26,14,38,28,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1527,1221.6,916.2,45.81,45.81,0,0
160,12408265,9053807,1.2408265,0.9053807,53,61,37,29,35,26,14,38,28,29,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1553,1242.4,931.8,46.59,46.59,0,20.2
170,3384334,2533023,0.3384334,0.2533023,57,58,37,29,35,26,14,38,28,29,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1535,1228,921,46.05,46.05,0,0
180,10561096,7942437,1.0561096,0.7942437,58,58,37,29,35,26,14,38,27,29,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1366,1092.8,819.6,40.98,40.98,0,0
190,11227949,8913978,1.1227949,0.8913978,55,60,37,29,35,26,15,38,28,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1371,1096.8,822.6,41.13,41.13,0,21.3
200,1166399,928664,0.1166399,0.0928664,57,61,37,29,35,26,15,38,28,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1372,1097.6,823.2,41.16,41.16,0,0
210,9904567,6801091,0.9904567,0.6801091,58,58,37,29,35,26,15,38,28,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1373,1098.4,823.8,41.19,41.19,0,0
220,21971302,15793372,2.1971302,1.5793372,57,59,37,29,35,26,15,38,27,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1477,1181.6,886.2,44.31,44.31,0,22.4
230,919962,836889,0.0919962,0.0836889,57,61,37,29,35,26,15,38,28,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1372,1097.6,823.2,41.16,41.16,0,0
240,14068595,9698229,1.4068595,0.9698229,58,61,37,29,35,26,15,38,28,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1532,1225.6,919.2,45.96,45.96,0,0
250,11385154,8610615,1.1385154,0.8610615,58,60,37,29,35,26,15,38,27,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1383,1106.4,829.8,41.49,41.49,0,23.5
260,2848971,1852416,0.2848971,0.1852416,58,59,37,29,35,26,15,38,27,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1494,1195.2,896.4,44.82,44.82,0,0
270,15416799,11711795,1.5416799,1.1711795,57,60,37,29,35,26,15,38,27,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1581,1264.8,948.6,47.43,47.43,0,0
280,19677165,14781424,1.9677165,1.4781424,58,59,37,29,35,26,15,38,27,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1392,1113.6,835.2,41.76,41.76,0,24.5
290,22953114,16100618,2.2953114,1.6100618,54,60,37,29,35,26,15,38,28,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1579,1263.2,947.4,47.37,47.37,0,0
300,14805577,11183272,1.4805577,1.1183272,54,61,37,29,35,26,15,38,28,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1381,1104.8,828.6,41.43,41.43,0,0
310,412591920,190753579,41.259192,19.0753579,53,61,37,29,35,26,15,38,28,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1661,1328.8,996.6,49.83,49.83,0,25.7
320,462733736,230594045,46.2733736,23.0594045,58,55,37,29,35,26,15,38,28,30,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1609,1287.2,965.4,48.27,48.27,0,0
330,460477901,228228569,46.0477901,22.8228569,58,54,37,29,35,26,15,38,27,30,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1719,1375.2,1031.4,51.57,51.57,0,0
340,452602493,223234289,45.2602493,22.3234289,57,53,37,29,35,26,15,38,28,30,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1744,1395.2,1046.4,52.32,52.32,0,583.8
350,462925852,229971610,46.2925852,22.997161,57,53,37,29,35,26,15,38,28,31,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1603,1282.4,961.8,48.09,48.09,0,0
360,469575786,234287356,46.9575786,23.4287356,58,53,38,29,35,26,15,38,27,31,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1599,1279.2,959.4,47.97,47.97,0,0
370,466520429,232694332,46.6520429,23.2694332,56,53,37,29,35,26,15,38,28,31,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1816,1452.8,1089.6,54.48,54.48,0,33.1
380,471177609,235701315,47.1177609,23.5701315,53,53,38,29,35,26,15,38,28,32,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1603,1282.4,961.8,48.09,48.09,0,0
390,466007039,232643505,46.6007039,23.2643505,56,52,38,29,35,26,15,38,28,32,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1609,1287.2,965.4,48.27,48.27,0,0
400,472531070,236370309,47.253107,23.6370309,58,52,38,29,35,26,15,38,27,32,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1717,1373.6,1030.2,51.51,51.51,0,32.4
410,17589834,12068064,1.7589834,1.2068064,53,52,38,29,35,26,15,38,28,33,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1767,1413.6,1060.2,53.01,53.01,0,0
420,472487169,237066180,47.2487169,23.706618,57,51,38,29,35,26,15,38,28,33,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1640,1312,984,49.2,49.2,0,0
430,465842646,232333379,46.5842646,23.2333379,57,51,38,29,36,26,15,38,28,33,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1595,1276,957,47.85,47.85,0,33.3
440,456867816,226270731,45.6867816,22.6270731,57,51,38,29,36,26,15,38,28,33,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1589,1271.2,953.4,47.67,47.67,0,0
450,467054476,232900006,46.7054476,23.2900006,57,51,38,29,36,26,16,38,27,33,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1600,1280,960,48,48,0,0
460,464353305,230593162,46.4353305,23.0593162,58,51,38,29,35,27,16,38,27,34,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1592,1273.6,955.2,47.76,47.76,0,102.7
470,470583003,235050873,47.0583003,23.5050873,57,50,38,29,36,26,16,38,28,34,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1715,1372,1029,51.45,51.45,0,0
480,465841951,230951850,46.5841951,23.095185,54,51,38,29,36,27,16,38,28,34,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1711,1368.8,1026.6,51.33,51.33,0,0
490,479996638,242032746,47.9996638,24.2032746,57,50,38,29,36,27,16,38,28,34,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1600,1280,960,48,48,0,33.8
500,462121161,230568578,46.2121161,23.0568578,58,50,38,29,36,27,16,38,28,34,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1605,1284,963,48.15,48.15,0,0
510,476874887,239098499,47.6874887,23.9098499,57,50,38,29,36,27,16,38,27,34,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1696,1356.8,1017.6,50.88,50.88,0,0
520,467158119,232631913,46.7158119,23.2631913,58,50,38,29,36,27,16,38,27,35,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1643,1314.4,985.8,49.29,49.29,0,47.2
530,465139308,232285595,46.5139308,23.2285595,58,50,38,29,36,27,16,38,27,35,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1599,1279.2,959.4,47.97,47.97,0,0
540,458519792,227048089,45.8519792,22.7048089,58,49,38,29,36,27,16,38,27,35,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1714,1371.2,1028.4,51.42,51.42,0,0
550,474729819,238239610,47.4729819,23.823961,58,49,38,29,36,27,16,38,27,35,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1613,1290.4,967.8,48.39,48.39,0,34.8
560,464018575,229882106,46.4018575,22.9882106,56,50,38,29,36,27,16,38,28,35,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1637,1309.6,982.2,49.11,49.11,0,0
570,458513651,227091184,45.8513651,22.7091184,57,49,38,29,36,27,16,38,28,35,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1593,1274.4,955.8,47.79,47.79,0,0
580,469727176,233733368,46.9727176,23.3733368,58,49,38,29,36,27,16,38,28,35,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1599,1279.2,959.4,47.97,47.97,0,34.9
590,481864132,243000835,48.1864132,24.3000835,57,49,38,29,36,27,16,38,27,35,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1911,1528.8,1146.6,57.33,57.33,0,0
600,471069931,235533091,47.1069931,23.5533091,57,49,38,29,36,27,16,38,28,35,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1618,1294.4,970.8,48.54,48.54,0,0
610,457398992,226182358,45.7398992,22.6182358,57,49,38,29,36,27,16,38,28,36,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1606,1284.8,963.6,48.18,48.18,0,35.4
620,467469830,232439068,46.746983,23.2439068,57,49,38,29,36,27,16,38,28,36,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1601,1280.8,960.6,48.03,48.03,0,0
630,476109633,239664933,47.6109633,23.9664933,57,49,38,29,36,27,16,38,28,36,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1699,1359.2,1019.4,50.97,50.97,0,0
640,475760409,238776682,47.5760409,23.8776682,57,49,38,29,36,27,16,38,28,36,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1605,1284,963,48.15,48.15,0,39.9
650,463792646,230702708,46.3792646,23.0702708,57,49,38,29,36,27,16,38,28,36,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1587,1269.6,952.2,47.61,47.61,0,0
660,455041678,225074930,45.5041678,22.507493,54,49,38,29,36,27,16,38,28,36,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1607,1285.6,964.2,48.21,48.21,0,0
670,477031193,239430009,47.7031193,23.9430009,57,48,38,29,36,27,16,38,28,36,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1596,1276.8,957.6,47.88,47.88,0,106.1
680,468124689,233085785,46.8124689,23.3085785,57,49,38,29,36,27,16,38,28,36,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1592,1273.6,955.2,47.76,47.76,0,0
690,456636466,225781478,45.6636466,22.5781478,57,48,38,29,36,27,16,38,28,36,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1736,1388.8,1041.6,52.08,52.08,0,0
700,472020038,236460734,47.2020038,23.6460734,53,49,38,29,36,27,16,38,28,36,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1595,1276,957,47.85,47.85,0,37.2
710,462326468,229137106,46.2326468,22.9137106,57,48,38,29,36,27,16,38,28,36,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1594,1275.2,956.4,47.82,47.82,0,0
720,470785755,236283629,47.0785755,23.6283629,57,48,38,29,36,27,16,38,28,36,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1607,1285.6,964.2,48.21,48.21,0,0
730,470714299,235243808,47.0714299,23.5243808,57,48,38,30,36,27,16,38,28,36,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1645,1316,987,49.35,49.35,0,37.5
740,461373786,228524012,46.1373786,22.8524012,57,48,38,29,36,27,16,38,28,36,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1594,1275.2,956.4,47.82,47.82,0,0
750,475444963,239937614,47.5444963,23.9937614,57,48,38,30,36,27,16,38,28,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1702,1361.6,1021.2,51.06,51.06,0,0
760,471645846,235437638,47.1645846,23.5437638,56,48,38,30,36,27,16,38,28,37,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1781,1424.8,1068.6,53.43,53.43,0,37.9
770,472171236,237365973,47.2171236,23.7365973,53,48,38,30,36,27,16,38,28,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1595,1276,957,47.85,47.85,0,0
780,465629531,231728732,46.5629531,23.1728732,52,48,38,30,36,27,16,38,29,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1773,1418.4,1063.8,53.19,53.19,0,0
790,460232096,227780496,46.0232096,22.7780496,57,47,38,30,36,27,16,38,28,37,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1600,1280,960,48,48,0,38.2
800,466472583,232404593,46.6472583,23.2404593,57,48,38,30,36,27,16,38,28,37,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1594,1275.2,956.4,47.82,47.82,0,0
810,475803386,239478999,47.5803386,23.9478999,57,47,38,30,36,27,17,38,28,37,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1590,1272,954,47.7,47.7,0,0
820,470950469,235490725,47.0950469,23.5490725,57,47,38,30,36,27,17,38,28,37,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1642,1313.6,985.2,49.26,49.26,0,38.6
830,470164794,233821157,47.0164794,23.3821157,53,48,38,29,36,27,17,38,28,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1638,1310.4,982.8,49.14,49.14,0,0
840,461887488,229190661,46.1887488,22.9190661,56,48,38,30,36,27,17,38,28,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1637,1309.6,982.2,49.11,49.11,0,0
850,469027126,233612997,46.9027126,23.3612997,57,47,38,30,36,27,17,38,28,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1595,1276,957,47.85,47.85,0,38.8
860,465485153,233063792,46.5485153,23.3063792,53,48,38,30,36,27,17,39,28,37,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1582,1265.6,949.2,47.46,47.46,0,0
870,471200419,236503207,47.1200419,23.6503207,52,48,38,30,36,27,17,39,29,37,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1766,1412.8,1059.6,52.98,52.98,0,0
880,458072388,226439763,45.8072388,22.6439763,56,47,38,30,36,28,17,39,29,37,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1582,1265.6,949.2,47.46,47.46,0,39.2
890,468322028,234573837,46.8322028,23.4573837,57,47,39,30,36,28,17,39,28,37,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1586,1268.8,951.6,47.58,47.58,0,0
900,15255278,10997764,1.5255278,1.0997764,56,47,38,30,37,27,17,39,29,37,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1767,1413.6,1060.2,53.01,53.01,0,0
910,25824201,17141743,2.5824201,1.7141743,57,47,38,30,36,28,17,39,28,37,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1650,1320,990,49.5,49.5,0,39.8
920,476217905,239262503,47.6217905,23.9262503,55,47,38,30,36,28,17,39,29,37,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1645,1316,987,49.35,49.35,0,0
930,469548063,235078249,46.9548063,23.5078249,52,47,38,30,36,28,17,39,29,37,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1648,1318.4,988.8,49.44,49.44,0,0
940,467794831,233324061,46.7794831,23.3324061,57,47,38,30,37,28,17,39,29,37,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1681,1344.8,1008.6,50.43,50.43,0,40
950,363452381,180224262,36.3452381,18.0224262,57,47,38,30,37,28,17,39,28,37,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1583,1266.4,949.8,47.49,47.49,0,0
960,134140665,67145300,13.4140665,6.71453,52,53,38,30,36,28,17,39,29,37,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3120,1720,1376,1032,51.6,51.6,0,0
970,1074326663,547305592,107.4326663,54.7305592,49,48,38,30,36,28,17,39,29,37,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,2343,1874.4,1405.8,70.29,70.29,0,56.5
980,305234926,155300704,30.5234926,15.5300704,49,46,39,30,36,28,17,39,30,37,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,2324,1859.2,1394.4,69.72,69.72,0,0
990,804007155,407712830,80.4007155,40.771283,48,45,39,30,36,28,17,39,30,37,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,2224,1779.2,1334.4,66.72,66.72,0,0
1000,1013110199,516019207,101.3110199,51.6019207,48,45,39,30,37,28,17,39,31,38,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3120,2400,1920,1440,72,72,0,312.4
1010,1260792912,641585332,126.0792912,64.1585332,48,44,39,30,37,28,17,39,31,38,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,2396,1916.8,1437.6,71.88,71.88,0,0
1020,1390148971,708428279,139.0148971,70.8428279,46,44,39,31,37,28,17,39,32,38,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,2380,1904,1428,71.4,71.4,0,0
1030,1082345272,550259284,108.2345272,55.0259284,45,45,39,31,37,28,17,39,32,38,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,2386,1908.8,1431.6,71.58,71.58,0,41
1040,1105709423,561936342,110.5709423,56.1936342,45,44,39,31,37,28,17,39,33,38,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,2388,1910.4,1432.8,71.64,71.64,0,0
1050,1308775725,665363213,130.8775725,66.5363213,45,43,39,31,37,28,17,39,33,38,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,2387,1909.6,1432.2,71.61,71.61,0,0
1060,937152597,477113728,93.7152597,47.7113728,43,43,40,31,37,28,17,39,34,39,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,2387,1909.6,1432.2,71.61,71.61,0,41.1
1070,1297340926,658973856,129.7340926,65.8973856,43,43,39,31,37,28,17,39,34,39,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,2393,1914.4,1435.8,71.79,71.79,0,0
1080,947778777,484400144,94.7778777,48.4400144,43,42,40,32,37,28,17,39,34,39,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,2389,1911.2,1433.4,71.67,71.67,0,0
1090,1249188956,635485908,124.9188956,63.5485908,42,42,40,32,37,28,17,39,34,39,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,2498,1998.4,1498.8,74.94,74.94,0,40.7
1100,1513435654,767724223,151.3435654,76.7724223,42,42,40,32,37,28,17,39,35,39,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,2415,1932,1449,72.45,72.45,0,0
1110,1253236507,638569250,125.3236507,63.856925,42,41,40,32,37,28,17,39,35,39,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,2259,1807.2,1355.4,67.77,67.77,0,0
1120,471201104,242171486,47.1201104,24.2171486,43,47,40,32,37,28,17,39,35,39,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,2236,1788.8,1341.6,67.08,67.08,0,41.2
1130,39046745,25718179,3.9046745,2.5718179,44,49,40,33,37,28,17,39,35,39,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1553,1242.4,931.8,46.59,46.59,0,0
1140,8995803,6343440,0.8995803,0.634344,46,50,40,33,37,28,17,40,35,38,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1382,1105.6,829.2,41.46,41.46,0,0
1150,23218021,16009540,2.3218021,1.600954,45,50,40,32,37,28,17,40,34,38,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1497,1197.6,898.2,44.91,44.91,0,75.6
1160,22168760,15392827,2.216876,1.5392827,46,51,40,32,37,28,17,40,34,37,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1375,1100,825,41.25,41.25,0,0
1170,8367393,6308915,0.8367393,0.6308915,46,52,39,32,37,28,16,40,34,37,42,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1797,1437.6,1078.2,53.91,53.91,0,0
1180,23421183,16915428,2.3421183,1.6915428,50,49,39,32,37,28,16,40,33,37,41,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1492,1193.6,895.2,44.76,44.76,0,42.8
1190,5858900,3954805,0.58589,0.3954805,50,49,39,32,37,28,16,40,33,37,41,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1486,1188.8,891.6,44.58,44.58,0,0
1200,13558518,10463604,1.3558518,1.0463604,50,49,39,32,37,28,16,40,33,36,41,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1582,1265.6,949.2,47.46,47.46,0,0
1210,16704501,12551457,1.6704501,1.2551457,47,53,39,32,37,28,16,40,32,36,41,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1488,1190.4,892.8,44.64,44.64,0,38.7
1220,15774805,11571528,1.5774805,1.1571528,51,50,40,32,37,28,16,40,32,35,41,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1555,1244,933,46.65,46.65,0,0
1230,11630171,8448500,1.1630171,0.84485,50,53,39,32,37,28,16,40,32,35,41,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1491,1192.8,894.6,44.73,44.73,0,0
1240,23219574,16788564,2.3219574,1.6788564,52,50,39,32,37,28,16,40,32,35,41,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1498,1198.4,898.8,44.94,44.94,0,39.2
1250,15546192,9508848,1.5546192,0.9508848,48,54,39,32,37,28,16,40,32,35,41,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1547,1237.6,928.2,46.41,46.41,0,0
1260,20927844,14426556,2.0927844,1.4426556,51,54,39,32,37,28,16,40,32,35,41,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1488,1190.4,892.8,44.64,44.64,0,0
1270,10087329,8366180,1.0087329,0.836618,52,51,39,32,36,28,16,40,31,34,41,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1382,1105.6,829.2,41.46,41.46,0,39.3
