57.72,0,24,28,24,16,19,12.359,0.17542,16.5,0,3150,7575,5250,7425,5400,7500,5250,7950,5250
57.51,5,24,28,23,16,19,5.3938,2.0415,0,0,3150,7575,5250,7425,5325,7500,5250,7950,5250
59.43,10,25,29,23,16,19,4.7374,4.2046,0,0,3150,7575,5250,7425,5325,7500,5250,7875,5250
55.77,15,25,31,23,16,19,6.5003,1.356,250,0,3075,7575,5250,7350,5400,7575,5250,7950,5250
59.49,20,24,28,23,16,19,9.4892,0.38094,0,0,3150,7575,5250,7425,5325,7500,5250,7875,5250
59.7,25,25,28,23,16,19,5.6326,2.2853,0,0,3150,7575,5250,7425,5400,7575,5250,7950,5250
44.04,30,25,31,23,16,19,2.1544,3.6047,0,0,3150,7575,5250,7425,5400,7575,5250,7950,5250
60.09,35,24,28,23,16,19,6.278,1.6534,0,0,3150,7575,5250,7425,5400,7575,5250,7875,5250
60.42,40,25,29,23,16,19,9.996,0.59086,0,0,3150,7575,5250,7425,5400,7575,5250,7875,5250
44.04,45,25,31,23,16,19,2.5123,4.0457,160.5,0,3150,7575,5250,7350,5325,7500,5250,7950,5250
43.2,50,25,29,23,16,19,6.6238,1.8074,0,0,3150,7575,5250,7350,5325,7500,5250,7875,5250
42.33,55,25,29,23,16,19,9.705,0.35838,0,0,3150,7575,5250,7350,5325,7575,5250,7950,5250
42.45,60,25,29,23,16,19,16.734,1.2615,0,0,3150,7575,5250,7425,5325,7500,5250,7875,5250
42.39,65,25,29,23,16,19,0.99652,3.9199,0,0,3150,7575,5250,7425,5325,7575,5250,7875,5250
42.45,70,25,29,23,16,19,6.9521,3.5825,0,0,3075,7575,5250,7425,5400,7500,5250,7950,5250
41.94,75,25,29,23,16,19,9.4607,0.68034,172.5,0,3150,7575,5250,7425,5400,7500,5250,7950,5250
42,80,25,29,23,16,19,8.6834,2.9034,0,0,3150,7575,5250,7425,5400,7575,5250,7875,5250
42,85,25,29,23,16,19,1.1721,3.8268,0,0,3150,7575,5250,7425,5325,7500,5250,7950,5250
41.94,90,25,29,23,16,19,6.7215,1.9926,0,0,3150,7575,5250,7425,5400,7500,5250,7875,5250
42.09,95,25,29,23,16,19,10.373,0.23126,0,0,3150,7575,5250,7425,5325,7575,5250,7875,5250
