64.23,0,24,28,23,16,18,1.2423e+07,3135,17,0,3150,7575,5250,7425,5400,7500,5250,7875,5250
59.64,5,24,28,23,16,18,5.3028e+06,2.2041e+05,0,0,3150,7575,5250,7425,5325,7500,5250,7950,5250
45.09,10,24,28,23,16,18,2.8812e+06,6.8959e+05,326,0,3150,7500,5250,7425,5325,7500,5175,7875,5250
53.58,15,24,28,23,16,18,5.8827e+06,3.4875e+05,0,0,3150,7575,5250,7350,5325,7500,5250,7875,5250
59.73,20,24,28,23,16,19,9.6444e+06,78214,0,0,3150,7500,5250,7425,5325,7500,5250,7875,5250
43.02,25,24,29,23,16,19,1.9219e+06,3.2436e+05,0,0,3150,7575,5250,7425,5400,7500,5250,7875,5250
42.03,30,24,29,23,16,19,2.1315e+06,3.8935e+05,0,0,3150,7575,5250,7425,5325,7575,5250,7875,5250
57.6,35,24,29,23,16,19,6.231e+06,1.5403e+05,0,0,3150,7575,5250,7350,5325,7575,5250,7875,5250
42.36,40,24,29,23,16,19,5.7019e+06,2.9445e+05,150,0,3150,7575,5250,7425,5325,7575,5250,7875,5250
41.61,45,24,29,23,16,19,3.6418e+06,2.8266e+05,0,0,3150,7575,5250,7425,5325,7500,5250,7875,5250
57.54,50,24,29,23,16,19,1.5813e+06,3.4558e+05,0,0,3150,7575,5250,7425,5325,7500,5250,7875,5250
41.91,55,25,29,23,16,19,9.5574e+06,93852,0,0,3150,7575,5250,7425,5400,7575,5250,7875,5250
41.85,60,25,29,23,16,19,4.0792e+06,4.6561e+05,0,0,3150,7575,5175,7350,5325,7575,5250,7875,5250
42.09,65,25,29,23,16,19,1.0105e+06,3.7201e+05,0,0,3150,7575,5250,7425,5400,7575,5250,7875,5250
42.6,70,25,30,23,16,19,7.111e+06,1.7223e+05,759.5,0,3150,7575,5250,7350,5325,7575,5250,7875,5250
41.91,75,25,29,23,16,19,1.3986e+07,49486,0,0,3150,7575,5250,7425,5325,7500,5250,7950,5250
42.06,80,25,29,23,16,19,4.5258e+06,3.6583e+05,0,0,3150,7575,5250,7425,5325,7575,5250,7950,5175
42.09,85,25,29,23,16,19,1.6959e+06,3.7314e+05,0,0,3150,7575,5175,7350,5400,7575,5250,7875,5250
42,90,25,29,23,16,19,1.013e+07,96038,0,0,3150,7575,5250,7350,5325,7575,5250,7875,5250
42.12,95,25,29,23,16,19,1.0384e+07,35364,0,0,3150,7575,5250,7350,5325,7500,5250,7950,5175
42.6,100,26,29,23,16,19,5.2283e+06,2.833e+05,218.5,0,3150,7500,5250,7425,5325,7575,5250,7875,5175
42.03,105,25,30,23,16,19,9.6165e+05,1.6221e+05,0,0,3150,7575,5325,7350,5325,7575,5325,7950,5250
42,110,25,29,23,16,19,1.3472e+07,76540,0,0,3150,7575,5250,7425,5400,7575,5250,7950,5250
42.06,115,26,29,23,16,19,9.829e+06,54095,0,0,3150,7575,5250,7425,5400,7575,5250,7950,5250
41.94,120,25,30,23,16,19,1.8e+06,3.9279e+05,0,0,3150,7575,5250,7425,5325,7500,5250,7875,5250
42.09,125,25,30,23,16,19,1.0884e+06,37486,0,0,3150,7575,5250,7350,5400,7575,5250,7950,5250
42.45,130,25,30,23,16,19,1.9919e+07,10560,231,0,3150,7575,5250,7350,5400,7575,5250,7950,5250
41.97,135,26,32,23,16,19,4.3794e+06,56544,0,0,3150,7575,5250,7425,5400,7500,5250,7950,5250
