2.1765,0,1.938,1.9691,1.9268,1.8463,1.8754,9.8902,4.7418,1.8454,0,3.5496,3.9598,3.7861,3.9511,3.7953,3.9598,3.7853,3.9833,3.7845
2.1311,1.5858,1.9368,1.9691,1.9256,1.8463,1.8754,8.7758,6.2658,1.848,0,3.5496,3.961,3.7845,3.9511,3.7936,3.9598,3.7845,3.9839,3.7853
2.1034,1.7294,1.9464,1.9755,1.9256,1.848,1.8754,8.4532,6.8364,2.2558,0,3.5496,3.961,3.7853,3.9511,3.7953,3.9604,3.7828,3.9821,3.7845
2.1268,1.8193,1.9452,1.9766,1.9256,1.848,1.8754,9.0671,6.1811,1.9941,0,3.5482,3.961,3.7845,3.9493,3.7945,3.9598,3.7853,3.9839,3.7845
2.1419,1.8859,1.9428,1.9755,1.9256,1.848,1.8769,9.7003,5.6638,0,0,3.5482,3.9598,3.7845,3.9518,3.7928,3.9598,3.7845,3.9833,3.7836
2.1015,1.9392,1.9464,1.9787,1.9243,1.848,1.8769,8.3942,6.3898,0,0,3.5496,3.961,3.7836,3.9505,3.7936,3.9604,3.7845,3.9827,3.7845
2.0864,1.9839,1.944,1.9798,1.9243,1.848,1.8769,8.7229,6.4953,2.5479,0,3.5496,3.961,3.7836,3.9518,3.7961,3.9604,3.7836,3.9833,3.7836
2.1375,2.0225,1.9452,1.9777,1.9243,1.848,1.8784,9.401,5.7527,1.9262,0,3.5496,3.9617,3.7836,3.9505,3.7953,3.961,3.7845,3.9821,3.7845
2.1068,2.0566,1.9476,1.9787,1.9243,1.848,1.8784,9.4455,5.9916,2.0834,0,3.5496,3.961,3.7853,3.9511,3.7928,3.9598,3.7845,3.9833,3.7845
2.0824,2.0871,1.9476,1.9808,1.9243,1.8497,1.8784,9.19,6.4174,1.8866,0,3.5509,3.961,3.7853,3.9505,3.7945,3.9586,3.7853,3.9833,3.787
2.1259,2.1147,1.9476,1.9798,1.9243,1.8497,1.8784,8.8156,6.4008,0,0,3.5496,3.961,3.7853,3.9499,3.7945,3.9592,3.7845,3.9839,3.7853
2.1062,2.1401,1.9488,1.9808,1.9243,1.8497,1.8784,9.4428,5.4922,0,0,3.5496,3.961,3.7853,3.9505,3.7953,3.9617,3.7853,3.9833,3.7853
2.083,2.1635,1.9488,1.9777,1.9243,1.8497,1.8784,9.8996,6.244,2.246,0,3.5496,3.9617,3.7853,3.9505,3.7945,3.9598,3.7853,3.9827,3.7853
2.1093,2.1852,1.9488,1.9777,1.9243,1.8497,1.8784,8.8767,6.3595,2.0388,0,3.5496,3.9617,3.7853,3.9511,3.7945,3.9604,3.7845,3.9833,3.7836
2.1049,2.2056,1.9511,1.9819,1.9243,1.8497,1.8784,9.0416,6.2913,2.3522,0,3.5482,3.961,3.7845,3.9499,3.7945,3.9592,3.7853,3.9827,3.7836
2.082,2.2247,1.9522,1.9787,1.9243,1.8497,1.8799,9.7246,5.6034,1.9037,0,3.5496,3.9617,3.7853,3.9511,3.7953,3.9592,3.7845,3.9833,3.7836
2.0846,2.2427,1.9476,1.9808,1.9243,1.8497,1.8799,9.272,6.2904,0,0,3.5496,3.961,3.7836,3.9505,3.7953,3.961,3.7845,3.9839,3.7836
2.1053,2.2598,1.9511,1.9819,1.9243,1.8497,1.8799,8.5063,6.4874,0,0,3.5482,3.9598,3.7845,3.9511,3.7945,3.9586,3.7861,3.9839,3.7845
2.0932,2.276,1.9499,1.9839,1.9243,1.8497,1.8799,9.4663,6.1354,2.448,0,3.5496,3.9604,3.7836,3.9505,3.7953,3.9592,3.7845,3.9821,3.7836
