Time ambienttemp cpu0.dietemp cpu0.memtemp cpu1.dietemp cpu1.memtemp gbeth.temp hddbp.temp sp.temp fan1.tach fan2.tach fan3.tach fan4.tach fan5.tach fan6.tach
0 18 39 27 37.200 30 37.800 19.800 37.200 10020 10200 10440 9600 10860 10680
5 18 39 27 37.200 30 37.800 19.800 37.200 10020 10200 10440 9600 10860 10680
10 18 39 26.400 38.400 30 37.800 19.800 37.200 10020 10200 10440 9600 10920 10680
15 18 39 26.400 38.400 30 37.800 19.800 37.200 10020 10200 10440 9600 10920 10680
20 17.400 39 26.400 37.800 30 37.800 19.800 37.200 10020 10200 10440 9600 10860 10740
25 18 39 26.400 37.800 30 37.800 19.800 37.200 10020 10200 10440 9600 10860 10740
30 18 39 26.400 38.400 30.600 37.200 19.800 37.200 10020 10260 10380 9600 10860 10680
35 18 39 26.400 38.400 30.600 37.200 19.800 37.200 10020 10260 10380 9600 10860 10680
40 18 39 26.400 38.400 30.600 37.800 19.800 37.200 10020 10200 10380 9600 10860 10680
45 17.400 39 38.400 30.600 37.800 19.800 37.200 10020 10200 10380 9600 10860 10680
50 17.400 39 26.400 37.800 30.600 37.800 19.800 37.200 10020 10200 10440 9600 10920 10680
55 18 39 26.400 37.800 30.600 37.800 19.800 37.200 10020 10200 10440 9600 10920 10680
60 18 38.400 26.400 39 30.600 37.800 19.800 37.200 10020 10260 10380 9600 10860 10680
65 18 38.400 26.400 39 30.600 37.800 19.800 37.200 10020 10260 10380 9600 10860 10680
70 18 39 26.400 39 30.600 37.200 19.800 37.200 10020 10260 10380 9600 10860 10680
75 18 39 26.400 39 30.600 37.200 19.800 37.200 10020 10260 10380 9600 10860 10680
80 18 39 26.400 39 30.600 37.800 19.800 37.200 10020 10200 10380 9600 10860 10740
85 17.400 39 26.400 39 30.600 37.800 19.800 37.200 10020 10200 10380 9600 10860 10740
90 18 39 26.400 39 30.600 37.200 19.800 37.200 10020 10260 10380 9660 10860 10740
95 18 39 26.400 39 30.600 37.200 19.800 37.200 10020 10260 10380 9660 10860 10740
100 18 39 26.400 39 30.600 37.800 19.800 37.200 10020 10260 10380 9600 10860 10680
105 18 39 26.400 39 30.600 37.800 19.800 37.200 10020 10260 10380 9600 10860 10680
110 18 39 26.400 39 30.600 37.800 19.800 37.200 10020 10200 10380 9600 10860 10680
115 18 39 26.400 39 30.600 37.800 19.800 37.200 10020 10200 10380 9600 10860 10680
120 17.400 38.400 26.400 39.600 30.600 37.800 19.800 37.200 10020 10260 10440 9600 10860 10680
125 17.400 38.400 26.400 39.600 30.600 37.800 19.800 37.200 10020 10260 10440 9600 10860 10680
130 17.400 39 26.400 39 30.600 37.800 19.800 37.200 10020 10260 10380 9600 10860 10680
135 16.800 39 26.400 39 30.600 37.800 19.800 37.200 10020 10260 10380 9600 10860 10680
140 18 39 26.400 38.400 30.600 37.800 19.800 37.200 10080 10260 10440 9660 10860 10680
145 18 39 26.400 38.400 30.600 37.800 19.800 37.200 10080 10260 10440 9660 10860 10680
150 18 39 26.400 38.400 30.600 37.800 19.800 37.200 10020 10200 10440 9660 10860 10680
155 18 39 26.400 38.400 30.600 37.800 19.800 37.200 10020 10200 10440 9660 10860 10680
160 18 40.200 26.400 38.400 30.600 37.200 19.800 37.200 10020 10200 10440 9660 10860 10680
165 17.400 40.200 26.400 38.400 30.600 37.200 19.800 37.200 10020 10200 10440 9660 10860 10680
170 17.400 39.600 26.400 37.800 30.600 37.800 19.800 37.200 10080 10260 10380 9600 10860 10680
175 18 39.600 26.400 37.800 30.600 37.800 19.800 37.200 10080 10260 10380 9600 10860 10680
180 18 40.200 26.400 37.800 30.600 37.800 19.800 37.200 10020 10260 10440 9600 10860 10740
185 18 40.200 26.400 37.800 30.600 37.800 19.800 37.200 10020 10260 10440 9600 10860 10740
190 18 40.200 27 37.800 30.600 37.800 19.800 37.200 10020 10200 10380 9600 10920 10740
195 18 40.200 27 37.800 30.600 37.800 19.800 37.200 10020 10200 10380 9600 10920 10740
200 17.400 40.200 27 37.800 30.600 37.800 19.800 37.200 10020 10260 10380 9660 10860 10740
205 18 40.200 27 37.800 30.600 37.800 19.800 37.200 10020 10260 10380 9660 10860 10740
210 18 40.200 27 37.800 30.600 37.800 19.800 37.200 10020 10200 10380 9660 10860 10680
215 18 40.200 27 37.800 30.600 37.800 19.800 37.200 10020 10200 10380 9660 10860 10680
