Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1, HT0, HT1, HT2, c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,Watts,Amps,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
375,42,46,34,42,3645.6,3645.6,9372,9656,7.67E+05,9.41E+06,9529463,2.17E+05,257060,246127,1.64E+05,0.7671675,9.413264,9.529463,2.17E+00,2.57E+00,2.46E+00,1.64E+00,2111.13,1140,1688.907801,126.6680851,63.33404255,63.33404255,0,0,0,0,0,0
380,43,45,34,42,5997.6,5801.6,9656,9656,761369,9760082,9.63E+06,263311,257060,246127,7.94E+04,0.761369,9.760082,9.634006,2.63E+00,2.57E+00,2.46E+00,7.94E-01,2111.13,1144,1688.907801,126.6680851,63.33404255,63.33404255,0,0,0,0,0,0
385,42,45,34,42,3724,3645.6,9372,9656,756669,9525618,9727636,263311,249912,246127,9.79E+04,0.756669,9.525618,9.727636,2.63E+00,2.50E+00,2.46E+00,9.79E-01,2052.7,1143,1642.156028,123.1617021,61.58085106,61.58085106,0,0,0,0,0,0
390,42,45,34,42,3645.6,3567.2,9656,9656,1645148,9525618,21621992,423748,249912,246127,9.79E+04,1.645148,9.525618,21.621992,4.24E+00,2.50E+00,2.46E+00,9.79E-01,2054.16,1126,1643.324823,123.2493617,61.62468085,61.62468085,0,0,0,0,0,0
395,42,45,34,42,3645.6,3645.6,9656,9656,1645148,19412854,21621992,423748,249912,463867,9.79E+04,1.645148,19.412854,21.621992,4.24E+00,2.50E+00,4.64E+00,9.79E-01,2073.15,1130,1658.519149,124.3889362,62.19446809,62.19446809,0,11.6,0,76,0,77824
400,42,46,34,42,3645.6,3645.6,9656,9656,758046,9643248,9850778,242312,249912,463867,137048,0.758046,9.643248,9.850778,2.42E+00,2.50E+00,4.64E+00,1.37E+00,2068.77,1131,1655.012766,124.1259574,62.06297872,62.06297872,0,1.2,0,0.8,0,819.2
405,42,46,34,42,3645.6,3645.6,9656,9656,758046,1.90E+07,9850778,242312,249912,2.74E+05,239913,0.758046,19.00883,9.850778,2.42E+00,2.50E+00,2.74E+00,2.40E+00,2067.3,1138,1653.843972,124.0382979,62.01914894,62.01914894,0,0,0,0,0,0
410,42,45,34,42,3724,3645.6,9656,9656,503590,1.26E+07,6.34E+06,167744,249912,1.36E+05,6.52E+04,0.50359,12.62423,6.336347,1.68E+00,2.50E+00,1.36E+00,6.52E-01,2052.7,1141,1642.156028,123.1617021,61.58085106,61.58085106,0,0,0,0,0,0
415,42,46,34,42,3645.6,3645.6,9656,9656,503590,17023387,6.34E+06,167744,249912,1.36E+05,404177,0.50359,17.023387,6.336347,1.68E+00,2.50E+00,1.36E+00,4.04E+00,2058.54,1140,1646.831206,123.5123404,61.75617021,61.75617021,0,0,0,0,0,0
420,42,45,34,42,3645.6,3645.6,9656,9656,8.18E+05,1.02E+07,1.02E+07,167744,233256,1.36E+05,1.84E+05,0.8179845,10.16344,10.22412,1.68E+00,2.33E+00,1.36E+00,1.84E+00,2086.3,1139,1669.038298,125.1778723,62.58893617,62.58893617,0,0,0,0,0,0
425,42,45,34,42,3645.6,3645.6,9656,9372,1535676,1.02E+07,19219029,496908,233256,1.36E+05,1.84E+05,1.535676,10.16344,19.219029,4.97E+00,2.33E+00,1.36E+00,1.84E+00,2057.08,1135,1645.662411,123.4246809,61.71234043,61.71234043,0,11.2,0,77.5,0,79360
430,42,46,34,42,3645.6,3645.6,9656,9656,7.58E+05,8918218,1.00E+07,496908,164148,1.36E+05,251696,0.7584975,8.918218,10.01123,4.97E+00,1.64E+00,1.36E+00,2.52E+00,2051.23,1138,1640.987234,123.0740426,61.53702128,61.53702128,0,1.2,0,0.8,0,819.2
435,42,45,34,42,3645.6,3645.6,9656,9656,7.75E+05,9917191,9955527,276214,164148,1.36E+05,150834,0.7750985,9.917191,9.955527,2.76E+00,1.64E+00,1.36E+00,1.51E+00,2060,1131,1648,123.6,61.8,61.8,0,0,0,0,0,0
440,42,46,34,42,3645.6,3645.6,9656,9656,7.75E+05,19152633,9955527,276214,164148,1.36E+05,436844,0.7750985,19.152633,9.955527,2.76E+00,1.64E+00,1.36E+00,4.37E+00,2054.16,1139,1643.324823,123.2493617,61.62468085,61.62468085,0,0,0,0,0,0
445,42,46,34,42,3645.6,3645.6,9656,9372,1505278,19152633,19860662,579489,164148,1.36E+05,436844,1.505278,19.152633,19.860662,5.79E+00,1.64E+00,1.36E+00,4.37E+00,2093.6,1138,1674.88227,125.6161702,62.80808511,62.80808511,0,0,0,0,0,0
450,42,45,34,42,3645.6,3645.6,9656,9656,1505278,20306111,19860662,579489,164148,459659,436844,1.505278,20.306111,19.860662,5.79E+00,1.64E+00,4.60E+00,4.37E+00,2065.84,1139,1652.675177,123.9506383,61.97531915,61.97531915,0,0,0,0,0,0
455,42,46,34,42,3645.6,3645.6,9656,9656,762105,9457860,9.65E+06,258695,164148,213364,436844,0.762105,9.45786,9.654964,2.59E+00,1.64E+00,2.13E+00,4.37E+00,2064.38,1137,1651.506383,123.8629787,61.93148936,61.93148936,0,12.2,0,78.3,0,80179.2
460,42,45,34,42,3645.6,3645.6,9372,9372,7.60E+05,9.73E+06,10012391,267069,164148,213364,160821,0.7600085,9.734702,10.012391,2.67E+00,1.64E+00,2.13E+00,1.61E+00,2070.23,1138,1656.18156,124.213617,62.10680851,62.10680851,0,1.2,0,0.8,0,819.2
465,42,45,34,42,3645.6,3645.6,9656,9656,7.60E+05,19334693,10012391,267069,164148,213364,304701,0.7600085,19.334693,10.012391,2.67E+00,1.64E+00,2.13E+00,3.05E+00,2060,1138,1648,123.6,61.8,61.8,0,0,0,0,0,0
470,42,45,34,42,3645.6,3645.6,9656,9656,7.59E+05,8750549,9742924,267069,1.30E+05,2.27E+05,304701,0.7590565,8.750549,9.742924,2.67E+00,1.30E+00,2.27E+00,3.05E+00,2067.3,1143,1653.843972,124.0382979,62.01914894,62.01914894,0,0,0,0,0,0
475,42,46,34,42,3645.6,3567.2,9656,9656,7.46E+05,9700764,10240194,214865,1.30E+05,263761,304701,0.7460465,9.700764,10.240194,2.15E+00,1.30E+00,2.64E+00,3.05E+00,2068.77,1131,1655.012766,124.1259574,62.06297872,62.06297872,0,0,0,0,0,0
480,42,46,34,42,3645.6,3567.2,9656,9656,1658112,9700764,20864942,516945,1.30E+05,263761,304701,1.658112,9.700764,20.864942,5.17E+00,1.30E+00,2.64E+00,3.05E+00,2070.23,1127,1656.18156,124.213617,62.10680851,62.10680851,0,0,0,0,0,0
485,42,46,34,42,3724,3645.6,9372,9656,1498309,9700764,20698366,516945,457529,263761,304701,1.498309,9.700764,20.698366,5.17E+00,4.58E+00,2.64E+00,3.05E+00,2054.16,1132,1643.324823,123.2493617,61.62468085,61.62468085,0,16.2,0,88.6,0,90726.4
490,43,45,34,42,3645.6,3645.6,9656,9656,1498309,17358000,20698366,516945,457529,469117,304701,1.498309,17.358,20.698366,5.17E+00,4.58E+00,4.69E+00,3.05E+00,2055.62,1142,1644.493617,123.3370213,61.66851064,61.66851064,0,1.2,0,0.8,0,819.2
495,42,46,34,42,3645.6,3645.6,9656,9656,1498309,18013725,20698366,516945,457529,469117,470875,1.498309,18.013725,20.698366,5.17E+00,4.58E+00,4.69E+00,4.71E+00,2068.77,1145,1655.012766,124.1259574,62.06297872,62.06297872,0,0,0,0,0,0
500,42,46,34,42,3645.6,3645.6,9656,9372,1504600,18013725,20482468,470737,457529,469117,470875,1.5046,18.013725,20.482468,4.71E+00,4.58E+00,4.69E+00,4.71E+00,2081.91,1145,1665.531915,124.9148936,62.45744681,62.45744681,0,0,0,0,0,0
505,42,45,34,42,3724,3645.6,9656,9656,775855,8.25E+06,9597185,470737,1.63E+05,469117,2.07E+05,0.775855,8.249982,9.597185,4.71E+00,1.63E+00,4.69E+00,2.07E+00,2070.23,1141,1656.18156,124.213617,62.10680851,62.10680851,0,0,0,0,0,0
510,43,45,34,42,3645.6,3645.6,9656,9656,1818761,8.25E+06,21003109,277591,264197,469117,2.07E+05,1.818761,8.249982,21.003109,2.78E+00,2.64E+00,4.69E+00,2.07E+00,2077.53,1133,1662.025532,124.6519149,62.32595745,62.32595745,0,0,0,0,0,0
515,42,46,34,42,3645.6,3645.6,9656,9656,1818761,19893134,21003109,277591,264197,483059,2.07E+05,1.818761,19.893134,21.003109,2.78E+00,2.64E+00,4.83E+00,2.07E+00,2067.3,1122,1653.843972,124.0382979,62.01914894,62.01914894,0,21.4,0,201.6,0,206438.4
520,42,46,34,42,3645.6,3645.6,9656,9656,1498859,19893134,21057693,401563,264197,483059,2.07E+05,1.498859,19.893134,21.057693,4.02E+00,2.64E+00,4.83E+00,2.07E+00,2058.54,1125,1646.831206,123.5123404,61.75617021,61.75617021,0,1.2,0,0.8,0,819.2
525,43,45,34,42,3645.6,3567.2,9372,9656,1498859,19369624,21057693,401563,264197,404471,2.07E+05,1.498859,19.369624,21.057693,4.02E+00,2.64E+00,4.04E+00,2.07E+00,2061.46,1140,1649.168794,123.6876596,61.84382979,61.84382979,0,0,0,0,0,0
530,42,46,34,42,3645.6,3645.6,9656,9656,1498859,18518739,21057693,401563,264197,404471,409854,1.498859,18.518739,21.057693,4.02E+00,2.64E+00,4.04E+00,4.10E+00,2071.69,1135,1657.350355,124.3012766,62.1506383,62.1506383,0,0,0,0,0,0
535,43,46,34,42,3645.6,3645.6,9656,9656,7.55E+05,9474582,9.74E+06,401563,225816,404471,1.24E+05,0.7554095,9.474582,9.740758,4.02E+00,2.26E+00,4.04E+00,1.24E+00,2061.46,1130,1649.168794,123.6876596,61.84382979,61.84382979,0,0,0,0,0,0
540,42,45,34,42,3645.6,3645.6,9372,9656,7.55E+05,20040232,9.74E+06,401563,225816,435699,1.24E+05,0.7554095,20.040232,9.740758,4.02E+00,2.26E+00,4.36E+00,1.24E+00,2058.54,1134,1646.831206,123.5123404,61.75617021,61.75617021,0,0,0,0,0,0
545,43,45,34,42,3645.6,3645.6,9656,9656,7.55E+05,18910889,9.74E+06,401563,225816,213273,1.33E+05,0.7554095,18.910889,9.740758,4.02E+00,2.26E+00,2.13E+00,1.33E+00,2058.54,1138,1646.831206,123.5123404,61.75617021,61.75617021,0,11.4,0,81.8,0,83763.2
550,42,46,34,42,3645.6,3645.6,9656,9656,757871,9.27E+06,9982310,2.31E+05,225816,213273,210182,0.757871,9.270776,9.98231,2.31E+00,2.26E+00,2.13E+00,2.10E+00,2058.54,1188,1646.831206,123.5123404,61.75617021,61.75617021,0,1.2,0,0.8,0,819.2
555,43,45,34,42,3645.6,3645.6,9656,9656,756196,9.78E+06,9.83E+06,2.31E+05,252072,1.98E+05,210182,0.756196,9.77936,9.831544,2.31E+00,2.52E+00,1.98E+00,2.10E+00,2097.99,1178,1678.388652,125.8791489,62.93957447,62.93957447,0,0,0,0,0,0
560,42,46,34,42,3645.6,3567.2,9656,9656,491777,8.42E+06,4.35E+06,114530,252072,100963,3.71E+04,0.491777,8.422107,4.351356,1.15E+00,2.52E+00,1.01E+00,3.71E-01,2119.9,1169,1695.920567,127.1940426,63.59702128,63.59702128,0,0,0,0,0,0
565,42,46,34,42,3645.6,3645.6,9656,9656,7.77E+05,1.24E+07,1.38E+07,307202,252072,100963,241777,0.7770175,12.39407,13.79925,3.07E+00,2.52E+00,1.01E+00,2.42E+00,2062.92,1172,1650.337589,123.7753191,61.88765957,61.88765957,0,0,0,0,0,0
570,42,45,34,42,3645.6,3645.6,9656,9656,567034,6202704,6460018,1.65E+05,252072,1.33E+05,241777,0.567034,6.202704,6.460018,1.65E+00,2.52E+00,1.33E+00,2.42E+00,2289.38,1176,1831.500709,137.3625532,68.6812766,68.6812766,0,0,0,0,0,0
575,42,45,34,42,3645.6,3645.6,9656,9656,1.03E+06,1.35E+07,13502214,348012,252072,1.33E+05,1.10E+05,1.028942,13.46779,13.502214,3.48E+00,2.52E+00,1.33E+00,1.10E+00,2038.09,1183,1630.468085,122.2851064,61.14255319,61.14255319,0,19.2,0,93.7,0,95948.8
580,42,46,34,42,3645.6,3645.6,9372,9656,2.15E+05,3144741,1888930,348012,1.58E+04,3.61E+04,78678,0.2153337,3.144741,1.88893,3.48E+00,1.58E-01,3.61E-01,7.87E-01,2096.52,1178,1677.219858,125.7914894,62.89574468,62.89574468,0,1.2,0,0.8,0,819.2
585,42,45,34,42,3567.2,3645.6,9656,9656,2.15E+05,32217410,1888930,348012,1.58E+04,4.18E+05,279249,0.2153337,32.21741,1.88893,3.48E+00,1.58E-01,4.18E+00,2.79E+00,2147.66,1178,1718.12766,128.8595745,64.42978723,64.42978723,0,0,0,0,0,0
590,42,45,34,42,3645.6,3645.6,9656,9372,752756,9.53E+06,9.77E+06,3.14E+05,1.58E+04,203188,279249,0.752756,9.530868,9.765276,3.14E+00,1.58E-01,2.03E+00,2.79E+00,2192.95,1175,1754.360284,131.5770213,65.78851064,65.78851064,0,0,0,0,0,0
595,42,45,34,42,3724,3645.6,9656,9656,614330,5.58E+06,5.94E+06,167481,1.58E+04,203188,104721,0.61433,5.581738,5.943682,1.67E+00,1.58E-01,2.03E+00,1.05E+00,2159.35,1172,1727.478014,129.5608511,64.78042553,64.78042553,0,0,0,0,0,0
600,42,46,34,42,3645.6,3645.6,9372,9656,1938754,5.58E+06,27734378,732584,1.58E+04,203188,104721,1.938754,5.581738,27.734378,7.33E+00,1.58E-01,2.03E+00,1.05E+00,2143.28,1174,1714.621277,128.5965957,64.29829787,64.29829787,0,0,0,0,0,0
605,42,46,34,42,3645.6,3645.6,9656,9656,831077,5.58E+06,8599476,732584,82096,203188,104721,0.831077,5.581738,8.599476,7.33E+00,8.21E-01,2.03E+00,1.05E+00,2060,1179,1648,123.6,61.8,61.8,0,12.2,0,84,0,86016
610,42,46,34,42,3645.6,3567.2,9656,9656,831077,31112809,8599476,732584,82096,203188,457156,0.831077,31.112809,8.599476,7.33E+00,8.21E-01,2.03E+00,4.57E+00,2073.15,1169,1658.519149,124.3889362,62.19446809,62.19446809,0,1.2,0,0.8,0,819.2
615,42,45,34,42,3724,3645.6,9656,9656,1.50E+05,2.53E+06,1.70E+06,2.96E+04,82096,3.71E+04,72977,0.1502623,2.533016,1.699052,2.96E-01,8.21E-01,3.71E-01,7.30E-01,2030.78,1166,1624.624113,121.8468085,60.92340426,60.92340426,0,0,0,0,0,0
620,42,45,34,42,3724,3645.6,9656,9656,1284854,13280985,13142598,2.96E+04,3.62E+05,293595,72977,1.284854,13.280985,13.142598,2.96E-01,3.62E+00,2.94E+00,7.30E-01,2070.23,1174,1656.18156,124.213617,62.10680851,62.10680851,0,0,0,0,0,0
625,42,46,34,42,3645.6,3645.6,9656,9656,1284854,25158179,13142598,2.96E+04,3.62E+05,3.44E+05,211953,1.284854,25.158179,13.142598,2.96E-01,3.62E+00,3.44E+00,2.12E+00,2116.98,1173,1693.582979,127.0187234,63.5093617,63.5093617,0,0,0,0,0,0
630,42,46,34,42,3645.6,3645.6,9372,9656,533274,6568865,6.99E+06,1.65E+05,3.62E+05,136652,211953,0.533274,6.568865,6.99393,1.65E+00,3.62E+00,1.37E+00,2.12E+00,2431.09,1176,1944.873759,145.8655319,63,63,0,0,0,0,0,0
635,42,46,34,42,3645.6,3645.6,9656,9656,1036710,1.30E+07,1.38E+07,3.23E+05,3.62E+05,319553,211953,1.03671,13.04323,13.76884,3.23E+00,3.62E+00,3.20E+00,2.12E+00,2067.3,1177,1653.843972,124.0382979,62.01914894,62.01914894,0,13.8,0,83.5,0,85504
640,43,45,34,42,3724,3645.6,9656,9656,4.39E+05,1.24E+06,3218161,24626,2.18E+04,319553,85209,0.4387993,1.238961,3.218161,2.46E-01,2.18E-01,3.20E+00,8.52E-01,2090.68,1176,1672.544681,125.4408511,62.72042553,62.72042553,0,1.2,0,0.8,0,819.2
645,42,45,34,42,3724,3645.6,9656,9656,1196146,16333038,17029855,24626,3.64E+05,4.03E+05,85209,1.196146,16.333038,17.029855,2.46E-01,3.64E+00,4.03E+00,8.52E-01,2071.69,1176,1657.350355,124.3012766,62.1506383,62.1506383,0,0,0,0,0,0
650,42,45,34,42,3645.6,3645.6,9656,9656,1527758,16333038,19353088,24626,409957,4.03E+05,85209,1.527758,16.333038,19.353088,2.46E-01,4.10E+00,4.03E+00,8.52E-01,2184.18,1176,1747.347518,131.0510638,65.52553191,65.52553191,0,0,0,0,0,0
655,42,45,34,42,3645.6,3567.2,9372,9372,1527758,1.14E+07,19353088,24626,409957,1.23E+05,9.41E+04,1.527758,11.39643,19.353088,2.46E-01,4.10E+00,1.23E+00,9.41E-01,2292.3,1177,1833.838298,137.5378723,68.76893617,68.76893617,0,0,0,0,0,0
660,42,46,34,42,3645.6,3645.6,9656,9656,1527758,28414152,19353088,24626,409957,636382,9.41E+04,1.527758,28.414152,19.353088,2.46E-01,4.10E+00,6.36E+00,9.41E-01,2041.01,1177,1632.805674,122.4604255,61.23021277,61.23021277,0,0,0,0,0,0
665,42,45,34,42,3645.6,3645.6,9656,9656,867764,28414152,6749249,24626,174374,636382,9.41E+04,0.867764,28.414152,6.749249,2.46E-01,1.74E+00,6.36E+00,9.41E-01,2071.69,1176,1657.350355,124.3012766,62.1506383,62.1506383,0,13.8,0,83.3,0,85299.2
670,42,46,34,42,3645.6,3567.2,9656,9656,1.08E+06,1.56E+07,1.63E+07,4.11E+05,174374,406810,9.41E+04,1.08431,15.59095,16.32649,4.11E+00,1.74E+00,4.07E+00,9.41E-01,2052.7,1176,1642.156028,123.1617021,61.58085106,61.58085106,0,1.2,0,0.8,0,819.2
675,42,46,34,42,3645.6,3645.6,9372,9656,138566,2592893,1.78E+06,2.05E+04,174374,4.01E+04,7.57E+04,0.138566,2.592893,1.77799,2.05E-01,1.74E+00,4.01E-01,7.57E-01,2153.5,1173,1722.802837,129.2102128,64.60510638,64.60510638,0,0,0,0,0,0
680,42,46,34,42,3645.6,3645.6,9656,9656,666483,9196935,9.12E+06,246551,174374,191038,7.57E+04,0.666483,9.196935,9.117972,2.47E+00,1.74E+00,1.91E+00,7.57E-01,2103.83,1177,1683.06383,126.2297872,63.11489362,63.11489362,0,0,0,0,0,0
685,43,45,34,42,3645.6,3645.6,9656,9656,756141,9216720,10194383,2.33E+05,174374,191038,1.64E+05,0.756141,9.21672,10.194383,2.33E+00,1.74E+00,1.91E+00,1.64E+00,2065.84,1182,1652.675177,123.9506383,61.97531915,61.97531915,0,0,0,0,0,0
690,42,46,34,42,3645.6,3645.6,9656,9656,1666817,9216720,20833603,484910,174374,191038,1.64E+05,1.666817,9.21672,20.833603,4.85E+00,1.74E+00,1.91E+00,1.64E+00,2081.91,1182,1665.531915,124.9148936,62.45744681,62.45744681,0,0,0,0,0,0
695,43,46,34,42,3645.6,3645.6,9656,9656,1666817,18931808,20833603,484910,174374,191038,245883,1.666817,18.931808,20.833603,4.85E+00,1.74E+00,1.91E+00,2.46E+00,2188.57,1178,1750.853901,131.3140426,65.65702128,65.65702128,0,12.6,0,84,0,86016
700,42,45,34,42,3645.6,3645.6,9372,9656,1666817,17623588,20833603,484910,174374,191038,532120,1.666817,17.623588,20.833603,4.85E+00,1.74E+00,1.91E+00,5.32E+00,2051.23,1172,1640.987234,123.0740426,61.53702128,61.53702128,0,1.2,0,0.8,0,819.2
705,42,45,34,42,3645.6,3645.6,9372,9656,1666817,19358889,20833603,484910,174374,191038,274664,1.666817,19.358889,20.833603,4.85E+00,1.74E+00,1.91E+00,2.75E+00,2073.15,1175,1658.519149,124.3889362,62.19446809,62.19446809,0,0,0,0,0,0
710,42,46,34,42,3645.6,3645.6,9656,9656,1510318,19358889,19309811,470114,174374,191038,274664,1.510318,19.358889,19.309811,4.70E+00,1.74E+00,1.91E+00,2.75E+00,2102.37,1177,1681.895035,126.1421277,63.07106383,63.07106383,0,0,0,0,0,0
715,42,46,34,42,3567.2,3645.6,9656,9656,7.53E+05,9435159,10315459,187783,174374,277587,274664,0.7526475,9.435159,10.315459,1.88E+00,1.74E+00,2.78E+00,2.75E+00,2100.91,1173,1680.726241,126.0544681,63.02723404,63.02723404,0,0,0,0,0,0
720,42,46,34,42,3645.6,3645.6,9656,9656,8.18E+05,10014381,1.12E+07,187783,1.58E+05,277587,2.35E+05,0.8175435,10.014381,11.20724,1.88E+00,1.58E+00,2.78E+00,2.35E+00,2041.01,1175,1632.805674,122.4604255,61.23021277,61.23021277,0,0,0,0,0,0
725,42,45,34,42,3645.6,3645.6,9656,9656,8.18E+05,17733505,1.12E+07,187783,1.58E+05,590162,2.35E+05,0.8175435,17.733505,11.20724,1.88E+00,1.58E+00,5.90E+00,2.35E+00,2022.01,1173,1617.611348,121.3208511,60.66042553,60.66042553,0,14.2,0,84.6,0,86630.4
730,42,46,34,42,3645.6,3645.6,9656,9656,8.18E+05,1.96E+07,1.12E+07,187783,1.58E+05,195003,1.67E+05,0.8175435,19.57175,11.20724,1.88E+00,1.58E+00,1.95E+00,1.67E+00,2043.93,1174,1635.143262,122.6357447,61.31787234,61.31787234,0,1.2,0,0.8,0,819.2
735,42,45,34,42,3724,3645.6,9656,9656,8.18E+05,18691260,1.12E+07,187783,1.58E+05,195003,452562,0.8175435,18.69126,11.20724,1.88E+00,1.58E+00,1.95E+00,4.53E+00,2216.33,1176,1773.060993,132.9795745,66.48978723,66.48978723,0,0,0,0,0,0
740,42,46,34,42,3645.6,3645.6,9656,9656,1510890,18691260,19354689,526994,1.58E+05,195003,452562,1.51089,18.69126,19.354689,5.27E+00,1.58E+00,1.95E+00,4.53E+00,2020.55,1181,1616.442553,121.2331915,60.61659574,60.61659574,0,0,0,0,0,0
745,42,46,34,42,3645.6,3567.2,9656,9656,756278,9403048,9.96E+06,249453,1.58E+05,195003,1.27E+05,0.756278,9.403048,9.955738,2.49E+00,1.58E+00,1.95E+00,1.27E+00,2086.3,1182,1669.038298,125.1778723,62.58893617,62.58893617,0,0,0,0,0,0
750,42,45,34,42,3645.6,3645.6,9656,9656,756278,1.94E+07,9.96E+06,249453,1.58E+05,2.90E+05,2.57E+05,0.756278,19.41276,9.955738,2.49E+00,1.58E+00,2.90E+00,2.57E+00,2229.48,1181,1783.580142,133.7685106,66.88425532,66.88425532,0,0,0,0,0,0
755,42,46,34,42,3645.6,3645.6,9656,9656,7.56E+05,9.58E+06,10073979,252630,1.58E+05,249658,2.57E+05,0.7564695,9.582626,10.073979,2.53E+00,1.58E+00,2.50E+00,2.57E+00,2055.62,1175,1644.493617,123.3370213,61.66851064,61.66851064,0,15.8,0,96.6,0,98918.4
760,42,46,34,42,3567.2,3567.2,9656,9656,763248,9008228,1.02E+07,252630,158076,249658,2.59E+05,0.763248,9.008228,10.15066,2.53E+00,1.58E+00,2.50E+00,2.59E+00,2048.31,1176,1638.649645,122.8987234,61.4493617,61.4493617,0,1.2,0,0.8,0,819.2
765,42,45,34,42,3645.6,3567.2,9372,9656,7.58E+05,9607172,9.76E+06,245017,158076,249658,1.52E+05,0.7583465,9.607172,9.75852,2.45E+00,1.58E+00,2.50E+00,1.52E+00,2041.01,1175,1632.805674,122.4604255,61.23021277,61.23021277,0,0,0,0,0,0
770,42,46,34,42,3645.6,3645.6,9656,9656,519603,1.34E+07,6.97E+06,1.82E+05,158076,1.70E+05,7.09E+04,0.519603,13.36623,6.973415,1.82E+00,1.58E+00,1.70E+00,7.09E-01,2225.09,1171,1780.073759,133.5055319,66.75276596,66.75276596,0,0,0,0,0,0
775,42,46,34,42,3567.2,3645.6,9372,9656,733476,8845972,8859995,1.82E+05,2.12E+05,1.70E+05,1.14E+05,0.733476,8.845972,8.859995,1.82E+00,2.12E+00,1.70E+00,1.14E+00,2065.84,1175,1652.675177,123.9506383,61.97531915,61.97531915,0,0,0,0,0,0
780,43,45,34,42,3645.6,3567.2,9656,9656,1642916,8845972,21767267,440226,2.12E+05,1.70E+05,1.14E+05,1.642916,8.845972,21.767267,4.40E+00,2.12E+00,1.70E+00,1.14E+00,2100.91,1169,1680.726241,126.0544681,63.02723404,63.02723404,0,0,0,0,0,0
785,42,45,34,42,3645.6,3645.6,9656,9372,1642916,19538102,21767267,440226,2.12E+05,1.70E+05,154825,1.642916,19.538102,21.767267,4.40E+00,2.12E+00,1.70E+00,1.55E+00,2058.54,1168,1646.831206,123.5123404,61.75617021,61.75617021,0,12.8,0,86.6,0,88678.4
790,42,45,34,42,3567.2,3645.6,9656,9656,754181,9.66E+06,9.89E+06,440226,231189,1.70E+05,72411,0.754181,9.657126,9.890076,4.40E+00,2.31E+00,1.70E+00,7.24E-01,2051.23,1167,1640.987234,123.0740426,61.53702128,61.53702128,0,1.2,0,0.8,0,819.2
795,42,46,34,42,3645.6,3645.6,9656,9656,756485,9704106,9656091,440226,2.57E+05,1.70E+05,5.33E+04,0.756485,9.704106,9.656091,4.40E+00,2.57E+00,1.70E+00,5.33E-01,2029.32,1174,1623.455319,121.7591489,60.87957447,60.87957447,0,0,0,0,0,0
800,42,45,34,42,3645.6,3645.6,9656,9656,748318,9.64E+06,1.10E+07,2.08E+05,2.57E+05,1.70E+05,180118,0.748318,9.638134,11.04035,2.08E+00,2.57E+00,1.70E+00,1.80E+00,2153.5,1173,1722.802837,129.2102128,64.60510638,64.60510638,0,0,0,0,0,0
805,42,46,34,42,3645.6,3645.6,9372,9656,768595,9662476,9762300,2.66E+05,2.57E+05,1.70E+05,1.23E+05,0.768595,9.662476,9.7623,2.66E+00,2.57E+00,1.70E+00,1.23E+00,2080.45,1173,1664.363121,124.827234,62.41361702,62.41361702,0,0,0,0,0,0
810,42,46,34,42,3645.6,3645.6,9656,9656,768595,2.09E+07,9762300,2.66E+05,2.57E+05,252202,166722,0.768595,20.904,9.7623,2.66E+00,2.57E+00,2.52E+00,1.67E+00,2036.62,1169,1629.299291,122.1974468,61.0987234,61.0987234,0,0,0,0,0,0
815,42,46,34,42,3645.6,3645.6,9656,9656,7.50E+05,9495742,1.05E+07,2.30E+05,2.57E+05,252202,1.84E+05,0.7504825,9.495742,10.46971,2.30E+00,2.57E+00,2.52E+00,1.84E+00,2078.99,1171,1663.194326,124.7395745,62.36978723,62.36978723,0,11,0,111.5,0,114176
820,42,46,34,42,3645.6,3567.2,9656,9656,7.50E+05,1.88E+07,1.05E+07,2.30E+05,2.57E+05,2.44E+05,195982,0.7504825,18.79719,10.46971,2.30E+00,2.57E+00,2.44E+00,1.96E+00,2070.23,1176,1656.18156,124.213617,62.10680851,62.10680851,0,1.2,0,0.8,0,819.2
825,42,46,34,42,3645.6,3645.6,9656,9656,7.50E+05,19293564,1.05E+07,2.30E+05,2.57E+05,2.44E+05,304289,0.7504825,19.293564,10.46971,2.30E+00,2.57E+00,2.44E+00,3.04E+00,2041.01,1183,1632.805674,122.4604255,61.23021277,61.23021277,0,0,0,0,0,0
830,42,46,34,42,3645.6,3645.6,9372,9372,7.50E+05,2.14E+07,1.05E+07,2.30E+05,2.57E+05,2.45E+05,6.69E+04,0.7504825,21.44456,10.46971,2.30E+00,2.57E+00,2.45E+00,6.69E-01,2130.13,1181,1704.102128,127.8076596,63.90382979,63.90382979,0,0,0,0,0,0
835,42,45,34,42,3645.6,3567.2,9656,9656,7.50E+05,16421939,1.05E+07,2.30E+05,2.57E+05,237987,2.23E+05,0.7504825,16.421939,10.46971,2.30E+00,2.57E+00,2.38E+00,2.23E+00,2071.69,1180,1657.350355,124.3012766,62.1506383,62.1506383,0,0,0,0,0,0
