Time,ambienttemp,cpu0.dietemp,cpu0.memtemp,cpu1.dietemp,cpu1.memtemp,gbeth.temp,hddbp.temp,sp.temp,fan1.tach,fan2.tach,fan3.tach,fan4.tach,fan5.tach,fan6.tach
0,18,38.400,26.400,36,30,37.200,19.800,36,10020,10260,10380,9600,10860,10680
5,17.400,38.400,26.400,36,30,37.200,19.800,36,10020,10260,10380,9600,10860,10680
10,17.400,38.400,26.400,36,29.400,37.200,19.200,36,9960,10260,10440,9600,10860,10680
15,18,38.400,26.400,36,29.400,37.200,19.200,36,9960,10260,10440,9600,10860,10680
20,18,38.400,26.400,36,29.400,37.200,19.200,36,10020,10200,10440,9600,10860,10740
25,18,38.400,26.400,36,29.400,37.200,19.200,36,10020,10200,10440,9600,10860,10740
30,18,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10680
35,18,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10680
40,18,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9660,10860,10680
45,17.400,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9660,10860,10680
50,17.400,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10680
55,17.400,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10680
60,18,37.800,26.400,36,29.400,37.200,19.200,36,10020,10140,10380,9660,10860,10680
65,18,37.800,26.400,36,29.400,37.200,19.200,36,10020,10140,10380,9660,10860,10680
70,17.400,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10740
75,17.400,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10740
80,17.400,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10740
85,17.400,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10740
90,17.400,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10680
95,18,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10680
100,18,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10680
105,17.400,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10680
110,17.400,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10440,9600,10860,10740
115,17.400,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10440,9600,10860,10740
120,17.400,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10740
125,17.400,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10860,10740
130,17.400,37.800,26.400,36,29.400,37.200,19.200,36,10020,10260,10440,9600,10860,10740
