pic0: pic0=NB_ht_bus2_bandwidth,umask0=0x01
pic1: pic1=NB_ht_bus2_bandwidth,umask=0x02
pic2: pic2=NB_ht_bus2_bandwidth,umask=0x04
pic3: pic3=NB_ht_bus2_bandwidth,umask=0x08,sys
   time cpu event      pic0      pic1      pic2      pic3 
  5.003   0  tick   8178267  17623639  17623639  17623639 
  5.003   1  tick         0         0         0         0 
 10.003   0  tick   7074981  15207402  15207402  15207414 
 10.003   1  tick         0         0         0         0 
 15.003   0  tick   8744802  20323395  20323395  20323383 
 15.003   1  tick         0         0         0         0 
 20.003   0  tick   2037088   5013220   5013220   5013220 
 20.006   1  tick         0         0         0         0 
 25.003   0  tick   6955934  14219965  14219982  14219987 
 25.003   1  tick         0         0         0         0 
 30.003   0  tick   8726066  17861709  17861695  17861702 
 30.003   1  tick         0         0         0         0 
 35.003   0  tick   8414744  18632187  18632184  18632184 
 35.003   1  tick         0         0         0         0 
 40.003   1  tick         0         0         0         0 
 40.003   0  tick   4746991   9289176   9289187   9289180 
 45.003   0  tick   4270188  10358946  10358935  10358930 
 45.003   1  tick         0         0         0         0 
 50.003   0  tick   7905846  17263666  17263666  17263666 
 50.003   1  tick         0         0         0         0 
 55.003   0  tick   7018949  13773842  13773842  13773842 
 55.003   1  tick         0         0         0         0 
 60.003   0  tick   8948299  19492969  19492972  19492972 
 60.003   1  tick         0         0         0         0 
 65.003   0  tick   1841695   6053872   6053869   6053869 
 65.011   1  tick         0         0         0         0 
 70.003   0  tick   7371993  14177299  14177312  14177325 
 70.003   1  tick         0         0         0         0 
 75.003   0  tick  10698155  19786946  19786942  19786938 
 75.003   1  tick         0         0         0         0 
 80.003   0  tick   5944077  12566927  12566918  12566909 
 80.005   1  tick         0         0         0         0 
 85.003   0  tick   4418695   7593989   7594003   7594003 
 85.003   1  tick         0         0         0         0 
 90.003   0  tick   7700331  18898818  18898804  18898804 
 90.003   1  tick         0         0         0         0 
 95.003   1  tick         0         0         0         0 
 95.003   0  tick   6041532  13239714  13239714  13239714 
100.003   0  tick   2685254   6614239   6614239   6614251 
100.003   1  tick         0         0         0         0 
105.003   0  tick   9076753  20095162  20095174  20095162 
105.003   1  tick         0         0         0         0 
110.003   0  tick   7121202  17538958  17538946  17538946 
110.003   1  tick         0         0         0         0 
115.003   1  tick         0         0         0         0 
115.003   0  tick   7523072  15525391  15525397  15525397 
120.003   1  tick         0         0         0         0 
120.004   0  tick   1669996   5920394   5920388   5920388 
125.003   0  tick   9294663  17875753  17875769  17875769 
125.003   1  tick         0         0         0         0 
130.003   0  tick   7080731  15338635  15338619  15338619 
130.003   1  tick         0         0         0         0 
135.004   0  tick   6517093  13724825  13724825  13724835 
135.007   1  tick         0         0         0         0 
140.003   0  tick   3232382   8400262   8400262   8400252 
140.003   1  tick         0         0         0         0 
