70.74,0,24,28,23,16,19,10.947,0.52829,106.5,0,3150,7650,5250,7500,5400,7575,5325,8025,5250
60.42,5,24,28,23,16,19,4.92,2.3213,0,0,3150,7650,5250,7500,5400,7575,5325,8025,5325
61.62,10,25,29,23,16,19,2.2764,3.4352,0,0,3150,7650,5325,7425,5400,7575,5325,8025,5325
53.01,15,25,29,23,16,19,5.223,1.6437,0,0,3150,7575,5250,7500,5400,7650,5325,8025,5250
58.65,20,25,29,23,16,19,8.538,0.24793,0,0,3150,7650,5325,7425,5400,7575,5250,8025,5250
59.58,25,25,29,23,16,19,8.3711,0.52673,0,0,3150,7575,5250,7500,5400,7650,5325,8025,5325
43.98,30,25,29,23,16,19,1.4799,6.9054,273,0,3150,7650,5325,7500,5325,7575,5325,8025,5325
58.53,35,25,29,23,16,19,5.434,1.3646,0,0,3150,7650,5250,7500,5400,7575,5325,7950,5325
59.55,40,25,29,23,17,19,8.5114,0.19575,0,0,3150,7575,5325,7500,5400,7650,5250,8025,5325
42.72,45,26,29,23,17,19,3.9895,2.1676,0,0,3150,7650,5325,7500,5325,7650,5325,8025,5250
59.04,50,26,29,23,17,19,0.82431,3.4004,0,0,3150,7575,5325,7500,5400,7650,5250,8025,5250
58.92,55,26,29,23,17,19,2.0514,2.5895,0,0,3150,7575,5250,7500,5400,7650,5325,8025,5250
43.05,60,26,29,23,17,19,9.3759,0.37384,172,0,3150,7650,5250,7500,5400,7575,5325,8025,5250
58.29,65,26,30,23,17,19,4.8178,2.3893,0,0,3150,7575,5250,7425,5400,7650,5325,8025,5325
59.1,70,26,30,23,17,19,0.96407,3.4257,0,0,3150,7650,5325,7500,5400,7575,5250,7950,5250
42.78,75,26,30,23,17,19,5.347,1.6097,0,0,3150,7650,5250,7425,5400,7575,5325,8025,5250
58.38,80,26,30,23,17,20,8.6602,0.45059,0,0,3150,7575,5250,7500,5400,7650,5325,7950,5250
58.83,85,26,30,23,17,20,11.884,1.2296,0,0,3150,7575,5250,7500,5400,7650,5325,7950,5250
43.02,90,26,30,23,17,20,0.84832,2.8029,184,0,3150,7650,5250,7425,5400,7575,5325,7950,5250
58.59,95,26,30,23,17,20,5.4932,0.97984,0,0,3150,7575,5325,7500,5400,7650,5325,7950,5325
58.68,100,27,30,23,17,20,8.5909,0.26912,0,0,3150,7650,5325,7500,5400,7575,5325,8025,5250
42.84,105,27,30,23,17,20,3.6547,2.2191,0,0,3150,7575,5250,7500,5400,7650,5325,8025,5325
58.59,110,26,30,23,17,20,0.64167,3.0774,0,0,3150,7575,5325,7500,5400,7650,5250,8025,5325
58.59,115,27,30,23,17,20,5.058,1.1091,0,0,3150,7575,5325,7500,5400,7650,5250,7950,5250
42.9,120,26,30,23,17,20,9.4259,0.62355,248,0,3150,7650,5250,7500,5400,7575,5325,7950,5325
58.56,125,27,30,23,17,20,4.71,1.9895,0,0,3150,7650,5325,7500,5400,7575,5325,7950,5250
58.53,130,27,31,23,17,20,0.87926,2.5041,0,0,3150,7650,5325,7500,5400,7575,5325,7950,5250
42.93,135,26,30,23,17,20,6.6479,1.6362,0,0,3150,7575,5325,7500,5400,7650,5250,8025,5250
42.84,140,27,30,24,17,20,8.2253,2.5265,0,0,3150,7650,5325,7500,5400,7575,5250,8025,5250
42.78,145,28,30,24,17,20,1.0786,3.3016,0,0,3150,7650,5325,7500,5400,7575,5250,8025,5250
42.9,150,27,33,24,17,20,1.1187,6.8423,253,0,3150,7650,5250,7500,5400,7575,5325,8025,5250
42.66,155,29,34,24,17,20,9.2796,0.61564,0,0,3150,7650,5325,7500,5400,7575,5325,8025,5325
42.66,160,27,31,24,17,20,4.3101,1.9489,0,0,3150,7650,5325,7500,5400,7575,5325,8025,5325
42.63,165,30,31,24,17,20,1.3178,3.4,0,0,3150,7650,5250,7500,5400,7575,5325,8025,5250
42.66,170,30,33,24,17,20,5.3835,0.95957,0,0,3150,7575,5250,7500,5400,7650,5325,7950,5250
42.75,175,27,31,24,17,20,8.4557,0.356,0,0,3150,7575,5250,7500,5400,7650,5325,7950,5250
42.51,180,30,31,24,17,20,15.563,1.3157,212.5,0,3150,7650,5250,7500,5400,7575,5325,8025,5250
42.66,185,29,34,24,17,20,0.94383,4.1959,0,0,3150,7575,5325,7500,5400,7650,5250,7950,5250
42.63,190,28,31,24,17,20,5.2192,1.0216,0,0,3150,7575,5325,7500,5400,7650,5250,7950,5250
42.69,195,30,31,24,17,20,8.0333,0.34688,0,0,3150,7650,5325,7500,5400,7650,5250,7950,5325
42.75,200,31,32,24,17,20,4.0159,1.6774,0,0,3150,7575,5325,7500,5400,7650,5250,8025,5250
42.87,205,28,32,24,17,20,0.96644,3.1092,0,0,3150,7575,5325,7500,5400,7650,5250,8025,5250
42.72,210,28,33,24,17,20,4.2683,2.2983,225.5,0,3150,7650,5325,7425,5400,7575,5250,8025,5250
42.81,215,30,31,24,17,20,9.21,0.09483,0,0,3150,7575,5250,7500,5400,7650,5325,8025,5250
42.66,220,29,32,24,17,20,4.2189,2.2043,0,0,3150,7650,5325,7500,5400,7650,5325,7950,5250
42.66,225,30,31,24,17,20,1.1321,2.7216,0,0,3150,7650,5325,7500,5400,7650,5325,7950,5250
42.66,230,28,33,24,17,20,6.403,2.1499,0,0,3150,7650,5250,7425,5325,7575,5325,8025,5250
42.69,235,30,33,24,17,20,8.6138,0.61518,0,0,3150,7575,5325,7500,5400,7650,5250,8025,5325
42.6,240,29,31,24,18,20,4.7932,2.3172,238,0,3150,7575,5325,7500,5400,7650,5250,8025,5325
42.54,245,27,34,24,18,20,4.0283,2.8106,0,0,3225,7650,5250,7575,5400,7650,5250,8025,5325
42.51,250,30,33,24,18,20,5.4116,1.5682,0,0,3150,7575,5325,7425,5400,7650,5325,8025,5250
42.57,255,28,31,24,18,20,8.3779,0.26437,0,0,3150,7575,5325,7425,5400,7650,5325,8025,5250
42.69,260,30,31,24,18,20,16.446,0.4491,0,0,3150,7575,5325,7500,5400,7575,5250,7950,5325
42.57,265,29,34,24,18,20,0.69838,2.694,0,0,3150,7650,5325,7500,5400,7575,5250,8025,5250
42.42,270,28,31,24,18,20,5.8835,1.143,251,0,3150,7650,5325,7500,5400,7575,5250,8025,5250
42.45,275,30,31,24,18,20,8.2663,0.81137,0,0,3225,7650,5250,7500,5400,7575,5325,8025,5250
42.51,280,29,34,24,18,20,4.0763,2.1015,0,0,3150,7650,5325,7500,5400,7650,5325,8025,5325
42.33,285,28,33,24,18,20,2.0069,2.5692,0,0,3150,7650,5325,7500,5400,7650,5325,8025,5250
42.51,290,27,34,24,18,20,3.2069,1.9614,0,0,3150,7650,5325,7500,5400,7575,5250,8025,5250
42.42,295,30,32,24,18,20,9.2412,0.04017,0,0,3225,7650,5325,7500,5400,7575,5325,7950,5325
57.78,300,29,33,24,18,20,15.672,6.026,266.5,0,3150,7575,5325,7425,5400,7650,5325,8025,5325
58.89,305,30,31,24,18,20,260.28,116.53,0,1,3150,7575,5325,7425,5400,7650,5325,8025,5325
61.35,310,32,34,24,18,20,365.95,121.83,0,0,3150,7650,5250,7500,5400,7650,5250,8025,5250
