pic0: pic0=NB_ht_bus1_bandwidth,umask0=0x01
pic1: pic1=NB_ht_bus1_bandwidth,umask=0x02
pic2: pic2=NB_ht_bus1_bandwidth,umask=0x04
pic3: pic3=NB_ht_bus1_bandwidth,umask=0x08,sys
   time cpu event      pic0      pic1      pic2      pic3 
  5.008   0  tick   1966339     18702     18702     18702 
  5.008   1  tick   7106253  11293669  11293669  11293669 
 10.008   0  tick   2251541     19479     19479     19479 
 10.008   1  tick   8440586  11809024  11809024  11809024 
 15.008   1  tick   1444186    690075    690075    690075 
 15.400   0  tick   2184700      7080      7080      7080 
 20.008   1  tick   6007698  10055013  10055013  10055013 
 20.008   0  tick   3523546     12395     12395     12395 
 25.008   1  tick   6691521   8797645   8797645   8797645 
 25.008   0  tick   1995727     21901     21901     21901 
 30.008   1  tick   2601869   3145835   3145835   3145835 
 30.008   0  tick      5110       520       520       520 
 35.008   0  tick   2018890     18616     18616     18616 
 35.008   1  tick   6695960  11404639  11404639  11404639 
 40.008   1  tick   8253206  11376226  11376226  11376226 
 40.008   0  tick   1944632     18550     18550     18550 
 45.008   0  tick   1630852     14057     14057     14057 
 45.038   1  tick   5017176   6827719   6827719   6827719 
 50.008   1  tick   4302129   4630557   4630557   4630557 
 50.008   0  tick   1329470      4931      4931      4931 
 55.008   0  tick   3228527     21026     21026     21026 
 55.008   1  tick   7749593  11996740  11996740  11996740 
 60.002   1  tick   2662914    524471    524485    524485 
 60.008   0  tick   1462553      7050      7050      7050 
 65.008   1  tick   7104837  11254641  11254627  11254627 
 65.008   0  tick   1056510     12216     12216     12216 
 70.008   0  tick   3021480     18207     18207     18207 
 70.008   1  tick   6916320  11101086  11101086  11101086 
 75.002   1  tick   4892039   6603954   6603954   6603954 
 75.008   0  tick   1660639     17481     17481     17481 
 80.008   1  tick   4447950   4842454   4842454   4842454 
 80.008   0  tick   1539659      1513      1513      1513 
 85.008   0  tick   2680956     21048     21048     21048 
 85.008   1  tick   8375159  11418982  11418982  11418982 
 90.008   0  tick   1759432      2406      2406      2406 
 90.013   1  tick   2975947    646517    646525    646525 
 95.008   0  tick   3097090     17088     17088     17088 
 95.008   1  tick   7242886  11182178  11182170  11182170 
100.008   1  tick   7064565  11394015  11394015  11394015 
100.008   0  tick   1964013     18152     18152     18152 
105.008   0  tick    795764      9928      9928      9928 
105.008   1  tick   2918980   2270384   2270392   2270392 
110.008   1  tick   5617594   9268024   9268024   9268024 
110.008   0  tick    829721      9365      9365      9365 
115.008   0  tick   3926149     18616     18616     18616 
115.008   1  tick   6900307  11357160  11357152  11357152 
120.008   1  tick   5263606   6898484   6898484   6898484 
120.009   0  tick   1042230     11514     11514     11514 
125.008   1  tick   3451169   4538150   4538150   4538150 
125.008   0  tick    651594      8142      8142      8142 
130.008   1  tick   8322406  11199498  11199498  11199498 
130.008   0  tick   4110341     18241     18241     18241 
135.008   0  tick   1272068      6335      6335      6335 
135.054   1  tick   2548251    645975    645985    645985 
140.008   1  tick   7739082  11444275  11444273  11444273 
140.008   0  tick   1866245     12987     12987     12987 
145.008   1  tick   9016351  11754431  11754437  11754437 
145.008   0  tick   3151498     21060     21060     21060 
150.002   1  tick   2126474    548168    548154    548154 
150.008   0  tick    772824      5994      5994      5994 
155.008   1  tick   7472247  11333384  11333384  11333384 
155.008   0  tick   1222368     13762     13762     13762 
160.008   1  tick   7618975  11303048  11303048  11303048 
160.008   0  tick   1776581     18229     18229     18229 
165.008   1  tick   8084046  11369318  11369326  11369326 
165.008   0  tick   1959923     18792     18792     18792 
170.004   0  tick    543244      2192      2192      2192 
170.008   1  tick   1183605    594520    594529    594536 
175.008   1  tick   8306373  17481645  17481628  17481621 
175.008   0  tick   1765764     19303     19303     19303 
180.008   0  tick   4311948     18088     18088     18088 
180.009   1  tick   4970749   6393653   6393661   6393661 
185.008   1  tick   3432356   4321417   4321409   4321409 
185.008   0  tick     81806      1991      1991      1991 
190.008   1  tick   7787848  11113719  11113719  11113719 
190.008   0  tick   2695962     18207     18207     18207 
195.008   0  tick   2439530     18983     18983     18983 
195.008   1  tick   6911216  11165651  11165659  11165659 
200.008   0  tick    556693      3405      3405      3405 
200.012   1  tick   1642415    469162    469162    469162 
205.008   0  tick   1386526     18126     18126     18126 
205.008   1  tick   6838066   9663176   9663168   9663168 
210.008   1  tick   7171466  11227538  11227538  11227538 
210.008   0  tick   1940511     18269     18269     18269 
215.008   0  tick   1790277     19914     19914     19914 
215.008   1  tick   7065156  11391330  11391330  11391330 
220.008   0  tick    442138      3543      3543      3543 
220.013   1  tick   1735311    623810    623810    623810 
225.008   0  tick   1660637     15994     15994     15994 
225.008   1  tick   6774247  10450358  10450358  10450358 
230.008   1  tick   7966645  11270612  11270612  11270612 
230.008   0  tick   2312961     18301     18301     18301 
235.008   1  tick   4961146   7194248   7194248   7194248 
235.013   0  tick   1743134     18967     18967     18967 
240.008   1  tick   3468808   4911225   4911225   4911225 
240.008   0  tick    222329      2475      2475      2475 
245.008   1  tick   7492785  10998829  10998829  10998829 
245.008   0  tick   2134393     18376     18376     18376 
250.008   0  tick   3564294     12415     12415     12415 
250.013   1  tick   5178429   6605726   6605734   6605734 
255.008   1  tick   3916649   4175863   4175855   4175855 
255.008   0  tick    754754      7494      7494      7494 
260.008   1  tick   8403698  11605181  11605181  11605181 
260.008   0  tick   3971698     18323     18323     18323 
265.008   1  tick   2242691   2062838   2062838   2062838 
265.008   0  tick   1277926     12136     12136     12136 
270.008   0  tick   1071274      9331      9331      9331 
270.008   1  tick   6704993   9158480   9158488   9158488 
275.008   1  tick   7612870  11026621  11026613  11026613 
275.008   0  tick   1865153     20183     20183     20183 
280.008   0  tick   2631718     18216     18216     18216 
280.008   1  tick   8554297  10370762  10370762  10370765 
285.008   1  tick   1573561   1088812   1088812   1088809 
285.008   0  tick      4959      1480      1480      1480 
290.008   1  tick   6160398  10936786  10936786  10936786 
290.008   0  tick   3705476     18323     18323     18323 
295.008   1  tick   4673873   6919119   6919119   6919119 
295.694   0  tick   3293112     18551     18551     18551 
300.008   1  tick   3399090   4349654   4349654   4349654 
300.008   0  tick     59349       471       471       471 
305.008   1  tick  38255365  63997080  63997080  63997080 
305.008   0  tick   4312710   1801142   1801142   1801142 
310.008   1  tick  42389649  59403192  59403192  59403192 
310.017   0  tick    947051     96708     96708     96708 
315.008   0  tick   1923519     81466     81466     81466 
315.008   1  tick  47655334  52621174  52621174  52621174 
320.008   0  tick   2025136    120959    120959    120959 
320.008   1  tick  50702104  68795097  68795097  68795097 
325.008   1  tick  71059847 113927957 113927965 113927965 
325.015   0  tick   1916042     68429     68429     68429 
330.008   1  tick 120478136  68097215  68097207  68097207 
330.008   0  tick   1325606     11950     11950     11950 
335.003   1  tick  45129301  52366230  52366230  52366230 
335.008   0  tick   3083090     94782     94782     94782 
340.009   1  tick  49808159  80214591  80214605  80214605 
340.038   0  tick   1219823     93066     93066     93066 
345.008   1  tick  47843407  71252104  71252090  71252094 
345.008   0  tick   1715327     84805     84805     84805 
350.008   0  tick   3141520     79647     79647     79647 
350.008   1  tick  52892383  68716013  68716028  68716025 
355.008   1  tick  54383815  97079364  97079349  97079348 
355.011   0  tick   1094393    138419    138419    138419 
360.008   1  tick  75976630  48390854  48390854  48390854 
360.008   0  tick    888720    203892    203892    203892 
365.008   0  tick   3805077    119747    119747    119747 
365.008   1  tick  42265305  47018331  47018331  47018331 
370.008   1  tick  51479581  68575082  68575082  68575082 
370.021   0  tick   1119619    246360    246360    246360 
375.008   0  tick   1136973    215423    215423    215423 
375.008   1  tick  65342851 104709481 104709481 104709481 
380.008   0  tick   4876244   2770424   2770424   2770424 
380.009   1  tick  32074679  44131612  44131612  44131612 
385.008   0  tick    376973   2750160   2750160   2750160 
385.008   1  tick  27762284  33776560  33776560  33776560 
390.008   0  tick   4431744     23037     23037     23037 
390.008   1  tick  27549184  32630287  32630301  32630301 
395.008   0  tick   1426035      9970      9970      9970 
395.510   1  tick  27111761  33600590  33600576  33600576 
400.008   0  tick   1729380     18302     18302     18302 
400.008   1  tick  19076058  13554495  13554495  13554495 
405.008   0  tick   2499162     30099     30099     30099 
405.008   1  tick  35981435  55728171  55728171  55728171 
410.008   1  tick  17813801   4354793   4354793   4354793 
410.011   0  tick   1610510     12526     12526     12526 
415.008   0  tick   2619516     18999     18999     18999 
415.008   1  tick  22753408  10227142  10227153  10227153 
420.008   1  tick  33287626  68667684  68667673  68667673 
420.307   0  tick   3777020     16504     16504     16504 
425.008   0  tick    629370     24901     24901     24901 
425.008   1  tick  22677816  21207138  21207138  21207138 
430.008   0  tick   2758502    277895    277895    277895 
430.008   1  tick  27655992  38734922  38734938  38734955 
435.008   1  tick  25188568  25085014  25084998  25084981 
435.009   0  tick   1990501    149942    149942    149942 
440.008   0  tick     13163     88702     88702     88702 
440.008   1  tick  21223727   7989682   7989685   7989685 
445.008   0  tick   2739788     19797     19797     19797 
445.008   1  tick  22082509  16076718  16076715  16076715 
450.008   1  tick  24810792  28082773  28082773  28082773 
450.895   0  tick   4410554     18423     18423     18423 
455.008   0  tick     65364       493       493       493 
455.008   1  tick  18703162   7526213   7526215   7526215 
460.008   0  tick   3950245     18301     18301     18301 
460.008   1  tick  39712143  83135393  83135391  83135391 
465.008   0  tick    783909     10823     10823     10823 
465.009   1  tick  19914546  12961735  12961735  12961735 
470.008   0  tick   2111799      9365      9365      9365 
470.008   1  tick  23214780   5830964   5830964   5830964 
475.008   1  tick  22207812  19401816  19401816  19401816 
475.008   0  tick   3488014     22232     22232     22232 
480.008   1  tick  19568165   3765503   3765503   3765503 
480.105   0  tick    466278      3844      3844      3844 
485.008   0  tick   1563306     15411     15411     15411 
485.008   1  tick  25259051   9922471   9922471   9922471 
490.008   0  tick   2053342     18277     18277     18277 
490.008   1  tick  29805422  36792390  36792390  36792390 
495.008   0  tick   2048638      7607      7607      7607 
495.030   1  tick  38522839  62858227  62858227  62858227 
500.008   0  tick   1921337     11537     11537     11537 
500.008   1  tick  24007335  10461462  10461462  10461462 
505.008   0  tick   2499900     22831     22831     22831 
505.008   1  tick  29511369  57061422  57061422  57061422 
510.008   0  tick   1380494      9120      9120      9120 
510.727   1  tick  25408634  44747144  44747144  44747144 
515.008   0  tick   2906943      9531      9531      9531 
515.008   1  tick  19222080   7775317   7775317   7775317 
520.008   0  tick   2664739     18224     18224     18224 
520.008   1  tick  28264684  41194419  41194419  41194419 
525.005   1  tick  20780717  18443841  18443841  18443841 
525.008   0  tick    250687      3485      3485      3485 
530.008   0  tick   2356926     15767     15767     15767 
530.008   1  tick  29994823  49107419  49107419  49107419 
535.008   1  tick  23029113  20271849  20271849  20271849 
535.452   0  tick   4218068     22435     22435     22435 
540.008   0  tick     87898       527       527       527 
540.008   1  tick  15794372   3919323   3919323   3919323 
545.008   0  tick   1944504     18538     18538     18538 
545.008   1  tick  22804564  23962938  23962938  23962938 
550.008   0  tick   2557946     20096     20096     20096 
550.008   1  tick  18971290  15695337  15695337  15695337 
555.002   1  tick  18513467   8301198   8301198   8301198 
555.008   0  tick    543467      2782      2782      2782 
560.008   0  tick   2171440     15829     15829     15829 
560.008   1  tick  26075256  30200122  30200122  30200122 
565.008   0  tick   2480917     23192     23192     23192 
565.008   1  tick  36434275  75721954  75721954  75721970 
570.008   1  tick  13182594   9510080   9510080   9510064 
570.073   0  tick   1243022      5211      5211      5211 
575.008   0  tick   1708818     13729     13729     13729 
575.008   1  tick  17133224   7555787   7555787   7555787 
580.008   0  tick   1589181     18357     18357     18357 
580.008   1  tick  24562304  39737696  39737696  39737706 
585.008   1  tick  20823204   8712168   8712168   8712158 
585.013   0  tick   2302024     12103     12103     12103 
590.008   0  tick    639751      7353      7353      7353 
590.008   1  tick  16505509   4483107   4483107   4483107 
595.008   0  tick   2698144     18810     18810     18810 
595.008   1  tick  20616382  20182629  20182629  20182629 
600.008   1  tick  23311225  36380019  36380019  36380019 
600.009   0  tick   2510473     17004     17004     17004 
605.008   0  tick   1506094      3769      3769      3769 
605.008   1  tick  17035127   7148665   7148665   7148665 
610.008   0  tick   3026777     20380     20380     20380 
610.008   1  tick  35818848  49979677  49979677  49979677 
615.008   1  tick  17813072  24709212  24709212  24709212 
615.495   0  tick   2188898      6600      6600      6600 
620.008   0  tick   2169921     12061     12061     12061 
620.008   1  tick  22868641  21898097  21898097  21898097 
625.008   0  tick   1616118     21298     21298     21298 
625.008   1  tick  22717216  39097589  39097589  39097589 
630.008   0  tick   1395988      9164      9164      9164 
630.011   1  tick  19668469  30279712  30279712  30279712 
635.008   0  tick   1164668     10861     10861     10861 
635.008   1  tick  26148376  34171117  34171117  34171132 
640.008   0  tick   1836827     18319     18319     18319 
640.008   1  tick  25979094  29324243  29324243  29324228 
645.008   1  tick  24721336  44443525  44443525  44443525 
645.008   0  tick   2188405     18152     18152     18152 
650.008   1  tick  18304210   7844289   7844289   7844289 
650.076   0  tick    307411      1893      1893      1893 
655.008   0  tick   3931788     22017     22017     22017 
655.008   1  tick  16160939  15017924  15017924  15017924 
660.008   0  tick   1904121     18082     18082     18082 
660.008   1  tick  17954406  14686238  14686254  14686270 
665.008   0  tick      4879      1082      1082      1082 
665.008   1  tick  14114768   1966807   1966791   1966775 
670.008   0  tick   1669195     18319     18319     18319 
670.008   1  tick  16301416  13325393  13325410  13325416 
675.008   0  tick   2634954     19250     19250     19250 
675.008   1  tick  19221162  38036280  38036263  38036257 
680.008   1  tick  20665649  22230395  22230395  22230395 
680.012   0  tick   1293439     11066     11066     11066 
685.008   0  tick   2716794      8026      8026      8026 
685.008   1  tick  22111507   6191779   6191779   6191779 
690.008   0  tick   2676389     19201     19201     19201 
690.008   1  tick  12649454  14736678  14736678  14736678 
695.008   1  tick   8783337   2191265   2191265   2191265 
696.012   0  tick   1999848      9214      9214      9214 
700.008   0  tick   3040657     11118     11118     11118 
700.008   1  tick  17336443  15072141  15072141  15072141 
705.008   1  tick  14337785   8624180   8624180   8624180 
705.029   0  tick   1675809     11630     11630     11630 
710.008   0  tick   1117855      7083      7083      7083 
710.008   1  tick  22046206   9586067   9586067   9586067 
715.008   0  tick   2779227     21154     21154     21154 
715.008   1  tick  31780908  46023065  46023065  46023065 
720.003   1  tick  27924523  40091825  40091825  40091825 
720.008   0  tick   1865853     10623     10623     10623 
725.008   0  tick   2044950      9168      9168      9168 
725.008   1  tick  26313392  33301494  33301494  33301494 
730.008   0  tick   3528968     18136     18136     18136 
730.008   1  tick  24089631  30684708  30684708  30684708 
735.008   1  tick  10993902   4060762   4060762   4060762 
735.009   0  tick    432094      2282      2282      2282 
740.008   0  tick   2456327     16771     16771     16771 
740.008   1  tick  24877219  24383196  24383196  24383196 
745.008   1  tick  16701681  17610184  17610184  17610184 
747.208   0  tick   6770296      4523      4523      4523 
750.008   0  tick   3412778     17292     17292     17292 
750.494   1  tick  29856701  51046311  51046311  51046311 
755.008   0  tick    683714      1408      1408      1408 
755.008   1  tick  16163531   7797454   7797454   7797454 
760.008   0  tick   3133257     18357     18357     18357 
760.008   1  tick  18826991  11139303  11139303  11139303 
765.008   0  tick   1616458     18405     18405     18405 
765.008   1  tick  20058014  13294419  13294419  13294419 
770.008   0  tick    276755      3253      3253      3253 
770.011   1  tick  13639145   7351994   7351994   7351994 
775.008   0  tick   1616070     15930     15930     15930 
775.008   1  tick  27549932  36939070  36939070  36939070 
780.008   0  tick   2770670     19793     19793     19793 
780.008   1  tick  37177760  51816210  51816220  51816220 
785.008   0  tick   1130515     10561     10561     10561 
785.013   1  tick  64759674  86763590  86763580  86763580 
790.008   0  tick   1625850      8189      8189      8189 
790.008   1  tick 101003271 191342566 191342566 191342566 
795.008   1  tick  23949348   7126260   7126268   7126268 
795.008   0  tick   3808340     18411     18411     18411 
800.008   1  tick  41588660  52663820  52663812  52663812 
800.017   0  tick    509351      2031      2031      2031 
805.008   1  tick  70708004 177656923 177656923 177656923 
805.208   0  tick   6896433      6467      6467      6467 
810.008   0  tick   1536671     14786     14786     14786 
810.008   1  tick  51770159  88907583  88907598  88907599 
815.008   0  tick   2845288     18604     18604     18604 
815.008   1  tick  42085010  46768670  46768655  46768669 
820.006   1  tick  59628393  83426360  83426360  83426345 
820.008   0  tick   1102331      4956      4956      4956 
825.008   1  tick  24820608  15883413  15883413  15883413 
825.008   0  tick   4369324     14194     14194     14194 
830.008   1  tick 104300922 218493691 218493691 218493691 
830.015   0  tick   1531632     13144     13144     13144 
835.008   1  tick  68672940  90018818  90018818  90018818 
835.008   0  tick    575983      8510      8510      8510 
840.008   0  tick   3476622     19280     19280     19280 
840.008   1  tick  70452995 154210747 154210747 154210747 
845.008   0  tick   2043978      9591      9591      9591 
845.008   1  tick 115562701 254308913 254308924 254308924 
850.008   1  tick  39251145  46971412  46971401  46971401 
850.008   0  tick   1101697      9381      9381      9381 
855.008   1  tick  70820690  84866177  84866177  84866177 
855.008   0  tick   1837367     18746     18746     18746 
860.008   0  tick   2254135     18305     18305     18305 
860.008   1  tick 127434804 282821124 282821124 282821124 
865.008   0  tick    196371      5464      5464      5464 
865.012   1  tick  29257905  25049668  25049668  25049668 
870.008   1  tick   8833846   7812564   7812564   7812564 
870.008   0  tick   2792060     17520     17520     17520 
875.008   0  tick   2809455     18549     18549     18549 
875.008   1  tick  73066993  82883508  82883508  82883508 
880.008   1  tick  42951066  51336542  51336542  51336542 
880.020   0  tick    233950      2613      2613      2613 
885.008   1  tick  28910093  41930348  41930348  41930348 
885.008   0  tick   3978293     16582     16582     16582 
890.008   0  tick   1938310     15916     15916     15916 
890.008   1  tick  72088905 125775394 125775394 125775394 
895.008   1  tick  16595311  11540478  11540478  11540478 
895.008   0  tick    762646      3316      3316      3316 
900.008   0  tick   2878460     18225     18225     18225 
900.008   1  tick  29339378  53426253  53426253  53426253 
905.008   0  tick   2134228     18303     18303     18303 
905.009   1  tick  17426941  20981166  20981166  20981166 
910.008   0  tick    106932       792       792       792 
910.008   1  tick  54053428  84924145  84924145  84924145 
915.008   0  tick   1939920     19056     19056     19056 
915.008   1  tick  48967733  85340218  85340218  85340218 
920.008   0  tick   2582379     18363     18363     18363 
920.008   1  tick  19868097  27669369  27669369  27669369 
925.008   1  tick  29042852  51621000  51621000  51621000 
925.024   0  tick   1048969      8155      8155      8155 
930.008   0  tick   1793788     15101     15101     15101 
930.008   1  tick  92376764 158200594 158200594 158200594 
935.008   0  tick   1641868     18628     18628     18628 
935.008   1  tick  47614023  65050373  65050373  65050373 
940.008   1  tick  91968026 179734591 179734591 179734591 
940.008   0  tick   2184648      9364      9364      9364 
945.008   0  tick    806753     10373     10373     10373 
945.008   1  tick  34556186  37801731  37801731  37801731 
950.008   0  tick   1958991     18307     18307     18307 
950.008   1  tick  47399119  94879498  94879498  94879498 
955.008   0  tick   3025242     21614     21614     21614 
955.014   1  tick  34213886  63602684  63602684  63602684 
960.008   1  tick  20372100  25804685  25804685  25804685 
960.008   0  tick    733149      2285      2285      2285 
965.008   0  tick   2153091     18370     18370     18370 
965.008   1  tick  32656191  59761542  59761542  59761542 
970.008   1  tick  36087881  66717440  66717448  66717448 
970.246   0  tick   3236366     16321     16321     16321 
975.008   0  tick    283837      3079      3079      3079 
975.008   1  tick  14024875  12603320  12603312  12603312 
980.008   0  tick   4976847     18307     18307     18307 
980.008   1  tick  42086434  70222906  70222906  70222906 
985.006   1  tick  17219570  21658310  21658318  21658318 
985.008   0  tick    427270      8362      8362      8362 
990.008   0  tick   2972144     13973     13973     13973 
990.008   1  tick  23108092  12221164  12221156  12221156 
995.008   0  tick   2852298     18252     18252     18252 
995.008   1  tick  31072503  52023251  52023251  52023251 
1000.008   0  tick      4518      1066      1066      1066 
1000.008   1  tick  10427317   4813919   4813927   4813927 
1005.008   0  tick   2756516     19250     19250     19250 
1005.008   1  tick  21149178  29699738  29699738  29699738 
1010.008   1  tick  30528300  52927352  52927344  52927344 
1010.008   0  tick   2931622     18246     18246     18246 
1015.008   1  tick  12280446   3748881   3748881   3748881 
1015.009   0  tick     48529      5887      5887      5887 
1020.008   0  tick   1948808     17799     17799     17799 
