61.8,61.807,0.0067941,0.00010994
61.83,61.825,0.0051138,8.2707e-05
61.83,61.839,0.0090302,0.00014605
61.86,61.847,0.013107,0.00021189
61.89,61.847,0.042973,0.00069434
61.92,61.84,0.079996,0.0012919
61.8,61.829,0.028794,0.00046592
61.77,61.818,0.047975,0.00077668
61.77,61.812,0.041951,0.00067915
61.8,61.813,0.013054,0.00021123
61.8,61.821,0.020653,0.00033419
61.83,61.832,0.0015718,2.5421e-05
61.86,61.841,0.018665,0.00030172
61.89,61.846,0.044154,0.00071343
61.89,61.843,0.046815,0.00075642
61.89,61.835,0.055207,0.00089202
61.74,61.825,0.084982,0.0013765
61.77,61.819,0.048707,0.00078852
61.8,61.819,0.018989,0.00030726
61.83,61.826,0.0042319,6.8444e-05
61.83,61.837,0.0065307,0.00010562
61.86,61.848,0.012392,0.00020032
61.86,61.855,0.0048611,7.8582e-05
61.89,61.856,0.034137,0.00055157
61.92,61.848,0.071623,0.0011567
61.89,61.834,0.055521,0.0008971
61.74,61.819,0.079209,0.0012829
61.74,61.809,0.068767,0.0011138
61.77,61.807,0.037448,0.00060625
61.8,61.816,0.015715,0.00025429
61.83,61.83,0.00048746,7.8839e-06
61.86,61.847,0.013134,0.00021231
61.89,61.86,0.030034,0.00048529
61.89,61.866,0.023752,0.00038378
61.92,61.864,0.055527,0.00089676
61.89,61.856,0.033797,0.00054609
61.8,61.845,0.045373,0.00073419
61.8,61.837,0.036723,0.00059423
61.8,61.834,0.03377,0.00054643
61.83,61.837,0.0074249,0.00012009
61.83,61.846,0.015803,0.00025559
61.86,61.855,0.005031,8.1329e-05
61.89,61.86,0.02967,0.0004794
61.92,61.859,0.061447,0.00099237
61.92,61.849,0.070564,0.0011396
61.8,61.836,0.036477,0.00059024
61.74,61.825,0.085275,0.0013812
61.8,61.821,0.020612,0.00033352
61.8,61.824,0.024267,0.00039266
61.83,61.835,0.0048686,7.8742e-05
61.86,61.849,0.010603,0.0001714
61.86,61.865,0.0053595,8.6639e-05
61.89,61.884,0.006287,0.00010158
61.92,61.913,0.0066403,0.00010724
61.95,61.976,0.026451,0.00042698
61.8,62.11,0.3104,0.0050226
61.8,62.361,0.56117,0.0090805
61.83,62.767,0.93662,0.015148
62.64,63.336,0.69607,0.011112
64.23,64.036,0.19364,0.0030147
64.23,64.792,0.56242,0.0087563
66.15,65.505,0.64519,0.0097535
67.65,66.081,1.5688,0.02319
67.17,66.469,0.7006,0.01043
66.93,66.673,0.2568,0.0038369
66.69,66.741,0.051025,0.00076511
66.66,66.736,0.076071,0.0011412
66.66,66.709,0.049216,0.00073831
66.63,66.688,0.058292,0.00087487
66.63,66.682,0.051672,0.00077551
66.66,66.687,0.026648,0.00039976
66.72,66.696,0.02381,0.00035686
66.75,66.703,0.046768,0.00070065
66.78,66.704,0.076396,0.001144
66.72,66.698,0.022397,0.00033569
66.63,66.689,0.059349,0.00089073
66.63,66.684,0.054059,0.00081134
66.66,66.685,0.025009,0.00037518
66.69,66.692,0.0021583,3.2363e-05
66.72,66.703,0.017163,0.00025724
66.72,66.713,0.0066922,0.0001003
66.72,66.72,8.9487e-07,1.3412e-08
