155.03,150.86,4.1685,0.026888
155.1,151.05,4.052,0.026125
155.25,151.02,4.2278,0.027232
155.33,150.8,4.5286,0.029155
155.33,150.87,4.4598,0.028712
155.4,150.67,4.726,0.030412
155.03,150.42,4.6126,0.029753
155.03,150.83,4.2001,0.027092
155.03,150.7,4.3311,0.027937
155.1,150.53,4.5717,0.029476
155.1,150.88,4.2229,0.027227
155.18,150.72,4.4568,0.02872
155.25,150.63,4.6208,0.029764
155.25,150.86,4.3931,0.028297
155.33,150.05,5.2813,0.034001
155.18,150.66,4.5176,0.029112
154.88,150.53,4.3522,0.028101
155.03,150.2,4.8347,0.031186
155.03,150.44,4.5863,0.029584
155.03,150.1,4.9271,0.031781
155.1,150.07,5.0296,0.032428
155.1,150.47,4.6298,0.02985
155.18,151.03,4.148,0.026731
155.25,151.04,4.2093,0.027113
155.4,150.61,4.7906,0.030828
155.25,150.9,4.3535,0.028042
155.03,151.18,3.8456,0.024805
154.95,150.5,4.4453,0.028689
154.95,150.2,4.7501,0.030656
155.1,150.52,4.5796,0.029527
155.1,150.12,4.9752,0.032078
155.1,150.89,4.205,0.027112
155.18,150.3,4.8797,0.031446
155.18,150.99,4.1942,0.027028
155.18,150.07,5.111,0.032936
155.03,150.4,4.6302,0.029867
154.95,150.77,4.1763,0.026952
154.95,150.95,4.0032,0.025836
154.95,150.24,4.7056,0.030369
155.03,151.16,3.8748,0.024994
155.1,150.43,4.6712,0.030117
155.1,149.9,5.2027,0.033544
155.18,150.33,4.8545,0.031283
155.25,151.04,4.2122,0.027132
155.25,150.91,4.3373,0.027938
154.88,150.59,4.2902,0.0277
154.95,150.87,4.0799,0.02633
154.95,150.19,4.7558,0.030692
155.03,149.96,5.074,0.032729
155.03,150.33,4.7038,0.030342
155.03,150.19,4.8371,0.031201
155.1,150.25,4.8522,0.031284
155.18,150.19,4.9915,0.032166
155.25,150.55,4.7005,0.030277
155.18,150.93,4.2471,0.027369
154.88,151.22,3.6622,0.023645
154.88,151.17,3.7093,0.023949
154.88,152.87,2.006,0.012952
161.1,152.81,8.2948,0.051489
177.08,152.84,24.239,0.13688
177.08,155.45,21.628,0.12214
177.23,173.68,3.5502,0.020031
177.38,173.67,3.7114,0.020923
177.6,175.76,1.8439,0.010383
177.6,173.26,4.3376,0.024423
177.6,172.74,4.8593,0.027361
177.75,173.66,4.091,0.023016
177.75,172.38,5.3737,0.030232
177.75,173.51,4.2413,0.023861
177.75,176.05,1.6973,0.0095487
177.98,173.86,4.1245,0.023174
178.05,174.9,3.1509,0.017697
178.2,174.58,3.615,0.020286
178.13,175.1,3.0272,0.016994
177.9,175.37,2.5257,0.014197
177.83,175.67,2.1637,0.012167
177.83,176.11,1.7223,0.0096849
177.9,174.82,3.0794,0.01731
177.98,175.22,2.761,0.015513
177.98,175.79,2.1889,0.012299
178.05,175.12,2.9349,0.016484
178.13,174.93,3.2036,0.017984
178.28,174.98,3.3047,0.018537
178.13,174.79,3.3365,0.018731
177.98,175.47,2.5078,0.014091
