1,62.31,62.827,0.51702
2,62.31,63.644,1.3341
3,62.34,63.029,0.68894
4,62.37,63.185,0.81512
5,62.22,63.061,0.84081
6,62.19,63.024,0.8341
7,62.22,63.146,0.92556
8,62.25,63.944,1.6945
9,62.28,62.854,0.57387
10,62.31,62.889,0.5791
11,62.34,64.659,2.3187
12,62.34,62.706,0.36645
13,62.37,63.907,1.5365
14,62.4,63.625,1.2248
15,62.22,63.211,0.99069
16,62.25,63.549,1.2986
17,62.25,63.832,1.5817
18,62.25,63.802,1.552
19,62.28,64.272,1.992
20,62.31,63.039,0.72929
21,62.31,64.112,1.802
22,62.37,63.041,0.67149
23,62.4,63.177,0.77697
24,62.34,63.548,1.2082
25,62.25,64.139,1.8886
26,62.25,64.017,1.7668
27,62.28,63.698,1.4179
28,62.31,63.644,1.3342
29,62.31,64.168,1.858
30,62.34,63.548,1.2081
31,62.37,63.889,1.5193
32,62.37,64.321,1.9505
33,62.4,64.167,1.767
34,62.37,63.719,1.3488
35,62.25,64.245,1.9946
36,62.28,63.884,1.6036
37,62.31,64.309,1.9993
38,62.28,64.248,1.9677
39,62.31,63.542,1.2317
40,62.34,63.709,1.3687
41,62.37,64.319,1.9486
42,62.37,63.657,1.2866
43,62.4,64.139,1.7393
44,62.31,64.239,1.9293
45,62.25,63.551,1.3015
46,62.28,64.291,2.0106
47,62.28,64.246,1.9659
48,62.31,64.282,1.9718
49,62.34,62.483,0.14267
50,62.34,64.586,2.2459
51,62.37,64.234,1.8641
52,62.4,64.215,1.8148
53,62.4,64.432,2.0324
54,62.25,64.306,2.0558
55,62.25,63.55,1.2997
56,62.25,65.393,3.143
57,62.28,64.466,2.186
58,69.45,65.897,3.5526
59,68.91,64.334,4.5765
60,68.64,64.54,4.0999
61,68.52,66.529,1.9913
62,68.52,72.962,4.4416
63,68.49,69.116,0.6259
64,68.37,68.81,0.43989
65,68.37,70.351,1.981
66,68.37,69.683,1.3127
67,68.46,69.723,1.2635
68,68.43,70.117,1.6873
69,68.43,69.579,1.1487
70,68.52,69.887,1.3665
71,68.67,69.014,0.34411
72,68.67,69.456,0.78637
73,68.64,70.887,2.2473
74,68.55,71.282,2.7316
75,68.58,71.544,2.9636
76,68.64,70.29,1.6502
77,68.61,71.38,2.7697
78,68.67,70.786,2.1161
79,68.7,71.725,3.0252
80,68.61,71.268,2.658
81,68.55,71.053,2.5032
82,68.58,71.16,2.5804
83,68.61,69.272,0.66151
84,68.55,69.634,1.0838
85,68.61,68.869,0.25948
86,68.64,71.723,3.0831
87,68.67,71.734,3.0641
88,68.7,72.055,3.3552
89,68.73,70.63,1.8995
90,68.76,71.558,2.7977
91,68.79,71.817,3.0269
92,68.82,71.436,2.6157
93,68.58,71.456,2.8763
94,68.49,71.261,2.7707
95,68.4,71.546,3.1464
96,68.52,70.156,1.6357
97,68.7,69.518,0.81817
98,68.52,69.161,0.64132
99,68.52,69.672,1.1517
100,68.64,69.466,0.8261
101,68.52,69.036,0.51637
102,70.62,69.391,1.2286
103,69.9,69.2,0.70049
104,69.63,69.003,0.62707
105,69.51,69.555,0.045084
106,69.45,69.989,0.5387
107,69.39,70.607,1.2168
108,69.39,69.852,0.46155
109,69.45,70.101,0.65094
110,69.45,69.856,0.40628
111,69.45,69.685,0.23537
112,67.71,69.67,1.9598
113,67.95,69.882,1.9323
114,69.57,70.389,0.81876
115,69.36,66.822,2.538
116,69.24,67.924,1.3163
117,69.18,69.823,0.64291
118,69.18,69.824,0.64406
119,69.18,70.357,1.1766
120,69.21,69.376,0.16603
121,69.24,69.323,0.082557
122,68.82,69.202,0.38199
123,68.67,70.022,1.3524
124,69.69,69.885,0.1951
125,69.42,68.046,1.3736
126,69.3,67.963,1.3366
127,69.27,69.788,0.51839
128,69.24,69.735,0.49477
129,69.24,69.139,0.10144
130,69.3,69.177,0.12327
131,69.21,70.115,0.90453
132,69.12,69.689,0.56939
133,69.15,69.692,0.54241
134,69.15,69.991,0.84085
135,68.55,69.147,0.59742
136,68.97,69.679,0.70939
137,70.17,69.059,1.111
138,69.75,67.677,2.0731
139,69.6,70.253,0.65349
140,69.51,69.944,0.43394
141,69.42,70.076,0.65567
142,69.3,69.752,0.45193
143,69.3,69.727,0.42744
144,69.33,69.925,0.595
145,69.3,69.701,0.40139
146,69.33,70.482,1.1518
147,67.8,69.824,2.0245
148,67.89,70.632,2.7425
149,68.13,70.873,2.743
150,68.25,67.952,0.29768
151,68.31,66.867,1.4428
152,68.01,67.902,0.10825
153,68.13,66.715,1.4151
154,68.16,68.073,0.087074
155,68.22,67.523,0.69706
156,68.28,67.812,0.4683
157,68.31,67.906,0.4036
158,68.34,67.779,0.56084
159,68.37,67.951,0.41897
