Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
270,44,46,34,44,3567.2,3567.2,8662,8236,1523442,1523384,1523413,13678328,13677469,13677898.5,16689734,16682073,16685903.5,409444,222418,399844,349015,207.4,114.6,1.67,155.55,124.44,62.22,1.52,13.68,16.69,4.09,2.22,4,3.49,0,0,0,0,0,0
275,44,47,34,43,3567.2,3567.2,8662,8449,1538215,1538273,1538244,14755018,14754339,14754678.5,16837700,16844494,16841097,474704,403685,356535,203434,207.6,114.8,1.66,155.7,124.56,62.28,1.54,14.75,16.84,4.75,4.04,3.57,2.03,0,0,0,0,0,0
280,44,47,34,43,3567.2,3645.6,8449,8449,1547476,1547476,1547476,13204362,13205361,13204861.5,14504800,14505527,14505163.5,542916,343389,295323,198756,207.6,114.8,1.66,155.7,124.56,62.28,1.55,13.2,14.51,5.43,3.43,2.95,1.99,0,0.4,0,4.5,0,4608
285,44,47,34,43,3567.2,3567.2,8449,8449,1245799,1245939,1245869,12620799,12592979,12606889,16874037,16887201,16880619,259519,130259,247248,706911,226.7,114.7,1.77,170.03,136.02,68.01,1.25,12.61,16.88,2.6,1.3,2.47,7.07,0,0,0,0,0,0
290,44,47,34,44,3567.2,3645.6,8662,8449,506810,506670,506740,7362501,7391041,7376771,9500167,9487411,9493789,197000,94712,206708,234830,228.7,114.9,1.81,171.53,137.22,68.61,0.51,7.38,9.49,1.97,0.95,2.07,2.35,0,1.4,0,7.2,0,7372.8
295,44,48,34,44,3488.8,3567.2,8449,8449,1539932,1539932,1539932,14698289,14696633,14697461,17736995,17735686,17736340.5,401684,208041,435806,339230,226.9,114.8,1.89,170.18,136.14,68.07,1.54,14.7,17.74,4.02,2.08,4.36,3.39,0,0,0,0,0,0
300,44,48,34,44,3567.2,3567.2,8662,8449,2299798,2299740,2299769,285668184,285676932,285672558,224799354,224792392,224795873,597622,11322425,28752019,2686263,226.1,114.6,1.81,169.58,135.66,67.83,2.3,285.67,224.8,5.98,113.22,287.52,26.86,0,0,0,0,0,0
305,44,48,35,44,3567.2,3567.2,8662,8449,1548708,1548766,1548737,412731118,412733819,412732468.5,262234808,262242832,262238820,8420641,488832,42218093,79185484,225.8,114.8,1.86,169.35,135.48,67.74,1.55,412.73,262.24,84.21,4.89,422.18,791.85,0,0.4,0,6.2,0,6348.8
310,44,48,35,44,3567.2,3645.6,8662,8449,1546233,1546233,1546233,299618475,299607049,299612762,200670356,200661859,200666107.5,2624043,470406,113068516,781287,226.9,114.9,1.83,170.18,136.14,68.07,1.55,299.61,200.67,26.24,4.7,1130.69,7.81,0,0,0,0,0,0
315,44,48,35,44,3567.2,3567.2,8662,8236,1529548,1529548,1529548,320746465,320750333,320748399,214695015,214699887,214697451,1642987,2560248,69172102,48839383,228.1,114.8,1.84,171.08,136.86,68.43,1.53,320.75,214.7,16.43,25.6,691.72,488.39,0,1.2,0,7.2,0,7372.8
320,44,48,35,44,3488.8,3567.2,8449,8236,1539188,1539188,1539188,469936272,469944689,469940480.5,316474725,316478408,316476566.5,552679,1895539,135310363,16961907,229.2,114.8,1.85,171.9,137.52,68.76,1.54,469.94,316.48,5.53,18.96,1353.1,169.62,0,0.2,0,0.6,0,614.4
325,44,48,35,44,3567.2,3645.6,8449,8449,1521862,1521862,1521862,644977451,644968544,644972997.5,425570565,425560604,425565584.5,1461917,1975178,137869703,545399,230.2,114.8,1.85,172.65,138.12,69.06,1.52,644.97,425.57,14.62,19.75,1378.7,5.45,0,0,0,0,0,0
