Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,c1c2missC0,c1c2missC1,c1c2missC2,c1c2missc3,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
0,43.17163475,45.50146576,34.17195944,43.18228389,3567.008506,3593.144184,8590.40995,8401.195558,1299251.132,1443456.28,1386837.177,18325943.39,18844591.79,18755172.33,19667318.96,22118662.26,21134254.53,468767.2523,380906.2415,463216.1095,478216.2193,207.0760349,115.0659823,1.665462498,155.3086889,124.2456209,62.12281046,1.386499587,18.75496112,21.13641431,4.688698676,3.810983523,4.632771779,4.782616604,21.7,5.577777778,227.1222222,37.26666667,232573.1556,38161.06667
5,42.95343373,45.62527653,34.17195944,43.39847421,3549.6269,3593.144184,8614.207315,8424.468757,1539099.604,1539090.664,1539095.134,16267540.91,16271499.73,16269520.54,18908540.39,18911759.95,18910151.93,407329.4057,243254.6349,444399.7832,443392.6645,207.0427912,115.0769897,1.663260306,155.2854227,124.2256747,62.11283736,1.539971232,16.26894568,18.90929219,4.072117381,2.432625673,4.44352324,4.433696749,3.244444444,0,23.4,0,23961.6,0
10,43.05619706,45.50146576,34.17195944,43.18228389,3567.008506,3567.2,8566.678326,8377.394862,1544359.313,1544349.386,1544354.349,15542148.27,15548194.92,15545173.5,18158461.19,18154334.86,18156400.35,436520.9868,256218.3562,375792.6577,405978.5684,207.0983471,115.0769509,1.665461867,155.3265365,124.2590082,62.12950412,1.54549734,15.54450167,18.15722847,4.364689723,2.5613001,3.75641926,4.057380383,0,0.311111111,0,2.111111111,0,2161.777778
15,43.18692216,45.27934107,34.17195944,43.2902441,3567.2,3584.475225,8590.40995,8424.468757,1583987.893,1583999.978,1583993.935,16068443.19,16061672.34,16065060.89,19429488.02,19437589.54,19433540.69,429453.9625,265127.6402,369625.5389,471758.4914,207.1761272,115.0770761,1.657752418,155.3843152,124.3056763,62.15283815,1.583383755,16.06548094,19.43419677,4.294184411,2.65167881,3.696180348,4.71609538,0,0.511111111,0,3.655555556,0,3743.288889
20,43.17163475,45.39787878,34.17195944,43.2902441,3567.008506,3567.2,8662,8400.602128,1541315.484,1541304.118,1541309.801,15081922.63,15082501.47,15082212.11,17012727.4,17008311.59,17010520.97,447745.0951,275064.2541,375128.3431,317964.693,208.6043414,115.0547836,1.662111215,156.4549332,125.1626048,62.58130241,1.539942371,15.08182732,17.01035844,4.477744396,2.751266559,3.751100548,3.180594443,0,0.444444444,0,4.611111111,0,4721.777778
25,42.95343373,45.4098363,34.17195944,43.2902441,3567.008506,3593.144184,8590.40995,8447.806428,1536562.398,1536564.538,1536563.468,15222720.32,15222739.04,15222729.75,16762339.36,16764957.55,16763649.88,474652.1278,289797.4839,374315.3392,284374.7051,207.108634,115.0213957,1.66220371,155.3336974,124.2651804,62.1325902,1.536652226,15.22156615,16.76133871,4.745111638,2.896406293,3.744231877,2.843897553,0,0.355555556,0,4.966666667,0,5085.866667
30,43.0714436,45.39753438,34.17195944,43.39847421,3567.008506,3584.475225,8543.012263,8400.602128,1533557.623,1533567.654,1533562.638,15977559.3,15977301.44,15977430.44,18333364.51,18336529.23,18334947.4,433600.1922,300178.1452,396252.7785,397584.9357,206.9859466,115.0770285,1.674253249,155.2411274,124.191568,62.09578399,1.53218023,15.97613283,18.33487116,4.334309173,3.001980714,3.962011813,3.975779319,0,0.222222222,0,2,0,2048
35,43.17912669,45.38776936,34.17195944,43.39847421,3558.402602,3584.475225,8566.678326,8448.403193,1538560.73,1538555.935,1538558.333,16291387.05,16290033.82,16290710.7,18644794.79,18644250.75,18644522.91,437552.4439,268570.789,390572.7849,432581.81,207.0641385,115.077009,1.666613429,155.3014404,124.2384831,62.11924155,1.538842408,16.29146861,18.64575225,4.375340523,2.685513894,3.904920921,4.327417111,0,1.311111111,0,2.311111111,0,2366.577778
40,43.0685959,45.27934107,34.17195944,43.2902441,3575.82718,3584.475225,8638.070604,8447.806428,1302591.109,1296355.161,1299487.276,10448604,10266814.38,10359859.15,12152068.58,12135997,12144047.22,274624.4172,163485.2811,217801.3148,286707.4494,207.119788,115.0214345,1.658872525,155.3426255,124.2718728,62.13593639,1.299504311,10.35969112,12.14460922,2.746648321,1.63447896,2.176233411,2.867294439,0,1.644444444,0,3.644444444,0,3731.911111
45,42.95343373,45.51399095,34.17195944,43.2902441,3788.338238,3801.829457,8566.678326,8399.384296,426843.0576,434745.1225,430865.7471,9138662.214,9361122.055,9253779.179,11951858.95,11980033.37,11965973.23,254585.5456,136204.0136,186645.238,316693.1119,207.1865653,115.07698,1.658859065,155.3915898,124.3119392,62.15596959,0.43082127,9.252261256,11.96507997,2.547889503,1.362012499,1.867678655,3.16669907,0,1.4,0,3.944444444,0,4039.111111
50,43.06082178,45.39787878,34.17195944,43.28242997,3567.008506,3575.82718,8638.070604,8400.602128,1540488.679,1540479.8,1540484.239,16341627.8,16343880.91,16342754.63,18221717.87,18219986.43,18220852.55,439385.3427,367749.4318,393798.1822,297678.3245,207.1535813,115.0215011,1.670845663,155.3663,124.2921488,62.14607438,1.538842408,16.34041775,18.22230746,4.394321511,3.675446638,3.938623381,2.977567612,0,0.733333333,0,2.255555556,0,2309.688889
55,42.95343373,45.17127171,34.17195944,43.05619706,3558.402602,3584.475225,8590.40995,8425.063873,1531497.645,1531499.504,1531498.575,15151109.92,15151013.28,15151061.61,16885408.01,16885949.6,16885679.19,432155.3495,277534.8402,393699.5969,303560.1431,207.0758569,115.0659445,1.676417935,155.3096777,124.2455141,62.12275706,1.532165779,15.1515986,16.88596107,4.323028168,2.774389402,3.936424491,3.034913582,0,0.977777778,0,7.666666667,0,7850.666667
60,43.06082178,45.2895265,34.17195944,43.39847421,3567.2,3575.82718,8566.678326,8401.195558,1537898.824,1537900.26,1537899.542,15850283.59,15850646.6,15850465.12,18311150.49,18313102.37,18312126.84,428126.1358,279131.6274,379279.4296,412806.8098,207.1537354,115.0659053,1.666633429,155.3675174,124.2922413,62.14612063,1.53767829,15.8503988,18.31225269,4.281738274,2.792128044,3.793693577,4.128963975,0,0.333333333,0,1.555555556,0,1592.888889
65,42.95343373,45.39787878,34.17195944,43.39847421,3575.82718,3593.144184,8638.070604,8401.195558,1540033.822,1540031.522,1540032.672,16119958.46,16119581.62,16119770.13,18613728.6,18612860.77,18613294.93,445057.453,272271.4253,369437.34,484735.3631,207.153832,115.0880758,1.657752418,155.3675946,124.2922992,62.14614959,1.541079035,16.12150227,18.61281352,4.450632485,2.724823396,3.694186438,4.848260987,0,1.511111111,0,3.511111111,0,3595.377778
70,42.95343373,45.17658035,34.17195944,43.39847421,3549.6269,3584.475225,8614.207315,8400.008739,1540065.281,1540053.12,1540059.2,15546249.01,15538686.81,15542470.88,17859561.07,17851028.85,17855296.82,456398.3955,285447.9994,363012.1697,358839.0324,207.1209194,115.0659442,1.674214395,155.3423607,124.2725517,62.13627583,1.539956708,15.54279419,17.85570151,4.564627528,2.852540309,3.630477691,3.587840568,0,1.222222222,0,3.5,0,3584
75,42.95343373,45.27220034,34.07085306,43.28242997,3558.21158,3584.475225,8638.070604,8424.468757,1540125.064,1540129.016,1540127.041,16094316.97,16103176.54,16098750.7,19367190.46,19374144.33,19370669.36,424041.2515,266789.8918,378267.3965,451753.2384,207.1318744,115.0879987,1.661094751,155.3511321,124.2791247,62.13956233,1.542180875,16.09859946,19.37066028,4.241455725,2.667157806,3.783705309,4.516856946,0,1.022222222,0,3.422222222,0,3504.355556
80,42.95343373,45.16642032,34.17766522,43.28242997,3567.008506,3575.82718,8662,8448.403193,1536275.063,1536283.142,1536279.103,15451859.54,15451555.3,15451707.52,17320798.93,17322969,17321884.27,431199.9909,286029.5495,385342.2028,310879.3342,207.0423028,115.0436619,1.680832531,155.2861682,124.2253817,62.11269083,1.535511258,15.45185082,17.32280712,4.312138549,2.860307343,3.851463783,3.108627027,0,0.466666667,0,2.511111111,0,2571.377778
85,42.95343373,45.28466241,34.17766522,43.28242997,3567.2,3593.144184,8614.207315,8401.195558,1541653.508,1541646.385,1541649.946,14966967.05,14967148.42,14967057.78,16665739.2,16662938.01,16664339.14,441314.9427,295002.5896,379018.4078,305997.5872,207.1091018,115.0435478,1.659986613,155.3340551,124.2654611,62.13273054,1.541079129,14.96723891,16.66390749,4.413524863,2.950037589,3.789580227,3.059771868,0,0.244444444,0,2.688888889,0,2753.422222
90,43.17912669,45.06306105,34.17766522,43.28242997,3558.402602,3567.2,8590.40995,8448.403193,932076.8769,931873.5186,931975.2636,10167736,9775302.598,9985683.501,11706301.88,11705685.24,11705996.53,262100.5159,150749.2839,200566.825,312726.9981,207.17573,115.0213471,1.662197007,155.3840136,124.305438,62.15271901,0.932150947,9.984937766,11.70623201,2.620971228,1.507981759,2.00719982,3.126257996,0,0.155555556,0,1.511111111,0,1547.377778
95,43.0714436,45.27904008,34.17766522,43.17448926,3575.82718,3593.144184,8662,8377.394862,815814.0628,816078.0199,815946.147,10433319.33,10315108.79,10375869.39,12079209.56,12082646.62,12080932.97,267689.5327,150546.8258,201438.544,365950.9221,207.187031,115.0656838,1.662190305,155.393049,124.3122186,62.1561093,0.815119706,10.37548724,12.08058537,2.675591087,1.5061412,2.014016204,3.658672588,0,2.133333333,0,8.777777778,0,8988.444444
100,43.06082178,45.28684681,34.06100883,43.16384203,3584.475225,3601.83411,8661.417876,8400.602128,1546922.084,1546910.34,1546916.212,15714292.56,15453431.54,15587992.59,17944941.18,17938742.4,17941843.7,451332.4654,265049.9091,366596.3071,399893.9055,207.1094666,115.0323217,1.673103069,155.3343212,124.26568,62.13283999,1.547678928,15.59000245,17.94201972,4.51242245,2.64935444,3.666405172,3.999071946,0,1.311111111,0,6.577777778,0,6735.644444
105,42.8486651,45.29150403,34.17766522,43.17448926,3567.008506,3584.475225,8684.828252,8448.403193,1544692.785,1544699.483,1544696.134,15931887.78,15925848.91,15928886.56,18907122.08,18914926.5,18911025.86,446823.6454,296542.596,350778.6714,431976.7885,207.0872012,115.0323497,1.674305374,155.3176241,124.2523207,62.12616035,1.54441484,15.92931463,18.90929083,4.468648766,2.966294483,3.508502711,4.320335197,0,1.4,0,5.266666667,0,5393.066667
110,42.95343373,45.4047375,34.06100883,43.0714436,3567.008506,3584.475225,8638.070604,8424.468757,1534937.721,1534941.92,1534939.821,15337601.23,15594134,15470125.92,17225832.11,17223243.03,17224538.8,455486.3133,295713.3207,362883.172,312831.8716,207.1649011,115.0658281,1.659959838,155.3753441,124.2989407,62.14947034,1.534429119,15.46993935,17.22490869,4.554261561,2.955890475,3.627385159,3.127869619,0,0.333333333,0,2.811111111,0,2878.577778
115,42.95343373,45.51107567,34.06100883,43.39847421,3558.402602,3601.83411,8662,8425.063873,1532898.819,1532893.387,1532896.103,15193992.25,15268860.31,15231887.12,17070926.75,17068088.87,17069510.86,450196.503,269701.0083,370056.2819,316843.4411,207.1320344,115.0212125,1.662190305,155.3512484,124.2792206,62.13961031,1.532187599,15.23038089,17.06911009,4.502503578,2.697135007,3.698866217,3.169694742,0,0.4,0,4.322222222,0,4425.955556
120,43.06082178,45.51107567,34.17766522,43.17912669,3540.872841,3567.008506,8614.207315,8400.602128,1544898.705,1544896.568,1544897.637,16053295.64,15729338.02,15898263.53,18355843.68,18362096.05,18358972.28,445783.1862,214711.1953,382609.142,487070.1941,207.1543742,115.0436145,1.6764709,155.3668883,124.2926245,62.14631227,1.546630767,15.89828467,18.35783503,4.459215018,2.146987752,3.825573444,4.869813912,0,0.377777778,0,2.755555556,0,2821.688889
125,42.95343373,45.4047375,34.17766522,43.17912669,3558.402602,3575.82718,8614.207315,8376.211405,1538184.172,1538459.117,1538321.692,16321769.97,16532239.13,16429721.81,19215538.02,19216541.03,19216040.07,444018.0093,242448.1049,396909.927,509563.3366,207.1319114,115.0880953,1.658872525,155.3522706,124.2791468,62.13957341,1.537699904,16.42973351,19.21547933,4.438333812,2.424217244,3.968529454,5.094815243,0,2.244444444,0,11.35555556,0,11628.08889
