Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	25	29	24	17	20	3150	7650	5250	7500	5400	7575	5250	7950	5250
5	25	29	24	17	20	3150	7650	5250	7500	5400	7575	5250	7950	5325
10	25	29	24	17	20	3150	7650	5325	7500	5400	7650	5325	8025	5325
15	25	29	24	17	20	3150	7650	5250	7500	5400	7575	5250	8025	5325
20	25	29	24	17	20	3150	7575	5250	7500	5400	7575	5250	7950	5250
25	25	30	24	17	20	3150	7650	5325	7500	5325	7650	5325	8025	5250
30	25	30	24	17	20	3150	7575	5325	7500	5400	7575	5325	8025	5250
35	25	29	24	17	20	3150	7650	5250	7500	5400	7575	5250	8025	5250
40	26	30	24	17	20	3150	7650	5250	7500	5325	7575	5250	8025	5250
45	26	30	24	17	20	3150	7575	5250	7425	5400	7575	5250	7950	5325
50	26	30	24	17	20	3150	7650	5250	7500	5400	7575	5250	7950	5325
55	26	30	24	17	20	3150	7650	5250	7500	5400	7575	5250	7950	5250
60	26	30	24	17	20	3150	7650	5325	7500	5400	7575	5325	7950	5250
65	26	30	24	17	20	3150	7575	5325	7500	5400	7575	5325	8025	5250
70	26	30	24	17	20	3150	7650	5325	7500	5400	7575	5325	8025	5250
75	26	30	24	17	20	3150	7575	5325	7500	5400	7575	5325	7950	5250
80	26	30	24	17	20	3150	7575	5250	7500	5400	7575	5250	7950	5325
85	26	30	24	17	20	3150	7650	5250	7500	5400	7650	5250	8025	5250
90	26	30	24	18	20	3150	7650	5325	7500	5400	7575	5325	8025	5250
95	26	30	24	18	20	3150	7650	5250	7500	5400	7575	5250	8025	5325
100	26	30	24	18	20	3150	7575	5250	7500	5400	7650	5250	8025	5325
105	26	30	24	18	20	3150	7575	5325	7500	5400	7650	5325	7950	5325
110	27	30	24	18	20	3150	7650	5325	7425	5400	7650	5325	8025	5325
115	26	31	24	18	20	3150	7575	5250	7500	5400	7650	5250	7950	5250
120	26	31	24	18	20	3150	7650	5250	7500	5400	7575	5250	7950	5250
125	27	30	24	18	20	3150	7650	5250	7500	5400	7650	5325	7950	5325
130	26	31	24	18	20	3150	7650	5325	7500	5400	7575	5325	7950	5325
135	27	30	24	18	20	3150	7575	5325	7500	5325	7650	5325	8025	5250
140	27	30	24	18	20	3150	7575	5325	7500	5400	7650	5325	8025	5250
145	27	31	24	18	20	3150	7650	5325	7500	5400	7575	5325	8025	5325
150	27	31	24	18	20	3150	7650	5325	7425	5400	7575	5325	7950	5325
155	27	31	24	18	20	3150	7575	5325	7500	5400	7650	5325	7950	5250
160	27	31	24	18	20	3150	7575	5325	7500	5400	7650	5325	8025	5250
165	27	31	24	18	20	3150	7575	5325	7500	5400	7650	5325	8025	5325
170	27	31	24	18	20	3150	7650	5325	7500	5400	7575	5325	8025	5325
175	27	31	24	18	20	3150	7575	5325	7500	5400	7650	5325	8025	5250
180	27	31	24	18	20	3150	7650	5250	7500	5400	7575	5250	8025	5325
185	27	31	24	18	21	3150	7650	5325	7500	5400	7575	5325	7950	5250
190	27	31	24	18	21	3150	7650	5325	7500	5400	7575	5325	7950	5250
195	27	31	24	18	21	3150	7575	5325	7500	5400	7650	5250	7950	5325
200	27	31	24	18	21	3150	7575	5325	7500	5400	7650	5325	8025	5325
205	27	31	24	18	21	3150	7650	5325	7500	5400	7575	5250	7950	5325
210	27	31	24	18	21	3150	7650	5250	7500	5400	7575	5250	8025	5250
215	27	31	24	18	21	3150	7650	5325	7500	5400	7575	5250	8025	5325
220	27	31	24	18	21	3150	7575	5250	7500	5400	7650	5325	8025	5325
225	27	31	24	18	21	3150	7650	5325	7500	5400	7575	5250	7950	5250
230	27	31	24	18	21	3150	7650	5250	7500	5325	7650	5325	7950	5325
235	27	31	24	18	21	3150	7650	5250	7500	5400	7575	5325	8025	5325
240	27	31	24	18	21	3150	7575	5250	7500	5400	7650	5325	8025	5325
245	27	31	24	18	21	3150	7650	5325	7500	5325	7575	5250	8025	5250
250	27	31	24	18	21	3150	7575	5325	7500	5400	7650	5250	8025	5250
255	27	31	24	18	21	3150	7575	5325	7500	5400	7650	5325	8025	5325
260	27	31	24	18	21	3150	7575	5325	7500	5400	7650	5250	7950	5325
265	27	31	24	18	21	3150	7650	5325	7500	5400	7575	5250	7950	5250
270	27	32	24	18	21	3225	7575	5325	7500	5400	7575	5325	7950	5325
275	27	31	24	18	21	3150	7650	5250	7500	5400	7575	5325	8025	5325
280	27	31	24	18	21	3150	7650	5325	7500	5400	7575	5250	7950	5250
285	27	31	24	18	21	3150	7575	5250	7425	5400	7650	5250	7950	5325
290	27	31	24	18	21	3150	7575	5325	7500	5400	7650	5325	8025	5250
295	27	31	24	18	21	3150	7650	5325	7500	5400	7575	5250	8025	5250
300	27	31	24	18	21	3150	7575	5325	7500	5400	7650	5250	8025	5325
305	27	32	25	18	21	3150	7575	5325	7500	5400	7650	5325	7950	5250
310	29	33	25	18	21	3150	7650	5250	7500	5400	7575	5325	7950	5325
315	28	37	25	18	21	3150	7575	5250	7500	5400	7575	5250	8025	5250
320	28	37	25	18	21	3150	7650	5325	7500	5400	7575	5250	8025	5250
325	30	38	25	18	21	3150	7650	5325	7500	5325	7650	5250	7950	5325
330	29	39	25	18	22	3150	7575	5325	7500	5400	7650	5250	7950	5250
335	32	35	25	18	22	3150	7650	5325	7500	5400	7575	5325	7950	5325
340	33	35	25	18	22	3150	7575	5250	7500	5325	7650	5250	7950	5250
345	31	38	25	19	22	3150	7575	5325	7425	5400	7575	5250	8025	5325
350	31	38	25	19	22	3150	7650	5250	7500	5400	7575	5325	8025	5325
355	34	35	25	19	22	3150	7575	5325	7500	5400	7650	5325	7950	5325
360	35	35	25	19	22	3150	7650	5325	7500	5400	7650	5325	8025	5325
365	36	39	25	19	22	3150	7575	5250	7500	5400	7650	5325	7950	5325
370	34	39	25	19	22	3150	7650	5325	7500	5400	7575	5250	7950	5250
375	36	37	25	19	22	3150	7575	5325	7500	5400	7650	5325	7950	5325
380	34	40	25	19	22	3225	7575	5325	7500	5400	7650	5250	7950	5250
385	34	41	25	19	22	3150	7650	5325	7500	5400	7650	5250	8025	5250
390	34	40	25	19	22	3225	7575	5325	7500	5400	7650	5250	8025	5325
395	36	40	25	19	22	3150	7650	5325	7500	5400	7575	5250	7950	5250
400	37	39	26	19	22	3150	7650	5325	7500	5400	7650	5325	8025	5325
405	37	38	26	19	22	3150	7575	5325	7500	5400	7650	5325	8025	5325
410	36	40	26	19	22	3150	7650	5325	7500	5400	7575	5250	7950	5250
415	35	40	26	19	22	3225	7575	5325	7500	5400	7650	5250	8025	5250
420	36	38	26	19	22	3150	7575	5325	7500	5400	7650	5325	8025	5325
425	37	37	26	19	22	3150	7650	5325	7500	5400	7575	5250	7950	5250
430	35	41	26	19	22	3150	7650	5325	7500	5400	7575	5325	8025	5325
435	37	40	26	19	22	3150	7575	5325	7425	5325	7650	5325	8025	5325
440	38	38	26	19	22	3150	7575	5325	7500	5400	7650	5250	7950	5250
445	36	37	26	19	22	3150	7650	5325	7500	5400	7650	5250	8025	5250
450	36	36	26	20	22	3150	7650	5250	7425	5325	7575	5325	7950	5325
455	37	39	26	20	22	3225	7650	5325	7500	5400	7650	5250	8025	5250
460	35	40	26	20	22	3150	7575	5325	7500	5400	7650	5325	7950	5325
465	34	40	27	20	22	3150	7575	5325	7425	5400	7650	5250	7950	5250
470	37	37	27	20	22	3150	7650	5325	7500	5400	7575	5250	8025	5250
475	34	40	27	20	22	3150	7650	5250	7500	5400	7575	5325	8025	5325
480	36	41	27	20	22	3150	7575	5325	7500	5400	7650	5250	7950	5250
485	36	38	27	20	23	3150	7650	5325	7500	5400	7575	5325	7950	5325
490	36	38	27	20	23	3150	7575	5325	7500	5400	7650	5325	8025	5325
495	36	37	27	20	23	3150	7575	5325	7500	5400	7575	5250	7950	5250
500	38	41	27	20	23	3225	7650	5325	7500	5400	7575	5325	7950	5325
505	36	38	27	20	23	3150	7575	5325	7500	5400	7650	5325	7950	5325
510	36	37	27	20	23	3150	7575	5325	7500	5400	7650	5250	7950	5250
515	37	37	27	20	23	3150	7650	5325	7500	5400	7575	5325	7950	5325
520	37	40	27	20	22	3150	7575	5325	7500	5400	7650	5250	7950	5250
525	37	37	27	20	22	3150	7575	5325	7500	5400	7650	5250	8025	5250
530	35	40	27	20	22	3150	7575	5325	7500	5325	7650	5250	7950	5250
535	35	40	27	20	22	3150	7650	5250	7500	5400	7575	5325	7950	5325
540	37	41	27	20	22	3150	7575	5325	7500	5400	7650	5250	7950	5250
545	34	40	27	20	22	3150	7650	5250	7500	5400	7575	5325	7950	5325
550	36	38	27	20	23	3225	7575	5325	7500	5400	7650	5325	7950	5325
555	37	37	27	20	23	3150	7650	5250	7500	5400	7575	5325	7950	5325
560	36	36	27	20	23	3150	7650	5325	7500	5400	7575	5250	8025	5325
565	37	41	27	20	23	3150	7650	5250	7425	5400	7575	5250	7950	5250
570	34	41	28	20	23	3150	7650	5325	7500	5400	7575	5325	8025	5250
575	33	41	28	20	23	3150	7650	5325	7500	5400	7650	5250	8025	5325
580	33	41	28	20	23	3225	7650	5325	7500	5400	7575	5250	7950	5250
585	38	40	28	20	23	3150	7575	5325	7500	5400	7575	5325	7950	5325
590	38	42	28	20	23	3150	7575	5325	7425	5400	7650	5325	8025	5325
595	38	40	28	20	23	3150	7650	5250	7500	5400	7575	5250	8025	5325
600	36	41	28	20	23	3150	7650	5325	7500	5400	7575	5325	8025	5250
605	36	41	28	20	23	3225	7575	5325	7500	5400	7650	5325	7950	5325
610	38	38	28	20	23	3150	7650	5325	7500	5400	7650	5250	7950	5325
615	38	41	28	20	23	3150	7575	5325	7425	5400	7650	5250	8025	5325
620	38	41	28	20	23	3150	7575	5325	7500	5325	7650	5325	8025	5250
625	38	40	28	20	23	3150	7575	5325	7500	5400	7650	5250	7950	5325
630	37	41	28	20	23	3225	7650	5325	7500	5400	7650	5250	8025	5325
635	37	42	28	20	23	3225	7575	5325	7425	5400	7650	5325	7950	5250
640	37	39	28	20	23	3150	7575	5325	7500	5400	7650	5250	8025	5250
645	38	41	28	20	23	3150	7650	5325	7500	5400	7650	5325	8025	5250
650	38	41	28	20	23	3150	7650	5325	7500	5400	7650	5325	8025	5250
655	38	42	28	20	23	3150	7650	5325	7500	5400	7650	5250	7950	5325
660	38	42	28	20	23	3150	7575	5325	7500	5400	7650	5250	7950	5250
665	37	42	28	20	23	3225	7575	5325	7500	5400	7650	5325	8025	5325
670	37	42	28	20	23	3150	7575	5250	7425	5400	7575	5325	7950	5250
675	37	42	28	20	23	3150	7575	5325	7500	5400	7650	5250	7950	5250
680	37	40	28	20	23	3150	7575	5325	7500	5400	7650	5325	8025	5250
685	38	41	28	20	23	3150	7575	5325	7500	5400	7650	5325	8025	5325
690	37	42	28	20	23	3225	7650	5325	7500	5400	7650	5325	8025	5325
695	37	42	28	20	23	3150	7650	5325	7500	5400	7650	5325	8025	5325
700	37	41	28	20	23	3150	7575	5325	7500	5400	7650	5250	7950	5325
705	38	40	28	20	23	3225	7650	5250	7500	5400	7575	5325	7950	5250
710	36	42	28	20	23	3150	7650	5325	7500	5400	7575	5325	7950	5250
715	38	38	28	20	23	3150	7650	5325	7500	5325	7575	5325	8025	5325
720	35	42	28	20	23	3150	7650	5325	7500	5400	7575	5325	8025	5325
725	37	38	28	20	23	3225	7575	5325	7500	5400	7650	5325	8025	5250
730	38	38	28	20	23	3150	7650	5325	7500	5325	7575	5325	7950	5250
735	38	37	28	20	23	3225	7650	5325	7500	5400	7575	5325	8025	5250
740	35	41	28	20	23	3150	7650	5325	7500	5400	7575	5325	8025	5250
745	38	39	29	20	23	3150	7650	5325	7425	5400	7575	5325	7950	5250
750	33	41	29	20	23	3225	7575	5250	7500	5400	7575	5250	8025	5250
755	34	41	29	20	23	3150	7650	5325	7500	5400	7575	5325	8025	5325
760	35	37	29	20	23	3150	7650	5250	7500	5400	7650	5250	8025	5325
765	31	42	29	20	23	3150	7650	5325	7425	5400	7650	5325	7950	5325
770	31	42	29	20	23	3150	7650	5250	7500	5400	7575	5250	8025	5325
775	35	39	29	20	23	3150	7650	5325	7500	5400	7650	5325	7950	5250
780	31	42	29	20	23	3150	7650	5325	7500	5400	7575	5325	7950	5250
785	31	42	29	20	23	3150	7650	5325	7500	5400	7650	5325	8025	5250
790	35	39	29	20	23	3150	7650	5325	7500	5400	7650	5325	7950	5250
795	33	43	29	20	23	3150	7650	5325	7500	5400	7650	5325	8025	5325
800	31	43	29	20	23	3150	7650	5325	7500	5400	7575	5325	8025	5325
805	30	43	29	20	24	3150	7650	5250	7425	5400	7575	5250	8025	5325
810	30	43	29	20	24	3150	7650	5325	7500	5400	7575	5325	7950	5325
815	32	43	29	20	24	3150	7650	5325	7500	5400	7650	5325	8025	5250
820	35	38	29	20	24	3150	7650	5250	7500	5400	7575	5250	7950	5250
825	31	43	29	20	24	3150	7650	5325	7500	5325	7650	5325	7950	5325
830	31	43	29	20	24	3150	7650	5325	7500	5400	7575	5325	8025	5325
835	33	43	28	20	24	3225	7650	5325	7500	5400	7650	5325	8025	5250
840	30	44	28	20	24	3225	7650	5325	7500	5400	7575	5325	8025	5250
845	35	38	28	20	24	3150	7650	5325	7500	5400	7650	5325	8025	5325
850	32	42	28	20	24	3150	7650	5250	7500	5400	7575	5250	8025	5325
855	33	42	28	20	24	3150	7650	5325	7500	5400	7575	5325	7950	5250
860	36	37	28	20	24	3150	7650	5325	7500	5400	7575	5325	8025	5250
865	36	37	28	20	23	3150	7650	5325	7500	5400	7575	5325	8025	5325
870	32	42	28	20	23	3225	7650	5325	7500	5400	7650	5325	8025	5325
875	36	39	28	20	23	3150	7650	5325	7500	5400	7575	5325	7950	5250
880	33	41	28	20	23	3150	7650	5250	7500	5400	7575	5250	7950	5250
885	32	42	28	20	23	3150	7650	5325	7500	5400	7575	5325	8025	5325
890	32	42	28	20	23	3225	7650	5325	7425	5400	7575	5325	8025	5250
895	33	43	28	20	24	3225	7650	5250	7500	5400	7650	5250	8025	5250
900	31	43	28	20	24	3225	7650	5325	7500	5400	7575	5325	7950	5250
905	31	43	28	20	24	3225	7650	5325	7500	5400	7575	5325	7950	5325
910	32	43	28	20	24	3150	7650	5325	7500	5400	7650	5325	7950	5325
915	35	39	28	20	24	3150	7650	5325	7500	5400	7650	5325	7950	5250
920	32	43	28	20	24	3150	7650	5325	7500	5325	7650	5325	8025	5250
925	35	39	28	20	24	3150	7650	5325	7425	5400	7575	5325	8025	5250
930	32	42	28	20	24	3225	7650	5250	7500	5400	7575	5250	8025	5250
935	32	43	28	20	24	3225	7650	5325	7500	5400	7650	5325	7950	5325
940	32	43	28	20	24	3150	7650	5250	7500	5400	7575	5250	7950	5325
945	31	43	28	20	24	3150	7650	5325	7500	5400	7575	5325	7950	5325
950	35	38	28	20	24	3150	7650	5325	7500	5400	7575	5325	8025	5325
955	36	38	28	20	24	3225	7650	5325	7500	5400	7575	5325	8025	5325
960	36	37	28	20	24	3150	7650	5325	7500	5400	7575	5325	8025	5325
965	36	37	28	20	23	3150	7650	5325	7425	5400	7575	5325	8025	5250
970	37	36	28	20	23	3150	7650	5325	7500	5400	7575	5325	8025	5250
975	33	41	28	20	23	3225	7650	5250	7425	5400	7575	5250	7950	5250
980	32	42	28	20	23	3150	7650	5325	7425	5400	7575	5325	7950	5250
985	32	42	28	20	23	3150	7650	5250	7425	5400	7575	5250	8025	5250
990	36	37	28	20	23	3150	7650	5325	7500	5400	7575	5325	8025	5325
995	32	41	28	20	23	3225	7575	5325	7500	5400	7575	5325	8025	5325
1000	33	41	28	20	23	3150	7650	5325	7500	5400	7575	5325	7950	5325
1005	35	38	28	20	23	3150	7650	5325	7500	5400	7575	5325	8025	5250
1010	35	38	28	20	23	3150	7650	5325	7500	5400	7575	5325	8025	5325
1015	36	37	28	20	23	3150	7650	5250	7500	5325	7575	5250	8025	5325
1020	36	37	28	20	23	3150	7650	5325	7500	5400	7500	5325	8025	5325
1025	37	37	28	20	23	3150	7650	5325	7500	5400	7575	5325	7950	5250
1030	33	40	28	20	23	3150	7650	5325	7500	5325	7575	5325	7950	5325
1035	33	41	28	20	23	3150	7575	5325	7500	5400	7575	5250	7950	5250
1040	33	42	28	20	23	3225	7650	5325	7500	5400	7575	5325	8025	5250
1045	32	42	28	20	23	3225	7650	5250	7425	5400	7575	5250	7950	5250
1050	32	42	28	20	23	3150	7650	5325	7500	5400	7575	5325	8025	5250
1055	32	42	28	20	23	3150	7650	5325	7500	5400	7575	5325	7950	5325
1060	35	39	28	19	23	3150	7650	5250	7500	5400	7575	5250	7950	5250
1065	32	42	28	19	23	3150	7575	5250	7425	5400	7650	5250	8025	5250
1070	32	42	28	19	23	3225	7650	5325	7425	5400	7650	5250	7950	5250
1075	32	42	28	19	23	3225	7575	5325	7500	5400	7575	5250	7950	5250
1080	32	43	28	19	23	3150	7575	5250	7425	5400	7650	5325	7950	5325
1085	32	42	28	19	23	3150	7650	5325	7500	5400	7575	5325	7950	5250
1090	31	43	28	19	23	3150	7575	5325	7425	5400	7575	5250	7950	5325
1095	31	43	28	19	23	3150	7650	5325	7500	5400	7575	5325	8025	5250
1100	32	43	28	19	23	3150	7650	5325	7500	5400	7575	5325	8025	5250
1105	33	43	28	19	23	3150	7575	5325	7425	5400	7575	5325	8025	5325
1110	35	42	28	19	23	3150	7650	5325	7425	5325	7650	5325	7950	5250
1115	34	42	28	19	23	3225	7650	5325	7425	5400	7650	5325	7950	5325
1120	32	42	28	19	23	3225	7650	5325	7425	5400	7650	5325	7950	5325
1125	34	42	28	19	23	3150	7575	5250	7500	5325	7575	5250	8025	5250
1130	35	44	28	19	23	3225	7650	5325	7425	5400	7650	5325	7950	5250
1135	34	41	28	19	23	3150	7650	5250	7425	5400	7650	5325	7950	5325
1140	35	39	28	19	23	3150	7650	5250	7425	5400	7650	5325	7950	5325
1145	35	41	28	19	23	3225	7650	5325	7500	5400	7575	5250	7950	5325
1150	35	43	28	19	23	3150	7650	5325	7500	5400	7575	5325	7950	5250
1155	37	40	28	19	23	3225	7650	5250	7500	5400	7575	5250	7950	5250
1160	32	42	28	19	23	3225	7650	5250	7425	5400	7650	5250	8025	5250
1165	34	43	28	19	23	3225	7650	5250	7425	5400	7650	5250	8025	5250
1170	34	42	28	19	23	3225	7650	5250	7500	5400	7575	5250	7950	5250
1175	36	41	28	19	23	3225	7650	5325	7500	5400	7575	5325	8025	5325
1180	35	41	28	19	23	3150	7650	5325	7425	5400	7650	5325	7950	5250
1185	32	42	28	19	23	3150	7650	5325	7425	5400	7650	5325	7950	5250
1190	34	42	28	19	23	3150	7650	5250	7500	5400	7650	5250	8025	5250
1195	34	43	28	19	23	3150	7650	5325	7500	5400	7575	5325	7950	5325
1200	34	41	28	19	23	3150	7650	5325	7425	5400	7575	5325	7950	5325
1205	32	42	28	19	23	3150	7650	5325	7425	5400	7575	5325	7950	5325
1210	34	42	28	19	23	3150	7650	5250	7425	5400	7650	5250	7950	5250
1215	36	42	28	19	23	3150	7650	5250	7500	5400	7650	5250	8025	5250
1220	33	42	28	19	23	3150	7650	5250	7500	5400	7650	5250	8025	5325
1225	34	39	28	19	23	3150	7650	5250	7500	5400	7650	5250	8025	5325
1230	35	40	28	19	23	3150	7650	5325	7425	5400	7575	5325	8025	5250
1235	34	42	28	19	22	3225	7650	5250	7425	5400	7575	5250	7950	5325
1240	37	43	28	19	23	3225	7650	5325	7425	5400	7575	5250	7950	5325
1245	35	43	28	19	23	3150	7650	5250	7500	5400	7575	5325	7950	5250
1250	36	40	28	19	22	3150	7650	5325	7500	5400	7575	5325	8025	5250
1255	36	41	28	19	22	3150	7650	5325	7500	5400	7575	5250	7950	5250
1260	37	40	27	19	22	3150	7650	5250	7500	5400	7650	5325	7950	5250
1265	36	41	27	19	22	3150	7650	5250	7500	5400	7650	5325	7950	5250
1270	38	40	27	19	22	3150	7650	5325	7425	5400	7575	5250	8025	5250
1275	36	42	27	19	22	3150	7575	5325	7425	5400	7575	5250	7950	5250
1280	37	40	27	19	22	3150	7575	5325	7425	5400	7575	5250	7950	5250
1285	38	41	28	19	22	3150	7650	5325	7500	5400	7575	5250	7950	5250
1290	37	41	28	19	22	3150	7575	5325	7425	5400	7575	5325	7950	5250
1295	35	42	28	19	22	3150	7650	5325	7500	5400	7575	5250	7950	5325
1300	36	41	28	19	22	3150	7650	5325	7500	5400	7575	5250	7950	5325
1305	36	41	28	19	22	3150	7575	5325	7425	5400	7575	5250	7950	5325
1310	36	41	28	19	22	3150	7650	5250	7500	5325	7650	5325	7950	5250
1315	37	40	28	18	22	3225	7650	5250	7500	5325	7650	5325	7950	5250
1320	36	40	28	18	22	3150	7650	5325	7425	5400	7650	5250	7950	5325
1325	36	41	28	18	22	3225	7650	5250	7425	5400	7575	5250	7950	5325
1330	33	39	28	18	22	3225	7575	5325	7425	5400	7575	5325	8025	5250
1335	30	36	28	18	22	3225	7575	5325	7425	5400	7575	5325	8025	5250
1340	36	39	28	18	22	3150	7575	5325	7500	5400	7575	5250	7950	5325
1345	34	39	28	18	22	3225	7650	5325	7425	5400	7575	5250	7950	5250
1350	35	40	28	18	22	3150	7650	5325	7425	5400	7575	5250	8025	5250
1355	32	40	28	18	22	3150	7575	5325	7425	5325	7575	5250	7950	5250
1360	34	40	28	18	22	3150	7575	5325	7425	5325	7575	5250	7950	5250
1365	34	40	28	18	22	3150	7650	5325	7425	5400	7575	5325	7950	5250
1370	35	40	28	18	22	3150	7575	5325	7500	5400	7650	5325	8025	5250
1375	33	40	28	18	22	3150	7650	5250	7500	5400	7575	5325	7950	5250
1380	33	40	28	18	22	3150	7650	5250	7500	5400	7575	5325	7950	5250
1385	35	40	28	18	22	3150	7575	5325	7500	5400	7650	5250	7950	5250
1390	36	40	28	18	22	3150	7650	5325	7500	5400	7575	5250	7950	5250
1395	37	40	28	18	22	3150	7650	5250	7500	5400	7650	5325	7950	5325
1400	37	41	27	18	22	3150	7650	5325	7500	5400	7575	5325	8025	5325
1405	34	41	27	18	22	3150	7575	5325	7500	5325	7650	5325	7950	5250
1410	35	41	27	18	22	3150	7650	5325	7500	5400	7650	5325	8025	5325
1415	37	39	27	18	22	3150	7650	5325	7500	5400	7650	5325	8025	5325
1420	36	40	27	18	22	3150	7575	5325	7425	5400	7650	5250	7950	5250
1425	36	42	27	18	22	3150	7650	5325	7500	5325	7575	5325	7950	5250
1430	37	41	27	18	22	3150	7650	5325	7500	5400	7575	5325	7950	5250
1435	35	40	27	18	22	3150	7650	5325	7500	5400	7650	5250	7950	5325
1440	35	40	27	18	22	3150	7575	5325	7500	5400	7575	5250	7950	5250
1445	35	40	27	18	22	3150	7575	5250	7500	5400	7575	5250	7950	5325
1450	36	41	27	18	22	3150	7575	5250	7500	5400	7575	5250	7950	5250
1455	36	40	27	18	22	3150	7650	5325	7500	5400	7575	5250	7950	5250
1460	36	40	27	18	22	3225	7650	5325	7425	5400	7575	5250	7950	5250
1465	35	41	27	18	22	3150	7650	5250	7425	5400	7650	5325	7950	5250
1470	35	40	27	18	22	3225	7650	5325	7425	5400	7575	5325	7950	5250
1475	33	41	27	18	22	3150	7650	5250	7425	5400	7500	5325	7950	5250
1480	33	41	27	18	22	3150	7650	5250	7425	5400	7500	5325	7950	5250
1485	34	40	27	18	22	3150	7575	5325	7500	5400	7650	5250	7950	5250
1490	34	42	27	18	22	3150	7650	5325	7425	5400	7575	5250	7950	5250
1495	34	41	27	18	22	3150	7650	5250	7425	5400	7575	5325	7950	5250
1500	34	39	27	18	22	3150	7575	5325	7500	5400	7575	5250	7950	5250
1505	33	41	27	18	22	3150	7575	5325	7500	5400	7575	5250	7950	5250
1510	34	41	27	18	22	3150	7575	5325	7500	5400	7575	5250	7950	5250
1515	35	41	27	18	22	3150	7650	5325	7500	5325	7575	5250	7950	5250
1520	35	40	27	18	22	3150	7575	5250	7500	5400	7575	5325	8025	5250
1525	35	38	27	18	21	3150	7575	5250	7500	5400	7575	5325	8025	5250
1530	33	40	27	18	21	3150	7650	5325	7500	5400	7575	5250	7950	5250
