50.734,52.875,52.875,38.625,30.25,36.25,27.125,15.625,38.375,30.375,32.25,44.125,182.51,89.83,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,3.7875
50.824,51.25,52.5,38.625,30.25,36.125,27.25,15.5,38.375,30.5,32.25,44.125,182.25,89.929,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,20.762
52.11,52.75,51.625,38.5,30.25,36.375,27.125,15.5,38.375,30.625,32.5,44,185.6,91.883,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,20.425
51.27,51.125,52.25,38.625,30.375,36.375,27.375,15.5,38.375,30.75,32.375,44,184.07,90.514,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,0,3.925
49.582,52.125,52,38.75,30.375,36.5,27.25,15.5,38.375,30.625,32.625,44.125,187.05,92.945,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,12.45
49.807,52.875,52,38.75,30.5,36.5,27.25,15.625,38.375,30.75,32.625,44,201.82,100.09,4440,4320,4440,4485,4440,4560,3120,3120,3120,3000,3120,3000,0,25.688
49.695,52.25,52.125,38.75,30.375,36.375,27.375,15.5,38.375,30.75,32.875,43.875,185.06,91.451,4440,4320,4440,4485,4440,4560,3120,3120,3120,3000,3120,3000,0,5.625
49.545,51.75,52.125,38.875,30.375,36.25,27.375,15.5,38.375,30.75,33,43.875,185.78,91.98,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,0,25.837
50.126,51.75,52.25,38.75,30.5,36.375,27.25,15.5,38.5,30.625,32.875,44,197.13,97.021,4440,4320,4440,4500,4440,4560,3120,3120,3120,3000,3120,3000,0,21.038
50.066,52.375,51.75,38.875,30.625,36.25,27.375,15.5,38.5,30.625,32.875,43.875,186.51,91.251,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,0,4.5875
49.931,53.125,51.25,39,30.5,36.25,27.25,15.375,38.625,30.875,32.875,43.75,192.8,94.664,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,13.3
49.672,52.75,50.5,39,30.5,36,27.5,15.375,38.75,31,32.875,43.625,192.29,94.505,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,19.562
49.208,52,51.125,39,30.5,35.875,27.375,15.375,38.875,31.125,33.25,43.5,190.42,93.437,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,3.9375
49.418,51.5,51.75,39,30.5,36.25,27.375,15.375,38.875,31.125,33.25,43.625,118.34,58.673,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,12.337
50.921,52.75,50.5,39,30.5,36.125,27.5,15.5,38.875,30.875,33.125,43.625,190.5,94.408,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,2.4,32.475
50.036,51.875,50.375,39,30.5,36.125,27.5,15.5,38.875,31,33.125,43.625,193.87,95.611,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,0,4.025
50.374,51.75,50.125,38.875,30.5,36,27.625,15.5,38.875,31.125,33.25,43.25,186.92,92.259,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,0,12.388
50.047,52.875,50.375,39,30.5,36,27.375,15.5,38.875,31.125,33.375,43.5,188.8,93.876,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,25.387
50.636,52.375,50.25,39,30.5,36.125,27.5,15.375,38.875,31.25,33.375,43.5,192.4,95.221,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,4.05
52.89,52.5,50,39.125,30.75,36.125,27.375,15.375,38.875,31.375,33.375,43.25,192.45,95.209,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,13
49.459,52.25,50,39,30.75,36.125,27.375,15.375,38.875,31.375,33.375,43.25,187.8,93.052,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,27.975
50.557,51.375,50.375,39,30.75,35.875,27.5,15.375,38.875,31.375,33.375,43.375,190.7,94.054,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,4.0875
52.102,51.875,50.125,39.125,30.75,36.125,27.375,15.375,38.875,31.5,33.5,43.125,126.53,74.34,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,21.387
51.319,51.625,51.875,39,30.75,35.875,27.375,15.375,38.875,31.25,33.375,43.25,73.989,39.007,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,28.188
48.983,52.25,51.75,38.875,30.75,36,27.5,15.25,38.875,31.375,33.375,43.125,167.93,82.59,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,4.6375
50.123,51.25,51,39,30.75,35.75,27.375,15.125,38.875,31.375,33.375,43.125,159.62,78.463,4440,4320,4440,4500,4440,4560,3120,3120,3120,3000,3120,3000,0,13.275
49.995,52.375,50.75,38.875,30.75,36,27.375,15.25,38.875,31.25,33.375,43,78.878,39.333,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,58.688
52.92,50.875,52.375,39,30.625,36,27.25,15.25,38.875,31.5,33.5,43,68.265,34.416,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,7.325
51.255,51.25,51.875,38.875,30.75,35.875,27.5,15.125,38.875,31.375,33.375,43,73.63,38.018,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,13.55
50.85,51,51.875,39,30.75,35.875,27.375,15.125,38.875,31.125,33.5,43.125,71.468,36.546,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,23.312
51.881,51.25,52.375,39,30.875,35.875,27.375,15.25,38.875,31.25,33.875,42.875,81.777,41.301,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,4.8125
51.75,50.75,52.625,39,30.875,35.875,27.5,15.25,38.875,31.125,33.75,42.875,69.301,34.422,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,28.025
48.607,50,52.125,38.875,30.75,35.875,27.375,15.25,38.875,31,34,42.875,70.922,36.086,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,28.7
49.879,50.75,51.5,39,30.75,35.875,27.375,15.375,38.875,31,34,42.875,70.702,37.189,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,4.9125
51.578,49.125,52.75,39,30.75,35.875,27.375,15.25,38.875,31,34.25,42.875,70.58,34.994,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,22.725
49.59,50,53.75,39.125,30.75,35.875,27.375,15.25,38.875,31,34.125,42.875,70.302,34.811,4440,4320,4440,4500,4440,4560,3120,3120,3120,3000,3120,3000,0,81.787
51.326,49.625,53,39,30.625,35.875,27.5,15.375,38.875,31,34.125,42.875,70.212,34.852,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,4.3875
51.892,50.125,52,39.25,30.75,35.875,27.5,15.375,38.875,30.875,34.125,42.875,76.259,38.406,4440,4320,4440,4485,4440,4560,3120,3120,3120,3000,3120,3000,0,13.438
51.203,51,52.25,39,30.625,35.875,27.375,15.375,38.875,30.75,34,42.875,76.892,38.488,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,24.588
50.494,50.5,52.375,39.125,30.75,35.875,27.375,15.25,38.875,30.625,34.375,42.875,83.845,41.781,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,0,5.0375
51.604,51,52.25,39.125,30.75,35.875,27.375,15.25,38.875,30.625,34.125,42.875,80.625,41.104,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,14.612
50.49,50.625,52.5,39,30.875,35.875,27.375,15.25,39,30.75,34.125,42.75,76.67,38.823,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,20.087
51.154,50.5,52.5,39.125,30.625,35.875,27.375,15.25,39,30.625,34.375,42.875,72.223,37.52,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,4.5
50.22,50.125,52.75,39.125,30.75,35.75,27.5,15.25,39,30.625,34.125,42.875,75.839,37.937,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,13.725
51.142,51.25,52.375,39.25,30.75,35.75,27.5,15.25,39,30.625,34.125,42.75,77.773,39.419,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,51.3
50.265,50.375,52.875,39.25,30.75,36,27.25,15.25,39,30.75,34.125,42.75,120.3,59.234,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,4.5375
51.844,51.375,52.125,39.25,30.75,35.75,27.5,15.25,39,30.25,34.125,42.75,15.934,8.5248,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,13.9
51.514,51.375,52.75,39.125,30.75,35.75,27.5,15.25,39.125,30.375,34.375,42.625,69.913,34.698,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,21.363
50.183,50.625,53,39.125,30.625,35.75,27.5,15.25,39.125,30.625,34.375,42.5,69.583,34.527,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,4.575
50.149,50.75,53.25,39.125,30.625,35.875,27.5,15.125,39.25,30.5,34.25,42.5,69.057,34.026,4440,4320,4440,4500,4440,4560,3120,3120,3120,3000,3120,3000,0,18.425
50.531,50.5,53.25,39.125,30.625,35.875,27.5,15,39.25,30.25,34.375,42.625,53.737,26.444,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,0,32.35
50.066,49.625,54.125,39.125,30.625,35.75,27.625,15,39.25,30.5,34.125,42.5,34.788,17.994,4440,4320,4440,4485,4440,4560,3120,3120,3120,3000,3120,3015,0,4.6125
54.364,49.25,54.25,39,30.5,35.75,27.5,15,39.25,30.5,34.125,42.5,145.85,73.992,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,28.075
53.303,49.25,53.125,39.25,30.5,35.75,27.5,15,39.25,30.625,34.25,42.625,43.437,21.727,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,28.112
53.07,49.5,53.125,39.125,30.625,35.75,27.375,15,39.25,30.5,34.25,42.75,108.3,54.557,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,6.2375
54.101,48.125,53.75,39.25,30.5,35.875,27.5,15,39.25,30.75,34.375,42.625,137.44,69.486,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3015,0,48.212
52.624,48,53.125,39.125,30.625,35.875,27.375,15,39.375,30.625,34.375,42.5,168.5,85.317,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,24.15
53.04,48.5,53.625,39.125,30.75,35.875,27.5,15,39.375,30.875,34.25,42.5,187.28,95.532,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,4.6125
55.309,49.375,52.75,39.125,30.625,35.875,27.375,15,39.375,30.625,34.5,42.5,147.61,76.081,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,14.238
53.786,50,52.5,39.125,30.625,35.875,27.375,15.125,39.375,30.875,34.25,42.625,155.28,78.871,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,34.413
53.539,48.875,52.875,39.125,30.625,35.875,27.5,15.125,39.375,30.875,34.25,42.5,179.03,91.35,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,0,4.6625
53.231,49.25,52.375,39.25,30.625,35.875,27.375,15.125,39.375,30.75,34.5,42.75,141.95,72.115,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,14.988
52.41,49.25,53,39,30.625,35.875,27.375,15.125,39.375,30.625,34.5,42.625,181.44,92.254,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,24.287
53.201,48,54,39.125,30.625,35.875,27.375,15.125,39.375,30.625,34.125,42.625,126.29,65.047,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,18.413
55.721,49.375,52.625,39,30.75,35.875,27.375,15.125,39.375,30.625,34,42.5,177.66,90.761,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,14.988
52.294,49.75,52.375,39.125,30.75,35.875,27.375,15.125,39.375,30.75,34,42.5,195.99,100.39,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,35.237
52.736,49.875,52.375,39.125,30.75,35.875,27.375,15.125,39.375,30.75,34,42.5,164.91,84.456,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,5.55
51.341,50.375,52.875,39,30.75,36,27.375,15.125,39.375,30.625,34.125,42.5,83.93,44.015,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,15.112
49.08,49.75,53.875,38.875,30.75,36.125,27.375,15.125,39.25,30.5,34,42.5,11.739,6.9317,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,0,21.075
48.488,50.625,53.5,39,30.75,36.125,27.375,15.125,39.375,30.375,33.875,42.5,12.852,7.1465,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,4.8125
49.286,51.25,53.625,38.875,30.625,36.25,27.25,15.125,39.375,30.125,33.875,42.5,11.628,6.5009,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,19.613
48.251,50.875,54.875,38.875,30.625,36.125,27.375,15.125,39.375,30.25,33.75,42.5,12.364,7.4147,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,0,22.663
48.004,50.75,55.625,38.75,30.625,36.125,27.25,15,39.375,30.125,33.625,42.5,7.6032,4.9459,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,4.85
47.422,52.625,54.25,38.875,30.625,36.25,27.375,14.875,39.375,30.125,33.125,42.375,9.3264,6.1349,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,20.212
47.632,51.125,54.75,38.875,30.625,36.25,27.25,14.875,39.375,29.875,33.25,42.375,8.7343,5.3012,4440,4320,4440,4500,4440,4560,3120,3120,3120,3000,3120,3000,0,27.125
49.043,50.625,55,38.625,30.625,36.25,27.375,14.875,39.375,30,33,42.375,8.8389,5.3494,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,4.825
46.886,52.375,55.375,38.5,30.5,36.125,27.375,15,39.375,29.625,32.625,42.375,7.923,5.2837,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,14.388
46.646,52.125,54.375,38.625,30.5,36,27.25,14.875,39.375,29.625,32.5,42.375,8.2615,5.563,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,22.688
43.841,52.25,55.25,38.5,30.5,36.125,27.375,14.875,39.375,29.625,32.625,42.375,9.0794,5.4874,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,4.775
44.651,51.75,55.25,38.5,30.375,36.125,27.375,14.875,39.375,29.625,32.375,42.375,10.119,6.3367,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,15.213
44.509,51.25,55.75,38.5,30.375,36.125,27.375,15,39.375,29.625,32.25,42.375,7.7273,4.79,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,23.013
45.724,53.125,55.5,38.5,30.375,36.125,27.25,14.75,39.375,29.5,32.25,42.375,8.6753,5.7437,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,4.8375
43.163,53.125,55.5,38.375,30.375,35.875,27.25,14.75,39.375,29.25,32,42.375,9.8361,6.9609,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,14.7
45.765,52.625,55.75,38.375,30.375,36,27.25,14.75,39.375,29.25,32,42.375,9.9989,6.9728,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,24.238
44.025,53.25,55,38.25,30.375,36,27.25,14.75,39.375,29.25,32,42.375,11.881,8.0691,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,4.875
44.426,54.5,55.125,38.25,30.25,36,27.25,14.875,39.375,29.125,32,42.375,10.402,7.2585,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,15.45
44.797,53.625,55.125,38.25,30.25,36,27.25,14.875,39.375,29,32.125,42.375,9.3171,6.6763,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,20.613
45.386,54.75,54.625,38.25,30.375,35.875,27.25,14.875,39.375,29,32.125,42.375,10.793,7.6539,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,13.65
44.689,53.75,56.375,38.25,30.25,35.875,27.25,15,39.375,28.875,31.875,42.625,10.074,7.0827,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,14.988
45.934,54.5,56,38.375,30.25,36,27.25,14.875,39.375,28.75,31.75,42.5,10.466,7.5435,4440,4320,4440,4545,4440,4560,3120,3120,3120,3000,3120,3000,0,20.425
43.969,54.125,56.25,38.25,30.25,35.75,27.25,14.875,39.375,28.75,31.75,42.625,12.432,8.7245,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,5.0125
45.495,54.375,56.375,38.25,30,35.875,27.25,14.875,39.375,28.875,31.375,42.75,10.148,7.4292,4440,4320,4440,4500,4440,4560,3120,3120,3120,3000,3120,3000,0,15.113
46.031,54.75,55.875,38.25,30,35.875,27.25,14.875,39.375,28.75,31.25,42.75,12.229,8.5357,4440,4320,4440,4530,4440,4560,3120,3120,3120,3000,3120,3000,0,29.15
44.505,54,56.75,38.25,29.75,35.875,27.25,14.875,39.375,28.625,31.5,42.75,9.6436,6.8582,4440,4320,4440,4515,4440,4560,3120,3120,3120,3000,3120,3000,0,13.8
45.531,53.857,56.143,38.286,29.857,35.857,27.143,14.714,39.429,28.857,31.143,42.714,10.014,7.0381,4440,4320,4440,4542.9,4440,4560,3120,3120,3120,3000,3120,3000,0,27.429
45.716,54.286,56.286,38.286,29.857,35.571,27.143,14.714,39.429,28.857,31.143,42.714,12.272,8.7309,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,0,26.871
45.887,53.857,56.714,38.286,30,35.571,27.143,14.857,39.286,28.714,31.143,42.714,5.6269,3.918,4440,4320,4440,4508.6,4440,4560,3120,3120,3120,3000,3120,3000,0,5.8857
46.963,53.714,56.714,38.286,29.857,35.571,27.143,14.857,39.143,28.714,31.143,42.714,4.2652,2.9911,4440,4320,4440,4508.6,4440,4560,3120,3120,3120,3000,3120,3000,0,18.3
44.469,53.714,57.286,38.286,29.714,35.714,27,14.857,39.143,28.429,31.143,42.714,6.5313,4.7391,4440,4320,4440,4508.6,4440,4560,3120,3120,3120,3000,3120,3000,0,17.057
46.059,53.857,56.429,38.429,29.857,35.571,27,14.857,39.143,28.571,31,42.714,5.4189,4.05,4440,4320,4440,4508.6,4440,4560,3120,3120,3120,3000,3120,3000,0,7.7571
46.577,53.429,57.571,38.286,29.857,35.714,27.143,14.857,39.143,28.571,31,42.714,14.103,9.0007,4440,4320,4440,4491.4,4440,4560,3120,3120,3120,3000,3120,3000,0,23.229
