Time Temp Temp Planar_Temp VRD_0_Temp VRD_1_Temp Fan_1 Fan_2A Fan_2B Fan_3A Fan_3B Fan_4A Fan_4B Fan_5A Fan_5B Fan_Redundancy
288 35 42 24 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
296 34 42 24 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5325 54h
304 35 43 24 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
312 38 36 24 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
320 39 35 24 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
328 36 42 25 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
336 38 36 25 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
344 36 43 25 18 20 3150 7500 5250 7500 5400 7500 5250 7875 5250 54h
352 38 37 25 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
360 39 36 25 18 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
368 36 42 26 18 20 3150 7500 5250 7425 5325 7500 5250 7875 5250 54h
376 40 36 26 18 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
384 36 42 26 18 20 3150 7500 5250 7425 5400 7500 5250 7950 5250 54h
392 40 36 26 18 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
400 39 36 26 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
408 41 35 26 18 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
416 37 42 27 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
424 40 36 27 18 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
432 40 35 27 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
440 36 42 27 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
448 39 36 27 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
456 37 41 27 18 20 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
464 40 36 27 18 20 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
472 36 42 27 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
480 40 36 27 18 20 3150 7500 5250 7425 5400 7500 5250 7950 5250 54h
488 40 35 27 18 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
496 37 43 28 18 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
504 36 42 28 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
512 40 36 28 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
520 36 43 28 18 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
528 40 36 28 17 20 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
536 36 41 28 18 20 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
544 36 41 28 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
552 40 36 28 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
560 36 42 28 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
568 40 36 28 18 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
576 40 35 28 18 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
584 41 35 28 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
592 40 35 28 18 20 3150 7500 5250 7425 5325 7500 5250 7875 5325 54h
600 37 42 28 18 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
608 37 42 28 18 20 3150 7500 5250 7500 5325 7500 5325 7950 5250 54h
616 37 43 28 18 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
624 39 36 28 17 20 3150 7500 5250 7425 5325 7500 5250 7875 5175 54h
632 37 41 28 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
640 40 35 28 18 20 3150 7575 5325 7500 5325 7575 5325 7875 5250 54h
648 36 42 28 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
656 36 43 28 17 20 3150 7500 5250 7425 5400 7575 5250 7875 5250 54h
664 39 36 28 17 20 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
672 36 43 28 17 20 3150 7500 5250 7500 5325 7575 5250 7875 5250 54h
680 39 36 28 17 20 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
688 36 43 28 17 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
696 38 37 28 17 20 3150 7500 5250 7500 5400 7500 5250 7950 5250 54h
704 36 42 28 17 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
712 36 43 28 17 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
720 35 43 28 17 20 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
728 35 43 28 17 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
736 38 37 28 17 20 3150 7500 5250 7500 5325 7500 5250 7875 5250 54h
744 39 36 28 17 20 3150 7500 5250 7425 5325 7500 5250 7875 5250 54h
752 35 42 28 17 20 3150 7500 5250 7425 5400 7500 5250 7875 5250 54h
760 39 36 28 17 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
768 39 35 28 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
776 36 43 28 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
784 36 42 28 17 20 3150 7575 5250 7500 5400 7575 5250 7950 5325 54h
792 40 36 28 17 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
800 39 35 28 17 20 3150 7575 5250 7500 5400 7500 5250 7875 5250 54h
808 38 41 28 17 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
816 36 42 28 17 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
824 35 42 28 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
832 35 43 28 17 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
840 39 36 28 17 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
848 39 38 28 17 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
856 39 35 28 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
864 40 35 28 17 20 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
872 40 35 28 18 20 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
880 36 42 28 17 20 3150 7500 5250 7425 5325 7500 5250 7875 5250 54h
888 36 42 28 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5325 54h
896 37 43 28 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
904 39 37 28 17 20 3150 7500 5250 7425 5325 7500 5250 7875 5250 54h
912 35 42 28 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
920 37 43 28 17 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
928 40 38 28 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
936 38 39 28 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
944 38 37 28 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
952 38 41 28 17 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
960 39 37 28 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
968 38 42 28 17 20 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
976 39 37 28 17 20 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
984 40 37 28 17 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
992 39 38 28 17 20 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
1000 39 38 28 17 20 3150 7575 5325 7425 5400 7575 5325 7950 5250 54h
1008 39 38 28 17 20 3150 7500 5250 7425 5325 7500 5250 7875 5250 54h
1016 37 43 28 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1024 37 43 28 17 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1032 39 38 28 17 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1040 37 38 28 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1048 39 38 28 17 20 3150 7575 5325 7425 5325 7575 5325 7875 5250 54h
1056 38 42 28 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1064 38 38 28 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1072 38 42 28 17 20 3150 7575 5325 7425 5325 7575 5325 7950 5250 54h
1080 38 41 28 17 20 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
1088 39 38 28 17 20 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1096 37 42 28 17 20 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1104 40 37 28 17 20 3150 7500 5325 7425 5400 7500 5325 7950 5250 54h
1112 37 41 28 17 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1120 41 36 28 17 20 3150 7500 5250 7425 5400 7500 5250 7950 5250 54h
1128 38 41 28 18 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1136 40 37 28 17 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1144 37 43 28 17 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1152 36 43 28 17 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1160 37 44 28 17 20 3150 7500 5250 7425 5325 7500 5250 7950 5250 54h
1168 36 43 28 17 20 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1176 36 44 28 17 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1184 38 38 28 17 20 3150 7500 5250 7500 5400 7500 5250 7950 5250 54h
1192 36 44 28 17 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1200 39 37 28 17 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1208 39 37 28 17 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1216 36 42 28 17 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1224 29 33 28 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1232 33 37 28 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1240 38 35 28 17 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1248 39 35 28 17 20 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
1256 39 35 28 17 20 3150 7500 5250 7425 5325 7500 5250 7950 5250 54h
1264 36 41 28 17 20 3150 7575 5325 7425 5325 7575 5325 7875 5250 54h
1272 39 35 28 17 20 3150 7575 5325 7425 5325 7575 5325 7875 5250 54h
1280 36 42 28 17 20 3150 7500 5250 7425 5400 7575 5250 7950 5250 54h
1288 36 43 28 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1296 39 36 28 17 20 3150 7575 5325 7500 5400 7575 5325 7875 5250 54h
1304 38 36 28 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1312 36 42 28 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1320 36 42 28 17 20 3150 7575 5250 7500 5325 7500 5250 7950 5250 54h
1328 39 35 28 17 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1336 40 39 28 17 20 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
1344 40 35 28 17 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1352 36 42 28 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1360 39 36 28 17 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1368 40 35 28 17 20 3150 7575 5250 7425 5325 7575 5250 7950 5325 54h
1376 37 41 28 17 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1384 39 35 28 17 20 3075 7575 5250 7500 5400 7575 5250 7950 5250 54h
1392 37 41 28 17 20 3150 7500 5250 7500 5400 7500 5250 7875 5250 54h
1400 36 42 28 17 20 3150 7500 5250 7500 5325 7500 5250 7950 5250 54h
1408 39 36 28 17 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1416 36 42 28 17 20 3150 7500 5250 7425 5400 7500 5250 7875 5250 54h
1424 39 36 28 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1432 36 38 28 17 20 3150 7500 5250 7500 5325 7500 5250 7875 5250 54h
1440 36 42 28 17 20 3150 7575 5250 7500 5325 7575 5250 7950 5325 54h
1448 35 43 28 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1456 39 36 28 17 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1464 36 43 28 17 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1472 36 43 28 17 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1480 35 43 28 17 20 3075 7575 5325 7425 5325 7575 5325 7950 5250 54h
1488 35 43 28 17 20 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
1496 35 44 28 17 20 3150 7500 5250 7425 5400 7500 5250 7875 5250 54h
1504 39 36 28 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1512 35 43 28 18 20 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1520 36 37 28 18 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1528 36 43 28 18 20 3075 7575 5250 7500 5400 7575 5250 7950 5250 54h
1536 39 37 28 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1544 36 43 28 18 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1552 36 43 28 18 21 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1560 40 36 28 18 21 3150 7575 5325 7425 5325 7575 5325 7950 5250 54h
1568 37 42 28 18 21 3150 7575 5325 7425 5400 7500 5325 7875 5250 54h
1576 40 36 28 18 21 3150 7575 5325 7425 5325 7575 5325 7875 5250 54h
1584 39 36 28 18 21 3150 7575 5250 7500 5400 7575 5250 7950 5325 54h
1592 37 43 28 18 21 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
1600 37 43 28 18 21 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1608 40 36 28 18 21 3150 7575 5325 7425 5400 7575 5325 7950 5250 54h
1616 37 43 28 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1624 36 43 28 18 21 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1632 37 42 28 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1640 40 36 28 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1648 36 43 28 18 21 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1656 36 44 28 18 21 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1664 37 43 28 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1672 40 37 28 18 21 3150 7575 5325 7500 5400 7575 5325 7950 5250 54h
1680 37 42 29 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5325 54h
1688 36 43 29 18 21 3150 7575 5325 7425 5325 7575 5250 7950 5250 54h
1696 36 43 29 18 21 3150 7575 5250 7500 5400 7575 5250 7950 5325 54h
1704 40 37 29 18 21 3150 7575 5325 7500 5400 7575 5325 7950 5250 54h
1712 40 43 29 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1720 37 43 29 19 21 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1728 37 44 29 18 21 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1736 37 43 29 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1744 36 44 29 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5325 54h
1752 36 44 29 18 22 3150 7575 5325 7500 5400 7650 5325 7950 5250 54h
1760 36 44 29 18 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1768 36 45 29 18 22 3150 7575 5325 7500 5400 7575 5325 7950 5250 54h
1776 40 38 29 18 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1784 36 45 29 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5325 54h
1792 36 45 29 19 22 3150 7575 5325 7500 5400 7575 5325 7950 5250 54h
1800 36 45 29 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1808 36 45 29 19 22 3150 7575 5325 7425 5400 7575 5325 7950 5250 54h
1816 36 45 29 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5325 54h
1824 39 39 29 19 22 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1832 41 38 29 19 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1840 41 37 29 19 22 3150 7575 5250 7500 5325 7575 5250 7875 5325 54h
1848 37 44 29 19 22 3150 7650 5250 7500 5325 7650 5250 7875 5325 54h
1856 38 43 29 19 22 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1864 38 44 29 19 22 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1872 38 43 29 19 22 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1880 37 44 29 19 22 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1888 41 38 29 19 22 3150 7575 5250 7500 5400 7575 5250 7950 5325 54h
1896 38 44 29 19 22 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1904 39 43 29 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1912 38 44 29 19 22 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1920 39 39 29 19 22 3150 7575 5250 7500 5400 7575 5250 7950 5325 54h
1928 38 44 29 19 22 3225 7575 5325 7500 5325 7575 5250 7950 5250 54h
1936 38 44 29 19 22 3150 7575 5250 7425 5325 7575 5250 7950 5325 54h
1944 37 45 30 19 22 3150 7575 5325 7425 5400 7575 5250 7950 5250 54h
1952 37 45 30 19 22 3225 7575 5325 7500 5400 7500 5250 7950 5250 54h
1960 41 38 30 19 22 3150 7575 5250 7500 5400 7500 5250 7875 5250 54h
1968 38 45 30 19 22 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1976 41 38 30 19 22 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1984 42 37 30 19 22 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1992 38 44 30 20 22 3150 7650 5250 7425 5400 7650 5250 7950 5325 54h
2000 37 44 30 19 22 3150 7575 5250 7500 5400 7575 5250 7950 5325 54h
2008 41 38 30 19 22 3150 7575 5325 7500 5400 7575 5325 7950 5250 54h
2016 40 43 30 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2024 38 44 30 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2032 41 38 30 19 22 3150 7575 5325 7500 5325 7575 5325 7950 5250 54h
2040 38 44 30 19 22 3150 7575 5250 7425 5325 7575 5250 7875 5325 54h
2048 40 39 30 19 22 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2056 40 38 30 19 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2064 41 39 30 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2072 41 37 30 19 22 3150 7650 5250 7500 5400 7650 5250 7950 5250 54h
2080 40 37 30 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5325 54h
2088 38 44 30 19 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2096 37 44 30 19 22 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
2104 38 44 30 19 22 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2112 41 37 30 19 22 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2120 37 44 30 19 22 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2128 37 44 30 19 22 3150 7575 5250 7500 5325 7500 5250 7875 5250 54h
2136 40 37 30 18 22 3225 7575 5250 7500 5400 7575 5250 7950 5250 54h
2144 41 37 30 19 21 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2152 40 37 30 19 21 3150 7575 5250 7500 5400 7500 5250 7875 5250 54h
2160 37 43 30 19 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2168 41 37 30 18 21 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
2176 41 37 30 18 21 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2184 31 35 30 18 21 3150 7650 5250 7425 5400 7575 5250 7875 5250 54h
2192 29 36 30 18 21 3150 7650 5175 7425 5400 7500 5250 7950 5250 54h
2200 32 34 30 18 21 3150 7650 5250 7425 5325 7575 5250 7875 5250 54h
2208 31 34 29 18 20 3150 7575 5250 7500 5400 7575 5250 7950 5325 54h
2216 28 35 29 17 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2224 28 35 29 17 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
2232 30 35 29 17 20 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
2240 28 31 29 17 20 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
2248 26 31 28 17 20 3150 7575 5250 7500 5325 7500 5250 7950 5250 54h
2256 26 30 28 17 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
2264 26 30 28 17 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2272 26 30 28 17 19 3150 7575 5250 7500 5400 7500 5250 7950 5250 54h
2280 26 30 27 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2288 25 30 27 16 19 3150 7500 5250 7425 5325 7500 5250 7875 5250 54h
2296 26 29 27 16 19 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
2304 25 29 27 16 19 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
2312 25 29 26 16 19 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2320 25 29 26 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2328 27 29 26 16 19 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2336 29 30 26 16 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2344 26 32 26 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5325 54h
2352 28 30 26 16 19 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2360 29 31 25 16 19 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2368 26 30 25 16 19 3150 7575 5250 7500 5325 7500 5250 7950 5250 54h
2376 25 29 25 16 19 3150 7575 5250 7425 5325 7500 5250 7875 5175 54h
2384 25 29 25 16 19 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
2392 25 29 25 16 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2400 25 29 25 16 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2408 25 29 25 16 19 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
2416 24 29 24 16 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2424 25 28 24 16 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2432 25 28 24 16 19 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2440 24 28 24 16 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2448 25 28 24 16 19 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2456 25 31 24 16 19 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
2464 25 31 24 16 19 3150 7500 5250 7425 5400 7500 5250 7950 5250 54h
2472 27 29 24 16 19 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
2480 28 29 24 16 19 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
2488 28 30 24 16 18 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
2496 26 29 24 16 18 3150 7500 5250 7425 5400 7500 5250 7875 5250 54h
2504 25 29 24 16 18 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2512 25 29 24 16 18 3150 7500 5250 7500 5400 7500 5250 7875 5250 54h
2520 25 29 23 16 18 3150 7500 5250 7425 5400 7500 5250 7875 5250 54h
2528 24 28 23 16 18 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2536 25 28 23 16 18 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2544 24 28 23 16 18 3150 7500 5250 7425 5325 7500 5250 7875 5250 54h
2552 25 28 23 16 18 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
2560 25 28 23 16 18 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2568 25 28 23 16 18 3150 7575 5250 7500 5325 7500 5250 7875 5250 54h
2576 24 28 23 16 18 3150 7575 5325 7500 5325 7575 5325 7875 5250 54h
