timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,    1.358,   11.87,   36.73,   8.325,   6.244
40,1,     2.89,   3.992,   37.73,   7.435,   5.576
40,2,    1.858,   79.48,   32.98,   19.05,   14.29
40,3, 0.008908, 0.05052,   34.85,   5.818,   4.364
45,0,    2.032,   21.36,    37.1,   10.08,   7.562
45,1,    3.502,   5.129,   38.23,   7.809,   5.857
45,2,      2.3,   96.56,    33.6,   22.08,   16.56
45,3,  0.01051, 0.06482,   35.23,   5.883,   4.413
50,0,    2.703,   30.88,   37.23,    11.8,    8.85
50,1,    4.023,   9.865,    38.6,   8.748,   6.561
50,2,    2.681,   112.1,    33.6,   24.73,   18.55
50,3,  0.01164, 0.07892,   35.23,   5.886,   4.414
55,0,    3.465,   42.73,   37.35,   13.92,   10.44
55,1,    4.602,   15.89,   38.98,   9.911,   7.434
55,2,     2.98,     123,    33.6,    26.6,   19.95
55,3,  0.01273, 0.09367,   35.23,   5.889,   4.416
60,0,    4.379,   57.91,   37.73,   16.67,    12.5
60,1,     5.18,   21.92,   39.23,   11.05,   8.291
60,2,    3.202,   129.3,   33.48,   27.66,   20.74
60,3,  0.01356,  0.1095,   35.23,   5.891,   4.419
65,0,    5.294,    73.1,   37.85,   19.37,   14.53
65,1,    5.759,   27.95,   39.48,    12.2,   9.148
65,2,    3.439,   134.4,   33.48,   28.55,   21.41
65,3,  0.01444,  0.1269,   35.35,   5.915,   4.436
70,0,    6.206,   88.28,   37.85,   22.06,   16.54
70,1,    5.994,   33.04,   39.35,   13.06,   9.797
70,2,    3.813,     143,    33.6,   30.08,   22.56
70,3,  0.01526,  0.1442,   35.48,   5.939,   4.454
75,0,    6.883,   99.92,    37.6,   24.07,   18.05
75,1,    6.229,   38.11,   39.35,   13.95,   10.46
75,2,    4.333,   155.4,   33.73,   32.24,   24.18
75,3,  0.01613,  0.1611,    35.6,   5.963,   4.472
80,0,    7.401,   107.8,   37.35,   25.42,   19.07
80,1,    6.464,   43.18,   39.35,   14.83,   11.12
80,2,     4.92,   170.4,   33.98,   34.88,   26.16
80,3,  0.01697,  0.1766,   35.73,   5.986,    4.49
85,0,    7.844,   113.8,   37.35,    26.5,   19.87
85,1,    6.698,   48.25,   39.35,   15.72,   11.79
85,2,    5.503,   188.2,    34.1,   37.97,   28.47
85,3,  0.01776,  0.1907,   35.73,   5.989,   4.492
90,0,    8.286,   119.8,   37.35,   27.57,   20.67
90,1,    6.763,   49.57,   39.23,   15.93,   11.94
90,2,    6.168,   210.8,   34.35,   41.88,   31.41
90,3,  0.01845,  0.2037,   35.85,   6.012,   4.509
95,0,    8.637,   123.4,   37.35,   28.23,   21.17
95,1,    6.768,    49.6,    39.1,   15.91,   11.93
95,2,    6.917,   238.3,    34.6,   46.63,   34.97
95,3,  0.01915,  0.2157,   35.98,   6.035,   4.526
100,0,    8.835,   123.7,    37.1,   28.27,    21.2
100,1,    6.773,   49.62,    39.1,   15.92,   11.94
100,2,    7.749,   270.6,   34.85,    52.2,   39.15
100,3,  0.01981,  0.2259,    36.1,   6.058,   4.543
105,0,    9.033,     124,    37.1,   28.36,   21.27
105,1,    6.778,   49.64,    39.1,   15.92,   11.94
105,2,    8.517,   304.7,   34.85,   58.01,    43.5
105,3,  0.02044,  0.2345,    36.1,   6.059,   4.544
110,0,    9.232,   124.3,    37.1,   28.44,   21.33
110,1,    6.783,   49.66,    39.1,   15.92,   11.94
110,2,    9.232,   340.1,   34.98,   64.05,   48.04
110,3,  0.02101,  0.2414,    36.1,    6.06,   4.545
115,0,     9.43,   124.6,    37.1,   28.52,   21.39
115,1,    6.788,   49.68,    39.1,   15.93,   11.95
115,2,    9.884,   376.8,    35.1,    70.3,   52.73
115,3,  0.02151,  0.2472,    36.1,   6.061,   4.546
120,0,    9.628,   124.9,    37.1,   28.61,   21.46
120,1,    6.792,    49.7,   39.23,   15.95,   11.96
120,2,    10.55,   415.8,    35.1,   76.91,   57.68
120,3,  0.02203,  0.2533,   36.23,   6.083,   4.563
125,0,    9.827,   125.2,    37.1,   28.69,   21.52
125,1,    6.796,   49.72,   39.35,   15.98,   11.98
125,2,    11.22,   455.1,    35.1,   83.57,   62.68
125,3,  0.02253,  0.2592,   36.35,   6.105,   4.579
130,0,    10.03,   125.5,    37.1,   28.78,   21.58
130,1,    6.801,   49.74,   39.48,      16,      12
130,2,    11.89,   494.6,    35.1,   90.27,    67.7
130,3,    0.023,  0.2649,   36.48,   6.127,   4.595
