time ,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1, HT0, HT1, HT2, c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,Watts,Amps,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
1134,49,48,36,44,3645.6,3645.6,9372,9656,814842,8.90E+06,8.38E+06,263610,361547,1144038,5.54E+04,8.15E-01,8.90E+00,8.38E+00,2.6361,3.61547,11.44038,0.553675,2043,1145,1634.4,1225.8,61.29,67.419,0,0,0,0,0,0
1140,49,48,36,44,3645.6,3645.6,9656,9656,9.30E+05,13903973,11135836,263610,406006,1144038,155071,9.30E-01,1.39E+01,1.11E+01,2.6361,4.06006,11.44038,1.55071,2045,1145,1636,1227,61.35,67.485,0,0,0,0,0,0
1146,49,48,36,44,3645.6,3645.6,9656,9656,814126,9.49E+06,9.20E+06,263610,284708,1144038,82489,8.14E-01,9.49E+00,9.20E+00,2.6361,2.84708,11.44038,0.82489,2006,1145,1604.8,1203.6,60.18,66.198,0,0,0,0,0,0
1152,49,48,36,44,3645.6,3645.6,9656,9656,8.19E+05,10925151,9.12E+06,263610,377500,1144038,6.40E+04,8.19E-01,1.09E+01,9.12E+00,2.6361,3.775,11.44038,0.639855,2081,1145,1664.8,1248.6,62.43,68.673,0,0,0,0,0,0
1158,49,48,36,44,3645.6,3645.6,9372,9656,819960,11232180,9920288,263610,3.46E+05,1144038,121064,8.20E-01,1.12E+01,9.92E+00,2.6361,3.455215,11.44038,1.21064,2075,1145,1660,1245,62.25,68.475,0,0,0,0,0,0
1164,49,48,36,44,3567.2,3645.6,9656,9656,818913,8.85E+06,8568297,263610,2.66E+05,170882,121064,8.19E-01,8.85E+00,8.57E+00,2.6361,2.658415,1.70882,1.21064,2054,1144,1643.2,1232.4,61.62,67.782,0,12.2,0,94,0,94000
1170,49,48,36,44,3645.6,3645.6,9656,9656,914863,13894749,1.04E+07,272478,2.66E+05,170882,6.97E+04,9.15E-01,1.39E+01,1.04E+01,2.72478,2.658415,1.70882,0.697065,2088,1144,1670.4,1252.8,62.64,68.904,0,0,0,0,0,0
1176,49,48,36,44,3645.6,3645.6,9656,9656,129253,2.35E+06,1.11E+06,272478,61992,1.47E+04,2.20E+04,1.29E-01,2.35E+00,1.11E+00,2.72478,0.61992,0.1474933,0.2204833,2173,1143,1738.4,1303.8,65.19,71.709,0,0,0,0,0,0
1182,49,48,36,44,3645.6,3645.6,9656,9656,7.87E+05,1.09E+07,9.01E+06,272478,3.74E+05,1.47E+04,6.52E+04,7.87E-01,1.09E+01,9.01E+00,2.72478,3.742925,0.1474933,0.651945,2042,1143,1633.6,1225.2,61.26,67.386,0,0,0,0,0,0
1188,49,48,36,44,3645.6,3645.6,9372,9656,8.23E+05,1.08E+07,9404110,272478,3.44E+05,1.47E+04,114745,8.23E-01,1.08E+01,9.40E+00,2.72478,3.441165,0.1474933,1.14745,2054,1144,1643.2,1232.4,61.62,67.782,0,0,0,0,0,0
1194,49,48,36,44,3645.6,3645.6,9656,9656,823976,8603958,8.08E+06,272478,287794,1.47E+04,55617,8.24E-01,8.60E+00,8.08E+00,2.72478,2.87794,0.1474933,0.55617,2081,1144,1664.8,1248.6,62.43,68.673,0,0,0,0,0,0
1200,49,48,36,44,3645.6,3645.6,9656,9656,885665,1.43E+07,1.16E+07,272478,429237,2.47E+05,55617,8.86E-01,1.43E+01,1.16E+01,2.72478,4.29237,2.468645,0.55617,2077,1144,1661.6,1246.2,62.31,68.541,0,11.4,0,93.9,0,93900
1206,49,48,36,44,3645.6,3645.6,9656,9656,807764,8879433,9.49E+06,1.99E+05,429237,2.13E+05,55617,8.08E-01,8.88E+00,9.49E+00,1.985625,4.29237,2.128605,0.55617,2027,1145,1621.6,1216.2,60.81,66.891,0,0,0,0,0,0
1212,49,48,36,44,3567.2,3645.6,9656,9656,8.29E+05,1.10E+07,9057799,1.99E+05,3.86E+05,181767,55617,8.29E-01,1.10E+01,9.06E+00,1.985625,3.857455,1.81767,0.55617,2046,1145,1636.8,1227.6,61.38,67.518,0,0,0,0,0,0
1218,49,48,36,44,3724,3645.6,9656,9656,827916,10974609,9579957,265225,3.86E+05,181767,95118,8.28E-01,1.10E+01,9.58E+00,2.65225,3.857455,1.81767,0.95118,2044,1145,1635.2,1226.4,61.32,67.452,0,0,0,0,0,0
1224,49,48,36,44,3645.6,3645.6,9656,9656,810586,9213773,9494286,265225,2.03E+05,2.33E+05,95118,8.11E-01,9.21E+00,9.49E+00,2.65225,2.027395,2.334455,0.95118,2006,1145,1604.8,1203.6,60.18,66.198,0,0,0,0,0,0
1230,49,48,36,44,3567.2,3645.6,9372,9656,9.07E+05,14059321,1.06E+07,265225,472642,201722,95118,9.07E-01,1.41E+01,1.06E+01,2.65225,4.72642,2.01722,0.95118,2077,1144,1661.6,1246.2,62.31,68.541,0,0,0,0,0,0
1236,48,48,36,45,3567.2,3645.6,9372,9656,8.15E+05,9.04E+06,8678882,2.52E+05,472642,199029,95118,8.15E-01,9.04E+00,8.68E+00,2.516845,4.72642,1.99029,0.95118,2127,1145,1701.6,1276.2,63.81,70.191,0,12.2,0,92.6,0,92600
1242,49,48,36,44,3645.6,3645.6,9656,9656,7.27E+05,5.20E+06,8486452,9.86E+04,163795,199029,5.19E+04,7.27E-01,5.20E+00,8.49E+00,0.9858767,1.63795,1.99029,0.5194867,2062,1144,1649.6,1237.2,61.86,68.046,0,0,0,0,0,0
1248,49,48,36,44,3645.6,3645.6,9656,9656,452894,6.33E+06,5468135,9.86E+04,1.92E+05,1.39E+05,5.19E+04,4.53E-01,6.33E+00,5.47E+00,0.9858767,1.918965,1.391905,0.5194867,2044,1144,1635.2,1226.4,61.32,67.452,0,0,0,0,0,0
1254,47,48,36,44,3645.6,3645.6,9656,9656,820135,8667073,8070274,9.86E+04,2.92E+05,183111,5.19E+04,8.20E-01,8.67E+00,8.07E+00,0.9858767,2.922875,1.83111,0.5194867,2042,1144,1633.6,1225.2,61.26,67.386,0,0,0,0,0,0
1260,47,48,36,45,3645.6,3645.6,9656,9372,8.93E+05,14163062,10854294,9.86E+04,477655,2.14E+05,5.19E+04,8.93E-01,1.42E+01,1.09E+01,0.9858767,4.77655,2.142495,0.5194867,2045,1145,1636,1227,61.35,67.485,0,0,0,0,0,0
1266,47,48,36,44,3645.6,3645.6,9656,9656,818030,9562324,9.36E+06,9.86E+04,2.86E+05,2.14E+05,62508,8.18E-01,9.56E+00,9.36E+00,0.9858767,2.856845,2.142495,0.62508,2046,1144,1636.8,1227.6,61.38,67.518,0,0,0,0,0,0
1272,46,48,36,44,3645.6,3645.6,9656,9656,820481,1.15E+07,9.58E+06,9.86E+04,358942,205073,62508,8.20E-01,1.15E+01,9.58E+00,0.9858767,3.58942,2.05073,0.62508,2086,1145,1668.8,1251.6,62.58,68.838,0,11.6,0,93.9,0,93900
1278,46,48,36,44,3645.6,3645.6,9656,9656,8.15E+05,10364958,1.02E+07,9.86E+04,2.37E+05,2.80E+05,62508,8.15E-01,1.04E+01,1.02E+01,0.9858767,2.374215,2.795295,0.62508,2084,1145,1667.2,1250.4,62.52,68.772,0,0,0,0,0,0
1284,46,48,36,44,3645.6,3645.6,9656,9656,822743,8788929,8.20E+06,9.86E+04,2.94E+05,183740,62508,8.23E-01,8.79E+00,8.20E+00,0.9858767,2.940815,1.8374,0.62508,2064,1145,1651.2,1238.4,61.92,68.112,0,0,0,0,0,0
1290,46,48,36,45,3645.6,3645.6,9656,9656,9.01E+05,1.41E+07,1.14E+07,9.86E+04,400884,238296,62508,9.01E-01,1.41E+01,1.14E+01,0.9858767,4.00884,2.38296,0.62508,2112,1144,1689.6,1267.2,63.36,69.696,0,0,0,0,0,0
1296,45,48,36,45,3645.6,3645.6,9656,9656,819116,9198825,8722019,9.86E+04,2.80E+05,238296,5.57E+04,8.19E-01,9.20E+00,8.72E+00,0.9858767,2.800065,2.38296,0.556905,2086,1145,1668.8,1251.6,62.58,68.838,0,0,0,0,0,0
1302,45,48,36,44,3645.6,3645.6,9656,9656,819187,1.15E+07,9.47E+06,9.86E+04,388320,190201,5.57E+04,8.19E-01,1.15E+01,9.47E+00,0.9858767,3.8832,1.90201,0.556905,2021,1144,1616.8,1212.6,60.63,66.693,0,0,0,0,0,0
1308,45,48,36,45,3645.6,3645.6,9656,9656,814142,1.03E+07,10131608,9.86E+04,249798,2.49E+05,5.57E+04,8.14E-01,1.03E+01,1.01E+01,0.9858767,2.49798,2.490505,0.556905,2076,1145,1660.8,1245.6,62.28,68.508,0,11.4,0,94.5,0,94500
1314,45,48,36,45,3645.6,3645.6,9656,9656,1.67E+05,2.17E+06,1.02E+06,2.95E+04,249798,2.84E+04,7911,1.67E-01,2.17E+00,1.02E+00,0.2953367,2.49798,0.2844533,0.07911,2079,1146,1663.2,1247.4,62.37,68.607,0,0,0,0,0,0
1320,45,48,36,45,3567.2,3645.6,9372,9656,810702,14066821,1.04E+07,2.95E+04,469049,1.94E+05,7911,8.11E-01,1.41E+01,1.04E+01,0.2953367,4.69049,1.942345,0.07911,2070,1145,1656,1242,62.1,68.31,0,0,0,0,0,0
1326,44,48,36,45,3645.6,3645.6,9656,9656,8.13E+05,9035416,8609718,2.95E+04,265921,191647,7911,8.13E-01,9.04E+00,8.61E+00,0.2953367,2.65921,1.91647,0.07911,2115,1145,1692,1269,63.45,69.795,0,0,0,0,0,0
1332,44,48,36,44,3645.6,3645.6,9656,9656,8.02E+05,11564921,1.04E+07,2.95E+04,263285,2.44E+05,7911,8.02E-01,1.16E+01,1.04E+01,0.2953367,2.63285,2.442815,0.07911,2047,1145,1637.6,1228.2,61.41,67.551,0,0,0,0,0,0
1338,44,48,36,44,3645.6,3645.6,9656,9372,8.22E+05,1.03E+07,9124486,2.95E+04,333849,199325,7911,8.22E-01,1.03E+01,9.12E+00,0.2953367,3.33849,1.99325,0.07911,2049,1145,1639.2,1229.4,61.47,67.617,0,0,0,0,0,0
1344,44,48,36,44,3645.6,3645.6,9656,9656,815275,9012145,8.78E+06,2.95E+04,2.61E+05,213633,7911,8.15E-01,9.01E+00,8.78E+00,0.2953367,2.611755,2.13633,0.07911,2058,1146,1646.4,1234.8,61.74,67.914,0,20.8,0,697.9,0,697900
1350,44,48,36,44,3645.6,3645.6,9656,9656,8.89E+05,14579368,10905343,2.95E+04,498404,212296,7911,8.89E-01,1.46E+01,1.09E+01,0.2953367,4.98404,2.12296,0.07911,2120,1145,1696,1272,63.6,69.96,0,0,0,0,0,0
1356,44,48,36,44,3645.6,3567.2,9656,9656,8.13E+05,9154669,8626398,2.95E+04,2.83E+05,1.96E+05,7911,8.13E-01,9.15E+00,8.63E+00,0.2953367,2.833125,1.956235,0.07911,2079,1145,1663.2,1247.4,62.37,68.607,0,0,0,0,0,0
1362,44,48,36,44,3645.6,3645.6,9656,9656,8.29E+05,1.16E+07,9147753,2.95E+04,410499,1.69E+05,7911,8.29E-01,1.16E+01,9.15E+00,0.2953367,4.10499,1.688145,0.07911,2095,1145,1676,1257,62.85,69.135,0,0,0,0,0,0
1368,44,48,36,44,3645.6,3645.6,9656,9656,8.13E+05,1.06E+07,9684865,2.71E+05,410499,2.32E+05,7911,8.13E-01,1.06E+01,9.68E+00,2.714015,4.10499,2.317285,0.07911,2046,1145,1636.8,1227.6,61.38,67.518,0,0,0,0,0,0
1374,44,48,36,44,3567.2,3645.6,9656,9656,810045,8857464,8.48E+06,2.71E+05,2.68E+05,1.83E+05,7911,8.10E-01,8.86E+00,8.48E+00,2.714015,2.680475,1.834675,0.07911,2046,1145,1636.8,1227.6,61.38,67.518,0,0,0,0,0,0
1380,44,48,36,44,3645.6,3645.6,9656,9372,941280,7243681,9779933,1.29E+05,2.58E+05,8.26E+04,7911,9.41E-01,7.24E+00,9.78E+00,1.293397,2.575317,0.8260367,0.07911,2027,1145,1621.6,1216.2,60.81,66.891,0,16.8,0,109.4,0,109400
1386,44,48,35,44,3645.6,3645.6,9656,9656,3.70E+05,5356685,4861753,1.29E+05,203851,90772,7911,3.70E-01,5.36E+00,4.86E+00,1.293397,2.03851,0.90772,0.07911,2071,1144,1656.8,1242.6,62.13,68.343,0,0,0,0,0,0
1392,44,48,35,44,3645.6,3645.6,9656,9656,8.14E+05,1.24E+07,9675613,1.29E+05,430880,1.74E+05,7911,8.14E-01,1.24E+01,9.68E+00,1.293397,4.3088,1.735455,0.07911,2083,1145,1666.4,1249.8,62.49,68.739,0,0,0,0,0,0
1398,43,48,35,44,3645.6,3645.6,9656,9656,821658,10125182,9130659,1.29E+05,3.39E+05,205376,7911,8.22E-01,1.01E+01,9.13E+00,1.293397,3.390195,2.05376,0.07911,1871,1145,1496.8,1122.6,56.13,63.743,0,0,0,0,0,0
1404,44,48,35,45,3645.6,3645.6,9372,9656,8.23E+05,8.74E+06,8.31E+06,1.29E+05,275124,2.00E+05,7911,8.23E-01,8.74E+00,8.31E+00,1.293397,2.75124,2.001065,0.07911,2025,1145,1620,1215,60.75,66.825,0,0,0,0,0,0
1410,43,48,35,44,3645.6,3645.6,9372,9656,1.03E+06,14870249,11305783,1.29E+05,4.83E+05,233097,7911,1.03E+00,1.49E+01,1.13E+01,1.293397,4.834835,2.33097,0.07911,1942,1146,1553.6,1165.2,58.26,64.086,3.8,0,0,0,0,0
1416,43,47,35,44,3724,3567.2,9656,9656,824587,8717830,8578982,1.29E+05,272898,208729,7911,8.25E-01,8.72E+00,8.58E+00,1.293397,2.72898,2.08729,0.07911,1876,1148,1500.8,1125.6,56.28,63.908,0,18.6,0,793.5,0,793500
1422,43,48,35,44,3567.2,3645.6,9656,9656,823804,1.20E+07,1.02E+07,1.29E+05,3.39E+05,223209,7911,8.24E-01,1.20E+01,1.02E+01,1.293397,3.389415,2.23209,0.07911,1870,1146,1496,1122,56.1,63.71,0,0,0,0,0,0
1428,43,48,35,44,3645.6,3567.2,9372,9656,821526,10248639,9721760,2.49E+05,3.39E+05,235704,7911,8.22E-01,1.02E+01,9.72E+00,2.488055,3.389415,2.35704,0.07911,1873,1146,1498.4,1123.8,56.19,63.809,0,0,0,0,0,0
1434,43,48,35,44,3724,3645.6,9656,9656,813762,9.41E+06,8.77E+06,2.49E+05,2.75E+05,198611,7911,8.14E-01,9.41E+00,8.77E+00,2.488055,2.746545,1.98611,0.07911,1873,1146,1498.4,1123.8,56.19,63.809,0,0,0,0,0,0
1440,43,48,35,44,3567.2,3645.6,9656,9656,899110,14351587,11091466,2.54E+05,2.75E+05,233258,7911,8.99E-01,1.44E+01,1.11E+01,2.538935,2.746545,2.33258,0.07911,1873,1146,1498.4,1123.8,56.19,63.809,0,0,0,0,0,0
1446,43,48,35,44,3645.6,3645.6,9656,9656,817141,8996095,8.73E+06,2.68E+05,2.75E+05,195475,7911,8.17E-01,9.00E+00,8.73E+00,2.682725,2.746545,1.95475,0.07911,1871,1146,1496.8,1122.6,56.13,63.743,0,0,0,0,0,0
1452,43,48,35,44,3645.6,3645.6,9372,9656,411802,3.40E+06,3.47E+06,3.16E+04,1.55E+05,195475,8.35E+03,4.12E-01,3.40E+00,3.47E+00,0.3161333,1.550057,1.95475,0.08351333,1874,1146,1499.2,1124.4,56.22,63.842,0,13.2,0,146.1,0,146100
1458,43,48,35,44,3724,3645.6,9656,9656,6.85E+05,9.04E+06,8.12E+06,3.16E+04,324311,1.86E+05,8.35E+03,6.85E-01,9.04E+00,8.12E+00,0.3161333,3.24311,1.856435,0.08351333,1866,1146,1492.8,1119.6,55.98,63.578,0,0,0,0,0,0
1464,43,48,35,44,3645.6,3645.6,9656,9656,822702,9130816,8435358,3.16E+04,287546,174371,8.35E+03,8.23E-01,9.13E+00,8.44E+00,0.3161333,2.87546,1.74371,0.08351333,1877,1147,1501.6,1126.2,56.31,63.941,0,0,0,0,0,0
1470,43,48,35,44,3645.6,3645.6,9656,9656,9.01E+05,13735460,1.03E+07,3.16E+04,478342,1.97E+05,8.35E+03,9.01E-01,1.37E+01,1.03E+01,0.3161333,4.78342,1.965385,0.08351333,1911,1147,1528.8,1146.6,57.33,63.063,0,0,0,0,0,0
1476,43,48,35,44,3567.2,3645.6,9656,9656,5.42E+05,12140286,5.76E+06,3.16E+04,2.00E+05,124682,3.15E+04,5.42E-01,1.21E+01,5.76E+00,0.3161333,1.997483,1.24682,0.3146267,1876,1148,1500.8,1125.6,56.28,63.908,0,0,0,0,0,0
1482,43,48,35,44,3645.6,3645.6,9656,9656,8.23E+05,1.25E+07,9774805,3.16E+04,420623,1.96E+05,3.15E+04,8.23E-01,1.25E+01,9.77E+00,0.3161333,4.20623,1.960655,0.3146267,1875,1147,1500,1125,56.25,63.875,0,0,0,0,0,0
1488,43,48,35,44,3645.6,3645.6,9656,9656,8.28E+05,9.75E+06,8.98E+06,130218,147936,1.08E+05,1.81E+04,8.28E-01,9.75E+00,8.98E+00,1.30218,1.47936,1.076468,0.1814575,1867,1146,1493.6,1120.2,56.01,63.611,0,12.2,0,100.6,0,100600
1494,43,48,35,44,3645.6,3567.2,9656,9656,5.37E+05,1.33E+07,6266650,130218,195957,133339,48443,5.37E-01,1.33E+01,6.27E+00,1.30218,1.95957,1.33339,0.48443,1867,1147,1493.6,1120.2,56.01,63.611,0,0,0,0,0,0
1500,43,48,35,44,3645.6,3645.6,9656,9656,9.15E+05,14251016,10958845,130218,4.81E+05,2.20E+05,48443,9.15E-01,1.43E+01,1.10E+01,1.30218,4.809435,2.204305,0.48443,1872,1148,1497.6,1123.2,56.16,63.776,0,0,0,0,0,0
1506,43,48,35,44,3645.6,3724,9372,9656,5.48E+05,1.25E+07,5.97E+06,130218,1.96E+05,1.31E+05,30927,5.48E-01,1.25E+01,5.97E+00,1.30218,1.960387,1.314203,0.30927,1871,1147,1496.8,1122.6,56.13,63.743,0,0,0,0,0,0
1512,43,48,35,44,3567.2,3645.6,9372,9656,948051,12287444,10701001,130218,3.53E+05,2.53E+05,30927,9.48E-01,1.23E+01,1.07E+01,1.30218,3.527795,2.528205,0.30927,1874,1148,1499.2,1124.4,56.22,63.842,0,0,0,0,0,0
1518,43,48,35,44,3567.2,3645.6,9656,9656,3.58E+05,7334804,3405130,130218,1.24E+05,80114,22937,3.58E-01,7.33E+00,3.41E+00,1.30218,1.235713,0.80114,0.22937,1874,1147,1499.2,1124.4,56.22,63.842,0,0,0,0,0,0
1524,43,48,35,44,3645.6,3645.6,9656,9656,461947,5.99E+06,5.16E+06,130218,216504,80114,5.69E+04,4.62E-01,5.99E+00,5.16E+00,1.30218,2.16504,0.80114,0.568575,1863,1148,1490.4,1117.8,55.89,63.479,0,15,0,113.8,0,113800
1530,43,48,35,44,3645.6,3645.6,9656,9656,9.07E+05,1.34E+07,1.03E+07,130218,442330,80114,83285,9.07E-01,1.34E+01,1.03E+01,1.30218,4.4233,0.80114,0.83285,1904,1148,1523.2,1142.4,57.12,64.832,0,0,0,0,0,0
1536,43,48,35,44,3645.6,3645.6,9656,9372,818131,8.55E+06,9159626,130218,1.82E+05,80114,151284,8.18E-01,8.55E+00,9.16E+00,1.30218,1.820895,0.80114,1.51284,1866,1148,1492.8,1119.6,55.98,63.578,0,0,0,0,0,0
1542,43,48,35,44,3645.6,3645.6,9656,9656,8.18E+05,1.31E+07,9982353,130218,4.68E+05,80114,6.45E+04,8.18E-01,1.31E+01,9.98E+00,1.30218,4.676025,0.80114,0.645235,1863,1146,1490.4,1117.8,55.89,63.479,0,0,0,0,0,0
1548,43,48,35,44,3645.6,3567.2,9656,9656,5.51E+05,1.18E+07,5.46E+06,130218,1.93E+05,105709,42483,5.51E-01,1.18E+01,5.46E+00,1.30218,1.926077,1.05709,0.42483,1866,1146,1492.8,1119.6,55.98,63.578,0,0,0,0,0,0
1554,43,48,35,44,3645.6,3645.6,9656,9656,8.14E+05,1.03E+07,9459115,3.35E+05,1.93E+05,105709,1.04E+05,8.14E-01,1.03E+01,9.46E+00,3.354705,1.926077,1.05709,1.037705,1867,1146,1493.6,1120.2,56.01,63.611,0,0,0,0,0,0
1560,43,48,35,44,3645.6,3645.6,9656,9656,921358,13980693,1.10E+07,3.35E+05,447928,2.06E+05,1.04E+05,9.21E-01,1.40E+01,1.10E+01,3.354705,4.47928,2.056615,1.037705,1863,1146,1490.4,1117.8,55.89,63.479,0,23.6,0,280.9,0,280900
1566,43,48,35,44,3645.6,3567.2,9656,9656,8.18E+05,9147885,8769258,3.35E+05,277746,2.06E+05,6.46E+04,8.18E-01,9.15E+00,8.77E+00,3.354705,2.77746,2.056615,0.645945,1863,1146,1490.4,1117.8,55.89,63.479,0,0,0,0,0,0
1572,43,48,35,44,3567.2,3645.6,9656,9372,8.10E+05,1.30E+07,10801137,3.35E+05,387246,218609,6.46E+04,8.10E-01,1.30E+01,1.08E+01,3.354705,3.87246,2.18609,0.645945,1863,1146,1490.4,1117.8,55.89,63.479,0,0,0,0,0,0
1578,43,48,35,44,3567.2,3645.6,9656,9656,825235,8.71E+06,8.28E+06,3.35E+05,276005,1.57E+05,6.46E+04,8.25E-01,8.71E+00,8.28E+00,3.354705,2.76005,1.574585,0.645945,1873,1147,1498.4,1123.8,56.19,63.809,0,0,0,0,0,0
1584,43,48,35,44,3645.6,3645.6,9656,9656,8.15E+05,10312898,9.20E+06,3.35E+05,343195,1.57E+05,84474,8.15E-01,1.03E+01,9.20E+00,3.354705,3.43195,1.574585,0.84474,2001,1145,1600.8,1200.6,60.03,68.033,0,0,0,0,0,0
1590,43,48,35,44,3645.6,3567.2,9656,9656,3.22E+05,6.30E+06,3.64E+06,2.56E+04,1.24E+05,1.82E+04,18147,3.22E-01,6.30E+00,3.64E+00,0.2559725,1.242512,0.1824475,0.18147,1866,1147,1492.8,1119.6,55.98,63.578,0,0,0,0,0,0
1596,43,48,35,44,3567.2,3567.2,9372,9656,752989,8638351,8.19E+06,2.56E+04,2.76E+05,1.82E+04,4.61E+04,7.53E-01,8.64E+00,8.19E+00,0.2559725,2.764545,0.1824475,0.460615,1868,1147,1494.4,1120.8,56.04,63.644,0,10.6,0,103.5,0,103500
1602,43,48,35,44,3645.6,3645.6,9656,9656,8.16E+05,12358952,10450342,2.56E+04,3.17E+05,1.82E+04,1.51E+05,8.16E-01,1.24E+01,1.05E+01,0.2559725,3.168155,0.1824475,1.513785,1869,1146,1495.2,1121.4,56.07,63.677,0,0,0,0,0,0
1608,43,48,35,44,3645.6,3645.6,9656,9656,820955,8685301,8.36E+06,251284,3.17E+05,163370,1.51E+05,8.21E-01,8.69E+00,8.36E+00,2.51284,3.168155,1.6337,1.513785,1867,1143,1493.6,1120.2,56.01,63.611,0,0,0,0,0,0
1614,43,48,35,44,3645.6,3645.6,9656,9656,8.09E+05,10635716,9.38E+06,251284,3.59E+05,163370,75918,8.09E-01,1.06E+01,9.38E+00,2.51284,3.588115,1.6337,0.75918,1869,1143,1495.2,1121.4,56.07,63.677,0,0,0,0,0,0
1620,43,47,35,44,3645.6,3645.6,9656,9656,9.07E+05,13055521,1.04E+07,251284,395250,163370,9.61E+04,9.07E-01,1.31E+01,1.04E+01,2.51284,3.9525,1.6337,0.961395,1866,1145,1492.8,1119.6,55.98,63.578,0,0,0,0,0,0
1626,43,48,35,44,3645.6,3645.6,9656,9656,815048,9394440,8.93E+06,251284,2.81E+05,163370,65474,8.15E-01,9.39E+00,8.93E+00,2.51284,2.811725,1.6337,0.65474,1868,1144,1494.4,1120.8,56.04,63.644,0,0,0,0,0,0
1632,43,48,35,44,3645.6,3645.6,9656,9656,836679,12713007,9605507,251284,4.53E+05,171799,65474,8.37E-01,1.27E+01,9.61E+00,2.51284,4.533165,1.71799,0.65474,1867,1144,1493.6,1120.2,56.01,63.611,0,11.2,0,104.4,0,104400
1638,42,48,35,44,3645.6,3645.6,9656,9656,8.18E+05,8887874,8.58E+06,251284,2.68E+05,181004,65474,8.18E-01,8.89E+00,8.58E+00,2.51284,2.682235,1.81004,0.65474,1864,1144,1491.2,1118.4,55.92,63.512,0,0,0,0,0,0
1644,43,47,34,44,3645.6,3645.6,9656,9656,8.31E+05,10240144,9174024,251284,3.44E+05,181004,9.55E+04,8.31E-01,1.02E+01,9.17E+00,2.51284,3.436135,1.81004,0.955435,1909,1143,1527.2,1145.4,57.27,64.997,0,0,0,0,0,0
1650,43,48,35,44,3645.6,3645.6,9372,9656,9.10E+05,13055186,10115266,251284,4.37E+05,185867,9.55E+04,9.10E-01,1.31E+01,1.01E+01,2.51284,4.369195,1.85867,0.955435,1868,1144,1494.4,1120.8,56.04,63.644,0,0,0,0,0,0
1656,42,48,34,44,3724,3645.6,9656,9656,3.96E+05,7.37E+06,3.49E+06,1.00E+05,4.37E+05,60171,4.30E+04,3.96E-01,7.37E+00,3.49E+00,1.003733,4.369195,0.60171,0.4302033,1869,1145,1495.2,1121.4,56.07,63.677,0,0,0,0,0,0
1662,43,48,34,44,3567.2,3645.6,9656,9656,395262,8.83E+06,5.74E+06,1.00E+05,3.58E+05,60171,3.49E+04,3.95E-01,8.83E+00,5.74E+00,1.003733,3.579315,0.60171,0.348565,1867,1144,1493.6,1120.2,56.01,63.611,0,0,0,0,0,0
1668,43,48,35,44,3645.6,3645.6,9656,9372,8.22E+05,8560395,8338453,1.00E+05,259534,60171,74447,8.22E-01,8.56E+00,8.34E+00,1.003733,2.59534,0.60171,0.74447,1868,1145,1494.4,1120.8,56.04,63.644,0,10.6,0,105.5,0,105500
1674,43,48,34,44,3724,3645.6,9656,9372,8.16E+05,10208780,9960271,1.00E+05,2.52E+05,60171,191785,8.16E-01,1.02E+01,9.96E+00,1.003733,2.519685,0.60171,1.91785,1868,1144,1494.4,1120.8,56.04,63.644,0,0,0,0,0,0
1680,43,48,34,44,3645.6,3645.6,9372,9656,901530,13133610,10923003,1.00E+05,398730,2.02E+05,191785,9.02E-01,1.31E+01,1.09E+01,1.003733,3.9873,2.024385,1.91785,1866,1145,1492.8,1119.6,55.98,63.578,0,0,0,0,0,0
1686,42,48,35,44,3645.6,3645.6,9656,9656,8.23E+05,8.97E+06,8.58E+06,2.46E+05,398730,2.02E+05,87324,8.23E-01,8.97E+00,8.58E+00,2.457715,3.9873,2.024385,0.87324,1867,1145,1493.6,1120.2,56.01,63.611,0,0,0,0,0,0
1692,43,48,34,44,3645.6,3645.6,9656,9656,816768,1.25E+07,10484104,2.46E+05,375607,210477,87324,8.17E-01,1.25E+01,1.05E+01,2.457715,3.75607,2.10477,0.87324,1871,1144,1496.8,1122.6,56.13,63.743,0,0,0,0,0,0
1698,43,48,34,44,3645.6,3645.6,9656,9656,815637,8.92E+06,8.90E+06,2.46E+05,229250,1.97E+05,87324,8.16E-01,8.92E+00,8.90E+00,2.457715,2.2925,1.966545,0.87324,1870,1145,1496,1122,56.1,63.71,0,0,0,0,0,0
1704,43,48,34,44,3645.6,3645.6,9656,9656,824345,10727171,9242366,2.46E+05,348404,1.97E+05,95779,8.24E-01,1.07E+01,9.24E+00,2.457715,3.48404,1.966545,0.95779,1998,1143,1598.4,1198.8,59.94,65.934,0,10.6,0,106.2,0,106200
1710,43,48,34,44,3645.6,3645.6,9656,9656,911883,12695758,1.02E+07,2.46E+05,4.08E+05,1.86E+05,95779,9.12E-01,1.27E+01,1.02E+01,2.457715,4.077685,1.856725,0.95779,1866,1143,1492.8,1119.6,55.98,63.578,0,0,0,0,0,0
