Time Temp Temp Planar_Temp VRD_0_Temp VRD_1_Temp Fan_1 Fan_2A Fan_2B Fan_3A Fan_3B Fan_4A Fan_4B Fan_5A Fan_5B Fan_Redundancy
216 27 31 24 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
224 26 30 24 18 20 3150 7575 5250 7500 5400 7575 5325 7950 5250 54h
232 27 30 24 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
240 27 30 24 18 20 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
248 27 30 24 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
256 32 30 24 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
264 33 32 24 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
272 32 36 24 19 20 3150 7500 5250 7425 5325 7575 5250 7875 5250 54h
280 36 33 24 19 21 3150 7575 5250 7500 5325 7575 5325 7875 5250 54h
288 35 37 24 19 21 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
296 35 38 25 19 21 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
304 39 35 25 19 21 3150 7575 5250 7425 5325 7500 5325 7950 5325 54h
312 35 41 25 20 21 3150 7575 5250 7425 5400 7575 5250 7950 5325 54h
320 37 35 25 20 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
328 37 35 25 20 22 3150 7500 5250 7425 5400 7575 5250 7950 5250 54h
336 38 36 26 20 22 3225 7575 5250 7425 5325 7575 5250 7950 5325 54h
344 38 37 26 20 22 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
352 38 38 26 20 22 3150 7650 5250 7425 5400 7575 5325 7875 5250 54h
360 38 37 26 20 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
368 38 37 26 20 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
376 39 37 27 20 22 3150 7500 5325 7425 5400 7575 5250 7950 5250 54h
384 38 39 27 20 22 3150 7575 5325 7500 5400 7575 5325 7950 5250 54h
392 39 38 27 20 22 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
400 37 38 27 20 22 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
408 37 38 27 20 22 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
416 38 36 27 20 22 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
424 38 36 27 20 22 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
432 37 36 28 20 22 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
440 35 38 28 20 22 3150 7575 5325 7425 5400 7575 5250 7950 5250 54h
448 37 36 28 20 22 3150 7500 5250 7425 5325 7575 5325 7950 5250 54h
456 40 36 28 21 22 3150 7575 5325 7425 5325 7575 5250 7875 5250 54h
464 39 40 28 21 22 3150 7575 5250 7425 5400 7575 5325 7875 5325 54h
472 39 40 28 21 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
480 41 37 28 20 23 3225 7575 5250 7425 5325 7575 5325 7875 5250 54h
488 35 40 28 20 23 3150 7575 5325 7500 5325 7575 5325 7950 5250 54h
496 38 37 28 20 23 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
504 35 40 28 20 23 3150 7500 5250 7500 5400 7575 5250 7875 5250 54h
512 38 37 28 20 23 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
520 35 40 28 21 23 3225 7575 5325 7500 5400 7575 5325 7950 5250 54h
528 35 41 29 20 23 3150 7575 5250 7425 5325 7500 5325 7875 5250 54h
536 38 37 29 20 23 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
544 38 37 29 20 23 3150 7650 5250 7425 5400 7575 5250 7950 5250 54h
552 38 39 29 21 23 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
560 39 39 29 21 23 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
568 39 38 29 21 23 3150 7575 5250 7350 5325 7500 5325 7875 5250 54h
576 37 40 29 21 23 3225 7575 5250 7425 5325 7575 5250 7875 5250 54h
584 39 39 29 21 23 3225 7575 5325 7425 5325 7575 5250 7950 5250 54h
592 39 40 29 21 23 3150 7575 5250 7425 5400 7500 5325 7875 5250 54h
600 39 39 29 21 23 3150 7650 5325 7425 5325 7575 5325 7875 5250 54h
608 38 37 29 21 23 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
616 37 38 29 21 23 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
624 35 40 29 21 23 3150 7650 5250 7425 5325 7575 5250 7875 5250 54h
632 43 39 29 21 23 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
640 42 37 29 21 23 3150 7575 5325 7425 5400 7500 5250 7950 5250 54h
648 43 37 29 21 23 3150 7650 5250 7425 5325 7575 5325 7950 5250 54h
656 37 39 29 21 23 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
664 38 37 29 21 23 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
672 39 37 29 21 23 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
680 36 40 29 21 23 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
688 38 38 29 21 23 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
696 38 37 29 21 23 3150 7575 5325 7500 5325 7575 5325 7950 5250 54h
704 38 37 29 21 23 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
712 39 36 29 21 23 3150 7650 5250 7425 5400 7500 5250 7950 5250 54h
720 37 37 29 21 23 3150 7650 5250 7425 5325 7575 5250 7875 5250 54h
728 41 41 30 21 23 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
736 39 41 30 21 23 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
744 37 42 30 21 23 3150 7575 5250 7500 5400 7500 5325 7875 5250 54h
752 38 39 30 21 24 3225 7575 5250 7425 5400 7575 5325 7950 5250 54h
760 35 41 30 21 23 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
768 35 41 30 21 23 3225 7575 5250 7425 5400 7500 5250 7875 5250 54h
776 34 42 30 21 24 3225 7650 5325 7425 5400 7575 5250 7950 5250 54h
784 34 41 30 20 24 3150 7650 5325 7425 5400 7575 5325 7950 5325 54h
792 37 38 30 20 24 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
800 37 40 30 21 23 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
808 37 41 30 20 23 3150 7575 5250 7425 5400 7500 5325 7875 5250 54h
816 36 41 30 20 23 3150 7650 5250 7425 5400 7500 5325 7950 5250 54h
824 36 42 30 20 23 3150 7575 5250 7425 5325 7575 5250 7875 5175 54h
832 38 42 29 20 23 3150 7650 5250 7425 5325 7500 5325 7875 5250 54h
840 43 42 29 20 23 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
848 41 41 29 20 23 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
856 38 39 29 20 23 3150 7650 5250 7425 5400 7575 5325 7875 5250 54h
864 37 39 29 20 23 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
872 36 38 29 20 23 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
880 36 39 29 20 23 3225 7575 5325 7425 5400 7500 5250 7950 5250 54h
888 36 38 29 20 23 3225 7575 5250 7425 5400 7500 5250 7875 5250 54h
896 32 36 29 20 23 3225 7575 5250 7425 5325 7575 5325 7950 5250 54h
904 35 36 29 20 22 3225 7650 5250 7425 5400 7575 5250 7875 5250 54h
912 36 37 29 20 22 3150 7575 5250 7425 5325 7500 5325 7875 5250 54h
920 34 41 29 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
928 37 38 29 19 22 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
936 35 40 29 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
944 35 37 29 19 22 3150 7650 5250 7425 5400 7500 5250 7950 5250 54h
952 36 37 29 19 22 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
960 33 40 29 19 22 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
968 32 41 29 19 22 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
976 35 37 29 19 22 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
984 33 40 29 19 22 3150 7650 5250 7500 5400 7575 5250 7950 5250 54h
992 32 41 29 19 22 3225 7575 5250 7425 5325 7575 5250 7875 5250 54h
1000 35 37 29 19 22 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1008 34 40 29 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1016 36 39 29 19 22 3225 7575 5325 7425 5400 7500 5250 7875 5175 54h
1024 36 38 28 19 22 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1032 36 38 28 19 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1040 36 38 28 19 21 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1048 37 39 28 19 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1056 37 38 28 19 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1064 35 37 28 19 21 3150 7575 5250 7350 5400 7500 5250 7950 5250 54h
1072 37 37 28 19 22 3150 7575 5325 7425 5400 7500 5325 7950 5250 54h
1080 34 39 28 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1088 35 37 28 19 22 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1096 33 39 28 19 22 3225 7575 5250 7350 5325 7575 5250 7875 5250 54h
1104 32 40 28 18 22 3150 7575 5250 7425 5325 7500 5250 7875 5175 54h
1112 32 39 28 18 22 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1120 35 37 28 18 22 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1128 32 39 28 18 21 3150 7575 5250 7425 5400 7500 5250 7875 5175 54h
1136 35 36 28 18 22 3225 7650 5250 7425 5400 7500 5250 7875 5250 54h
1144 34 37 28 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1152 35 35 28 19 21 3150 7650 5250 7425 5400 7575 5250 7950 5250 54h
1160 35 35 28 19 21 3150 7650 5325 7425 5400 7575 5325 7950 5250 54h
1168 35 34 28 19 21 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
1176 32 38 28 19 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1184 35 35 28 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1192 35 35 28 18 21 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1200 35 34 28 18 21 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1208 34 37 28 18 21 3225 7575 5250 7425 5400 7575 5250 7875 5250 54h
1216 34 39 28 18 21 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1224 34 37 28 18 21 3150 7575 5250 7425 5325 7500 5325 7875 5250 54h
1232 38 37 28 19 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1240 40 41 28 19 21 3150 7575 5250 7425 5325 7575 5250 7875 5325 54h
1248 37 37 28 19 21 3150 7575 5250 7425 5325 7575 5250 7875 5325 54h
1256 37 38 28 19 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1264 35 37 27 18 21 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1272 34 37 27 18 21 3150 7650 5250 7425 5400 7500 5250 7875 5325 54h
1280 33 37 27 18 21 3225 7575 5325 7425 5400 7575 5250 7950 5250 54h
1288 32 38 27 18 21 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1296 34 36 27 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1304 31 39 27 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1312 35 37 27 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1320 34 36 27 18 21 3150 7575 5325 7425 5325 7500 5325 7950 5250 54h
1328 32 38 27 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5175 54h
1336 34 36 27 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1344 34 35 27 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1352 31 39 27 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5175 54h
1360 34 35 27 18 21 3150 7575 5250 7500 5400 7575 5250 7950 5175 54h
1368 31 38 27 18 21 3225 7575 5250 7425 5325 7575 5250 7950 5250 54h
1376 33 35 27 18 21 3225 7575 5250 7425 5325 7575 5250 7950 5250 54h
1384 34 35 27 18 21 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1392 35 34 27 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1400 32 37 27 18 21 3150 7575 5250 7350 5325 7575 5250 7875 5250 54h
1408 35 34 27 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1416 35 36 27 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1424 35 37 27 18 21 3225 7575 5250 7425 5325 7575 5250 7875 5250 54h
1432 34 37 27 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1440 34 38 27 18 21 3225 7575 5250 7425 5400 7575 5325 7950 5250 54h
1448 30 36 27 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1456 33 35 27 18 20 3150 7575 5250 7350 5400 7500 5250 7950 5250 54h
1464 29 32 27 17 20 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1472 28 31 27 17 20 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1480 27 31 26 17 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1488 27 31 26 17 20 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1496 26 31 26 17 20 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1504 26 30 26 17 19 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1512 26 30 26 17 19 3225 7575 5250 7500 5325 7575 5250 7950 5250 54h
1520 26 30 26 17 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1528 26 29 26 17 19 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1536 26 29 25 16 19 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
1544 25 29 25 16 19 3150 7500 5250 7425 5325 7500 5250 7875 5250 54h
1552 28 30 25 16 19 3150 7500 5250 7425 5325 7500 5250 7875 5175 54h
1560 29 30 25 16 19 3150 7575 5250 7500 5400 7500 5325 7950 5250 54h
1568 26 32 25 16 19 3150 7575 5250 7350 5325 7500 5250 7950 5175 54h
1576 28 30 25 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1584 27 33 25 16 19 3150 7575 5250 7350 5325 7500 5250 7875 5175 54h
1592 26 29 25 16 19 3150 7500 5250 7500 5400 7575 5250 7875 5250 54h
1600 25 29 25 16 19 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1608 25 29 24 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1616 25 29 24 16 19 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1624 25 29 24 16 19 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1632 25 29 24 16 19 3150 7500 5250 7425 5400 7500 5250 7950 5250 54h
1640 25 28 24 16 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1648 25 29 24 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1656 25 29 24 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5175 54h
1664 25 28 24 16 19 3150 7575 5250 7350 5400 7575 5250 7950 5250 54h
1672 25 28 24 16 19 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1680 27 29 24 16 19 3150 7575 5250 7425 5325 7500 5325 7875 5250 54h
1688 26 32 24 16 19 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1696 28 29 24 16 19 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
1704 28 30 24 16 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1712 27 32 24 16 19 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1720 26 29 24 16 19 3150 7575 5250 7350 5325 7500 5250 7875 5250 54h
1728 25 29 24 16 19 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1736 25 29 23 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5325 54h
1744 25 29 23 16 19 3150 7500 5250 7425 5325 7575 5250 7950 5325 54h
1752 25 28 23 16 19 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1760 25 29 23 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1768 25 29 23 16 19 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1776 25 29 23 16 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1784 25 28 23 16 19 3150 7575 5175 7425 5400 7575 5250 7875 5175 54h
1792 24 28 23 16 19 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1800 25 28 23 16 19 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1808 25 31 23 16 19 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
1816 27 29 23 16 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1824 26 31 23 16 19 3150 7575 5250 7425 5400 7575 5325 7950 5175 54h
1832 27 30 23 16 19 3150 7575 5250 7500 5325 7500 5325 7950 5250 54h
1840 27 32 23 16 19 3150 7575 5250 7500 5400 7575 5250 7950 5175 54h
1848 26 29 23 16 19 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1856 25 29 23 16 19 3075 7575 5250 7425 5400 7575 5250 7875 5250 54h
1864 25 29 23 16 19 3150 7500 5250 7425 5325 7575 5250 7950 5250 54h
1872 25 28 23 16 19 3150 7500 5250 7425 5325 7575 5325 7875 5250 54h
1880 25 28 23 16 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1888 25 28 23 16 18 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1896 25 28 23 16 18 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1904 25 28 23 16 18 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1912 25 28 23 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1920 25 28 23 16 19 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1928 24 28 23 16 19 3150 7500 5250 7500 5400 7575 5250 7875 5250 54h
1936 24 28 23 16 19 3150 7500 5250 7425 5400 7575 5250 7875 5250 54h
