scheduler,timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
ule,2265,0,41.92,1635,45.35,287.1,215.3
ule,2265,1,362.5,2155,47.1,427.5,320.6
ule,2265,2,281.4,2120,44.23,407.6,305.7
ule,2265,3,35.06,1129,44.48,201.4,151.1
ule,2270,0,43.27,1640,45.6,288.2,216.1
ule,2270,1,365.5,2159,47.1,428.6,321.4
ule,2270,2,229,2121,44.1,399.1,299.3
ule,2270,3,37.54,1133,44.1,202.5,151.9
ule,2275,0,45.09,1645,45.85,289.3,217
ule,2275,1,368.5,2162,47.1,429.6,322.2
ule,2275,2,176.5,2123,43.98,390.5,292.9
ule,2275,3,39.39,1138,43.73,203.6,152.7
ule,2280,0,47.22,1649,46.23,290.3,217.8
ule,2280,1,371.9,2165,47.35,430.7,323
ule,2280,2,123.8,2124,43.48,381.9,286.4
ule,2280,3,40.59,1144,43.35,204.7,153.5
ule,2285,0,49.69,1652,46.35,291.4,218.5
ule,2285,1,375.7,2167,47.6,431.7,323.8
ule,2285,2,70.97,2126,43.48,373.4,280
ule,2285,3,41.21,1151,43.1,205.9,154.4
ule,2290,0,52.78,1655,46.73,292.5,219.4
ule,2290,1,379.7,2169,47.6,432.8,324.6
ule,2290,2,17.58,2128,43.23,364.8,273.6
ule,2290,3,41.83,1158,43.1,207.1,155.3
ule,2295,0,56.49,1658,47.1,293.5,220.2
ule,2295,1,383.7,2171,47.6,433.8,325.3
ule,2295,2,20.88,2131,42.98,365.9,274.4
ule,2295,3,42.44,1164,43.1,208.3,156.2
ule,2300,0,60.81,1659,47.48,294.6,221
ule,2300,1,387.8,2174,47.6,434.8,326.1
ule,2300,2,23.63,2135,42.73,367,275.2
ule,2300,3,43.06,1171,43.1,209.5,157.1
ule,2305,0,65.76,1661,47.85,295.7,221.8
ule,2305,1,391.9,2176,47.6,435.9,326.9
ule,2305,2,25.8,2140,42.48,368.1,276.1
ule,2305,3,43.68,1178,43.1,210.8,158.1
ule,2310,0,70.81,1662,47.98,296.8,222.6
ule,2310,1,396.7,2177,47.85,437,327.7
ule,2310,2,27.4,2146,42.23,369.2,276.9
ule,2310,3,44.3,1185,43.1,212,159
ule,2315,0,75.97,1663,48.1,297.8,223.4
ule,2315,1,402.1,2178,48.1,438.1,328.5
ule,2315,2,28.41,2152,41.98,370.4,277.8
ule,2315,3,44.9,1192,43.1,213.3,160
ule,2320,0,81.42,1664,48.1,298.9,224.2
ule,2320,1,407.9,2179,48.1,439.1,329.3
ule,2320,2,29.01,2159,42.1,371.7,278.8
ule,2320,3,45.5,1199,43.1,214.5,160.9
ule,2325,0,86.86,1665,47.98,299.9,224.9
ule,2325,1,413.6,2179,48.35,440.2,330.1
ule,2325,2,29.61,2166,42.1,373,279.7
ule,2325,3,46.1,1206,43.1,215.8,161.9
ule,2330,0,92.3,1666,47.98,301,225.7
ule,2330,1,419.3,2180,48.35,441.2,330.9
ule,2330,2,30.2,2173,42.1,374.2,280.7
ule,2330,3,46.69,1213,43.1,217.1,162.8
ule,2335,0,97.71,1666,47.98,302,226.5
ule,2335,1,425.1,2180,48.35,442.3,331.7
ule,2335,2,30.8,2180,42.1,375.5,281.6
ule,2335,3,47.29,1220,43.1,218.4,163.8
ule,2340,0,103.1,1667,47.98,303.1,227.3
ule,2340,1,430.8,2181,48.35,443.3,332.5
ule,2340,2,31.4,2187,42.1,376.8,282.6
ule,2340,3,47.88,1227,43.1,219.6,164.7
ule,2345,0,108.2,1668,47.6,304,228
ule,2345,1,436.6,2181,48.35,444.4,333.3
ule,2345,2,31.99,2194,42.1,378,283.5
ule,2345,3,48.74,1233,43.48,220.9,165.7
ule,2350,0,113.2,1670,47.6,305.1,228.8
ule,2350,1,385,2182,48.6,435.9,326.9
ule,2350,2,32.58,2201,42.1,379.3,284.5
ule,2350,3,49.67,1240,43.48,222.2,166.6
ule,2355,0,118.2,1671,47.6,306.1,229.6
ule,2355,1,333.5,2182,48.6,427.4,320.6
ule,2355,2,33.18,2208,42.1,380.5,285.4
ule,2355,3,50.61,1247,43.48,223.4,167.6
ule,2360,0,123.2,1672,47.6,307.1,230.3
ule,2360,1,282,2183,48.6,418.9,314.2
ule,2360,2,33.77,2215,42.1,381.7,286.3
ule,2360,3,51.55,1253,43.48,224.7,168.5
ule,2365,0,128.2,1673,47.73,308.2,231.1
ule,2365,1,230.4,2184,48.6,410.4,307.8
ule,2365,2,34.36,2221,42.1,383,287.2
ule,2365,3,52.49,1260,43.48,225.9,169.4
ule,2370,0,133.2,1674,47.73,309.2,231.9
ule,2370,1,178.9,2184,48.85,402,301.5
ule,2370,2,34.95,2228,42.1,384.2,288.2
ule,2370,3,53.43,1266,43.48,227.2,170.4
ule,2375,0,138.3,1675,47.73,310.2,232.7
ule,2375,1,127.4,2185,49.1,393.5,295.1
ule,2375,2,35.55,2235,42.1,385.5,289.1
ule,2375,3,54.38,1273,43.48,228.4,171.3
ule,2380,0,143.3,1677,47.73,311.3,233.5
ule,2380,1,75.85,2185,49.35,385.1,288.8
ule,2380,2,36.15,2242,42.1,386.8,290.1
ule,2380,3,55.32,1279,43.48,229.7,172.3
ule,2385,0,148.6,1678,48.1,312.4,234.3
ule,2385,1,24.37,2186,49.6,376.6,282.5
ule,2385,2,36.75,2249,42.1,388,291
ule,2385,3,56.01,1286,43.1,230.9,173.2
ule,2390,0,154,1679,48.1,313.4,235.1
ule,2390,1,30.16,2186,49.6,377.7,283.3
ule,2390,2,37.35,2256,42.1,389.3,292
ule,2390,3,56.61,1293,43.1,232.2,174.2
ule,2395,0,159.5,1679,48.1,314.5,235.9
ule,2395,1,35.96,2187,49.85,378.8,284.1
ule,2395,2,37.96,2263,42.1,390.6,292.9
ule,2395,3,57.22,1301,43.1,233.5,175.1
ule,2400,0,164.9,1680,48.1,315.5,236.7
ule,2400,1,41.75,2187,50.1,379.9,284.9
ule,2400,2,38.57,2271,42.1,391.9,293.9
ule,2400,3,57.82,1308,43.1,234.8,176.1
ule,2405,0,170.3,1681,48.1,316.6,237.4
ule,2405,1,47.55,2188,50.1,380.9,285.7
ule,2405,2,39.17,2278,42.1,393.2,294.9
ule,2405,3,58.43,1315,43.1,236.1,177.1
ule,2410,0,175.7,1682,48.1,317.6,238.2
ule,2410,1,53.35,2188,50.1,382,286.5
ule,2410,2,39.78,2285,42.1,394.5,295.9
ule,2410,3,59.04,1322,43.1,237.4,178.1
ule,2415,0,181.1,1683,48.1,318.7,239
ule,2415,1,59.15,2189,49.85,383,287.2
ule,2415,2,40.38,2292,42.1,395.8,296.8
ule,2415,3,59.65,1330,43.1,238.7,179
ule,2420,0,186.6,1684,48.1,319.7,239.8
ule,2420,1,64.94,2189,49.85,384,288
ule,2420,2,40.99,2299,42.1,397,297.8
ule,2420,3,60.26,1337,43.1,240,180
ule,2425,0,192,1685,48.1,320.8,240.6
ule,2425,1,70.73,2190,49.85,385.1,288.8
ule,2425,2,41.59,2306,42.1,398.3,298.8
ule,2425,3,60.86,1344,43.1,241.3,181
ule,2430,0,197.4,1686,48.1,321.8,241.4
ule,2430,1,76.52,2191,49.85,386.2,289.6
ule,2430,2,42.2,2314,42.1,399.6,299.7
ule,2430,3,61.46,1351,43.1,242.6,182
ule,2435,0,202.8,1686,48.1,322.9,242.2
ule,2435,1,82.31,2191,49.85,387.2,290.4
ule,2435,2,42.8,2321,42.1,400.9,300.7
ule,2435,3,62.06,1358,43.1,243.9,183
ule,2440,0,208.1,1687,47.73,323.9,242.9
ule,2440,1,88.04,2192,49.35,388.2,291.1
ule,2440,2,43.44,2328,42.35,402.3,301.7
ule,2440,3,62.7,1366,43.48,245.3,184
ule,2445,0,212.9,1689,47.35,324.9,243.6
ule,2445,1,93.69,2192,49.1,389.2,291.9
ule,2445,2,44.08,2335,42.35,403.5,302.7
ule,2445,3,63.93,1372,43.85,246.6,185
ule,2450,0,217,1691,46.98,325.9,244.4
ule,2450,1,98.91,2193,48.6,390.1,292.6
ule,2450,2,45.11,2341,42.73,404.9,303.7
ule,2450,3,65.77,1377,44.23,247.9,185.9
ule,2455,0,220.6,1694,46.6,326.9,245.1
ule,2455,1,103.5,2195,48.35,391.2,293.4
ule,2455,2,46.76,2347,43.1,406.2,304.6
ule,2455,3,68.26,1382,44.6,249.1,186.9
ule,2460,0,223.9,1697,46.48,327.9,245.9
ule,2460,1,107.4,2198,47.85,392.2,294.1
ule,2460,2,48.47,2353,43.1,407.4,305.5
ule,2460,3,71.33,1386,44.98,250.4,187.8
ule,2465,0,227.2,1700,46.35,328.9,246.7
ule,2465,1,110.7,2201,47.35,393.2,294.9
ule,2465,2,50.17,2358,43.1,408.6,306.4
ule,2465,3,74.98,1389,45.35,251.5,188.6
ule,2470,0,230.3,1703,46.23,329.9,247.4
ule,2470,1,113.3,2205,46.85,394.3,295.7
ule,2470,2,52.11,2363,43.1,409.7,307.3
ule,2470,3,79.22,1391,45.73,252.6,189.5
ule,2475,0,233.2,1706,46.1,330.9,248.2
ule,2475,1,115.3,2210,46.35,395.3,296.5
ule,2475,2,54.04,2369,43.1,411,308.2
ule,2475,3,84.04,1392,45.98,253.7,190.3
ule,2480,0,235.8,1710,46.1,331.9,248.9
ule,2480,1,117.1,2215,46.48,396.4,297.3
ule,2480,2,55.94,2374,42.85,412.1,309.1
ule,2480,3,89.37,1393,45.98,254.7,191
ule,2485,0,238.8,1713,46.35,333,249.7
ule,2485,1,118.3,2221,46.23,397.5,298.2
ule,2485,2,57.82,2379,42.85,413.3,310
ule,2485,3,94.69,1393,45.85,255.7,191.7
ule,2490,0,242.3,1715,46.6,334,250.5
ule,2490,1,119.5,2227,46.23,398.7,299
ule,2490,2,59.33,2385,42.48,414.5,310.9
ule,2490,3,99.93,1394,45.73,256.6,192.5
ule,2495,0,246.3,1717,46.85,334.9,251.2
ule,2495,1,120.6,2233,46.23,399.9,299.9
ule,2495,2,60.21,2392,42.1,415.7,311.8
ule,2495,3,105.1,1395,45.6,257.6,193.2
ule,2500,0,249.9,1719,46.6,335.9,251.9
ule,2500,1,122.2,2238,46.35,401.1,300.8
ule,2500,2,61.05,2399,42.1,417.1,312.8
ule,2500,3,110.2,1395,45.6,258.5,193.9
ule,2505,0,253.1,1722,46.35,336.8,252.6
ule,2505,1,124.3,2243,46.6,402.3,301.7
ule,2505,2,61.9,2406,42.1,418.4,313.8
ule,2505,3,115.3,1396,45.48,259.5,194.6
ule,2510,0,255.9,1725,46.1,337.8,253.4
ule,2510,1,127,2247,46.85,403.4,302.6
ule,2510,2,62.52,2414,42.1,419.7,314.8
ule,2510,3,120.4,1397,45.35,260.4,195.3
ule,2515,0,258.1,1729,45.85,338.9,254.2
ule,2515,1,130.2,2250,47.1,404.6,303.4
ule,2515,2,63.16,2421,42.1,421.1,315.8
ule,2515,3,125.4,1397,45.48,261.4,196
ule,2520,0,260.4,1734,45.73,340,255
ule,2520,1,133.1,2254,46.98,405.7,304.3
ule,2520,2,64.41,2428,42.35,422.4,316.8
ule,2520,3,130.4,1398,45.48,262.3,196.7
ule,2525,0,262.6,1738,45.73,341,255.8
ule,2525,1,135.9,2259,46.98,406.9,305.2
ule,2525,2,65.73,2435,42.35,423.8,317.8
ule,2525,3,135.3,1399,45.48,263.3,197.5
ule,2530,0,264.7,1742,45.48,342.1,256.6
ule,2530,1,138.8,2263,47.1,408.2,306.1
ule,2530,2,67.04,2441,42.35,425.1,318.8
ule,2530,3,140.3,1400,45.48,264.3,198.2
ule,2535,0,266.6,1747,45.48,343.2,257.4
ule,2535,1,141.7,2267,47.1,409.3,307
ule,2535,2,68.36,2448,42.35,426.4,319.8
ule,2535,3,145.2,1401,45.48,265.2,198.9
ule,2540,0,268.6,1752,45.73,344.3,258.3
ule,2540,1,144.2,2272,46.98,410.5,307.9
ule,2540,2,70.2,2454,42.35,427.8,320.8
ule,2540,3,150.2,1402,45.48,266.2,199.6
ule,2545,0,271,1756,45.98,345.4,259.1
ule,2545,1,146.2,2277,46.6,411.7,308.8
ule,2545,2,72.04,2460,42.35,429.1,321.8
ule,2545,3,155.2,1402,45.48,267.2,200.4
ule,2550,0,274,1759,46.23,346.5,259.9
ule,2550,1,147.6,2284,46.35,413,309.7
ule,2550,2,73.89,2466,42.23,430.4,322.8
ule,2550,3,160.1,1403,45.48,268.1,201.1
ule,2555,0,277.1,1762,46.23,347.5,260.6
ule,2555,1,148.5,2292,46.1,414.4,310.8
ule,2555,2,76.26,2471,42.48,431.7,323.7
ule,2555,3,165.2,1404,45.48,269.1,201.8
ule,2560,0,280,1765,46.23,348.6,261.4
ule,2560,1,149.4,2299,46.1,415.8,311.8
ule,2560,2,78.65,2476,42.48,432.9,324.7
ule,2560,3,170.4,1405,45.48,270.1,202.6
ule,2565,0,282.6,1770,45.98,349.7,262.3
ule,2565,1,150.3,2307,46.1,417.2,312.9
ule,2565,2,81.64,2481,42.73,434.2,325.6
ule,2565,3,175.7,1405,45.6,271.1,203.3
ule,2570,0,284.8,1775,45.98,351,263.2
ule,2570,1,151.1,2315,45.98,418.7,314.1
ule,2570,2,85.28,2484,43.1,435.4,326.6
ule,2570,3,181.1,1406,45.73,272.1,204.1
ule,2575,0,286.7,1781,45.6,352.2,264.2
ule,2575,1,151.8,2324,45.98,420.3,315.3
ule,2575,2,89.57,2487,43.48,436.7,327.5
ule,2575,3,186.6,1407,45.85,273.2,204.9
ule,2580,0,288.4,1788,45.23,353.5,265.2
ule,2580,1,152.5,2333,45.98,422,316.5
ule,2580,2,93.98,2489,43.85,437.9,328.4
ule,2580,3,192.1,1407,45.85,274.2,205.6
ule,2585,0,290.1,1794,45.23,354.9,266.2
ule,2585,1,153.3,2342,46.1,423.6,317.7
ule,2585,2,98.62,2492,43.85,439,329.3
ule,2585,3,197.6,1408,45.85,275.2,206.4
ule,2590,0,291.2,1802,45.23,356.4,267.3
ule,2590,1,154.6,2351,46.1,425.2,318.9
ule,2590,2,103.3,2494,43.98,440.2,330.2
ule,2590,3,203.3,1408,45.85,276.2,207.2
ule,2595,0,292.6,1809,45.23,357.8,268.4
ule,2595,1,156.1,2359,46.35,426.8,320.1
ule,2595,2,107.4,2497,43.73,441.4,331.1
ule,2595,3,208.8,1409,45.73,277.3,207.9
ule,2600,0,293.9,1816,45.35,359.3,269.4
ule,2600,1,158.2,2365,46.35,428.3,321.2
ule,2600,2,111.1,2502,43.85,442.8,332.1
ule,2600,3,214.3,1410,45.73,278.3,208.7
ule,2605,0,295.5,1823,45.6,360.7,270.5
ule,2605,1,160.2,2372,46.35,429.8,322.4
ule,2605,2,114.4,2506,43.6,444,333
ule,2605,3,219.7,1410,45.6,279.3,209.5
ule,2610,0,297.5,1829,45.85,362,271.5
ule,2610,1,162.3,2379,46.35,431.3,323.4
ule,2610,2,117.1,2512,43.23,445.4,334
ule,2610,3,225.1,1411,45.6,280.3,210.2
ule,2615,0,300.1,1833,46.23,363.2,272.4
ule,2615,1,164.3,2386,46.35,432.7,324.5
ule,2615,2,119.1,2518,42.85,446.7,335.1
ule,2615,3,230.3,1412,45.48,281.2,210.9
ule,2620,0,303.2,1837,46.6,364.4,273.3
ule,2620,1,166.3,2392,46.35,434.1,325.6
ule,2620,2,120.5,2526,42.48,448.2,336.1
ule,2620,3,235.4,1412,45.35,282.2,211.6
ule,2625,0,306.3,1841,46.35,365.5,274.1
ule,2625,1,168.3,2398,46.35,435.5,326.6
ule,2625,2,121.9,2534,42.73,449.7,337.3
ule,2625,3,240.6,1413,45.48,283.2,212.4
ule,2630,0,309.7,1844,46.35,366.6,275
ule,2630,1,169.8,2405,46.35,436.9,327.7
ule,2630,2,123.4,2541,42.73,451.2,338.4
ule,2630,3,245.7,1414,45.48,284.2,213.1
ule,2635,0,313.3,1847,46.6,367.8,275.8
ule,2635,1,171.2,2413,46.1,438.3,328.7
ule,2635,2,124.9,2548,42.73,452.6,339.5
ule,2635,3,250.9,1415,45.48,285.1,213.9
ule,2640,0,317.3,1849,46.85,368.9,276.7
ule,2640,1,172.1,2421,46.1,439.8,329.8
ule,2640,2,126.3,2555,42.35,454,340.5
ule,2640,3,256,1415,45.35,286.1,214.6
ule,2645,0,321.7,1851,46.85,369.9,277.4
ule,2645,1,173,2428,46.1,441.3,330.9
ule,2645,2,127.3,2562,42.35,455.3,341.5
ule,2645,3,261,1416,45.35,287,215.3
ule,2650,0,326,1853,46.85,370.9,278.2
ule,2650,1,173.9,2436,46.1,442.7,332
ule,2650,2,128.4,2569,42.35,456.7,342.5
ule,2650,3,266.1,1417,45.23,288,216
ule,2655,0,329.9,1855,46.6,372,279
ule,2655,1,175.2,2443,46.35,444.1,333.1
ule,2655,2,129.5,2576,42.35,458,343.5
ule,2655,3,271.2,1417,45.23,288.9,216.7
ule,2660,0,333.3,1859,46.35,373.1,279.8
ule,2660,1,177.1,2449,46.6,445.5,334.1
ule,2660,2,130.7,2583,42.35,459.3,344.5
ule,2660,3,276.3,1418,45.23,289.9,217.4
ule,2665,0,336.4,1863,46.35,374.2,280.7
ule,2665,1,179.5,2454,46.73,446.8,335.1
ule,2665,2,131.5,2590,42.1,460.5,345.4
ule,2665,3,281.3,1419,45.1,290.8,218.1
ule,2670,0,339,1867,46.1,375.4,281.6
ule,2670,1,182.6,2458,46.98,448,336
ule,2670,2,132.4,2596,42.1,461.8,346.3
ule,2670,3,286.3,1419,45.1,291.8,218.8
ule,2675,0,341.3,1873,45.85,376.6,282.5
ule,2675,1,186,2462,47.1,449.2,336.9
ule,2675,2,133.3,2603,42.1,463,347.3
ule,2675,3,291.2,1420,45.1,292.7,219.6
ule,2680,0,343.1,1879,45.6,377.9,283.5
ule,2680,1,189.9,2465,47.35,450.3,337.7
ule,2680,2,134.2,2609,42.1,464.3,348.2
ule,2680,3,296.2,1421,45.1,293.7,220.3
ule,2685,0,344.4,1886,45.35,379.3,284.5
ule,2685,1,194.5,2466,47.6,451.4,338.5
ule,2685,2,135.1,2617,42.1,465.7,349.2
ule,2685,3,301.3,1421,45.1,294.6,221
ule,2690,0,345.1,1894,45.1,380.7,285.5
ule,2690,1,199.3,2468,47.6,452.4,339.3
ule,2690,2,136.4,2624,42.48,467.1,350.3
ule,2690,3,306.4,1422,45.23,295.6,221.7
ule,2695,0,345.8,1902,45.1,382.2,286.6
ule,2695,1,203.7,2470,47.35,453.5,340.1
ule,2695,2,138.2,2630,42.85,468.4,351.3
ule,2695,3,311.6,1423,45.35,296.6,222.5
ule,2700,0,346.5,1910,45.1,383.7,287.7
ule,2700,1,207.5,2473,47.1,454.6,341
ule,2700,2,140.6,2635,43.23,469.7,352.3
ule,2700,3,316.8,1423,45.48,297.6,223.2
ule,2705,0,347.5,1918,45.35,385.2,288.9
ule,2705,1,210.8,2477,46.98,455.9,341.9
ule,2705,2,143.4,2640,43.23,471.1,353.3
ule,2705,3,322.1,1424,45.48,298.6,224
ule,2710,0,348.9,1925,45.6,386.6,290
ule,2710,1,213.5,2483,46.73,457.2,342.9
ule,2710,2,146.2,2645,43.23,472.4,354.3
ule,2710,3,327.5,1425,45.48,299.6,224.7
ule,2715,0,350.5,1932,45.6,387.9,291
ule,2715,1,215.9,2488,46.85,458.5,343.9
ule,2715,2,148.9,2650,43.23,473.7,355.3
ule,2715,3,332.8,1425,45.48,300.6,225.4
ule,2720,0,352.2,1938,45.6,389.3,291.9
ule,2720,1,218.2,2494,46.85,459.9,344.9
ule,2720,2,151.7,2656,43.23,475.1,356.3
ule,2720,3,338.1,1426,45.48,301.6,226.2
ule,2725,0,354.2,1944,45.85,390.6,293
ule,2725,1,220.6,2500,46.85,461.3,345.9
ule,2725,2,154.4,2661,43.23,476.5,357.4
ule,2725,3,343.3,1427,45.23,302.6,226.9
ule,2730,0,356.6,1949,46.23,391.9,293.9
ule,2730,1,223.2,2506,47.1,462.6,347
ule,2730,2,156.8,2667,42.85,477.9,358.4
ule,2730,3,347.9,1429,44.85,303.6,227.7
ule,2735,0,359.7,1953,46.6,393.2,294.9
ule,2735,1,226.5,2510,47.35,463.9,348
ule,2735,2,158.6,2675,42.48,479.3,359.5
ule,2735,3,351.8,1432,44.48,304.7,228.5
ule,2740,0,363.4,1956,46.98,394.3,295.8
ule,2740,1,230.5,2513,47.6,465.2,348.9
ule,2740,2,159.8,2683,42.1,480.8,360.6
ule,2740,3,355.2,1436,44.1,305.8,229.4
ule,2745,0,367.4,1958,47.1,395.5,296.6
ule,2745,1,235,2515,48.1,466.4,349.8
ule,2745,2,160.6,2692,42.1,482.4,361.8
ule,2745,3,357.9,1441,43.85,307.1,230.3
ule,2750,0,371.6,1961,47.23,396.6,297.5
ule,2750,1,240.2,2516,48.35,467.5,350.6
ule,2750,2,161.4,2701,42.1,484.1,363.1
ule,2750,3,360.1,1447,43.6,308.4,231.3
ule,2755,0,376.1,1963,47.6,397.8,298.3
ule,2755,1,245.7,2517,48.35,468.5,351.4
ule,2755,2,162.2,2710,42.1,485.8,364.3
ule,2755,3,361.9,1454,43.35,309.8,232.4
ule,2760,0,381.1,1964,47.98,398.9,299.2
ule,2760,1,251.5,2518,48.6,469.6,352.2
ule,2760,2,162.9,2719,42.1,487.4,365.5
ule,2760,3,363.1,1462,43.1,311.3,233.5
ule,2765,0,386.5,1965,48.1,400,300
ule,2765,1,257.3,2518,48.85,470.7,353
ule,2765,2,163.7,2728,42.1,489,366.8
ule,2765,3,363.9,1471,43.1,312.9,234.7
ule,2770,0,392,1966,48.1,401,300.8
ule,2770,1,263.1,2519,49.1,471.8,353.8
ule,2770,2,164.4,2737,42.23,490.7,368
ule,2770,3,364.8,1479,43.1,314.6,235.9
ule,2775,0,397.3,1967,47.73,402,301.5
ule,2775,1,268.8,2519,49.1,472.8,354.6
ule,2775,2,165.3,2746,42.23,492.3,369.2
ule,2775,3,365.6,1488,43.35,316.2,237.1
ule,2780,0,402.1,1969,47.35,403,302.3
ule,2780,1,274.6,2520,49.1,473.9,355.4
ule,2780,2,166.1,2755,42.23,493.9,370.4
ule,2780,3,367.1,1496,43.6,317.8,238.3
ule,2785,0,406.7,1971,47.35,404.2,303.1
ule,2785,1,280.3,2520,49.1,474.9,356.2
ule,2785,2,166.9,2764,42.23,495.5,371.6
ule,2785,3,368.6,1503,43.6,319.3,239.4
ule,2790,0,411.4,1973,47.35,405.3,304
ule,2790,1,286,2521,49.1,476,357
ule,2790,2,167.7,2772,42.23,497.1,372.8
ule,2790,3,370.2,1511,43.6,320.8,240.6
ule,2795,0,416,1975,46.98,406.3,304.7
ule,2795,1,291.7,2521,49.1,477,357.8
ule,2795,2,168.6,2781,42.48,498.7,374
ule,2795,3,371.6,1519,43.6,322.3,241.7
ule,2800,0,420,1978,46.6,407.4,305.5
ule,2800,1,297.1,2522,48.6,478,358.5
ule,2800,2,170.1,2789,42.85,500.3,375.2
ule,2800,3,373.4,1526,43.98,323.8,242.9
ule,2805,0,423.4,1982,46.23,408.6,306.4
ule,2805,1,301.9,2524,48.1,479.1,359.3
ule,2805,2,172.1,2795,43.23,501.8,376.3
ule,2805,3,375.8,1532,44.35,325.3,244
ule,2810,0,426.2,1987,45.98,409.8,307.3
ule,2810,1,306,2528,47.6,480.2,360.2
ule,2810,2,174.8,2801,43.1,503.2,377.4
ule,2810,3,378.8,1537,44.73,326.7,245
ule,2815,0,428.7,1992,45.98,411.1,308.3
ule,2815,1,309.8,2531,47.6,481.5,361.1
ule,2815,2,177.4,2807,43.1,504.6,378.4
ule,2815,3,382.3,1541,44.85,328,246
ule,2820,0,431.3,1997,46.35,412.4,309.3
ule,2820,1,313.6,2535,47.6,482.7,362
ule,2820,2,180,2813,43.1,506,379.5
ule,2820,3,385.7,1545,44.6,329.3,246.9
ule,2825,0,434.1,2002,46.35,413.7,310.3
ule,2825,1,317.4,2539,47.6,483.9,363
ule,2825,2,182.6,2819,43.1,507.4,380.5
ule,2825,3,389,1550,44.6,330.6,247.9
ule,2830,0,436.8,2007,46.35,415,311.2
ule,2830,1,321.2,2542,47.85,485.2,363.9
ule,2830,2,185.2,2824,43.1,508.8,381.6
ule,2830,3,392.3,1554,44.6,331.9,248.9
ule,2835,0,439.7,2011,46.73,416.3,312.2
ule,2835,1,325,2546,47.85,486.5,364.9
ule,2835,2,187.7,2830,42.85,510.1,382.6
ule,2835,3,395.6,1559,44.6,333.2,249.9
ule,2840,0,385.9,2015,47.1,408.1,306.1
ule,2840,1,329.1,2549,48.1,487.7,365.8
ule,2840,2,189.7,2837,42.48,511.6,383.7
ule,2840,3,398.6,1564,44.23,334.5,250.9
ule,2845,0,332.7,2018,47.48,399.8,299.8
ule,2845,1,333.9,2551,48.35,488.9,366.7
ule,2845,2,191,2845,42.1,513,384.8
ule,2845,3,401,1571,43.85,335.9,251.9
ule,2850,0,280.1,2020,47.73,391.4,293.5
ule,2850,1,339.2,2552,48.6,490,367.5
ule,2850,2,191.7,2854,42.1,514.6,385.9
ule,2850,3,402.7,1578,43.48,337.3,253
ule,2855,0,227.8,2022,48.1,383,287.2
ule,2855,1,344.8,2553,48.6,491,368.3
ule,2855,2,192.5,2861,42.1,516,387
ule,2855,3,403.9,1586,43.1,338.8,254.1
ule,2860,0,176.1,2023,48.1,374.5,280.9
ule,2860,1,350.5,2553,48.85,492.1,369.1
ule,2860,2,193.2,2868,42.1,517.2,387.9
ule,2860,3,404.6,1595,43.1,340.5,255.3
ule,2865,0,124.3,2024,48.1,366,274.5
ule,2865,1,356.2,2554,48.85,493.2,369.9
ule,2865,2,194,2874,42.1,518.4,388.8
ule,2865,3,405.3,1604,43.1,342.1,256.5
ule,2870,0,72.48,2025,48.1,357.5,268.1
ule,2870,1,361.9,2554,48.85,494.2,370.7
ule,2870,2,194.7,2880,42.1,519.4,389.6
ule,2870,3,406,1612,43.1,343.6,257.7
ule,2875,0,20.69,2025,48.1,349,261.8
ule,2875,1,367.6,2555,49.1,495.3,371.5
ule,2875,2,195.4,2885,42.1,520.4,390.3
ule,2875,3,406.8,1620,43.1,345,258.8
ule,2880,0,26.15,2026,48.1,350.1,262.6
ule,2880,1,373.3,2556,49.35,496.4,372.3
ule,2880,2,196.2,2889,42.1,521.2,390.9
ule,2880,3,407.4,1627,43.1,346.3,259.7
ule,2885,0,31.62,2027,48.1,351.2,263.4
ule,2885,1,379,2556,49.6,497.5,373.1
ule,2885,2,196.9,2893,42.1,522,391.5
ule,2885,3,408.1,1634,43.1,347.5,260.6
ule,2890,0,37.08,2028,48.1,352.2,264.2
ule,2890,1,384.7,2557,49.6,498.5,373.9
ule,2890,2,197.6,2897,42.1,522.7,392
ule,2890,3,408.8,1640,43.1,348.6,261.5
ule,2895,0,42.55,2029,48.1,353.3,265
ule,2895,1,390.4,2558,49.85,499.6,374.7
ule,2895,2,198.3,2900,42.1,523.5,392.6
ule,2895,3,409.5,1645,43.1,349.6,262.2
ule,2900,0,48.02,2030,48.1,354.3,265.8
ule,2900,1,396.1,2558,49.85,500.7,375.5
ule,2900,2,199,2904,42.1,524.3,393.2
ule,2900,3,410.2,1650,43.1,350.6,262.9
ule,2905,0,53.49,2031,48.1,355.4,266.6
ule,2905,1,401.7,2559,49.85,501.7,376.3
ule,2905,2,199.7,2909,42.1,525.1,393.8
ule,2905,3,410.9,1654,43.1,351.4,263.6
ule,2910,0,58.96,2032,48.1,356.5,267.4
ule,2910,1,407.4,2559,49.85,502.8,377.1
ule,2910,2,200.5,2913,42.1,525.9,394.4
ule,2910,3,411.6,1659,43.1,352.2,264.2
ule,2915,0,64.44,2033,48.1,357.5,268.2
ule,2915,1,413.1,2560,49.85,503.8,377.9
ule,2915,2,201.2,2917,42.1,526.7,395
ule,2915,3,412.3,1663,43.1,353.1,264.8
ule,2920,0,69.92,2034,48.1,358.6,269
ule,2920,1,418.8,2561,49.85,504.9,378.7
ule,2920,2,201.9,2921,42.1,527.5,395.6
