scheduler,timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
ule,190,1,61.29,219.9,44.48,54.28,40.71
ule,190,2,101.2,122.8,41.23,44.2,33.15
ule,190,3,99.8,94.97,44.1,39.81,29.86
ule,195,0,59.3,188.5,43.73,48.59,36.44
ule,195,1,62.55,228,44.48,55.83,41.88
ule,195,2,104.2,126.5,41.35,45.35,34.01
ule,195,3,103.2,96.59,44.48,40.72,30.54
ule,200,0,61.07,194.7,43.85,49.93,37.45
ule,200,1,63.74,236.1,44.6,57.4,43.05
ule,200,2,107,130.6,41.1,46.46,34.84
ule,200,3,106.8,97.45,44.48,41.46,31.1
ule,205,0,62.93,200.6,43.98,51.26,38.44
ule,205,1,65.04,243.7,44.73,58.92,44.19
ule,205,2,109.6,135.2,41.23,47.66,35.75
ule,205,3,110.4,98.27,44.6,42.22,31.66
ule,210,0,64.79,206.5,44.1,52.57,39.43
ule,210,1,66.33,251.4,44.85,60.44,45.33
ule,210,2,112.1,139.7,41.23,48.84,36.63
ule,210,3,114,99.08,44.6,42.95,32.21
ule,215,0,66.65,212.2,44.23,53.84,40.38
ule,215,1,67.63,259.2,44.85,61.94,46.45
ule,215,2,114.6,144.3,41.35,50.05,37.54
ule,215,3,117.6,99.9,44.6,43.69,32.77
ule,220,0,68.51,217.4,44.35,55.04,41.28
ule,220,1,68.93,266.3,44.98,63.37,47.53
ule,220,2,117.2,148.9,41.48,51.26,38.45
ule,220,3,121.2,100.7,44.6,44.43,33.32
ule,225,0,70.1,223,44.23,56.22,42.16
ule,225,1,70.22,273.2,45.1,64.76,48.57
ule,225,2,120.1,152.9,41.85,52.48,39.36
ule,225,3,124.9,101.6,44.73,45.2,33.9
ule,230,0,71.34,229.3,44.1,57.45,43.09
ule,230,1,71.52,280.2,45.23,66.16,49.62
ule,230,2,123.5,156,42.23,53.62,40.22
ule,230,3,128.7,102.4,44.98,46.01,34.51
ule,235,0,72.36,236,44.23,58.76,44.07
ule,235,1,72.66,287.5,45.1,67.54,50.65
ule,235,2,127.3,158.2,42.23,54.63,40.97
ule,235,3,132.5,103.2,44.98,46.79,35.09
ule,240,0,73.28,242.7,44.23,60.03,45.02
ule,240,1,73.53,295.3,45.1,69,51.75
ule,240,2,131.5,159.7,42.6,55.63,41.72
ule,240,3,136.4,104,45.1,47.59,35.69
ule,245,0,74.08,249.5,44.23,61.29,45.97
ule,245,1,74.29,303.5,45.23,70.5,52.87
ule,245,2,135.9,160.7,42.73,56.56,42.42
ule,245,3,140.3,104.9,45.23,48.4,36.3
ule,250,0,75.17,255.5,44.48,62.52,46.89
ule,250,1,75.12,311.3,45.35,71.95,53.97
ule,250,2,140.1,161.7,42.85,57.45,43.09
ule,250,3,143.8,106.5,44.98,49.21,36.91
ule,255,0,76.64,260.7,44.85,63.71,47.78
ule,255,1,76.27,318.3,45.6,73.36,55.02
ule,255,2,143.9,163.4,42.6,58.32,43.74
ule,255,3,146.9,109.1,44.6,50.09,37.57
ule,260,0,78.51,265.6,45.23,64.89,48.67
ule,260,1,77.91,324.8,45.85,74.75,56.07
ule,260,2,147.2,166.1,42.35,59.27,44.45
ule,260,3,149.5,112.6,44.35,51.08,38.31
ule,265,0,80.76,269.7,45.6,66.01,49.51
ule,265,1,80.01,330.5,46.1,76.09,57.07
ule,265,2,149.9,169.6,42.1,60.28,45.21
ule,265,3,151.8,117,44.1,52.15,39.11
ule,270,0,83.37,273,45.98,67.06,50.3
ule,270,1,82.57,335.1,46.35,77.34,58.01
ule,270,2,152.2,174,41.85,61.34,46
ule,270,3,153.6,122.3,43.73,53.27,39.95
ule,275,0,85.94,276.4,45.98,68.04,51.03
ule,275,1,85.61,338.8,46.6,78.51,58.88
ule,275,2,154.3,178.4,42.1,62.46,46.85
ule,275,3,155,128.6,43.6,54.54,40.9
ule,280,0,88.92,279.1,46.35,69.07,51.8
ule,280,1,89.05,341.5,46.98,79.59,59.7
ule,280,2,156,183.5,41.85,63.56,47.67
ule,280,3,156,135.9,43.35,55.88,41.91
ule,285,0,92.23,281.1,46.6,69.99,52.49
ule,285,1,92.62,343.8,46.98,80.57,60.43
ule,285,2,157.6,188.9,41.85,64.73,48.54
ule,285,3,156.7,144.1,42.98,57.28,42.96
ule,290,0,95.51,282.9,46.73,70.85,53.14
ule,290,1,96.08,346.3,46.98,81.55,61.16
ule,290,2,159.2,194.4,41.85,65.91,49.44
ule,290,3,157.3,152.5,42.98,58.8,44.1
ule,295,0,98.64,284.7,46.6,71.65,53.74
ule,295,1,99.2,349.2,46.73,82.52,61.89
ule,295,2,161.3,199.2,42.1,67.09,50.32
ule,295,3,158,161,43.1,60.35,45.26
ule,300,0,101.6,286.5,46.48,72.43,54.32
ule,300,1,101.8,352.9,46.6,83.54,62.66
ule,300,2,163.7,203,42.35,68.18,51.14
ule,300,3,158.7,169.5,43.1,61.87,46.4
ule,305,0,104.3,288.8,46.23,73.22,54.91
ule,305,1,104.1,356.9,46.6,84.6,63.45
ule,305,2,166.7,205.9,42.6,69.2,51.9
ule,305,3,159.3,178.2,43.1,63.44,47.58
ule,310,0,106.6,291.6,45.98,74.04,55.53
ule,310,1,106.2,361,46.6,85.63,64.22
ule,310,2,170.1,208,42.85,70.16,52.62
ule,310,3,160,187.1,43.1,65.04,48.78
ule,315,0,109,294.1,46.1,74.87,56.15
ule,315,1,108,365.4,46.48,86.65,64.99
ule,315,2,173.7,210,42.85,71.09,53.32
ule,315,3,160.7,196,43.1,66.64,49.98
ule,320,0,111,297.1,45.85,75.66,56.74
ule,320,1,109.6,370,46.35,87.67,65.75
ule,320,2,177.7,211.2,43.1,72,54
ule,320,3,161.4,204.9,43.1,68.24,51.18
ule,325,0,112.8,300.6,45.98,76.55,57.41
ule,325,1,111.5,374.1,46.6,88.69,66.52
ule,325,2,181.7,212.2,42.98,72.82,54.61
ule,325,3,162.1,213.8,43.1,69.83,52.37
ule,330,0,114.7,304,45.98,77.45,58.09
ule,330,1,113.7,377.3,46.85,89.64,67.23
ule,330,2,185.3,214,42.85,73.69,55.27
ule,330,3,162.8,222.3,43.1,71.36,53.52
ule,335,0,116.5,307.8,45.85,78.37,58.78
ule,335,1,116.2,379.7,47.1,90.5,67.88
ule,335,2,188.7,216.1,42.98,74.63,55.97
ule,335,3,163.4,230.7,43.1,72.88,54.66
ule,340,0,118.5,311.7,45.98,79.36,59.52
ule,340,1,119.2,381.4,47.35,91.31,68.49
ule,340,2,191.9,218.9,42.85,75.6,56.7
ule,340,3,164.1,239.2,43.1,74.4,55.8
ule,345,0,120.8,315.1,46.23,80.35,60.26
ule,345,1,122.4,382.7,47.35,92.07,69.05
ule,345,2,194.5,222.7,42.73,76.65,57.49
ule,345,3,164.8,247.5,43.1,75.89,56.92
ule,350,0,123.4,317.9,46.48,81.31,60.98
ule,350,1,125.8,384,47.35,92.85,69.64
ule,350,2,196.7,227.4,42.6,77.78,58.33
ule,350,3,165.4,255.7,43.1,77.37,58.03
ule,355,0,126.4,320.4,46.73,82.26,61.7
ule,355,1,129.5,384.9,47.6,93.67,70.25
ule,355,2,198.4,233.1,42.48,78.99,59.24
ule,355,3,166.1,263.9,43.1,78.84,59.13
ule,360,0,129.7,322.4,47.1,83.21,62.4
ule,360,1,133.5,385.6,47.73,94.48,70.86
ule,360,2,199.7,239.7,42.35,80.29,60.22
ule,360,3,166.7,272.1,43.1,80.32,60.24
ule,365,0,133.3,323.9,47.23,84.07,63.05
ule,365,1,137.7,386.3,47.6,95.27,71.45
ule,365,2,200.7,247.1,42.35,81.69,61.27
ule,365,3,167.4,280.4,43.1,81.81,61.36
ule,370,0,136.9,325.4,47.35,84.93,63.7
ule,370,1,142,387,47.6,96.11,72.08
ule,370,2,201.8,254.7,42.35,83.14,62.36
ule,370,3,168,289,43.1,83.35,62.51
ule,375,0,140.7,326.5,47.73,85.82,64.37
ule,375,1,146.6,387.7,47.73,96.99,72.75
ule,375,2,202.5,263.1,42.1,84.62,63.46
ule,375,3,168.7,297.6,43.1,84.9,63.68
ule,380,0,144.5,327.6,47.73,86.64,64.98
ule,380,1,150.7,389.2,47.48,97.91,73.43
ule,380,2,203.5,270.7,42.35,86.09,64.57
ule,380,3,169.4,306.1,43.1,86.42,64.82
ule,385,0,148.3,328.6,47.6,87.43,65.57
ule,385,1,154.5,391.8,47.35,98.93,74.2
ule,385,2,204.7,277.4,42.48,87.42,65.57
ule,385,3,170,314.3,43.1,87.91,65.93
ule,390,0,152,329.9,47.35,88.21,66.16
ule,390,1,157.7,395.4,47.23,100,75.04
ule,390,2,206.2,283.1,42.85,88.7,66.52
ule,390,3,170.8,322.4,43.35,89.41,67.06
ule,395,0,155.3,332,46.98,89.05,66.79
ule,395,1,160.5,399.9,46.98,101.2,75.92
ule,395,2,208.1,287.9,43.23,89.88,67.41
ule,395,3,172,329.4,43.73,90.86,68.14
ule,400,0,158.2,334.6,46.6,89.9,67.43
ule,400,1,162.7,405.5,46.73,102.5,76.87
ule,400,2,210.4,292,43.6,90.99,68.24
ule,400,3,173.8,335.5,44.1,92.23,69.17
ule,405,0,160.8,337.8,46.23,90.81,68.11
ule,405,1,164.5,412.1,46.6,103.9,77.9
ule,405,2,213,295.1,43.98,92.01,69.01
ule,405,3,176.1,340.6,44.48,93.52,70.14
ule,410,0,162.9,342,45.85,91.79,68.84
ule,410,1,165.8,419.6,46.35,105.3,78.97
ule,410,2,216.1,297.2,44.35,92.93,69.7
ule,410,3,178.8,344.6,44.85,94.71,71.03
ule,415,0,164.6,346.7,45.48,92.81,69.61
ule,415,1,166.5,428.2,46.1,106.8,80.1
ule,415,2,219.5,298.2,44.73,93.74,70.31
ule,415,3,182,347.7,45.23,95.82,71.87
ule,420,0,166,352.4,45.23,93.94,70.45
ule,420,1,167.2,436.7,46.1,108.3,81.25
ule,420,2,223.1,299.3,44.85,94.54,70.9
ule,420,3,185.8,349.9,45.6,96.88,72.66
ule,425,0,167,358.9,45.1,95.17,71.37
ule,425,1,167.9,445.1,46.1,109.9,82.39
ule,425,2,226.9,300.3,45.1,95.38,71.53
ule,425,3,190.1,351.3,45.98,97.9,73.42
ule,430,0,167.7,366,45.1,96.46,72.35
ule,430,1,168.7,453.2,46.35,111.4,83.53
ule,430,2,230.5,301.7,44.85,96.18,72.14
ule,430,3,194.7,352,45.98,98.79,74.1
ule,435,0,168.3,373,45.23,97.77,73.32
ule,435,1,169.8,460.3,46.6,112.8,84.59
ule,435,2,233.8,304.1,44.48,97.07,72.8
ule,435,3,199.3,352.8,45.73,99.64,74.73
ule,440,0,169.4,379.7,45.48,99.09,74.32
ule,440,1,171.3,466.5,47.1,114.1,85.61
ule,440,2,236.8,307.1,44.1,98,73.5
ule,440,3,203.4,354.5,45.48,100.6,75.42
ule,445,0,170.9,385.5,45.73,100.4,75.27
ule,445,1,173.1,471.7,47.6,115.4,86.56
ule,445,2,239.4,311,43.73,99.02,74.27
ule,445,3,207,357.2,45.1,101.5,76.15
ule,450,0,172.9,390.6,45.98,101.6,76.18
ule,450,1,175.4,476,48.1,116.6,87.44
ule,450,2,241.5,316,43.35,100.1,75.11
ule,450,3,210.1,360.8,44.85,102.6,76.96
ule,455,0,175.4,394.9,46.23,102.8,77.07
ule,455,1,178.1,479.3,48.35,117.6,88.21
ule,455,2,243.3,321.8,42.98,101.3,76.01
ule,455,3,212.7,365.3,44.6,103.8,77.83
ule,460,0,178.4,398.3,46.48,103.9,77.9
ule,460,1,181.2,481.7,48.85,118.6,88.96
ule,460,2,244.6,328.6,42.6,102.6,76.98
ule,460,3,214.8,370.9,44.35,105,78.76
ule,465,0,181.8,400.9,46.73,104.9,78.68
ule,465,1,184.7,483.2,49.35,119.5,89.65
ule,465,2,245.6,336.4,42.23,104,78.02
ule,465,3,216.4,377.4,44.1,106.3,79.73
ule,470,0,185.7,402.7,46.98,105.9,79.42
ule,470,1,188.5,484,49.6,120.4,90.27
ule,470,2,246.2,344.6,42.1,105.5,79.12
ule,470,3,217.4,384.8,43.98,107.7,80.78
ule,475,0,190,403.7,47.1,106.8,80.1
ule,475,1,192.5,484.8,49.85,121.2,90.89
ule,475,2,246.9,352.8,42.1,107,80.22
ule,475,3,218.1,393.2,43.98,109.2,81.9
ule,480,0,194.3,404.7,47.1,107.7,80.77
ule,480,1,196.5,485.5,49.85,122,91.48
ule,480,2,247.5,361.2,42.1,108.5,81.35
ule,480,3,218.7,401.5,43.85,110.7,83.01
ule,485,0,198.7,405.7,47.1,108.6,81.44
ule,485,1,200.5,486.3,49.85,122.8,92.07
ule,485,2,248.2,369.5,42.1,110,82.47
ule,485,3,219.4,409.8,43.98,112.2,84.15
ule,490,0,203.1,406.8,47.1,109.5,82.12
ule,490,1,204.5,487,49.85,123.5,92.66
ule,490,2,248.8,377.7,42.1,111.4,83.58
ule,490,3,220.1,418.1,43.98,113.7,85.27
ule,495,0,207.4,407.8,47.1,110.4,82.79
ule,495,1,208.5,487.7,50.1,124.4,93.28
ule,495,2,249.5,386,42.1,112.9,84.69
ule,495,3,220.7,426.4,43.98,115.2,86.39
ule,500,0,211.7,408.9,47.1,111.3,83.45
ule,500,1,212.4,488.6,49.6,125.1,93.82
ule,500,2,250.2,394.1,42.23,114.4,85.81
ule,500,3,221.4,434.6,43.98,116.7,87.5
ule,505,0,215.7,410.1,46.85,112.1,84.08
ule,505,1,215.9,490.3,49.1,125.9,94.41
ule,505,2,251.3,401.2,42.48,115.8,86.88
ule,505,3,222.1,442.9,44.23,118.2,88.65
ule,510,0,219.6,411.4,46.85,113,84.73
ule,510,1,219,493,48.73,126.8,95.09
ule,510,2,252.6,408.1,42.48,117.2,87.9
ule,510,3,223.1,450.1,44.48,119.6,89.72
ule,515,0,223.5,412.9,46.6,113.8,85.37
ule,515,1,221.8,496.5,48.35,127.8,95.82
ule,515,2,253.8,415,42.48,118.5,88.91
ule,515,3,224.4,456.4,44.6,120.9,90.69
ule,520,0,226.8,415.1,46.35,114.7,86.04
ule,520,1,224.5,500,47.98,128.8,96.56
ule,520,2,255.1,421.8,42.48,119.9,89.91
ule,520,3,226.1,461.8,44.98,122.1,91.61
ule,525,0,229.7,418.1,46.1,115.6,86.73
ule,525,1,227.2,503.5,47.73,129.7,97.31
ule,525,2,256.3,428.6,42.48,121.2,90.93
ule,525,3,228.1,466.3,45.1,123.2,92.44
ule,530,0,232.1,421.7,46.1,116.7,87.49
ule,530,1,229.7,507.1,47.23,130.7,98.01
ule,530,2,257.5,435.6,42.48,122.6,91.96
ule,530,3,230.5,469.8,45.23,124.3,93.2
ule,535,0,234.3,425.4,46.1,117.6,88.23
ule,535,1,231.8,511.6,46.73,131.7,98.76
ule,535,2,258.8,442.7,42.48,124,93
ule,535,3,233.4,472.4,45.35,125.2,93.9
ule,540,0,236.3,429.2,45.85,118.6,88.92
ule,540,1,233.5,516.9,46.73,132.8,99.63
ule,540,2,260.1,449.8,42.73,125.4,94.07
ule,540,3,236.8,474,45.6,126.1,94.55
ule,545,0,238.2,433.4,45.85,119.6,89.69
ule,545,1,235.2,522.2,46.73,134,100.5
ule,545,2,261.2,457.3,42.85,126.9,95.17
ule,545,3,240.6,474.8,45.6,126.8,95.12
ule,550,0,239.8,438.3,45.73,120.6,90.48
ule,550,1,236.9,527.6,46.6,135.2,101.4
ule,550,2,262.7,464.1,43.1,128.3,96.24
ule,550,3,244.5,475.7,45.35,127.6,95.7
ule,555,0,241.3,443.4,45.73,121.7,91.29
ule,555,1,238.6,533.3,46.6,136.4,102.3
ule,555,2,264.6,470,43.23,129.6,97.23
ule,555,3,248.3,477.2,45.48,128.5,96.37
ule,560,0,243,447.9,45.85,122.8,92.09
ule,560,1,239.9,540,46.48,137.7,103.3
ule,560,2,266.8,475.3,43.6,131,98.22
ule,560,3,252.2,478.9,45.23,129.4,97.04
ule,565,0,244.8,452.4,45.85,123.8,92.88
ule,565,1,241.1,546.9,46.35,139.1,104.3
ule,565,2,269.3,479.7,43.85,132.1,99.1
ule,565,3,255.6,481.7,45.1,130.4,97.8
ule,570,0,246.5,457,45.6,124.9,93.64
ule,570,1,242.6,553.6,46.6,140.5,105.4
ule,570,2,272.1,482.9,44.1,133.2,99.89
ule,570,3,258.6,485.4,44.98,131.5,98.63
ule,575,0,248.1,462.5,45.35,126,94.49
ule,575,1,244.6,559.7,46.6,141.8,106.4
ule,575,2,275.4,485.1,44.35,134.1,100.6
ule,575,3,261.2,490,45.1,132.7,99.53
ule,580,0,249.5,468.4,45.6,127.2,95.44
ule,580,1,246.5,565.7,46.6,143.1,107.4
ule,580,2,279,486.6,44.23,135,101.2
ule,580,3,263.6,494.8,44.85,133.9,100.4
ule,585,0,251.3,473.6,45.85,128.4,96.34
ule,585,1,248.5,571.7,46.6,144.5,108.3
ule,585,2,282.8,487.6,44.1,135.7,101.8
ule,585,3,265.5,500.6,44.6,135.1,101.3
ule,590,0,253.3,478,45.98,129.5,97.16
ule,590,1,250.4,577.3,46.6,145.7,109.3
ule,590,2,286.6,488.7,43.98,136.5,102.4
ule,590,3,267,507.2,44.6,136.5,102.3
ule,595,0,255.3,482.4,46.23,130.7,97.99
ule,595,1,252.3,582.5,46.48,146.9,110.2
ule,595,2,290.4,489.7,44.1,137.4,103
ule,595,3,268.3,514.1,44.35,137.8,103.3
ule,600,0,257.5,486.5,46.35,131.7,98.79
ule,600,1,254.3,587.5,46.48,148,111
ule,600,2,294.6,490.4,43.98,138.2,103.6
ule,600,3,269.2,521.7,44.35,139.2,104.4
ule,605,0,259.9,489.9,46.6,132.7,99.55
ule,605,1,255.9,593.1,46.35,149.2,111.9
ule,605,2,298.8,491.1,43.98,139,104.2
ule,605,3,270.2,529,44.35,140.6,105.4
ule,610,0,262.7,492.5,46.85,133.7,100.3
ule,610,1,257,599.4,46.1,150.4,112.8
ule,610,2,303.1,491.8,43.98,139.8,104.9
ule,610,3,271.2,536.3,44.35,142,106.5
ule,615,0,265.9,494.2,47.1,134.5,100.9
ule,615,1,257.7,606.5,46.1,151.7,113.8
ule,615,2,307.5,492.6,43.85,140.7,105.5
ule,615,3,272.1,543.8,44.1,143.3,107.5
ule,620,0,269.2,495.3,47.1,135.3,101.5
ule,620,1,258.3,613.5,46.1,153,114.7
ule,620,2,311.9,493.3,43.85,141.5,106.1
ule,620,3,272.8,551.8,44.1,144.8,108.6
ule,625,0,272.6,496.5,47.1,136,102
ule,625,1,259,620.5,46.1,154.3,115.7
ule,625,2,316.2,494.1,43.85,142.4,106.8
ule,625,3,273.4,559.9,44.1,146.2,109.7
ule,630,0,275.9,497.7,47.1,136.8,102.6
ule,630,1,259.6,627.5,46.1,155.5,116.7
ule,630,2,320.7,494.8,43.98,143.2,107.4
ule,630,3,274.1,568,44.1,147.7,110.8
ule,635,0,279.4,498.7,47.1,137.5,103.2
ule,635,1,260.2,634.6,46.1,156.8,117.6
ule,635,2,325.1,495.6,43.98,144.1,108.1
ule,635,3,274.8,576,44.1,149.2,111.9
ule,640,0,282.8,499.7,47.1,138.3,103.7
ule,640,1,260.9,641.8,46.1,158.1,118.6
ule,640,2,329.5,496.3,43.98,145,108.7
ule,640,3,275.5,584.1,44.1,150.6,113
ule,645,0,286.2,500.7,47.1,139,104.3
ule,645,1,261.5,648.9,46.1,159.4,119.6
ule,645,2,333.8,497.1,43.98,145.8,109.4
ule,645,3,276.2,592.1,44.1,152.1,114.1
ule,650,0,289.7,501.7,47.1,139.7,104.8
ule,650,1,262.1,656.1,46.1,160.7,120.5
ule,650,2,338.2,497.8,43.98,146.7,110
ule,650,3,276.8,600.2,44.1,153.5,115.1
ule,655,0,293.1,502.7,47.1,140.5,105.4
ule,655,1,262.7,663,46.6,162.1,121.5
ule,655,2,342.4,498.8,43.85,147.5,110.6
ule,655,3,277.5,608.3,43.98,155,116.2
ule,660,0,296.8,503.7,47.1,141.3,105.9
ule,660,1,263.9,669.2,47.1,163.4,122.5
ule,660,2,346.2,500.8,43.6,148.4,111.3
ule,660,3,278.2,616.4,43.98,156.4,117.3
ule,665,0,300.5,504.7,47.23,142.1,106.6
ule,665,1,265.4,674.5,47.6,164.6,123.4
ule,665,2,349.5,503.7,43.35,149.4,112.1
ule,665,3,278.9,624.5,43.85,157.9,118.4
ule,670,0,304.4,505.7,47.23,142.9,107.2
ule,670,1,267.5,679,48.1,165.8,124.3
ule,670,2,352.3,507.6,43.1,150.5,112.9
ule,670,3,279.6,632.7,43.73,159.3,119.5
ule,675,0,308.4,506.7,47.23,143.7,107.8
ule,675,1,270,682.7,48.6,166.9,125.2
ule,675,2,354.7,512.4,42.85,151.7,113.7
ule,675,3,280.2,640.9,43.6,160.8,120.6
ule,680,0,312.5,507.7,47.23,144.6,108.4
ule,680,1,273,685.6,49.1,167.9,126
ule,680,2,356.6,518.2,42.6,152.9,114.7
ule,680,3,280.9,649.1,43.6,162.3,121.7
ule,685,0,316.8,508.7,47.23,145.5,109.1
ule,685,1,276.4,687.6,49.6,168.9,126.7
ule,685,2,358.1,524.8,42.35,154.2,115.7
ule,685,3,281.6,657.4,43.6,163.8,122.8
ule,690,0,321.2,509.8,47.23,146.4,109.8
ule,690,1,280.3,688.9,50.1,169.9,127.4
ule,690,2,359.1,532.5,42.1,155.6,116.7
ule,690,3,282.3,665.7,43.6,165.3,124
ule,695,0,325.7,510.8,47.23,147.3,110.5
ule,695,1,284.6,689.6,50.1,170.7,128
ule,695,2,359.8,540.9,42.1,157.1,117.8
ule,695,3,283,674.1,43.73,166.8,125.1
