Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled
135,45,49,36,46,3645.6,3567.2,8662,8662,1536860,1536816,1536838,20050726,20047657,20049191.5,25094974,25087248,25091111,208.2,115,1.665,156.15,124.92,62.46,1.534893,15.409278,15.9595955
140,45,49,36,46,3567.2,3567.2,8662,8662,643946,643966,643956,3191081,3171417,3181249,3280539,3287477,3284008,208.2,115,1.665,156.15,124.92,62.46,0.8061655,3.568462,4.2876195
145,45,48,36,46,3567.2,3567.2,8662,8662,1101197,1101221,1101209,15815119,15837653,15826386,16920238,16917995,16919116.5,208.3,114.9,1.664,156.225,124.98,62.49,0.9934535,15.651483,15.399087
150,45,49,36,46,3567.2,3567.2,8662,8449,1544492,1544446,1544469,17578100,17577080,17577590,19979985,19972136,19976060.5,208.4,114.9,1.667,156.3,125.04,62.52,1.560652,15.048014,15.896908
155,45,49,36,46,3567.2,3567.2,8662,8662,1527670,1527716,1527693,16904823,16905689,16905256,17300053,17310973,17305513,208.6,115,1.666,156.45,125.16,62.58,1.54634,17.521412,20.6331475
160,45,49,36,46,3567.2,3567.2,8662,8449,1544208,1544208,1544208,16005474,16003610,16004542,15415311,15414505,15414908,208.4,115.1,1.664,156.3,125.04,62.52,1.542621,14.487379,16.774352
165,45,49,36,46,3567.2,3567.2,8662,8449,1555547,1555521,1555534,19175792,19178686,19177239,22791163,22786486,22788824.5,208,114.8,1.682,156,124.8,62.4,1.543684,14.3938635,16.3910905
170,45,49,36,46,3567.2,3645.6,8662,8662,1549525,1549551,1549538,14953765,14951939,14952852,14993750,14998511,14996130.5,208.1,115,1.7,156.075,124.86,62.43,1.540186,14.117284,16.050276
175,45,49,36,46,3567.2,3567.2,8662,8662,1530202,1530202,1530202,16255497,16257013,16256255,18894072,18894713,18894392.5,208.1,114.9,1.665,156.075,124.86,62.43,1.540147,15.9973715,16.126032
180,45,49,36,46,3567.2,3567.2,8662,8662,1544202,1544202,1544202,18133499,18131472,18132485.5,21796704,21800519,21798611.5,208.1,114.9,1.667,156.075,124.86,62.43,1.513286,15.780929,17.317432
185,45,49,36,46,3567.2,3567.2,8662,8449,1524048,1524048,1524048,15767486,15767784,15767635,15858422,15853607,15856014.5,208.3,115,1.666,156.225,124.98,62.49,1.572848,16.7535565,19.537609
190,45,49,36,46,3567.2,3567.2,8449,8662,274032,274026,274029,3717721,3694567,3706144,3921182,3923736,3922459,208.4,114.9,1.667,156.3,125.04,62.52,0.418255,5.2548835,6.421748
195,45,49,36,46,3567.2,3567.2,8662,8449,1500349,1500311,1500330,18716159,18741130,18728644.5,24219067,24209401,24214234,208.4,114.9,1.666,156.3,125.04,62.52,1.323721,14.429072,14.58573
200,45,49,36,46,3567.2,3567.2,8662,8449,1519964,1520008,1519986,15564438,15562649,15563543.5,15819206,15825664,15822435,208.5,115,1.666,156.375,125.1,62.55,1.566268,14.990657,15.5568575
205,45,49,36,46,3567.2,3567.2,8449,8662,1550026,1550026,1550026,16863493,16865419,16864456,18612260,18613095,18612677.5,208.6,115,1.666,156.45,125.16,62.58,1.542136,15.4050535,15.5667385
210,45,49,36,46,3567.2,3567.2,8875,8662,1554402,1554356,1554379,17894291,17891550,17892920.5,20313730,20305823,20309776.5,208.3,115.1,1.666,156.225,124.98,62.49,1.534014,15.2569355,17.048102
215,45,49,36,46,3567.2,3645.6,8662,8449,1543499,1543545,1543522,15419695,15421333,15420514,15749148,15760347,15754747.5,208.1,115,1.724,156.075,124.86,62.43,1.548919,16.712897,20.9352235
220,45,49,36,46,3645.6,3567.2,8662,8662,1536553,1536553,1536553,16714579,16716376,16715477.5,15953337,15950736,15952036.5,208.1,115,1.688,156.075,124.86,62.43,1.525353,15.1907155,16.004666
225,45,49,36,46,3567.2,3645.6,8662,8662,1545806,1545806,1545806,19343758,19343031,19343394.5,23370328,23377504,23373916,208.1,115,1.666,156.075,124.86,62.43,1.536008,15.1921475,15.853122
230,45,49,36,46,3567.2,3567.2,8662,8662,1530712,1530712,1530712,16541772,16539836,16540804,15595720,15587391,15591555.5,208.2,115,1.665,156.15,124.92,62.46,1.533225,15.42741,15.723936
235,45,49,36,46,3567.2,3567.2,8662,8449,1391330,1357491,1374410.5,11532434,11529595,11531014.5,14513796,14447105,14480450.5,208.2,114.9,1.665,156.15,124.92,62.46,1.534251,11.959805,12.797665
240,45,49,36,46,3567.2,3645.6,8449,8662,369858,403687,386772.5,8841142,8843408,8842275,11828541,11891455,11859998,208.3,115,1.666,156.225,124.98,62.49,0.230928,6.018787,6.852319
245,45,49,36,46,3645.6,3567.2,8662,8449,1528132,1528142,1528137,16387068,16387482,16387275,16758704,16767721,16763212.5,208.4,115,1.665,156.3,125.04,62.52,1.5489,16.6616175,20.9284605
250,45,49,36,46,3567.2,3645.6,8662,8662,1538664,1538664,1538664,15887934,15888380,15888157,16478380,16474073,16476226.5,208.5,115.1,1.665,156.375,125.1,62.55,1.547084,14.8533515,16.4645555
255,45,49,36,46,3645.6,3567.2,8662,8662,1552644,1552598,1552621,19381910,19383190,19382550,23051898,23043722,23047810,208.5,115.1,1.665,156.375,125.1,62.55,1.534865,15.2153095,16.969066
260,45,49,36,46,3645.6,3567.2,8662,8662,1543486,1543532,1543509,15552823,15551398,15552110.5,14253293,14264288,14258790.5,208.1,115,1.665,156.075,124.86,62.43,1.530463,15.338782,16.407145
265,45,49,36,46,3567.2,3645.6,8449,8662,1564411,1564411,1564411,16076057,16077863,16076960,18031085,18027680,18029382.5,208,115,1.716,156,124.8,62.4,1.523982,15.5062745,16.433552
270,46,49,36,46,3567.2,3567.2,8662,8662,1556003,1556003,1556003,16204314,16202451,16203382.5,17659149,17662629,17660889,208.1,115,1.668,156.075,124.86,62.43,1.541575,15.4312625,16.016644
275,47,49,36,46,3567.2,3567.2,8662,8449,1550823,1550823,1550823,15296826,15295787,15296306.5,14178070,14178420,14178245,208.2,114.9,1.666,156.15,124.92,62.46,1.551693,18.501884,21.10731
280,46,49,36,46,3567.2,3645.6,8662,8662,1535209,1535209,1535209,16979173,16982471,16980822,16411463,16408427,16409945,208.3,115,1.665,156.225,124.98,62.49,1.522963,15.4875735,16.260164
285,47,49,36,46,3645.6,3645.6,8662,8662,931482,931502,931492,13067392,13035414,13051403,17565600,17570985,17568292.5,208.3,114.9,1.667,156.225,124.98,62.49,1.2214945,9.5623675,10.4485655
290,48,49,36,46,3567.2,3645.6,8662,8662,834284,834264,834274,8327144,8357151,8342147.5,7507276,7510459,7508867.5,219.1,114.9,1.792,164.325,131.46,65.73,0.5409605,8.059072,8.6514885
295,47,49,36,46,3645.6,3567.2,8662,8662,1532254,1532254,1532254,16829860,16832291,16831075.5,18924023,18915317,18919670,222.8,114.9,1.785,167.1,133.68,66.84,1.606409,17.640753,18.399827
300,48,49,36,46,3567.2,3567.2,8662,8662,3748200,3748200,3748200,63736996,63731110,63734053,76027577,76023864,76025720.5,223.5,114.9,1.792,167.625,134.1,67.05,3.822302,109.256487,116.0832335
305,48,49,36,46,3567.2,3567.2,8662,8662,1525450,1525450,1525450,39100927,39124144,39112535.5,50895630,50900577,50898103.5,223.9,114.9,1.783,167.925,134.34,67.17,9.0936825,353.852253,379.397298
310,48,49,37,46,3567.2,3567.2,8875,8662,1537056,1537056,1537056,36380880,36362765,36371822.5,45763995,45754857,45759426,223.5,114.9,1.8,167.625,134.1,67.05,1.5487725,256.892571,329.085036
315,47,50,37,46,3567.2,3645.6,8662,8875,1528891,1528891,1528891,42536852,42537456,42537154,59232690,59243290,59237990,223.6,114.9,1.855,167.7,134.16,67.08,1.527844,123.803923,170.582595
320,48,49,37,46,3567.2,3567.2,8662,8662,1528113,1528113,1528113,37387745,37382307,37385026,48364855,48358837,48361846,223.8,115,1.794,167.85,134.28,67.14,1.534742,138.4959335,188.946722
325,48,49,37,46,3567.2,3567.2,8662,8662,1551476,1551476,1551476,54162427,54164012,54163219.5,78399322,78407335,78403328.5,223.8,115,1.786,167.85,134.28,67.14,1.543005,103.539441,145.2323495
330,49,49,37,46,3567.2,3567.2,8662,8662,1548125,1548125,1548125,37946708,37928870,37937789,51288496,51289237,51288866.5,223.9,115,1.794,167.925,134.34,67.17,1.559704,110.68035,155.852962
335,49,49,37,47,3567.2,3645.6,8662,8662,683003,685006,684004.5,24218200,24226713,24222456.5,35130124,35196239,35163181.5,224.1,115,1.786,168.075,134.46,67.23,0.868345,115.806631,164.13396
340,48,49,37,46,3567.2,3645.6,8662,8449,1097280,1095277,1096278.5,40396977,40406487,40401732,53308818,53228290,53268554,224.2,115,1.793,168.15,134.52,67.26,0.892014,88.1982965,126.2194465
345,49,50,37,46,3645.6,3567.2,8662,8662,1568546,1568546,1568546,46401912,46394683,46398297.5,65655890,65657838,65656864,224.3,114.9,1.787,168.225,134.58,67.29,1.526402,112.4212625,158.3676165
350,48,50,37,46,3567.2,3567.2,8662,8662,1533326,1533326,1533326,42645448,42652634,42649041,56541324,56541121,56541222.5,224.4,115,1.793,168.3,134.64,67.32,1.563745,151.015724,207.1122895
355,49,49,37,46,3567.2,3567.2,8662,8449,1527024,1527024,1527024,42105459,42107819,42106639,57079159,57075691,57077425,224.7,114.9,1.786,168.525,134.82,67.41,1.541724,118.057536,171.6975865
360,49,49,37,46,3567.2,3645.6,8662,8662,1550079,1550079,1550079,43103152,43101447,43102299.5,58971956,58975836,58973896,224,115,1.799,168,134.4,67.2,1.528182,111.277519,166.2957785
365,48,50,37,46,3567.2,3645.6,8662,8662,1534958,1534958,1534958,35493044,35492884,35492964,46041152,46037152,46039152,224,114.9,1.87,168,134.4,67.2,1.528639,102.539641,145.682641
370,49,49,37,46,3567.2,3567.2,8662,8662,1564347,1564347,1564347,33261487,33279607,33270547,43686692,43696693,43691692.5,224.1,115,1.794,168.075,134.46,67.23,1.553193,194.204435,273.3727785
375,49,50,37,46,3567.2,3567.2,8449,8662,1534562,1534562,1534562,44950234,44932589,44941411.5,59712419,59707739,59710079,224.2,114.8,1.79,168.15,134.52,67.26,1.540429,111.361665,163.030685
380,49,49,37,46,3567.2,3567.2,8662,8662,1529235,1529235,1529235,39575860,39570598,39573229,50835118,50838513,50836815.5,224.4,115,1.795,168.3,134.64,67.32,1.513892,118.207619,169.8260525
385,49,49,37,47,3567.2,3567.2,8875,8449,237547,237573,237560,34411090,32471446,33441268,49779334,49787318,49783326,224.4,115.1,1.789,168.3,134.64,67.32,0.3888645,97.3053795,143.1098085
390,49,50,37,47,3567.2,3645.6,8662,8662,1525013,1524973,1524993,34551175,36479597,35515386,50591771,50581026,50586398.5,224.5,115,1.795,168.375,134.7,67.35,1.4177615,153.3390555,218.5113545
395,49,49,37,46,3567.2,3645.6,8875,8449,1550046,1550060,1550053,35747857,35764526,35756191.5,46004914,46020809,46012861.5,224.6,115,1.789,168.45,134.76,67.38,1.553632,136.2977225,193.702963
400,49,50,37,47,3645.6,3567.2,8662,8662,1539637,1539637,1539637,34608223,34607423,34607823,44423229,44422765,44422997,224.7,115,1.796,168.525,134.82,67.41,1.527271,126.0341575,177.0296925
405,49,49,37,46,3567.2,3567.2,8662,8662,1546656,1546656,1546656,43078440,43075539,43076989.5,60015117,60003532,60009324.5,224.5,115,1.79,168.375,134.7,67.35,1.547613,175.522198,257.855483
410,49,50,37,47,3567.2,3645.6,8449,8662,1551778,1551778,1551778,41936662,41924185,41930423.5,54653569,54654974,54654271.5,224.1,115,1.823,168.075,134.46,67.23,1.516481,141.4813905,203.7418345
415,49,50,37,46,3567.2,3567.2,8662,8662,1518451,1518451,1518451,37775722,37789788,37782755,51550433,51541570,51546001.5,224.2,115,1.821,168.15,134.52,67.26,1.536593,125.4625365,180.2768315
420,49,50,37,47,3567.2,3645.6,8662,8449,1548418,1548418,1548418,39706723,39723618,39715170.5,55167232,55180580,55173906,224.2,114.8,1.797,168.15,134.52,67.26,1.559628,143.3507055,220.1089935
425,49,49,37,46,3567.2,3567.2,8662,8662,1530119,1530119,1530119,39125728,39108816,39117272,50019292,50006196,50012744,224.4,114.9,1.792,168.3,134.64,67.32,1.55041,111.344044,165.309761
430,50,49,37,47,3567.2,3567.2,8662,8662,1324148,1324098,1324123,32612283,32576198,32594240.5,43769651,43773718,43771684.5,224.4,115.1,1.795,168.3,134.64,67.32,1.335706,123.152933,188.2762765
435,50,49,37,47,3567.2,3645.6,8662,8449,429448,429498,429473,31965067,32003248,31984157.5,46406776,46404506,46405641,224.5,114.9,1.794,168.375,134.7,67.35,0.430703,126.6200035,188.7424705
440,50,49,37,47,3567.2,3567.2,8662,8662,1536908,1536908,1536908,38787540,38787493,38787516.5,50240836,50236118,50238477,224.6,115,1.795,168.45,134.76,67.38,1.520328,128.307914,185.2384785
445,49,50,37,47,3645.6,3567.2,8662,8662,1543863,1543863,1543863,39163490,39160571,39162030.5,53963436,53964712,53964074,224.7,114.9,1.793,168.525,134.82,67.41,1.541804,114.554659,165.9969385
450,49,50,37,47,3567.2,3567.2,8662,8449,1542195,1542195,1542195,40668348,40670432,40669390,57500355,57508246,57504300.5,224.8,115,1.796,168.6,134.88,67.44,1.551066,156.0428545,226.0431205
455,50,49,38,47,3567.2,3567.2,8662,8449,1526750,1526750,1526750,39676965,39677870,39677417.5,52027678,52019855,52023766.5,224.4,115,1.793,168.3,134.64,67.32,1.528038,117.0366395,166.0984065
460,49,50,37,47,3645.6,3567.2,8662,8662,1538227,1538227,1538227,36250250,36254670,36252460,45921797,45924428,45923112.5,224.3,114.9,1.883,168.225,134.58,67.29,1.543496,146.208187,211.9363335
465,50,50,38,47,3567.2,3645.6,8662,8662,1551909,1551909,1551909,39116649,39110634,39113641.5,54954565,54955259,54954912,224.3,114.9,1.805,168.225,134.58,67.29,1.533436,160.825091,237.7021545
470,49,50,37,47,3567.2,3567.2,8662,8662,1549855,1549855,1549855,35642480,35628902,35635691,46304105,46312386,46308245.5,224.4,115,1.796,168.3,134.64,67.32,1.554742,133.8490745,193.0833995
475,49,50,38,46,3567.2,3567.2,8662,8662,1534598,1534598,1534598,41600490,41624641,41612565.5,59035823,59018596,59027209.5,224.4,115.1,1.792,168.3,134.64,67.32,1.530934,130.741812,187.560738
480,50,50,38,47,3567.2,3645.6,8875,8449,924135,925972,925053.5,31181812,31159206,31170509,44325244,44493601,44409422.5,224.6,115,1.794,168.45,134.76,67.38,0.85425,114.6834665,170.656587
485,50,50,38,47,3567.2,3567.2,8875,8662,859477,857640,858558.5,29352007,29351009,29351508,40512719,40351946,40432332.5,224.7,115,1.794,168.525,134.82,67.41,0.892972,154.121836,243.149606
490,49,50,38,47,3567.2,3567.2,8662,8662,1544896,1544896,1544896,40413309,40428317,40420813,53170047,53167386,53168716.5,224.8,114.9,1.795,168.6,134.88,67.44,1.524661,135.858461,208.057347
495,49,50,38,47,3645.6,3645.6,8662,8662,1537625,1537625,1537625,46560072,46561097,46560584.5,64461475,64476143,64468809,224.8,114.9,1.796,168.6,134.88,67.44,1.517135,107.0186505,154.2095005
500,50,50,38,47,3567.2,3567.2,8662,8662,1516059,1516059,1516059,42177788,42189107,42183447.5,54995568,54973800,54984684,224.8,115.1,1.795,168.6,134.88,67.44,1.559441,148.1770595,187.4333835
505,50,50,38,47,3567.2,3567.2,8449,8662,1548782,1548782,1548782,34788104,34773944,34781024,48448790,48478648,48463719,224.3,115,1.795,168.225,134.58,67.29,1.531641,128.866189,169.6704165
510,50,50,38,47,3567.2,3645.6,8449,8662,1526052,1526052,1526052,36870403,36871101,36870752,47871627,47855155,47863391,224.4,115,1.843,168.3,134.64,67.32,1.547047,111.2668565,177.8503045
515,50,49,38,47,3567.2,3567.2,8662,8662,1517340,1517305,1517322.5,35843833,35844594,35844213.5,45307963,45301588,45304775.5,224.5,115,1.796,168.375,134.7,67.35,1.554519,103.4743335,143.8249055
520,50,50,38,47,3567.2,3567.2,8662,8449,1528568,1528603,1528585.5,38885785,38875603,38880694,51863528,51873641,51868584.5,223.6,115.1,1.795,167.7,134.16,67.08,1.562659,125.848533,173.669461
525,49,50,38,47,3567.2,3567.2,8662,8662,1532927,1532927,1532927,55906048,55912087,55909067.5,79298620,79300904,79299762,224.1,115,1.796,168.075,134.46,67.23,1.52801,89.8558175,139.9207505
530,50,49,38,47,3567.2,3567.2,8662,8662,703311,703308,703309.5,24869090,24918747,24893918.5,36611738,36611980,36611859,223.6,115,1.797,167.7,134.16,67.08,0.476267,197.2194205,287.8075275
535,49,50,38,47,3567.2,3567.2,8662,8875,1060692,1060695,1060693.5,38841290,38797179,38819234.5,55353508,55342609,55348058.5,224.2,115,1.798,168.15,134.52,67.26,1.305609,205.6819025,297.1402035
540,49,50,38,47,3567.2,3567.2,8662,8662,1531433,1531433,1531433,53842008,53839757,53840882.5,75749661,75758458,75754059.5,224.5,115,1.796,168.375,134.7,67.35,1.551641,195.808189,289.1529505
545,50,50,38,47,3567.2,3645.6,8662,8449,1546294,1546294,1546294,46546219,46544184,46545201.5,61901266,61908248,61904757,224.8,115,1.798,168.6,134.88,67.44,1.520367,201.4333685,293.119029
550,50,50,38,47,3567.2,3567.2,8662,8662,1516839,1516839,1516839,38252671,38261495,38257083,49192643,49188596,49190619.5,224.9,115,1.798,168.675,134.94,67.47,1.527958,303.444224,407.8334535
555,50,50,38,47,3567.2,3567.2,8662,8449,1566463,1566463,1566463,46983124,46976590,46979857,65855140,65847816,65851478,224.4,115.1,1.802,168.3,134.64,67.32,1.547652,319.0731655,428.5069065
560,50,50,38,47,3567.2,3567.2,8662,8662,1557987,1557987,1557987,34970782,34957916,34964349,47059851,47078033,47068942,224.4,115,1.867,168.3,134.64,67.32,1.544403,237.610536,328.359449
565,50,50,38,47,3567.2,3567.2,8662,8662,1533558,1533558,1533558,40300762,40295851,40298306.5,56365136,56351924,56358530,224.4,115.1,1.799,168.3,134.64,67.32,1.542642,395.154657,526.706569
570,50,50,38,47,3567.2,3567.2,8662,8662,1550910,1550910,1550910,37039596,37054922,37047259,48146093,48144848,48145470.5,224.5,115.1,1.794,168.375,134.7,67.35,1.548982,302.565204,430.9577075
575,49,50,38,47,3567.2,3645.6,8662,8449,1518744,1518744,1518744,42116505,42119253,42117879,52463093,52473247,52468170,224.6,115,1.8,168.45,134.76,67.38,1.391205,198.6320265,322.6281375
580,50,50,38,47,3567.2,3645.6,8662,8662,300595,300589,300592,27181260,27137503,27159381.5,39864046,39856287,39860166.5,224.7,115,1.795,168.525,134.82,67.41,0.387201,106.018632,165.3708475
585,50,49,38,47,3567.2,3567.2,8662,8662,1468849,1468855,1468852,38813497,38857400,38835448.5,53725611,53715907,53720759,224.7,115,1.796,168.525,134.82,67.41,1.531853,317.5989905,443.5711585
590,50,49,38,47,3567.2,3567.2,8449,8662,1549309,1549309,1549309,50620508,50618988,50619748,71123753,71123838,71123795.5,224.8,114.9,1.796,168.6,134.88,67.44,1.538866,211.9087455,308.4499315
595,50,50,38,47,3567.2,3645.6,8662,8662,1557086,1557086,1557086,39867477,39860883,39864180,57153551,57154871,57154211,224.8,115,1.796,168.6,134.88,67.44,1.52222,297.0806805,411.403261
600,50,50,38,47,3567.2,3645.6,8662,8662,1532094,1532094,1532094,52185106,52202516,52193811,73312715,73324324,73318519.5,224.6,115,1.796,168.45,134.76,67.38,1.542466,244.151998,340.577509
605,50,49,38,47,3645.6,3567.2,8662,8662,1531323,1531311,1531317,32906800,32896491,32901645.5,41480577,41465197,41472887,224.4,115.2,1.805,168.3,134.64,67.32,1.543506,237.758715,340.044466
610,50,50,38,47,3645.6,3645.6,8662,8662,1528198,1528210,1528204,34664070,34664332,34664201,43380185,43398367,43389276,224.5,115.1,1.842,168.375,134.7,67.35,1.553963,195.809107,283.2346565
615,50,50,38,47,3567.2,3567.2,8662,8662,1557625,1557625,1557625,51247764,51267618,51257691,74202392,74200406,74201399,224.5,115.1,1.797,168.375,134.7,67.35,1.53896,239.974108,344.291429
620,49,50,38,47,3567.2,3567.2,8875,8662,1559354,1559354,1559354,50124921,50104531,50114726,70498109,70487709,70492909,224.5,115.1,1.792,168.375,134.7,67.35,1.511926,220.18659,305.6433515
625,49,50,38,47,3567.2,3645.6,8662,8662,1392992,1393020,1393006,45194921,44922147,45058534,67016997,67027733,67022365,224.5,115.1,1.795,168.375,134.7,67.35,0.857658,242.491913,342.8911485
630,50,50,38,47,3567.2,3567.2,8875,8662,361692,361664,361678,29194877,29468191,29331534,40907920,40902814,40905367,224.6,115,1.794,168.45,134.76,67.38,0.927723,111.063008,162.7267155
635,50,50,38,47,3567.2,3567.2,8662,8662,1561942,1561942,1561942,36567169,36565444,36566306.5,48681470,48676174,48678822,224.8,115.1,1.795,168.6,134.88,67.44,1.534541,334.0343325,479.4236435
640,50,49,38,47,3567.2,3567.2,8662,8662,1552985,1552985,1552985,43350425,43352859,43351642,56716382,56713291,56714836.5,224.9,115.1,1.792,168.675,134.94,67.47,1.532777,285.1840335,417.7589695
645,50,50,38,47,3567.2,3645.6,8662,8662,1556802,1556802,1556802,48369126,48364471,48366798.5,68503728,68508168,68505948,225,115.1,1.796,168.75,135,67.5,1.521526,212.382319,317.009443
650,50,50,38,47,3567.2,3567.2,8449,8662,1548111,1548111,1548111,44382580,44383075,44382827.5,59436894,59440701,59438797.5,224.7,115.1,1.792,168.525,134.82,67.41,1.538783,275.1475335,405.154193
655,50,50,38,47,3567.2,3645.6,8662,8662,1543642,1543642,1543642,43187126,43206500,43196813,61354123,61353779,61353951,224.4,115.1,1.843,168.3,134.64,67.32,1.554654,228.806418,335.1261865
