 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43371452 30823708 36 995 0 0 0 0  8 -0  1 -0  0  748  663  276  1  1 98
 0 0 0 43329860 30754432 109 3308 0 0 0 0 0 0  1  0  0  805 1865  346  0  5 95
 0 0 0 43331832 30755856 106 3144 0 0 0 0 0 0  0  0  0  790 1731  321  0  5 95
 0 0 0 43333872 30757664 110 3122 0 0 0 0 0 0  0  0  0  915 1677  312  0  2 97
 0 0 0 43333616 30757892 114 3195 0 0 0 0 0 0  2  0  0  771 1717  329  0  4 96
 0 0 0 43333624 30758168 96 3036 0 0 0 0 0  0  0  0  0  761 1685  327  0  4 96
 0 0 0 43333492 30758104 119 3198 0 0 0 0 0 0  0  0  0  844 1717  312  0  4 96
 0 0 0 43333276 30758016 97 3036 0 0 0 0 0  0  2  0  0  800 1636  335  0  6 94
 0 0 0 43333488 30758108 105 3119 0 0 0 0 0 0  0  0  0  724 1679  314  0  5 95
 0 0 0 43333128 30757984 89 2462 0 0 0 0 0  0  0  0  0  702 1443  292  0  6 94
 0 0 0 43333344 30758008 132 3820 0 0 0 0 0 0  2  0  0  792 1944  365  0  5 95
 0 0 0 43333328 30758008 108 3120 0 0 0 0 0 0  0  0  0  786 1680  315  0  5 95
 0 0 0 43333192 30757968 99 3042 0 0 0 0 0  0  0  0  0  701 1637  310  0  6 94
 0 0 0 43333208 30757948 105 3117 0 0 0 0 0 0  2  0  0  721 1676  335  0  6 94
 0 0 0 43333388 30757996 117 3198 0 0 0 0 0 0  0  0  0  753 1737  314  0  4 96
 0 0 0 43333300 30758004 99 3043 0 0 0 0 0  0  0  0  0  771 1626  311  0  5 95
 0 0 0 43333292 30757972 114 3196 0 0 0 0 0 0  2  0  0  840 1746  330  0  6 94
 0 0 0 43333328 30757936 96 3036 0 0 0 0 0  0  0  0  0  743 1655  349  0  5 95
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43333500 30758072 110 3125 0 0 0 0 0 0  0  0  0  717 1676  310  0  4 96
 0 0 0 43333336 30757956 105 3120 0 0 0 0 0 0  2  0  0  773 1708  332  0  5 95
 0 0 0 43333076 30757816 115 3199 0 0 0 0 0 0  0  0  0  725 1709  314  0  5 95
 0 0 0 43333588 30757948 105 3118 0 0 0 0 0 0  0  0  0  762 1694  311  0  3 97
 0 0 0 43333344 30757884 105 3120 0 0 0 0 0 0  2  0  0  752 1702  328  0  4 96
 0 0 0 43333796 30758024 97 3087 0 0 0 0 0  0  0  0  0  937 1606  298  0  1 98
 0 0 0 43333432 30757876 110 3124 0 0 0 0 0 0  0  0  0  756 1678  303  0  3 97
 0 0 0 43333076 30757740 114 3195 0 0 0 0 0 0  2  0  0  784 1714  334  0  5 95
 0 0 0 43333212 30757820 108 3123 0 0 0 0 0 0  0  0  0  754 1677  315  0  4 96
 0 0 0 43333300 30757824 107 3120 0 0 0 0 0 0  0  0  0  766 1678  310  0  4 96
 0 0 0 43333120 30757776 105 3125 0 0 0 0 0 0  2  0  0  896 1691  328  0  6 94
 0 0 0 43332952 30757688 98 3046 0 0 0 0 0  0  0  0  0  780 1679  334  0  6 94
 0 0 0 43333396 30757828 114 3202 0 0 0 0 0 0  0  0  0  750 1721  313  0  3 97
 0 0 0 43258252 30682704 219 4474 0 0 0 0 0 0  4  0  0  784 15797 350  6  6 88
 0 0 0 43124496 30548480 97 3047 0 0 0 0 0  0  0  0  0  809 1813  310  6  5 89
 0 0 0 43120832 30544632 111 3124 0 0 0 0 0 0  0  0  0  837 1885  316  6  3 91
 0 0 0 43117152 30541160 129 3213 0 0 0 0 0 0  3  0  0  802 1946  355  6  4 90
 0 0 0 43114332 30538164 109 3127 0 0 0 0 0 0  0  0  0  798 1859  313  6  3 91
 0 0 0 43110896 30534948 108 3124 0 0 0 0 0 0  0  0  0  828 1918  313  6  4 89
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43107740 30531924 112 3051 0 0 0 0 0 0  2  0  0  851 1824  339  6  5 89
 0 0 0 43104568 30528696 106 3123 0 0 0 0 0 0  0  0  0  771 1852  308  6  5 89
 0 0 0 43100256 30524300 120 3205 0 0 0 0 0 0  0  0  0  840 1920  314  6  4 89
 0 0 0 43094080 30518576 112 3059 0 0 0 0 0 0  2  0  0 1023 1832  333  6  6 88
 0 0 0 43090476 30514632 108 3123 0 0 0 0 0 0  0  0  0  844 1928  334  6  6 88
 0 0 0 43087308 30511316 106 3124 0 0 0 0 0 0  0  0  0  836 1884  318  6  4 89
 0 0 0 43084204 30508388 120 3136 0 0 0 0 0 0  2  0  0  793 1866  337  6  4 89
 0 0 0 43082072 30506000 106 3126 0 0 0 0 0 0  0  0  0  849 1858  317  6  4 90
 0 0 0 43079136 30502996 120 3202 0 0 0 0 0 0  0  0  0  813 1937  317  6  3 90
 0 0 0 43075464 30499804 112 3057 0 0 0 0 0 0  3  0  0  846 1802  342  6  5 89
 1 0 0 43072288 30496316 106 3121 0 0 0 0 0 0  0  0  0  865 1875  312  6  4 89
 0 0 0 43069788 30493824 111 3124 0 0 0 0 0 0  0  0  0  838 1875  314  6  5 89
 0 0 0 43067352 30491636 120 3134 0 0 0 0 0 0  2  0  0  843 1868  343  6  5 89
 0 0 0 43063812 30487904 106 3126 0 0 0 0 0 0  0  0  0  835 1903  330  6  5 89
 0 0 0 43061060 30485420 111 3173 0 0 0 0 0 0  0  0  0  821 1907  333  6  6 87
 0 0 0 43058312 30482180 112 3057 0 0 0 0 0 0  2  0  0  930 1842  355  6  4 90
 0 0 0 43052600 30476728 106 3124 0 0 0 0 0 0  0  0  0  866 1935  336  6  5 89
 0 0 0 43049748 30473676 111 3127 0 0 0 0 0 0  0  0  0  826 1880  315  6  4 90
 0 0 0 43047052 30471392 120 3135 0 0 0 0 0 0  2  0  0  839 1885  336  6  5 89
 kthr      memory            page            disk          faults      cpu
