time,offcore_req,l2_cache_miss,offcore_req_scaled,l2_cache_miss_scaled,Temp0,Temp1,Temp2,Ambient_Temp0,Temp3,Ambient_Temp1,Ambient_Temp2,Planar_Temp,Temp4,Temp5,Temp6,FAN_MOD_1A_RPM,FAN_MOD_2A_RPM,FAN_MOD_3A_RPM,FAN_MOD_4A_RPM,FAN_MOD_5A_RPM,FAN_MOD_6A_RPM,FAN_MOD_1B_RPM,FAN_MOD_2B_RPM,FAN_MOD_3B_RPM,FAN_MOD_4B_RPM,FAN_MOD_5B_RPM,FAN_MOD_6B_RPM,Watts,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_kbytes,disk_write_kbytes
240,14317264,10363501,0.14317264,0.10363501,57,61,37,29,35,26,15,37,28,28,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1375,1113.6,835.2,41.76,41.76,0,0
250,26169534,18605327,0.26169534,0.18605327,58,58,37,29,35,26,15,37,27,29,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1491,1114.4,835.8,41.79,41.79,0,0
260,21069140,15135660,0.2106914,0.1513566,58,58,37,29,35,26,15,37,27,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1526,1103.2,827.4,41.37,41.37,0,24.1
270,12291034,8808980,0.12291034,0.0880898,57,60,37,29,35,26,15,37,27,29,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1524,1111.2,833.4,41.67,41.67,0,0
280,21903456,15965218,0.21903456,0.15965218,58,58,37,29,35,27,15,37,27,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1478,1095.2,821.4,41.07,41.07,0,0
290,14070897,11042965,0.14070897,0.11042965,58,57,37,29,35,26,15,37,27,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1478,1098.4,823.8,41.19,41.19,0,25.3
300,21042645,14483098,0.21042645,0.14483098,58,57,37,29,35,26,15,37,27,30,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1390,1105.6,829.2,41.46,41.46,0,0
310,85897181,54951562,0.85897181,0.54951562,53,61,37,29,35,26,15,37,28,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1742,1099.2,824.4,41.22,41.22,0,0
320,153875999,111941684,1.53875999,1.11941684,56,53,37,29,35,26,15,37,28,29,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1679,1291.2,968.4,48.42,48.42,155.6,295.4
330,153475262,111707253,1.53475262,1.11707253,57,52,37,29,35,26,15,37,27,30,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1572,1290.4,967.8,48.39,48.39,0,0
340,172666008,124036167,1.72666008,1.24036167,58,51,37,29,35,26,15,37,27,30,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1583,1295.2,971.4,48.57,48.57,0,0
350,164446853,118889780,1.64446853,1.1888978,58,51,37,29,35,26,15,37,27,30,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1759,1363.2,1022.4,51.12,51.12,0,535.1
360,165392634,120716016,1.65392634,1.20716016,58,51,37,29,35,26,15,37,27,30,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1727,1364.8,1023.6,51.18,51.18,0,0
370,154879145,112206511,1.54879145,1.12206511,58,50,37,29,35,26,15,37,27,31,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1696,1304,978,48.9,48.9,0,0
380,148878144,108648716,1.48878144,1.08648716,57,50,37,29,35,26,15,37,27,31,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1585,1305.6,979.2,48.96,48.96,0,68.2
390,140151272,100362467,1.40151272,1.00362467,57,50,37,29,36,27,15,37,28,31,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1573,1322.4,991.8,49.59,49.59,0,0
400,167245292,121747882,1.67245292,1.21747882,58,49,37,29,35,26,15,37,27,31,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1672,1304.8,978.6,48.93,48.93,0,0
410,157299130,114165433,1.5729913,1.14165433,58,49,37,29,35,26,15,37,28,31,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1562,1304.8,978.6,48.93,48.93,0,55.6
420,147581411,107060384,1.47581411,1.07060384,57,49,38,29,35,26,15,37,28,31,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1581,1322.4,991.8,49.59,49.59,0,0
430,153432849,111520637,1.53432849,1.11520637,57,49,38,29,35,26,15,37,28,31,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1568,1299.2,974.4,48.72,48.72,0,0
440,144848690,105056853,1.4484869,1.05056853,57,48,38,29,36,27,15,38,28,31,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1589,1346.4,1009.8,50.49,50.49,0,56.7
450,162247482,117867197,1.62247482,1.17867197,57,48,38,29,35,26,15,38,28,32,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1568,1351.2,1013.4,50.67,50.67,0,0
460,151667610,110080594,1.5166761,1.10080594,57,48,38,29,35,26,15,38,28,32,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1657,1344.8,1008.6,50.43,50.43,0,0
470,144264611,104195280,1.44264611,1.0419528,58,47,38,29,35,26,15,38,27,32,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1583,1404,1053,52.65,52.65,0,62.1
480,149883231,108333138,1.49883231,1.08333138,58,47,38,29,35,27,15,38,27,32,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1569,1334.4,1000.8,50.04,50.04,0,0
490,158820024,115691811,1.58820024,1.15691811,58,46,38,29,36,26,15,38,27,32,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1571,1284.8,963.6,48.18,48.18,0,0
500,158722458,115195351,1.58722458,1.15195351,58,47,38,29,36,26,15,38,27,32,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1575,1268.8,951.6,47.58,47.58,0,72
510,174619075,127025222,1.74619075,1.27025222,58,47,38,29,35,27,15,38,27,32,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1568,1278.4,958.8,47.94,47.94,0,0
520,150464458,109174413,1.50464458,1.09174413,58,46,38,29,35,26,15,38,27,32,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1661,1285.6,964.2,48.21,48.21,0,0
530,146659451,106871982,1.46659451,1.06871982,58,47,37,29,36,26,15,38,27,32,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1572,1300.8,975.6,48.78,48.78,0,72.4
540,165107160,119666024,1.6510716,1.19666024,58,46,38,29,36,26,15,38,27,32,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1578,1289.6,967.2,48.36,48.36,0,0
550,166769947,121009961,1.66769947,1.21009961,58,46,38,29,36,26,15,38,27,32,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1584,1336.8,1002.6,50.13,50.13,0,0
560,140267368,102347401,1.40267368,1.02347401,58,46,38,29,35,27,15,38,27,32,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1637,1290.4,967.8,48.39,48.39,0,59.9
570,163160363,117325295,1.63160363,1.17325295,58,46,38,29,35,26,15,38,27,32,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1589,1296,972,48.6,48.6,0,0
580,154217581,111345240,1.54217581,1.1134524,58,46,38,29,36,26,15,38,27,32,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1560,1296,972,48.6,48.6,0,0
590,148242793,106614809,1.48242793,1.06614809,58,46,38,29,36,26,15,38,27,32,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1580,1320,990,49.5,49.5,0,60.3
600,128768729,84350776,1.28768729,0.84350776,58,46,38,29,36,26,15,38,27,32,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1573,1306.4,979.8,48.99,48.99,0,0
610,123201272,85559353,1.23201272,0.85559353,58,45,38,29,35,27,15,38,27,32,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1596,1296,972,48.6,48.6,0,0
620,149376302,96304625,1.49376302,0.96304625,58,46,38,29,36,26,15,38,27,33,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1597,1298.4,973.8,48.69,48.69,0,88.6
630,147730408,95618023,1.47730408,0.95618023,54,46,38,29,36,27,15,38,27,33,45,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1771,1306.4,979.8,48.99,48.99,0,0
640,131497015,89694149,1.31497015,0.89694149,57,45,38,29,36,26,15,38,28,33,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1625,1486.4,1114.8,55.74,55.74,0,0
650,117747472,75396055,1.17747472,0.75396055,58,46,38,29,36,26,15,38,27,33,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1634,1299.2,974.4,48.72,48.72,0,118.2
660,138282620,93691330,1.3828262,0.9369133,58,44,38,29,36,27,15,38,27,33,45,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1594,1307.2,980.4,49.02,49.02,0,0
670,151144196,98552324,1.51144196,0.98552324,53,46,38,29,36,26,15,38,28,33,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1790,1409.6,1057.2,52.86,52.86,0,0
680,108815367,69270671,1.08815367,0.69270671,58,44,38,29,36,26,15,38,27,33,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1591,1297.6,973.2,48.66,48.66,0,49.1
690,146369448,100418077,1.46369448,1.00418077,58,44,38,29,36,26,15,38,27,33,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1613,1300.8,975.6,48.78,48.78,0,0
700,126097240,77032557,1.2609724,0.77032557,54,45,38,29,35,26,15,38,27,33,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1921,1342.4,1006.8,50.34,50.34,0,0
710,18306921,10771924,0.18306921,0.10771924,57,45,38,29,36,26,15,38,27,33,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1617,1292.8,969.6,48.48,48.48,0,53.3
720,221137731,144469081,2.21137731,1.44469081,52,54,38,29,36,26,15,38,28,32,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1660,1411.2,1058.4,52.92,52.92,0,0
730,10423724,6274180,0.10423724,0.0627418,47,55,38,29,36,27,15,38,28,32,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1638,1346.4,1009.8,50.49,50.49,0,0
740,182128554,68215187,1.82128554,0.68215187,50,55,38,29,36,26,15,38,28,32,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1826,1346.4,1009.8,50.49,50.49,0,76.6
750,9526241,6069498,0.09526241,0.06069498,49,55,38,29,36,26,15,38,29,32,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1654,1427.2,1070.4,53.52,53.52,0,0
760,217243952,82181616,2.17243952,0.82181616,49,56,38,29,36,27,15,38,29,32,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1663,1412,1059,52.95,52.95,0,0
770,182398354,74215721,1.82398354,0.74215721,48,56,38,29,36,26,15,38,29,32,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1668,1127.2,845.4,42.27,42.27,0,48.6
780,17359219,11870972,0.17359219,0.11870972,49,56,38,29,36,26,15,38,29,31,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1722,1256,942,47.1,47.1,0,0
790,193661443,74142380,1.93661443,0.7414238,45,56,38,29,36,27,15,38,29,32,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1674,1263.2,947.4,47.37,47.37,0,0
800,204441206,74864671,2.04441206,0.74864671,49,57,38,29,36,26,15,38,30,31,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1690,1279.2,959.4,47.97,47.97,0,48.8
810,11724839,7576716,0.11724839,0.07576716,47,57,38,29,36,27,15,38,30,31,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1688,1332.8,999.6,49.98,49.98,0,0
820,4507760,3367337,0.0450776,0.03367337,47,54,38,29,36,27,15,38,30,31,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1836,1328,996,49.8,49.8,0,0
830,189156120,73243820,1.8915612,0.7324382,47,57,38,29,36,27,15,38,30,31,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1673,1400.8,1050.6,52.53,52.53,0,61.9
840,9496069,7008403,0.09496069,0.07008403,47,57,38,29,36,27,15,38,30,31,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1693,1333.6,1000.2,50.01,50.01,0,0
850,16578420,11456963,0.1657842,0.11456963,49,58,38,29,36,27,15,38,30,31,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1373,1314.4,985.8,49.29,49.29,0,0
860,99483051,72854665,0.99483051,0.72854665,46,58,38,30,36,26,15,38,30,30,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1916,1316.8,987.6,49.38,49.38,0,53.6
870,105446062,77164767,1.05446062,0.77164767,46,58,38,29,36,27,15,38,30,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1703,1284.8,963.6,48.18,48.18,0,0
880,24107472,17536863,0.24107472,0.17536863,46,58,38,30,36,27,15,38,30,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1656,1279.2,959.4,47.97,47.97,0,0
890,114063187,84327819,1.14063187,0.84327819,46,55,38,30,36,27,15,38,30,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1625,1358.4,1018.8,50.94,50.94,0,298
900,98214116,72498790,0.98214116,0.7249879,45,58,38,30,36,26,15,38,30,30,44,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1691,1305.6,979.2,48.96,48.96,0,0
910,25104324,18207202,0.25104324,0.18207202,46,56,38,30,36,27,15,38,30,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1630,1383.2,1037.4,51.87,51.87,0,0
920,113588442,83712269,1.13588442,0.83712269,46,59,38,30,36,27,15,38,30,30,44,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1674,1472,1104,55.2,55.2,0,63.6
930,117857348,86885798,1.17857348,0.86885798,46,59,38,30,36,27,15,38,30,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1685,1319.2,989.4,49.47,49.47,0,0
940,113521642,83834286,1.13521642,0.83834286,46,57,38,30,36,27,15,38,30,30,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1778,1280,960,48,48,0,0
950,106183385,78143318,1.06183385,0.78143318,46,56,38,30,36,27,14,38,30,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1625,1264.8,948.6,47.43,47.43,0,76.7
960,131353807,96545751,1.31353807,0.96545751,46,56,38,30,36,27,14,38,31,30,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1764,1285.6,964.2,48.21,48.21,0,0
970,96298151,70521165,0.96298151,0.70521165,45,59,38,30,36,27,14,38,31,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1685,1386.4,1039.8,51.99,51.99,0,0
980,111527752,80846316,1.11527752,0.80846316,44,59,38,30,36,27,14,38,31,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1628,1280,960,48,48,0,77.3
990,105458668,77367418,1.05458668,0.77367418,44,58,38,30,36,27,14,38,31,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1804,1284.8,963.6,48.18,48.18,0,0
1000,118325986,86492352,1.18325986,0.86492352,42,59,38,30,36,27,14,38,31,30,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1625,1296,972,48.6,48.6,0,0
1010,110370643,81142039,1.10370643,0.81142039,44,59,38,30,36,27,14,39,31,30,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1697,1280.8,960.6,48.03,48.03,0,78
1020,104574624,76865955,1.04574624,0.76865955,43,59,38,30,36,27,14,39,31,30,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1665,1315.2,986.4,49.32,49.32,0,0
1030,115684396,84727133,1.15684396,0.84727133,46,59,38,30,36,27,14,39,31,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1661,1386.4,1039.8,51.99,51.99,0,0
1040,105852932,78361663,1.05852932,0.78361663,44,60,38,30,36,27,14,39,31,30,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1636,1291.2,968.4,48.42,48.42,0,65.5
1050,100080128,73207975,1.00080128,0.73207975,44,57,38,30,36,27,14,39,31,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1637,1289.6,967.2,48.36,48.36,0,0
1060,103206427,76242547,1.03206427,0.76242547,44,59,38,30,36,27,14,39,31,30,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1722,1389.6,1042.2,52.11,52.11,0,0
1070,109648619,80672276,1.09648619,0.80672276,44,58,38,30,36,27,14,39,31,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1803,1295.2,971.4,48.57,48.57,0,78.6
1080,51969436,29596979,0.51969436,0.29596979,43,60,38,30,36,27,14,39,31,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1732,1294.4,970.8,48.54,48.54,0,0
1090,84680968,55147049,0.84680968,0.55147049,50,49,38,30,36,27,14,39,31,30,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1691,1513.6,1135.2,56.76,56.76,0,0
1100,77755963,51319546,0.77755963,0.51319546,47,50,38,30,36,27,14,39,30,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1811,1295.2,971.4,48.57,48.57,0,94
1110,76894182,50577743,0.76894182,0.50577743,51,49,38,30,36,27,14,39,30,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1602,1295.2,971.4,48.57,48.57,0,0
1120,85344162,57120797,0.85344162,0.57120797,52,48,38,30,36,27,14,39,30,31,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1580,1296.8,972.6,48.63,48.63,0,0
1130,94982596,62595269,0.94982596,0.62595269,51,48,38,30,36,27,14,39,30,31,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1715,1295.2,971.4,48.57,48.57,0,53.9
1140,95802139,61114338,0.95802139,0.61114338,52,48,38,30,36,27,14,39,29,31,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1696,1294.4,970.8,48.54,48.54,0,0
1150,195336240,113304656,1.9533624,1.13304656,52,49,38,30,36,27,14,39,30,31,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1657,1291.2,968.4,48.42,48.42,0,0
1160,17923952,13571191,0.17923952,0.13571191,47,58,38,30,36,27,14,39,30,31,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1733,1289.6,967.2,48.36,48.36,0,65.9
1170,79670762,45250994,0.79670762,0.45250994,47,58,38,30,36,27,14,39,30,30,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1633,1297.6,973.2,48.66,48.66,0,0
1180,88648204,51043177,0.88648204,0.51043177,46,58,38,30,36,27,14,39,30,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1597,1292.8,969.6,48.48,48.48,0,0
1190,73760906,40019965,0.73760906,0.40019965,46,58,38,30,36,27,14,39,30,30,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1608,1304,978,48.9,48.9,0,67.5
1200,20954760,14732769,0.2095476,0.14732769,44,58,38,30,36,27,14,39,30,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1688,1288,966,48.3,48.3,0,0
1210,89597610,51963568,0.8959761,0.51963568,46,56,38,30,36,27,14,39,30,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1677,1269.6,952.2,47.61,47.61,0,0
1220,88214796,49796089,0.88214796,0.49796089,45,56,38,30,36,27,14,39,30,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1652,1278.4,958.8,47.94,47.94,0,59.1
1230,79025475,44843430,0.79025475,0.4484343,45,59,38,30,36,27,14,39,31,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1613,1086.4,814.8,40.74,40.74,0,0
1240,73672308,40386801,0.73672308,0.40386801,44,59,38,30,36,27,14,39,31,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1702,1204,903,45.15,45.15,0,0
1250,21183489,14242769,0.21183489,0.14242769,44,59,38,30,36,27,14,39,31,30,43,4440,4320,4440,4440,4440,4560,3120,3120,3120,3000,3120,3000,1611,1100,825,41.25,41.25,0,66.7
1260,21881454,15525266,0.21881454,0.15525266,50,58,38,30,36,27,14,39,30,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1388,1189.6,892.2,44.61,44.61,0,0
1270,16046812,10958274,0.16046812,0.10958274,51,56,38,30,36,27,14,39,30,30,43,4440,4320,4440,4560,4440,4560,3120,3120,3120,3000,3120,3000,1384,1101.6,826.2,41.31,41.31,0,0
