 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8565212 5412352 5 174 0  0  0  0  0  0  0  0  0  372  149   95  1  0 99
 0 0 0 7701140 4537500 135 4002 0 0 0 0  0  0  0  0  0  429 2580  250  1  9 90
 0 0 0 7700748 4537304 124 3630 0 0 0 0  0  0  0  0  0  381 2189  251  1  9 91
 0 0 0 7701060 4537556 130 3629 0 0 0 0  0  2  0  0  0  415 2163  281  1  9 91
 0 0 0 7701188 4537456 0  0  0  0  0  0  0  0  0  0  0  376  701   95  0  0 100
 0 0 0 7700948 4537368 122 3620 0 0 0 0  0  0  0  0  0  384 2183  245  1  9 91
 0 0 0 7700744 4537316 123 3651 0 0 0 0  0  0  0  0  0  379 2179  240  1  9 91
 0 0 0 7700820 4537404 105 3172 0 0 0 0  0  0  0  0  0  390 2014  218  1  8 91
 0 0 0 7701164 4537492 18 457 0 0  0  0  0  0  0  0  0  383  892  111  0  0 99
 0 0 0 7700924 4537408 128 3651 0 0 0 0  0  2  0  0  0  442 2172  276  1  9 91
 0 0 0 7700720 4537328 128 3643 0 0 0 0  0  0  0  0  0  392 2215  247  1  9 91
 0 0 0 7700964 4537432 93 2693 0 0 0  0  0  0  0  0  0  388 1862  204  0  8 91
 0 0 0 7701164 4537436 30 932 0 0  0  0  0  0  0  0  0  365 1120  174  0  1 99
 0 0 0 7700924 4537348 123 3634 0 0 0 0  0  0  0  0  0  388 2213  245  1  9 91
 0 0 0 7700720 4537300 124 3626 0 0 0 0  0  0  0  0  0  381 2219  246  1  9 91
 0 0 0 7700960 4537480 88 2242 0 0 0  0  0  2  0  0  0  407 1683  226  0  8 92
 0 0 0 7701144 4537416 42 1387 0 0 0  0  0  0  0  0  0  373 1170  154  0  1 99
 0 0 0 7700904 4537328 123 3634 0 0 0 0  0  0  0  0  0  385 2156  244  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7700700 4537272 123 3633 0 0 0 0  0  0  0  0  0  382 2166  244  1  9 91
 0 0 0 7700876 4537352 69 1792 0 0 0  0  0  0  0  0  0  378 1511  158  0  8 92
 0 0 0 7701120 4537440 54 1851 0 0 0  0  0  0  0  0  0  389 1338  175  0  1 99
 0 0 0 7701112 4537476 128 3637 0 0 0 0  0  3  0  0  0  453 2159  287  1  9 91
 0 0 0 7700672 4537280 128 3641 0 0 0 0  0  0  0  0  0  382 2186  245  1  9 91
 0 0 0 7700668 4537244 57 1353 0 0 0  0  0  0  0  0  0  376 1355  142  0  7 92
 0 0 0 7701116 4537388 66 2290 0 0 0  0  0  0  0  0  0  380 1494  189  0  2 98
 0 0 0 7701120 4537428 123 3641 0 0 0 0  0  0  0  0  0  390 2193  246  1  9 91
 0 0 0 7700672 4537252 124 3643 0 0 0 0  0  0  0  0  0  383 2213  251  1  9 91
 0 0 0 7700668 4537308 64 1353 0 0 0  0  0  2  0  0  0  398 1352  181  0  7 92
 0 0 0 7701116 4537388 66 2295 0 0 0  0  0  0  0  0  0  364 1543  197  0  2 98
 0 0 0 7701128 4537444 123 3644 0 0 0 0  0  0  0  0  0  383 2194  243  1  9 91
 0 0 0 7700848 4537284 123 3647 0 0 0 0  0  0  0  0  0  384 2188  244  1  9 91
 0 0 0 7700644 4537228 57 1350 0 0 0  0  0  0  0  0  0  389 1388  141  0  7 93
 0 0 0 7701088 4537408 66 2294 0 0 0  0  0  0  0  0  0  382 1546  192  0  2 98
