Time CPU_0_Temp CPU_1_Temp Ambient_Temp0 Ambient_Temp1 Blower_Fan_0 Blower_Fan_1 Axial_Fan_0 Axial_Fan_1
0 41 47 33 44 3645.600 3645.600 9656 9656
5 41 47 33 44 3645.600 3567.200 9656 9656
10 41 47 33 44 3645.600 3645.600 9656 9656
15 41 47 33 44 3645.600 3567.200 9656 9656
20 41 47 33 44 3645.600 3567.200 9656 9656
25 41 48 32 44 3645.600 3645.600 9656 9372
30 41 47 33 44 3645.600 3645.600 9656 9656
35 41 47 33 44 3645.600 3567.200 9656 9656
40 41 47 32 44 3645.600 3645.600 9656 9656
45 41 47 33 44 3567.200 3645.600 9656 9372
50 41 48 33 44 3645.600 3567.200 9656 9656
55 41 47 33 44 3645.600 3645.600 9656 9656
60 41 47 33 44 3724 3645.600 9656 9656
65 41 47 33 44 3645.600 3645.600 9372 9656
70 41 47 33 44 6468 6468 9159 9372
75 41 46 32 44 3645.600 3645.600 9656 9656
80 40 47 32 44 3645.600 3567.200 9656 9656
85 41 46 32 44 3645.600 3645.600 9656 9656
90 40 47 33 44 3645.600 3645.600 9656 9656
95 40 47 32 44 3645.600 3567.200 9656 9656
100 41 46 32 44 3645.600 3645.600 9656 9656
105 41 47 32 44 3645.600 3645.600 9656 9656
110 41 47 32 43 3645.600 3645.600 9656 9372
115 41 47 32 44 3645.600 3645.600 9656 9656
120 41 47 32 44 3645.600 3645.600 9656 9656
125 41 47 32 44 3645.600 3645.600 9656 9656
130 41 47 32 44 3645.600 3567.200 9656 9656
135 41 47 32 44 3567.200 3567.200 9656 9656
140 41 47 32 43 3645.600 3645.600 9656 9656
145 41 47 32 44 3645.600 3645.600 9656 9656
150 41 47 32 44 3645.600 3567.200 9656 9656
155 41 47 32 44 3645.600 3645.600 9656 9656
160 41 47 32 43 3724 3645.600 9656 9656
165 41 47 32 43 3645.600 3567.200 9656 9372
170 41 47 32 44 3645.600 3645.600 9656 9656
175 41 47 32 44 3645.600 3645.600 9656 9372
180 41 47 32 44 3645.600 3567.200 9656 9656
185 41 47 32 44 3724 3567.200 9656 9656
190 41 47 32 44 3645.600 3645.600 9656 9656
195 41 47 32 44 3567.200 3567.200 9372 9656
200 41 47 32 44 3645.600 3645.600 9656 9656
205 41 47 32 44 3645.600 3567.200 9656 9656
210 41 47 32 44 3645.600 3645.600 9372 9656
215 41 47 32 44 3567.200 3645.600 9656 9656
220 41 47 32 43 3645.600 3645.600 9656 9656
225 41 47 32 44 3645.600 3567.200 9656 9656
230 41 47 32 44 3645.600 3567.200 9656 9656
235 41 48 32 44 3645.600 3645.600 9656 9656
240 41 47 32 43 3645.600 3567.200 9656 9656
245 41 47 32 44 3645.600 3567.200 9656 9372
250 41 47 32 44 3645.600 3645.600 9372 9656
255 41 47 32 44 3645.600 3645.600 9656 9656
260 41 48 32 44 3645.600 3567.200 9656 9656
265 42 47 32 44 3645.600 3567.200 9656 9656
270 42 49 32 44 3645.600 3567.200 9656 9656
275 42 49 32 44 3645.600 3567.200 9656 9656
280 42 49 32 44 3645.600 3567.200 9656 9656
285 42 49 32 44 3645.600 3645.600 9656 9656
290 42 49 32 44 3645.600 3645.600 9656 9656
295 42 50 33 44 3645.600 3645.600 9656 9656
300 43 50 33 44 3645.600 3645.600 9656 9656
305 43 50 33 45 3645.600 3645.600 9372 9656
310 43 50 33 45 3645.600 3645.600 9372 9656
315 43 50 33 45 3645.600 3567.200 9656 9656
320 43 51 33 45 3645.600 3567.200 9656 9656
325 43 51 33 45 3645.600 3567.200 9656 9656
330 43 51 33 45 3645.600 3645.600 9656 9372
335 43 51 33 45 3645.600 3645.600 9656 9372
340 43 51 33 45 3645.600 3567.200 9656 9372
345 43 51 33 45 3645.600 3645.600 9372 9656
350 43 51 33 46 3645.600 3567.200 9940 9656
355 43 51 33 46 3567.200 3645.600 9656 9656
360 44 51 33 46 3567.200 3645.600 9372 9656
365 43 51 33 46 3567.200 3567.200 9656 9656
370 43 52 33 46 3645.600 3567.200 9372 9656
375 43 52 33 46 3567.200 3645.600 9656 9656
380 43 52 33 46 3645.600 3567.200 9656 9656
385 43 52 33 46 3645.600 3645.600 9656 9656
390 43 52 33 46 3645.600 3645.600 9656 9372
395 43 52 33 46 3645.600 3645.600 9656 9656
400 43 52 33 46 3645.600 3645.600 9656 9656
405 44 52 33 47 3645.600 3645.600 9656 9656
410 43 52 33 46 3645.600 3645.600 9656 9656
415 43 52 33 46 3567.200 3567.200 9656 9656
420 43 52 34 46 3645.600 3645.600 9656 9656
425 44 52 33 47 3645.600 3645.600 9656 9656
430 43 52 34 47 3645.600 3645.600 9656 9656
435 43 52 34 47 3645.600 3567.200 9656 9656
440 43 52 34 47 3645.600 3567.200 9656 9656
445 44 52 34 47 3645.600 3645.600 9372 9372
450 43 53 34 47 3567.200 3645.600 9656 9656
455 43 53 34 47 3645.600 3645.600 9656 9656
460 44 53 34 47 3645.600 3567.200 9372 9656
465 44 52 34 47 3645.600 3567.200 9372 9656
470 43 53 34 47 3645.600 3645.600 9656 9656
475 43 53 34 47 3645.600 3567.200 9656 9656
480 43 53 34 47 3645.600 3645.600 9372 9656
485 44 53 34 47 3724 3567.200 9656 9656
490 44 53 34 47 3645.600 3567.200 9656 9656
495 44 52 34 47 3645.600 3567.200 9656 9656
500 44 52 34 47 3645.600 3645.600 9372 9656
505 44 53 34 47 3645.600 3645.600 9656 9656
510 44 53 34 47 3645.600 3567.200 9656 9656
515 44 52 34 47 3645.600 3567.200 9656 9656
520 44 53 34 48 3645.600 3567.200 9656 9656
525 44 52 34 47 3567.200 3645.600 9656 9656
530 44 53 34 48 3567.200 3567.200 9656 9656
535 44 53 34 47 3645.600 3567.200 9656 9656
540 44 53 34 48 3645.600 3567.200 9372 9656
545 44 53 34 47 3645.600 3645.600 9656 9656
550 43 53 34 48 3645.600 3645.600 9372 9656
555 44 53 34 48 3567.200 3645.600 9656 9372
560 44 53 34 48 3567.200 3645.600 9372 9656
565 43 53 34 48 3645.600 3645.600 9372 9656
570 44 53 34 48 3645.600 3645.600 9656 9656
575 44 52 34 48 3645.600 3567.200 9372 9656
580 44 53 34 48 3645.600 3567.200 9656 9656
585 44 53 34 48 3645.600 3645.600 9656 9656
590 44 53 34 48 3645.600 3567.200 9656 9656
595 44 53 34 48 3724 3645.600 9656 9656
600 43 53 34 48 3645.600 3645.600 9656 9656
605 44 53 34 48 3724 3645.600 9656 9372
610 44 53 34 48 3645.600 3645.600 9656 9656
615 44 53 34 48 3645.600 3567.200 9656 9372
620 44 53 34 48 3645.600 3567.200 9656 9656
625 44 53 34 48 3645.600 3567.200 9372 9656
630 44 53 34 48 3645.600 3645.600 9656 9656
635 44 53 34 48 3567.200 3645.600 9656 9656
640 44 53 34 48 3645.600 3645.600 9656 9656
645 44 53 34 48 3645.600 3645.600 9656 9372
650 44 53 34 48 3645.600 3567.200 9372 9656
655 44 53 34 48 3645.600 3567.200 9656 9656
660 44 53 34 48 3645.600 3645.600 9656 9656
