Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	25	29	24	17	20	3150	7650	5325	7500	5400	7650	5325	8025	5250
5	28	30	24	17	20	3150	7650	5325	7500	5325	7650	5325	7950	5325
10	25	29	24	17	20	3150	7650	5325	7425	5400	7650	5325	8025	5250
15	27	30	24	17	20	3150	7575	5325	7500	5400	7575	5250	8025	5250
20	28	30	24	17	20	3150	7650	5325	7500	5400	7650	5250	8025	5250
25	26	29	24	17	20	3150	7575	5325	7500	5400	7575	5250	8025	5325
30	27	30	24	17	20	3150	7650	5325	7500	5400	7650	5250	8025	5250
35	26	32	24	17	20	3150	7650	5250	7500	5400	7650	5325	8025	5250
40	26	30	24	17	20	3150	7575	5325	7500	5400	7575	5250	8025	5325
45	26	30	24	17	20	3150	7650	5325	7425	5400	7650	5250	8025	5325
50	28	30	24	17	20	3150	7650	5325	7500	5400	7650	5250	8025	5325
55	29	30	24	17	20	3150	7650	5325	7500	5400	7650	5325	8025	5325
60	26	30	24	17	20	3150	7575	5250	7500	5400	7575	5325	8025	5250
65	27	32	24	17	20	3150	7650	5325	7500	5400	7650	5250	7950	5325
70	29	31	24	17	20	3150	7575	5325	7500	5400	7575	5325	8025	5250
75	26	30	24	17	20	3150	7575	5250	7500	5400	7575	5325	8025	5325
80	28	31	24	18	20	3150	7575	5250	7500	5400	7575	5325	8025	5250
85	29	31	24	18	20	3150	7650	5325	7500	5400	7650	5325	7950	5325
90	27	30	24	18	20	3150	7650	5325	7500	5400	7650	5250	8025	5325
95	28	31	24	18	20	3150	7650	5250	7500	5400	7650	5325	8025	5325
100	29	31	24	18	20	3150	7575	5250	7500	5325	7575	5325	7950	5250
105	27	30	24	18	20	3150	7575	5250	7500	5400	7575	5325	8025	5325
110	27	30	24	18	20	3150	7650	5250	7500	5400	7650	5325	7950	5250
115	29	31	24	18	20	3150	7575	5325	7500	5400	7575	5250	8025	5325
120	27	30	24	18	20	3150	7650	5325	7500	5400	7650	5325	8025	5325
125	27	30	24	18	20	3150	7650	5325	7500	5400	7650	5250	7950	5250
130	28	31	24	18	20	3150	7650	5325	7500	5325	7650	5250	7950	5250
135	27	34	24	18	20	3150	7575	5250	7500	5400	7575	5325	8025	5325
140	27	30	24	18	20	3150	7575	5325	7500	5400	7575	5325	7950	5325
145	28	31	24	18	20	3150	7575	5325	7500	5400	7575	5325	8025	5250
150	28	33	24	18	20	3150	7575	5325	7500	5400	7575	5250	7950	5250
155	27	31	24	18	20	3150	7650	5250	7500	5400	7650	5325	7950	5250
160	28	31	24	18	20	3150	7575	5250	7425	5400	7575	5325	8025	5325
165	29	31	24	18	20	3225	7575	5250	7500	5400	7575	5325	8025	5325
