timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,   0.9571,   3.666,    35.1,    6.62,   4.965
40,1,    2.902,   4.296,   36.48,   7.279,   5.459
40,2,    2.425,   88.26,   32.35,   20.51,   15.38
40,3,  0.02665,  0.1409,   34.23,   5.732,   4.299
45,0,    1.259,   5.299,   35.48,   7.005,   5.254
45,1,    3.688,   9.294,    37.1,   8.347,    6.26
45,2,    3.145,   109.5,   32.85,   24.25,   18.19
45,3,  0.03191,  0.1774,    34.6,   5.802,   4.351
50,0,    1.585,   7.626,    35.6,   7.469,   5.601
50,1,    4.212,   14.14,   37.23,   9.262,   6.947
50,2,    3.933,   132.1,   32.98,   28.17,   21.13
50,3,  0.03542,  0.2124,   34.73,   5.829,   4.372
55,0,    1.915,   9.961,   35.85,   7.954,   5.966
55,1,    4.745,   19.05,    37.6,   10.23,   7.674
55,2,    4.803,   153.8,    33.1,   31.95,   23.96
55,3,  0.03899,  0.2489,   34.85,   5.856,   4.392
60,0,    2.265,   12.78,   35.98,   8.503,   6.377
60,1,    5.279,   23.97,   37.73,   11.16,   8.372
60,2,    5.741,   173.5,   33.23,   35.41,   26.56
60,3,  0.04265,  0.2866,    35.1,   5.905,   4.429
65,0,    2.612,   15.59,    36.1,    9.05,   6.788
65,1,    5.806,   28.84,   37.85,   12.08,   9.061
65,2,    6.695,   192.3,   33.23,   38.71,   29.03
65,3,  0.04345,   0.302,   35.23,   5.928,   4.446
70,0,    2.932,   18.39,   36.23,   9.592,   7.194
70,1,     6.13,   36.34,   37.85,   13.39,   10.04
70,2,    7.649,   211.1,   33.35,   42.02,   31.52
70,3,  0.04424,  0.3174,   35.35,   5.952,   4.464
75,0,    3.307,   23.41,   36.48,   10.53,   7.899
75,1,    6.454,   43.85,    38.1,   14.73,   11.05
75,2,     8.43,   227.9,   33.48,   44.97,   33.72
75,3,  0.04499,  0.3321,   35.48,   5.975,   4.482
80,0,    3.681,   28.42,   36.48,   11.43,   8.572
80,1,    6.778,   51.36,   38.35,   16.08,   12.06
80,2,    9.102,   243.5,    33.6,   47.71,   35.78
80,3,  0.04575,  0.3463,    35.6,   5.999,   4.499
85,0,    4.056,   33.41,    36.6,   12.34,   9.259
85,1,     6.93,   55.08,   38.35,   16.73,   12.54
85,2,    9.853,   263.8,   33.73,   51.23,   38.43
85,3,  0.04646,  0.3589,   35.73,   6.022,   4.516
90,0,    4.411,   37.81,   36.73,   13.16,   9.868
90,1,    7.082,   58.79,    38.6,   17.41,   13.06
90,2,    10.55,   285.8,   33.85,   55.04,   41.28
90,3,  0.04719,  0.3713,   35.85,   6.045,   4.534
95,0,    4.761,    42.2,   36.73,   13.95,   10.46
95,1,    7.226,   62.43,    38.6,   18.04,   13.53
95,2,    11.17,   309.1,   33.98,   59.03,   44.28
95,3,  0.04792,  0.3837,   35.98,   6.068,   4.551
100,0,    5.093,   46.11,   36.85,   14.67,   11.01
100,1,    7.367,   66.06,   38.85,   18.71,   14.03
100,2,    11.72,   334.4,   33.98,   63.35,   47.52
100,3,  0.04859,  0.3963,   35.98,    6.07,   4.552
105,0,    5.424,   50.02,   36.98,    15.4,   11.55
105,1,    7.509,   69.68,    39.1,   19.38,   14.54
105,2,     12.2,   361.5,   33.98,   67.94,   50.96
105,3,  0.04938,  0.4104,   35.98,   6.072,   4.554
110,0,    5.776,   55.57,   36.98,   16.39,   12.29
110,1,    7.513,    69.7,    39.1,   19.39,   14.54
110,2,    12.74,   391.8,   34.23,   73.13,   54.85
110,3,  0.05021,  0.4247,    36.1,   6.096,   4.572
115,0,    6.004,    57.6,   36.98,   16.76,   12.57
115,1,    7.517,   69.72,    39.1,   19.39,   14.54
115,2,    13.36,     427,   34.35,   79.12,   59.34
115,3,  0.05103,  0.4382,    36.1,   6.098,   4.574
120,0,    6.232,   59.63,    37.1,   17.16,   12.87
120,1,    7.532,   69.83,    39.1,   19.41,   14.56
120,2,    13.98,   464.4,   34.48,   85.47,    64.1
120,3,  0.05184,  0.4517,    36.1,   6.101,   4.575
125,0,     6.46,   61.67,    37.1,   17.54,   13.15
125,1,    7.547,   69.93,    39.1,   19.43,   14.57
125,2,    14.61,   502.1,    34.6,   91.88,   68.91
125,3,  0.05265,  0.4666,    36.1,   6.103,   4.577
130,0,    6.679,   63.63,    37.1,    17.9,   13.43
130,1,    7.561,   70.04,    39.1,   19.45,   14.59
130,2,    15.24,   540.1,   34.73,   98.35,   73.76
