time,cpu,FSB,L2miss
2,1,25080268,
4,1,,5255
4,0,,30568
6,0,2476986,
8,1,,778235
10,1,1048971,
10,0,1054518,
12,0,,679877
12,1,,639988
14,0,4392888,
16,1,,393961
18,0,12920640,
20,1,,4934
20,0,,61541
22,0,10427508,
24,0,,522442
26,1,4408654,
28,1,,772132
30,1,1922354,
32,1,,1035297
34,0,281258,
36,0,,49252
38,0,18607148,
40,0,,6268
40,1,,58993
42,0,11044118,
44,1,,527506
46,0,7780670,
46,1,7792986,
48,0,,561906
48,1,,577528
50,0,1472048,
50,1,1469204,
52,1,,366027
54,1,12709138,
56,0,,72634
58,0,10006314,
60,0,,541939
62,0,3955674,
64,0,,730107
66,1,1028962,
68,0,,758022
68,1,,784850
70,0,1035948,
70,1,1034154,
72,1,,127171
74,0,19220162,
76,0,,73767
78,0,15882572,
78,1,15942266,
80,0,,255735
82,1,9865800,
84,1,,541972
86,1,2317620,
88,1,,371807
90,1,12565986,
92,0,,50342
94,0,17944234,
96,0,,40498
98,0,19948518,
100,1,,8909
102,0,3174696,
104,1,,775679
106,0,1986778,
108,1,,260174
110,1,12100714,
112,0,,117595
112,1,,238170
114,0,16958108,
116,0,,127219
118,1,20760552,
118,0,20762078,
120,0,,93518
122,0,3455870,
124,1,,728501
126,0,991158,
128,0,,579392
128,1,,675927
130,1,4294670,
132,0,,312650
132,1,,362034
134,0,12782084,
136,0,,71339
138,0,9877258,
138,1,9909622,
140,0,,532667
142,1,3935938,
144,1,,760273
146,1,12219041,
148,1,,1064790
148,0,,990477
150,0,13519772,
152,1,,131232
152,0,,157718
154,1,18751550,
156,1,,62738
158,0,2168418,
158,1,2191156,
160,0,,875988
162,0,2008132,
164,0,,863169
164,1,,543494
166,1,3607604,
168,0,,348142
168,1,,289549
170,0,12942796,
172,0,,62377
174,1,9801744,
176,0,,566058
178,0,3267622,
180,1,,765396
182,1,1923820,
184,1,,913742
186,0,971359,
188,0,,92437
190,0,19237706,
192,1,,75800
194,0,10008840,
196,1,,527157
198,0,6932266,
200,1,,642105
202,1,2015476,
204,1,,325323
206,1,13649594,
208,0,,8497
210,1,9973116,
212,1,,629148
214,1,2137458,
216,1,,752007
218,0,522347,
218,1,523050,
220,1,,819472
222,0,2047234,
222,1,2055328,
224,0,,38421
226,0,20391360,
228,0,,56364
230,0,11250398,
232,0,,583744
234,0,7778268,
234,1,7795608,
236,1,,611759
238,1,1363712,
240,0,,294789
242,0,13562026,
244,0,,4272
244,1,,30822
246,0,9486664,
248,0,,551875
250,0,2948928,
252,0,,726245
254,0,1207873,
256,1,,761119
256,0,,839570
258,0,1402338,
260,1,,83834
262,1,20353148,
264,0,,65708
266,0,15239232,
266,1,15260142,
268,1,,266173
270,0,9714844,
272,0,,566008
274,1,265962,
276,0,,375137
276,1,,288659
278,0,11798600,
278,1,11785690,
280,0,,37678
282,0,19650484,
282,1,19657910,
284,1,,4199
284,0,,62094
286,1,21363642,
288,1,,57263
290,0,2453866,
292,1,,840765
294,0,1384224,
294,1,1388842,
296,0,,326694
298,0,12152874,
300,1,,91148
300,0,,161661
302,0,44678936,
304,0,,855965
306,1,117766914,
308,1,,39279750
310,1,499985692,
312,0,,29064011
312,1,,31862100
314,0,583095426,
314,1,583063248,
316,1,,37583075
316,0,,2508536
318,0,363616904,
320,0,,32813786
320,1,,8406008
322,1,372859400,
324,1,,57184875
326,1,542222702,
328,1,,55626012
330,1,538454320,
330,0,538508640,
332,0,,1139600
332,1,,56476083
334,0,561630716,
334,1,561589454,
336,0,,3166176
336,1,,53147019
338,0,250148564,
338,1,250058184,
340,1,,16583469
342,1,249960866,
342,0,249978676,
344,1,,116392
344,0,,17695286
346,0,250021952,
348,1,,13319407
350,1,251204574,
352,1,,11073462
352,0,,7214706
354,1,245621498,
354,0,245615562,
356,1,,6442855
356,0,,11805006
358,1,247023921,
360,0,,134533
360,1,,17448722
362,0,253865118,
364,1,,24769
364,0,,17763600
366,0,252668758,
368,1,,69288
370,1,247282396,
372,1,,15603553
374,1,239991602,
376,1,,17424830
378,0,247176840,
380,1,,17612237
382,1,252635096,
382,0,252650428,
384,1,,134693
384,0,,17808052
386,1,247937020,
388,1,,924387
388,0,,17345145
390,0,244814764,
392,1,,8743154
394,0,240147762,
396,1,,15527732
398,1,245222494,
400,1,,1347283
400,0,,17029695
402,1,252081018,
404,1,,17337741
406,1,245002069,
408,1,,14034529
410,0,246304562,
410,1,246304334,
412,0,,3732571
414,1,246514366,
414,0,246527448,
416,0,,11594111
418,1,251346343,
420,0,,17245139
422,0,251081049,
424,1,,25925
424,0,,17586113
426,0,255318600,
428,1,,17772367
430,1,243638772,
430,0,244111638,
432,1,,9692949
434,1,243916290,
436,0,,4805335
438,0,249234494,
440,1,,17783020
440,0,,79340
442,1,249381300,
444,1,,17380481
446,0,249952662,
446,1,250110390,
448,1,,17410601
450,1,245628148,
452,0,,11588495
454,0,241854464,
454,1,241866420,
456,1,,1695513
458,1,250387209,
460,1,,17365687
462,1,251329351,
462,0,251352624,
464,1,,122888
464,0,,17675793
466,0,250046126,
466,1,250580388,
468,1,,17572623
470,1,247064978,
470,0,247282278,
472,1,,9409224
474,1,247872658,
476,0,,1569254
476,1,,16697085
478,1,248440876,
480,1,,16612244
480,0,,1628626
482,1,251927024,
484,1,,22345
484,0,,17786591
486,0,249681978,
488,0,,15420162
490,0,245632508,
492,1,,4616493
494,0,251984017,
496,0,,16443153
498,1,252327002,
500,1,,17567241
502,0,247556385,
504,0,,16689669
506,0,248466642,
508,0,,11610033
510,1,245903044,
512,1,,9414572
514,0,245967126,
516,0,,61699
518,0,253749501,
520,0,,14229905
522,1,246120220,
524,1,,16577430
526,1,245647520,
528,1,,1118248
528,0,,16640709
530,0,251932018,
532,1,,17676871
532,0,,180283
534,1,254544144,
536,0,,1101442
538,1,255359988,
540,1,,17650793
542,1,244747968,
542,0,245030045,
544,1,,12110042
544,0,,6052061
546,1,242334286,
546,0,242344064,
548,0,,17495953
550,1,250126698,
552,0,,17706909
554,1,249825034,
554,0,249829576,
556,1,,119406
556,0,,17850784
558,1,251902986,
558,0,251891544,
560,0,,17829617
562,1,245666484,
564,1,,11271786
566,0,245481937,
568,1,,14974571
568,0,,3104158
570,1,246828670,
570,0,246826292,
572,1,,198970
572,0,,17926628
574,0,249832248,
576,1,,37281
578,1,248783166,
578,0,248791463,
580,1,,15621548
582,1,246608007,
584,1,,15425024
586,0,242948804,
588,1,,15001487
590,1,249355630,
592,0,,13971070
594,1,250585147,
596,1,,11458375
598,0,246883938,
600,1,,610608
600,0,,17650160
602,1,244536786,
602,0,244532698,
604,1,,4374413
606,1,250039246,
608,1,,17425319
608,0,,117845
610,1,247790072,
612,1,,17708495
614,1,242337066,
616,1,,3202542
616,0,,15089364
618,0,246317888,
618,1,246402544,
620,1,,8681264
622,0,245606052,
622,1,245608212,
624,1,,15749378
624,0,,2517617
626,0,246593828,
628,1,,3089073
628,0,,15018073
630,1,251761618,
632,1,,17869595
634,1,247595184,
636,0,,2417381
636,1,,15811392
638,0,240595156,
638,1,240645560,
640,0,,15931923
642,0,241884370,
644,0,,17902126
644,1,,388615
646,1,251537020,
648,1,,17775824
648,0,,149940
650,1,253263936,
652,1,,7241363
654,1,251060332,
654,0,251084180,
656,1,,7844921
658,1,252195070,
660,1,,1523371
660,0,,16541398
662,1,246564171,
662,0,246564674,
664,1,,3363200
664,0,,14460216
666,0,241318224,
666,1,241401523,
668,1,,17603506
670,1,249650880,
670,0,249667510,
672,0,,17712517
674,0,245269934,
676,0,,6604013
678,1,247391496,
678,0,247638152,
680,1,,6020313
682,1,244404752,
684,0,,1817876
684,1,,16460792
686,0,246622848,
688,0,,10214820
690,1,249665264,
690,0,249680338,
692,1,,174209
692,0,,17931416
694,1,247874012,
694,0,247993334,
696,1,,9377267
698,1,244036722,
700,0,,10072724
702,1,243021528,
704,1,,7363660
704,0,,10588359
706,1,248668159,
706,0,248659822,
708,0,,17304899
708,1,,163057
710,0,250248720,
712,1,,151812
712,0,,17913170
714,0,247954420,
716,0,,7101935
718,0,247666264,
718,1,247832518,
720,1,,12414433
722,0,243977732,
722,1,243971366,
724,1,,17265948
726,1,249163522,
726,0,249191010,
728,0,,17858400
728,1,,130142
730,1,252133458,
730,0,252274210,
732,0,,17568550
734,0,242673249,
734,1,242890599,
736,1,,1104318
736,0,,17294747
738,1,246593610,
738,0,246586824,
740,1,,9157452
742,1,242823970,
744,1,,7455059
746,0,248285594,
748,0,,1358221
750,1,250668628,
752,1,,17685586
752,0,,182255
754,0,250959516,
754,1,251084370,
756,0,,6778334
758,1,247160078,
760,1,,6994670
762,0,247834514,
764,1,,12528222
764,0,,5298355
766,0,251913742,
768,0,,17784881
768,1,,168843
770,0,253527650,
772,1,,4819201
772,0,,13187873
774,0,252288906,
776,1,,13375463
778,0,245720600,
780,1,,7508797
780,0,,10989625
782,1,243423474,
782,0,243417070,
784,1,,8614925
786,0,242497269,
788,0,,1912526
790,0,251068922,
792,1,,2956625
794,0,246093658,
796,1,,2000690
796,0,,16113266
798,0,246386708,
798,1,246623426,
800,1,,11865695
802,1,248236938,
802,0,248260756,
804,1,,788915
806,1,249328829,
808,0,,17223063
810,1,253387189,
812,1,,17422110
814,1,243578310,
816,0,,17675608
818,1,250067716,
818,0,250199021,
820,1,,15361706
822,0,244404994,
822,1,244410915,
824,1,,16702494
826,1,248564130,
828,0,,170886
830,0,252115872,
832,1,,3063614
834,0,250474910,
834,1,250595642,
836,1,,6412716
838,0,245936572,
838,1,246201258,
840,1,,11645637
842,1,247582852,
844,0,,7495835
846,0,248689690,
846,1,248709924,
848,1,,17616706
850,1,251819136,
852,0,,149722
854,1,254704160,
856,1,,103765
856,0,,17640634
858,0,244782748,
858,1,244930504,
860,1,,9106010
862,0,246174519,
862,1,246171994,
864,1,,17317460
866,1,249945852,
868,1,,17624507
870,1,250353608,
872,0,,17810944
874,1,249890320,
874,0,249884556,
876,1,,1469187
876,0,,16535891
878,1,246091456,
880,1,,8866476
882,0,246415296,
882,1,246422436,
884,1,,17074128
886,1,246715724,
888,1,,17698123
890,0,251201856,
892,1,,4868429
892,0,,13021556
894,1,243937588,
894,0,243942748,
896,0,,3526119
898,1,245011348,
900,1,,17543279
902,1,251106526,
902,0,251129692,
904,0,,17924145
904,1,,94859
906,0,254151558,
906,1,253833656,
908,1,,17781280
910,0,250774477,
910,1,250801246,
912,1,,2845112
914,0,249809094,
916,1,,15031321
918,0,245544902,
920,1,,16836088
922,1,245939632,
924,1,,17806475
924,0,,180679
926,1,249084408,
928,1,,17731644
930,0,248802518,
932,0,,12849462
934,0,248153524,
934,1,248351370,
936,1,,8350993
938,0,245470878,
938,1,245468138,
940,1,,17357710
942,0,251249334,
944,0,,9543134
946,1,254114442,
946,0,254117100,
948,1,,94028
948,0,,18024221
950,0,256439230,
952,1,,2917309
952,0,,14595536
954,1,247139192,
954,0,247135994,
956,1,,7676222
958,1,246527252,
