 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 7469632 4352080 40 650 0 0  0  0  1  1 -0  0  0  494  401  193  6  1 93
 0 0 0 7429072 4288980 152 2527 0 0 0 0  0 13  0  0  0  752 2249  416  0  4 96
 0 0 0 7429132 4288916 135 2201 0 0 0 0  0  0  0  0  0  599 1756  316  0  4 96
 0 0 0 7428748 4288672 132 2168 0 0 0 0  0  0  0  0  0  565 1677  254  0  4 96
 0 0 0 7428908 4288780 140 2168 0 0 0 0  0  0  0  0  0  560 1671  255  0  4 96
 0 0 0 7428972 4288876 146 2168 0 0 0 0  0  0  0  0  0  562 1671  264  0  4 96
 0 0 0 7429004 4288928 133 2168 0 0 0 0  0  0  0  0  0  558 1686  258  0  4 96
 0 0 0 7430360 4290024 134 2189 0 0 0 0  0  2  0  0  0  633 1777  348  0  4 96
 0 0 0 7433508 4293012 78 1183 0 0 0  0  0  0  0  0  0  483 1253  221  0  2 97
 0 0 0 7433504 4293256 54 984 0 0  0  0  0  0  0  0  0  475 1077  211  0  1 99
 0 0 0 7433304 4293304 136 2166 0 0 0 0  0  0  0  0  0  579 1670  273  0  4 96
 0 0 0 7433516 4293760 138 2168 0 0 0 0  0  0  0  0  0  573 1673  261  0  4 96
 0 0 0 7433468 4293744 145 2240 0 0 0 0  0  0  0  0  0  564 1703  257  0  4 96
 0 0 0 7433376 4293604 132 2167 0 0 0 0  0  3  0  0  0  618 1681  316  0  4 96
 0 0 0 7433380 4293604 132 2167 0 0 0 0  0  0  0  0  0  544 1671  259  0  4 96
 0 0 0 7433432 4293612 132 2166 0 0 0 0  0  0  0  0  0  536 1673  254  0  4 96
 0 0 0 7433396 4293736 142 2172 0 0 0 0  0  0  0  0  0  539 1671  250  0  4 96
 0 0 0 7433424 4293748 17 99 0  0  0  0  0  0  0  0  0  421  722  171  0  1 99
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 7433204 4293556 127 2071 0 0 0 0  0  0  0  0  0  557 1590  251  0  3 97
 0 0 0 7433360 4293540 133 2166 0 0 0 0  0  2  0  0  0  569 1670  297  0  4 96
 0 0 0 7433376 4293552 132 2169 0 0 0 0  0  0  0  0  0  570 1681  264  0  4 96
 0 0 0 7433240 4293460 132 2166 0 0 0 0  0  0  0  0  0  539 1673  254  0  4 96
 0 0 0 7433236 4293476 142 2170 0 0 0 0  0  0  0  0  0  581 1671  276  0  4 96
 0 0 0 7433264 4293564 144 2169 0 0 0 0  0  0  0  0  0  559 1669  260  0  4 96
 0 0 0 7433172 4293444 133 2172 0 0 0 0  0  0  0  0  0  546 1672  252  0  4 96
 0 0 0 7433292 4293472 78 1184 0 0 0  0  0  2  0  0  0  503 1334  291  0  3 97
 0 0 0 7433280 4293460 54 982 0 0  0  0  0  0  0  0  0  490 1062  216  0  1 99
 0 0 0 7433184 4293404 132 2170 0 0 0 0  0  0  0  0  0  570 1677  248  0  4 96
 0 0 0 7433088 4293456 139 2169 0 0 0 0  0  0  0  0  0  554 1670  259  0  4 96
 0 0 0 7433276 4293484 147 2171 0 0 0 0  0  0  0  0  0  546 1674  255  0  4 96
 0 0 0 7433168 4293412 133 2169 0 0 0 0  0  0  0  0  0  548 1673  251  0  4 96
 0 0 0 7433248 4293440 132 2166 0 0 0 0  0  2  0  0  0  585 1671  296  0  4 96
 0 0 0 7433236 4293416 132 2168 0 0 0 0  0  2  0  0  0  572 1679  278  0  4 96
 0 0 0 7432956 4293336 135 2174 0 0 0 0  0 139 0  0  0  578 1677  283  0  4 96
 0 0 0 7433140 4293408 15 98 0  0  0  0  0  0  0  0  0  440  741  192  0  1 99
 0 0 0 7433164 4293528 124 2072 0 0 0 0  0  0  0  0  0  546 1566  258  0  3 97
 0 0 0 7433208 4293440 144 2173 0 0 0 0  0  0  0  0  0  561 1670  256  0  4 96
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 7433092 4293368 133 2171 0 0 0 0  0  0  0  0  0  548 1670  249  0  4 96
 0 0 0 7433188 4293376 132 2174 0 0 0 0  0  0  0  0  0  574 1676  271  0  4 96
 0 0 0 7433180 4293360 132 2172 0 0 0 0  0 154 0  0  0  565 1673  283  0  4 96
 0 0 0 7432880 4293296 142 2177 0 0 0 0  0  0  0  0  0  550 1670  250  0  4 96
 0 0 0 7433152 4293440 144 2174 0 0 0 0  0  0  0  0  0  560 1669  255  0  4 96
 0 0 0 7432896 4293244 79 1188 0 0 0  0  0  0  0  0  0  480 1264  206  0  3 97
 0 0 0 7433152 4293332 54 986 0 0  0  0  0  0  0  0  0  476 1048  206  0  1 99
 0 0 0 7432856 4293200 132 2173 0 0 0 0  0  0  0  0  0  566 1678  270  0  4 96
 0 0 0 7433152 4293332 132 2171 0 0 0 0  0 143 0  0  0  574 1672  283  0  4 96
 0 0 0 7432780 4293164 139 2175 0 0 0 0  0  0  0  0  0  561 1670  270  0  4 96
 0 0 0 7432856 4293220 146 2177 0 0 0 0  0  0  0  0  0  544 1675  260  0  4 96
 0 0 0 7433152 4293336 133 2174 0 0 0 0  0  0  0  0  0  539 1670  249  0  4 96
 0 0 0 7432896 4293236 132 2173 0 0 0 0  0  0  0  0  0  545 1760  296  0  4 96
 0 0 0 7432856 4293200 132 2173 0 0 0 0  0  0  0  0  0  563 1671  268  0  4 96
 0 0 0 7433152 4293332 13 98 0  0  0  0  0 174 0  0  0  458  756  193  0  1 99
 0 0 0 7433152 4293412 122 2074 0 0 0 0  0  0  0  0  0  558 1561  248  0  3 97
 0 0 0 7432868 4293364 139 2180 0 0 0 0  0  0  0  0  0  542 1674  257  0  4 96
 0 0 0 7432820 4293216 144 2179 0 0 0 0  0  0  0  0  0  531 1673  250  0  4 96
 0 0 0 7433116 4293296 132 2176 0 0 0 0  0  0  0  0  0  547 1674  251  0  4 96
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 7432860 4293200 132 2173 0 0 0 0  0  0  0  0  0  551 1682  271  0  4 96
 0 0 0 7432788 4293132 132 2178 0 0 0 0  0 176 0  0  0  592 1681  310  0  4 96
 0 0 0 7433008 4293296 142 2177 0 0 0 0  0  0  0  0  0  560 1671  276  0  4 96
 0 0 0 7432824 4293308 97 1305 0 0 0  0  0  0  0  0  0  505 1321  223  0  3 97
 0 0 0 7433080 4293272 61 1021 0 0 0  0  0  0  0  0  0  457 1080  202  0  1 99
 0 0 0 7402208 4261684 255 4380 0 0 0 0  0  0  0  0  0  743 13513 261 20  9 71
 0 0 0 7368252 4227992 178 3744 0 0 0 0  0  3  0  0  0  944 4489  312 21  8 71
 0 0 0 7361900 4220844 129 2183 0 0 0 0  0  0  0  0  0  719 1702  247 25  4 71
 0 0 0 7361828 4220600 139 2184 0 0 0 0  0  0  0  0  0  742 1690  248 25  4 71
 0 0 0 7362108 4221012 141 2182 0 0 0 0  0  0  0  0  0  756 1679  259 25  4 71
 0 0 0 7361848 4220932 130 2181 0 0 0 0  0  0  0  0  0  751 1708  247 25  4 71
 0 0 0 7361808 4220840 129 2177 0 0 0 0  0  0  0  0  0  746 1688  243 25  4 71
 0 0 0 7362104 4220880 24 296 0 0  0  0  0  5  0  0  0 1098  862  286 25  2 73
 0 0 0 7362068 4220716 105 1900 0 0 0 0  0  0  0  0  0  735 1492  240 25  2 73
 0 0 0 7361652 4220520 134 2181 0 0 0 0  0  0  0  0  0  761 1681  261 25  4 71
 0 0 0 7361724 4220560 144 2186 0 0 0 0  0  0  0  0  0  764 1694  263 25  4 71
 0 0 0 7362024 4220672 130 2179 0 0 0 0  0  0  0  0  0  750 1676  247 25  4 71
 0 0 0 7361768 4220576 130 2181 0 0 0 0  0  0  0  0  0  740 1772  291 25  4 71
 0 0 0 7361508 4220320 129 2178 0 0 0 0  0  3  0  0  0  867 1677  315 25  4 71
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 7361780 4220396 130 2182 0 0 0 0  0  0  0  0  0  745 1701  247 25  4 71
 0 0 0 7361504 4220400 110 1614 0 0 0 0  0  0  0  0  0  675 1450  222 25  3 72
 0 0 0 7361756 4220540 29 573 0 0  0  0  0  0  0  0  0  579  870  199 25  1 74
 0 0 0 7361456 4220224 141 2183 0 0 0 0  0  0  0  0  0  758 1677  248 25  4 71
 0 0 0 7361752 4220344 130 2181 0 0 0 0  0  0  0  0  0  745 1691  248 25  4 71
 0 0 0 7361496 4220240 129 2182 0 0 0 0  0  3  0  0  0  831 1710  312 25  4 71
 0 0 0 7361452 4220208 129 2181 0 0 0 0  0  0  0  0  0  746 1708  250 25  4 71
 0 0 0 7361780 4220828 188 3550 0 0 0 0  0  0  0  0  0  774 1720  269 25  4 71
 0 0 0 7361564 4220648 141 2186 0 0 0 0  0  0  0  0  0  761 1682  255 25  4 71
 0 0 0 7361504 4220484 130 2183 0 0 0 0  0  0  0  0  0  748 1687  245 25  4 71
 0 0 0 7361804 4220632 37 558 0 0  0  0  0  0  0  0  0  576  962  186 25  2 73
 0 0 0 7361792 4220904 92 1625 0 0 0  0  0  2  0  0  0  779 1379  279 25  2 73
 0 0 0 7361444 4220576 129 2193 0 0 0 0  0  0  0  0  0  738 1679  244 25  4 71
 0 0 0 7361372 4220480 137 2185 0 0 0 0  0  0  0  0  0  757 1674  251 25  4 71
 0 0 0 7361672 4220632 143 2186 0 0 0 0  0  0  0  0  0  769 1679  261 25  4 71
 0 0 0 7361412 4220476 130 2181 0 0 0 0  0  0  0  0  0  757 1675  251 25  4 71
 0 0 0 7361368 4220436 129 2180 0 0 0 0  0  0  0  0  0  746 1674  248 25  4 71
 0 0 0 7361668 4220560 129 2182 0 0 0 0  0  2  0  0  0  995 1686  309 25  4 71
 0 0 0 7361412 4220456 104 1613 0 0 0 0  0  0  0  0  0  688 1453  225 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 7361576 4220468 29 570 0 0  0  0  0  0  0  0  0  588  880  204 25  1 74
 0 0 0 7361348 4220344 136 2184 0 0 0 0  0  0  0  0  0  774 1684  263 25  4 71
 0 0 0 7361664 4220476 131 2183 0 0 0 0  0  0  0  0  0  758 1674  248 25  4 71
 0 0 0 7361412 4220368 131 2181 0 0 0 0  0  0  0  0  0  754 1772  290 25  4 71
 0 0 0 7361368 4220304 130 2181 0 0 0 0  0  2  0  0  0  815 1679  303 25  4 71
 0 0 0 7361644 4220424 129 2182 0 0 0 0  0  0  0  0  0  743 1682  249 25  4 71
