 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 9831736 6715240 44 1588 0 0 0  0  4  1  0  0  0  397  814  156  7  2 90
 0 0 0 8687172 5530952 135 3988 0 0 0 0  0  0  0  0  0  452 2588  255  1  9 90
 0 0 0 8686772 5530744 123 3608 0 0 0 0  0  0  0  0  0  388 2175  243  1  9 91
 0 0 0 8687184 5531020 131 3614 0 0 0 0  0  0  0  0  0  389 2163  247  1  9 91
 0 0 0 8687196 5530888 12 99 0  0  0  0  0  3  0  0  0  424  729  163  0  0 100
 0 0 0 8686892 5530736 111 3510 0 0 0 0  0  0  0  0  0  387 2131  244  1  9 91
 0 0 0 8686688 5530684 123 3626 0 0 0 0  0  0  0  0  0  392 2161  246  1  9 91
 0 0 0 8686788 5530768 123 3612 0 0 0 0  0  0  0  0  0  388 2182  249  1  8 91
 0 0 0 8687132 5530856 16 99 0  0  0  0  0  0  0  0  0  365  742   92  0  0 100
 0 0 0 8686864 5530788 111 3532 0 0 0 0  0  0  0  0  0  381 2129  247  1  9 91
 0 0 0 8686660 5530692 128 3627 0 0 0 0  0  2  0  0  0  414 2198  286  1  9 91
 0 0 0 8686832 5530768 114 3467 0 0 0 0  0  0  0  0  0  386 2127  236  1  8 91
 0 0 0 8687096 5530788 9 137 0  0  0  0  0  0  0  0  0  376  754   96  0  0 100
 0 0 0 8686856 5530700 123 3621 0 0 0 0  0  0  0  0  0  387 2216  249  1  9 91
 0 0 0 8686652 5530648 123 3606 0 0 0 0  0  0  0  0  0  386 2187  249  1  9 91
 0 0 0 8686832 5530800 119 3275 0 0 0 0  0  0  0  0  0  389 2022  233  1  8 91
 0 0 0 8687056 5530748 12 334 0 0  0  0  0  2  0  0  0  389  800  144  0  0 100
 0 0 0 8686816 5530660 123 3618 0 0 0 0  0  0  0  0  0  381 2151  241  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8686612 5530604 123 3614 0 0 0 0  0  0  0  0  0  704 2158  249  1  9 91
 0 0 0 8686792 5530676 105 3074 0 0 0 0  0  0  0  0  0  396 2058  275  1  8 91
 0 0 0 8687008 5530752 18 549 0 0  0  0  0  0  0  0  0  372  882  114  0  0 99
 0 0 0 8686768 5530680 127 3620 0 0 0 0  0  0  0  0  0  400 2155  245  1  9 91
 0 0 0 8686564 5530596 128 3621 0 0 0 0  0  2  0  0  0  415 2161  280  1  9 91
 0 0 0 8686760 5530644 94 2745 0 0 0  0  0 23  0  0  0  391 1881  210  1  8 91
 0 0 0 8687004 5530696 28 883 0 0  0  0  0  0  0  0  0  375 1023  124  0  1 99
 0 0 0 8686764 5530608 123 3627 0 0 0 0  0  0  0  0  0  394 2194  247  1  9 91
 0 0 0 8686540 5530540 123 3621 0 0 0 0  0  0  0  0  0  385 2231  241  1  9 91
 0 0 0 8686640 5530680 95 2398 0 0 0  0  0  0  0  0  0  386 1750  194  0  8 92
 0 0 0 8686984 5530676 36 1233 0 0 0  0  0  2  0  0  0  387 1185  184  0  1 99
 0 0 0 8686744 5530588 123 3622 0 0 0 0  0  0  0  0  0  395 2236  240  1  9 91
 0 0 0 8686540 5530536 123 3630 0 0 0 0  0  0  0  0  0  391 2199  242  1  9 91
 0 0 0 8686784 5530672 78 2093 0 0 0  0  0  0  0  0  0  388 1691  183  0  8 92
 0 0 0 8686960 5530704 45 1536 0 0 0  0  0  0  0  0  0  372 1317  156  0  1 99
 0 0 0 8686736 5530660 128 3626 0 0 0 0  0  0  0  0  0  386 2202  246  1  9 91
 0 0 0 8686516 5530548 128 3633 0 0 0 0  0  2  0  0  0  418 2219  284  1  9 91
 0 0 0 8686760 5530632 75 1989 0 0 0  0  0  0  0  0  0  378 1670  173  0  8 92
 0 0 0 8686960 5530652 48 1636 0 0 0  0  0  0  0  0  0  369 1298  160  0  1 99
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8686752 5530624 123 3625 0 0 0 0  0  0  0  0  0  398 2199  251  1  9 91
 0 0 0 8686516 5530516 123 3632 0 0 0 0  0  0  0  0  0  392 2156  245  1  9 91
 0 0 0 8686724 5530684 83 1968 0 0 0  0  0  0  0  0  0  376 1562  175  0  8 92
 0 0 0 8686956 5530648 48 1659 0 0 0  0  0  2  0  0  0  398 1252  208  0  1 99
 0 0 0 8686944 5530668 123 3630 0 0 0 0  0  0  0  0  0  391 2152  243  1  9 91
 0 0 0 8686484 5530476 123 3633 0 0 0 0  0  0  0  0  0  547 2161  245  1  9 91
 0 0 0 8686456 5530464 69 1775 0 0 0  0  0  0  0  0  0  384 1594  210  0  8 92
 0 0 0 8686904 5530640 54 1850 0 0 0  0  0  0  0  0  0  381 1332  167  0  1 98
 0 0 0 8686908 5530692 128 3635 0 0 0 0  0  0  0  0  0  396 2159  244  1  9 91
 0 0 0 8686460 5530492 128 3624 0 0 0 0  0  2  0  0  0  412 2161  282  1  9 91
 0 0 0 8686456 5530452 66 1677 0 0 0  0  0  0  0  0  0  388 1492  161  0  7 92
 0 0 0 8686904 5530596 57 1950 0 0 0  0  0  0  0  0  0  368 1370  174  0  1 98
 0 0 0 8686908 5530640 123 3628 0 0 0 0  0  0  0  0  0  382 2186  247  1  9 91
 0 0 0 8686460 5530460 123 3628 0 0 0 0  0  0  0  0  0  381 2203  246  1  9 91
 0 0 0 8686456 5530516 70 1509 0 0 0  0  0  0  0  0  0  378 1429  157  0  7 92
 0 0 0 8686888 5530580 60 2126 0 0 0  0  0  2  0  0  0  400 1461  225  0  1 98
 0 0 0 8686860 5530600 123 3631 0 0 0 0  0  0  0  0  0  393 2194  243  1  9 91
 0 0 0 8686444 5530440 123 3627 0 0 0 0  0  0  0  0  0  394 2186  242  1  9 91
 0 0 0 8686396 5530404 58 1419 0 0 0  0  0  0  0  0  0  376 1446  158  0  7 92
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8686824 5530560 64 2214 0 0 0  0  0  0  0  0  0  385 1509  185  0  1 98
 0 0 0 8686688 5530560 128 3631 0 0 0 0  0  0  0  0  0  386 2188  247  1  9 91
 0 0 0 8686380 5530412 128 3626 0 0 0 0  0  2  0  0  0  417 2219  286  1  9 91
 0 0 0 8686372 5530368 57 1349 0 0 0  0  0  0  0  0  0  379 1337  143  0  7 92
 0 0 0 8686820 5530512 69 2371 0 0 0  0  0  0  0  0  0  374 1514  194  0  2 98
 0 0 0 8652140 5495304 286 6099 0 0 0 0  0 10  0  0  0  612 7029  440 17 11 72
 5 0 0 8337888 5305900 1323 29527 0 0 0 0 0 2  0  0  0  676 15514 461 63 19 17
 5 0 0 7778944 4878428 692 70834 0 0 0 0 0  4  0  0  0  784 13756 298 65 35  0
 5 0 0 8444496 5287936 225 9674 0 0 0 0  0 15  0  0  0 2140 6870  235 88 12  0
 5 0 0 8281732 5304540 826 26311 0 0 0 0 0 16  0  0  0  992 14290 451 85 15  0
 4 0 0 7730904 4876484 372 58251 0 0 0 0 0  3  0  0  0 1048 8696  322 69 31  0
 5 0 0 8398688 5340528 938 19203 0 0 0 0 0  5  0  0  0  984 13004 445 85 15  0
 5 0 0 7753996 4940976 587 61233 0 0 0 0 0  5  0  0  0  925 9892  254 69 31  0
 5 0 0 8426180 5262628 810 20030 0 0 0 0 0  8  0  0  0 1271 19799 537 82 18  0
 4 0 0 8512856 5350204 621 12657 0 0 0 0 0 28  0  0  0 2110 17095 475 88 12  0
 2 0 0 8466344 5294628 252 18552 0 0 0 0 0 11  0  0  0 1237 19728 216 81 19  0
 0 0 0 8504852 5325016 161 9835 0 0 0 0  0 20  0  0  0 2057 12827 176 60  8 31
 0 0 0 8559328 5378888 688 10102 0 0 0 0 0 23  0  0  0  785 7027  354 23 13 64
 0 0 0 8456176 5273556 1297 9818 0 0 0 0 0  0  0  0  0  419 19722 273 21 14 65
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8381728 5206940 173 1736 0 0 0 0  0  0  0  0  0  345 24170 116 23  6 71
 0 0 0 8362672 5186020 127 3514 0 0 0 0  0  4  0  0  0  503 4280  279 25  6 69
 0 0 0 8347044 5170540 136 3769 0 0 0 0  0  0  0  0  0  412 4585  247 25 10 65
 0 0 0 8331024 5163168 134 4033 0 0 0 0  0  0  0  0  0  420 3899  247 25 10 65
 0 0 0 8315112 5167432 15 793 0 0  0  0  0  0  0  0  0  369 3165  102 25  3 72
 0 0 0 8295588 5156948 122 3725 0 0 0 0  0  0  0  0  0  403 4960  241 25  8 67
 0 0 0 8266812 5132224 167 4014 0 0 0 0  0  0  0  0  0  416 6697  254 25 10 65
 0 0 0 8276636 5138208 448 5402 0 0 0 0  0  2  0  0  0  494 7544  304 24 12 65
 0 0 0 8315140 5211012 258 19997 0 0 0 0 0  0  0  0  0  380 4405  114 20  7 72
 0 0 0 8084128 5057724 220 48088 0 0 0 0 0  0  0  0  0  420 3814  263 16 19 65
 0 0 0 8326208 5177272 512 24701 0 0 0 0 0  0  0  0  0  439 5640  279 20 17 64
 0 0 0 8334128 5192532 428 24489 0 0 0 0 0  0  0  0  0  414 4916  225 19 15 65
 0 0 0 8333888 5193812 243 21210 0 0 0 0 0  0  0  0  0  398 4564  159 20  7 73
 0 0 0 8392096 5231608 276 7044 0 0 0 0  0  3  0  0  0  712 4331  317 25 11 64
 0 0 0 8332496 5211816 200 22055 0 0 0 0 0  1  0  0  0  420 4314  250 21 14 65
 0 0 0 8411200 5250952 451 6706 0 0 0 0  0  0  0  0  0  542 5433  178 24 11 65
 0 0 0 8300368 5207872 230 35950 0 0 0 0 0  0  0  0  0  407 4004  260 17 11 72
 0 0 0 8362296 5204804 340 21699 0 0 0 0 0  0  0  0  0  421 4452  264 23 13 64
 0 0 0 8379164 5243008 531 24226 0 0 0 0 0  0  0  0  0  417 5960  287 19 17 64
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8201476 5067548 336 49617 0 0 0 0 0  3  0  0  0  729 4865  223 15 18 67
 0 0 0 8385424 5252004 352 25171 0 0 0 0 0 43  0  0  0  396 7335  226 18 13 69
 0 0 0 8442792 5282776 451 9900 0 0 0 0  0  0  0  0  0  416 8219  264 23 12 64
 0 0 0 8472708 5312916 771 10087 0 0 0 0 0  0  0  0  0  422 8481  287 25 13 61
 0 0 0 8485492 5324284 758 10798 0 0 0 0 0  0  0  0  0  378 10173 142 24  9 67
 0 0 0 8510560 5348624 521 11400 0 0 0 0 0  0  0  0  0  409 9624  254 23 10 67
 0 0 0 8552756 5364512 846 12347 0 0 0 0 0  4  0  0  0  762 7064  353 13 16 71
 0 0 0 8567836 5361740 304 4881 0 0 0 0  0 60  0  0  0  918 4511  433  3 11 86
 3 0 0 8512736 5319328 888 12504 0 0 0 0 0 1062 0 0  0 1038 21353 1360 46 14 40
 6 0 0 8437632 5269344 875 18527 0 0 0 0 0  0  0  0  0  559 17531 422 83 17  0
 6 0 0 8410196 5253996 729 17193 0 0 0 0 0  0  0  0  0  515 14410 377 85 15  0
 5 0 0 8370428 5216060 833 14765 0 0 0 0 0  0  0  0  0  546 12384 337 89 11  0
 4 0 0 8395480 5239524 755 12552 0 0 0 0 0  4  0  0  0 2259 13463 425 89 11  0
 5 0 0 8454000 5298460 907 14486 0 0 0 0 0 331 0  0  0 1930 16369 334 84 16  0
 6 0 0 8430484 5279904 695 15810 0 0 0 0 0  0  0  0  0  542 20445 297 84 16  0
 1 0 0 8384372 5229184 375 18691 0 0 0 0 0  0  0  0  0  928 16501 210 87 13  0
 0 0 0 8438184 5281892 211 9811 0 0 0 0  0  0  0  0  0  443 12119 161 53 11 35
 0 0 0 8538436 5368264 323 5077 0 0 0 0  0  2  0  0  0  551 3220  271  3  6 91
 0 0 0 8508148 5344008 174 3890 0 0 0 0  0 13  0  0  0  917 3258  318 25 10 65
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8500476 5337672 133 3637 0 0 0 0  0 55  0  0  0  419 2372  257 26  9 65
 0 0 0 8500820 5339492 30 748 0 0  0  0  0  0  0  0  0  529 1071  123 25  4 71
 0 0 0 8500384 5344960 104 2892 0 0 0 0  0  0  0  0  0  420 1959  263 26  5 69
 0 0 0 8498484 5349600 134 3625 0 0 0 0  0  0  0  0  0  419 2261  246 26  9 65
 0 0 0 8498460 5350456 204 3841 0 0 0 0  0  0  0  0  0  425 7991  246 25 10 65
