 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9469600 6344096 148 1985 0 0 0 0 53  4 -0  0  0  748 1899  391 26  3 71
 0 0 0 9998880 6858220 149 2546 0 0 0 0  0  0  0  0  0  668 2102  265  0  4 96
 0 0 0 9998492 6857964 146 2163 0 0 0 0  0  0  0  0  0  580 1685  259  0  4 96
 0 0 0 9998668 6857992 130 2158 0 0 0 0  0  0  0  0  0  583 1675  259  0  4 96
 0 0 0 9998472 6857928 129 2155 0 0 0 0  0  4  0  0  0  659 1693  303  0  4 96
 0 0 0 9998560 6858060 134 2156 0 0 0 0  0  0  0  0  0  586 1672  260  0  4 96
 0 0 0 9998592 6858052 129 2157 0 0 0 0  0  0  0  0  0  591 1687  259  0  4 96
 0 0 0 9998408 6857984 129 2160 0 0 0 0  0  0  0  0  0  569 1761  304  0  4 96
 0 0 0 9998592 6858328 95 1185 0 0 0  0  0  0  0  0  0  518 1252  217  0  2 98
 0 0 0 9998536 6858028 52 979 0 0  0  0  0  0  0  0  0  513 1101  217  0  2 98
 0 0 0 9998580 6858028 129 2158 0 0 0 0  0  2  0  0  0  622 1702  317  0  4 96
 0 0 0 9998216 6857796 134 2158 0 0 0 0  0  1  0  0  0  617 1673  278  0  4 96
 0 0 0 9998484 6857976 129 2158 0 0 0 0  0  0  0  0  0  563 1684  258  0  3 96
 0 0 0 9998524 6857972 129 2157 0 0 0 0  0  0  0  0  0  574 1676  265  0  4 96
 0 0 0 9998476 6858148 147 2167 0 0 0 0  0  0  0  0  0  586 1686  257  0  4 96
 0 0 0 9998472 6857964 129 2156 0 0 0 0  0  0  0  0  0  583 1675  258  0  4 96
 0 0 0 9998508 6857956 129 2158 0 0 0 0  0  3  0  0  0  606 1684  312  0  4 96
 0 0 0 9998472 6858004 17 99 0  0  0  0  0  0  0  0  0  440  745  173  0  1 99
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9998492 6857940 117 2059 0 0 0 0  0  0  0  0  0  576 1601  258  0  3 97
 0 0 0 9998360 6857916 129 2159 0 0 0 0  0  0  0  0  0  563 1672  261  0  4 96
 0 0 0 9998468 6857988 147 2166 0 0 0 0  0  0  0  0  0  566 1686  261  0  4 96
 0 0 0 9998196 6857848 129 2159 0 0 0 0  0  0  0  0  0  572 1678  257  0  4 96
 0 0 0 9998436 6857884 128 2156 0 0 0 0  0  2  0  0  0  630 1702  315  0  4 96
 0 0 0 9998112 6857616 134 2159 0 0 0 0  0  5  0  0  0  679 1672  297  0  4 96
 0 0 0 9997552 6857160 129 2158 0 0 0 0  0  0  0  0  0  569 1684  260  0  4 96
 0 0 0 9997764 6857212 77 1180 0 0 0  0  0  0  0  0  0  507 1224  220  0  2 98
 0 0 0 9997452 6857068 59 982 0 0  0  0  0  0  0  0  0  512 1123  215  0  2 98
